draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,sigma
39,11754.542868385974,0.9990240738173009,0.08659249051606914,5.0,31.0,0.0,-11753.72313327591,-0.2509197368179698,1.0036419965838541,0.21601687261977548,0.14068568963041098
40,11755.681452621537,0.9928550004591564,0.08534834942478473,5.0,31.0,0.0,-11753.230286862008,-0.2856386580216337,1.0105244463674103,0.23613664413637114,0.1394469554068719
41,11751.090190473573,0.9438043693190905,0.08058346589575957,4.0,15.0,0.0,-11750.352194419276,-0.26725907404195065,1.0077114398230902,0.2186013180926946,0.14314867596845088
42,11753.744518322268,0.8119727445733118,0.08507774914750185,5.0,31.0,0.0,-11751.82656300808,-0.25212148457869943,1.0027400084040796,0.2267254557811069,0.13757880081374604
43,11752.325258454877,0.9171375227670036,0.08659249051606914,3.0,15.0,0.0,-11751.546203181011,-0.24977665059216894,1.0034069056034143,0.21249528145694596,0.1412908918523923
44,11755.926220795745,0.9888600594904448,0.08534834942478473,5.0,31.0,0.0,-11754.844587597292,-0.2839991994823695,1.0108498643992578,0.23011658738487178,0.13829146392495031
45,11748.967813689176,0.5152048601753203,0.08058346589575957,2.0,7.0,0.0,-11744.98413941034,-0.26481202484328986,1.0082320826759466,0.21935869657078644,0.14302214789279527
46,11753.311559001235,0.9911397168794401,0.08507774914750185,5.0,31.0,0.0,-11751.23091144056,-0.25935274351620013,1.0055664926763772,0.21579479906325363,0.14159183346649765
47,11755.975859620168,0.8914097602807234,0.08659249051606914,5.0,63.0,0.0,-11748.961177240088,-0.28114215332918424,1.0107962327113973,0.22690681688655653,0.13805484996175152
48,11754.675557669385,0.8480355466238292,0.08534834942478473,5.0,31.0,0.0,-11752.595722091992,-0.2731149371690031,1.0079122775197589,0.23063169003209547,0.1419820611329709
49,11751.248893813961,0.9501276185349308,0.08058346589575957,5.0,31.0,0.0,-11747.6841254016,-0.2635283220867028,1.0071737781263046,0.22262406549320826,0.1426440578619519
50,11753.567157161237,0.5964790962426706,0.08507774914750185,5.0,31.0,0.0,-11747.901444049066,-0.26113311991370786,1.0030371487984706,0.2327826680364862,0.13908155409021614
