"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"32",-0.159339047300264,-0.432812847354481,-0.352478547791765,-0.293379778415099,-0.138200575388457,-0.094086350512944,-0.0719078150958959,-0.0052688928320567,0.995423487829899,1.06773245994561,1.04340830755249,1.03844411872346,1.00484469051055,1.00607504679922,1.00886227838772,0.998771252003925,0.208853346581281,0.170804403979232,0.169552404823403,0.137247262893726,0.126793017654849,0.0768951326781952,0.0514235572666807,0.0180212771441619,3675.67116763284
"33",-0.234532590312221,-0.314118532539782,-0.291979084133853,-0.320360602135643,-0.118998582292552,-0.0985287349394891,-0.0775607964687435,0.00381191804781132,1.01451612550207,1.03691057804008,1.02812275847848,1.0490293166616,0.995624093576774,1.00737671784988,1.01207541754599,0.995319206847313,0.224805013911512,0.170252204241254,0.173355718927575,0.146727115056887,0.128113192795301,0.0738389455307384,0.0496204269883826,0.01789629306341,3680.12778929392
"34",-0.135457889133194,-0.331004136774304,-0.255791211445553,-0.112112237595579,-0.179461985516712,-0.102408284286151,-0.0328440126997834,-0.00523683465606897,0.986042710882785,1.03935188533565,1.02504115030513,0.991640484282557,1.01377681033373,1.00654600258866,0.997310705636752,0.997669471652203,0.210096387937579,0.178090659973608,0.17408323889598,0.142743984386579,0.124133269725732,0.0805367506949182,0.050947288147827,0.0163740155417881,3676.13374619745
"35",-0.206070159393711,-0.299052904066754,-0.18969868196115,-0.237832041218201,-0.2055584641711,-0.11790627487969,-0.0676296306942311,0.000663141800197288,0.997276247492148,1.0385245566261,1.00034982901334,1.02262965909365,1.02240964128336,1.00756515263495,1.00725022022184,0.996945711502042,0.204564955540034,0.159550534857509,0.163511213287018,0.147158601774531,0.117001834523253,0.0835527704554868,0.0507760258035143,0.0182488709727476,3676.94181096602
"36",-0.275729020056876,-0.380924913749628,-0.292784558635119,-0.34144101374123,-0.208571335721988,-0.0992138566734888,-0.0717788541681873,-0.00280207112917868,1.02138416308605,1.06281975529886,1.03433866392513,1.0592044679554,1.02057739223208,1.00314664269932,1.00760585268845,0.997502377798321,0.203094996771067,0.163550462217698,0.159288397336776,0.150876497188387,0.114493544427351,0.0803901445467786,0.0516867129220154,0.0183959911529005,3678.12738863485
"37",-0.358293804815595,-0.306461446989647,-0.333879311030334,-0.255881125358115,-0.155195038809672,-0.139698038542736,-0.0639248555187638,0.00850072661156522,1.04253856708783,1.03762669305111,1.04479859510118,1.02822093499074,1.00468154274778,1.01689480430656,1.00714165727897,0.993947544782765,0.212712335559954,0.172761604981169,0.163273122603688,0.149269323264657,0.130010911468316,0.0741451093734848,0.0500805023629248,0.01747054385448,3682.44077536123
"38",-0.221586985604372,-0.39340933829853,-0.366579123136496,-0.231990262495786,-0.244956344513797,-0.0676673377617995,-0.0618404782604731,-0.00274393967120991,1.01050868398357,1.06382068995184,1.06089475575126,1.02243982489941,1.03182927678834,0.996741133226675,1.00585384660679,0.997690787309329,0.209487200978714,0.170312908649631,0.161044303109449,0.141231890156122,0.128089247493944,0.0825555000998826,0.0508421227389105,0.0177237717404526,3680.70954523364
"39",-0.305261941229561,-0.349707276881599,-0.340026968421707,-0.342838540119036,-0.0580323954422474,-0.0965986922949436,-0.0261751370448565,-0.00210143652642552,1.02111852470544,1.04623476620468,1.04627500511175,1.05932383246326,0.978386510388591,1.00580807559898,0.994947042546292,0.997450983850914,0.216524340648635,0.17549617081248,0.151260325737544,0.137967425664501,0.12183518933052,0.0850787487700268,0.0542949274268002,0.0157110419267991,3671.04860273723
"40",-0.297054839420291,-0.331123103411233,-0.277702616765246,-0.253342155312081,-0.181734520788923,-0.159891605941524,-0.0221977363101163,0.00381999362316308,1.02595863663306,1.0442360052317,1.02721155260997,1.03041404735732,1.0153556567045,1.02533049424186,0.992687786192879,0.995521823130584,0.214801744584836,0.165569379091852,0.162239321132202,0.143586551302623,0.12519854865911,0.076430704871797,0.0522958555708018,0.0187721602609279,3683.15355844688
"41",-0.267248024815322,-0.296079339697067,-0.294285384156572,-0.272965862284801,-0.142010075682061,-0.0485716591095072,-0.032949115159742,-0.00122651238582716,1.0196614790118,1.03283587981905,1.03443790618895,1.03713156872614,0.999401213796974,0.990275303505069,0.999226769529603,0.996825486325698,0.224039256412213,0.179406709168933,0.149452588147823,0.139697648380796,0.131548528377332,0.07410877213898,0.0514507389798143,0.0180113643643149,3677.3032958401
"42",-0.322556106658292,-0.233665834611484,-0.318834134400712,-0.430022184070106,-0.178702181270389,-0.0959152021075603,-0.057470010550761,-0.0121151428185002,1.03199415824939,1.01347327841598,1.04028584491109,1.0798735222772,1.01531631336554,1.00464170508278,1.0050652035321,1.0003242041287,0.212040932205038,0.160169052444723,0.165033962668314,0.153410295036312,0.12239890253946,0.0782363535851368,0.0519631755378867,0.0172133901720399,3679.19059633522
"43",-0.339287785906155,-0.276417965391313,-0.260107288884996,-0.215918955288647,-0.0306177855940966,-0.0945326261807447,-0.0919574887319315,0.00997827253871366,1.04279653994174,1.0225305609081,1.02565696963213,1.0168785078799,0.971117809402562,1.00241519963078,1.01460819945517,0.993777629289243,0.214643662255494,0.160798469645962,0.150891606664546,0.142612725599178,0.125091826246941,0.076542341895566,0.0516704820815342,0.0188553066964747,3673.88212167931
"44",-0.338453298655549,-0.489022583850692,-0.184437042355699,-0.307004958790347,-0.159758376725339,-0.0803005425335765,-0.0611504304021517,0.000444698218871006,1.03989632027327,1.09159016638646,0.999999377684969,1.04782498259026,1.00646037952235,1.0015139355395,1.00752819596412,0.996198013109245,0.228475090762462,0.174903788742471,0.165541629017679,0.150363553956951,0.129740033884875,0.0742718510229944,0.0526455087288499,0.0179470118515117,3677.00715808431
"45",-0.22764632234518,-0.427307394867256,-0.194039370981706,-0.280870909462965,-0.150743478300462,-0.0935234588388082,-0.0577464881144227,-0.00378763948985368,1.0025935476039,1.0716971329237,1.01005405670262,1.03674490336299,1.00751950492149,1.00622720827234,1.00433302018151,0.998249733155303,0.200570812492703,0.175413845435885,0.182982528908966,0.143817128674368,0.12319135423103,0.0704355783343374,0.0505573190706655,0.0182995756594173,3674.89438467434
"46",-0.317190752532352,-0.40098356444621,-0.259859166493306,-0.278998029614975,-0.0830418223946285,-0.129100049983897,-0.0541700196114176,-0.00334158792888579,1.03310044320746,1.06441038849681,1.02472740954062,1.03852199361377,0.985948551813507,1.01567362795302,1.00417936044816,0.997481152971227,0.21999506195472,0.175575198195758,0.153437768451199,0.146258222873223,0.124975817970262,0.0804002380045576,0.0509386035620078,0.0177002791915076,3684.418232207
"47",-0.281665522090762,-0.334599599563255,-0.323799269504784,-0.336315032164409,-0.171176751490979,-0.0906293806888369,-0.0789450486018393,-0.0120054435252069,1.02492556288168,1.04250718523877,1.04335830617501,1.05703638662922,1.0111199815209,1.00333016864283,1.00899057985174,1.0004666924649,0.216373409094196,0.177859928896407,0.159326944955139,0.14598459655395,0.124137124303752,0.0793828412012357,0.0540915592744972,0.017935371261588,3681.44081998327
"48",-0.245620925471185,-0.300650830245241,-0.266176354028486,-0.238302329732906,-0.160857175025905,-0.098144310330671,-0.0737841798970186,-0.015692368246343,1.01447973498606,1.03189787395723,1.02372074540489,1.02740627569786,1.01102948398859,1.00481772778704,1.00726674219101,1.00164730396476,0.213939764290987,0.166722372838437,0.165948451715916,0.137862956858469,0.128678980525731,0.0747220696190903,0.0534139813193927,0.0186023646125732,3680.38243385236
"49",-0.366213932990081,-0.323704020299091,-0.315177652959686,-0.178830695222208,-0.170971548296152,-0.133126901357091,-0.0283434278020476,-0.00543415827785843,1.04472846438939,1.04319274074101,1.04623173629868,1.01056709138374,1.01062038079384,1.01263777995366,0.995739623111688,0.998823212363029,0.230210068852428,0.175197220193273,0.182753340083094,0.148753599346932,0.123908943602503,0.0788703942090782,0.050102220699732,0.0188708556672974,3675.7554360001
"50",-0.324561419504455,-0.340413940832643,-0.277095579843696,-0.438042828702296,-0.134431131462541,-0.127164199381614,-0.0267295084012796,-0.0140351273072678,1.04126401863133,1.04673554535814,1.03048973008981,1.08268484280105,1.00119295309901,1.01185684411816,0.995095220279381,1.00059935194898,0.233235773508148,0.152663648736204,0.154081588803266,0.137877772087732,0.127892489290422,0.0799570624541084,0.0494551512050241,0.0175243106996736,3672.03618451756
"51",-0.173460275589144,-0.234560171473141,-0.350270275392374,-0.268667526668741,-0.212217561767129,-0.0679219567945876,-0.0363746453618861,-0.00525573479304568,0.990921071478442,1.01455940100663,1.04751122732185,1.03746471288145,1.02460637426856,0.996854017588726,0.998534954842778,0.997439594875808,0.218202148973114,0.176805187934069,0.169328589533547,0.145904077049528,0.128691147822515,0.081796284156135,0.0539283317633081,0.0186372422118521,3678.61533450953
"52",-0.298277955712486,-0.423882467980632,-0.180061534876566,-0.305230174107155,-0.138520395061709,-0.130683715665074,-0.036786942739618,0.0146205931673702,1.02423460401528,1.06336250905872,1.0027178020735,1.04680385819425,1.00326186961265,1.01383458555105,0.997335316735141,0.992137452860103,0.208209850460582,0.183257543935394,0.171434790244925,0.152194661194965,0.126667804478245,0.0838394173167443,0.0545878605441759,0.0185096552245644,3672.99428116493
"53",-0.125295048722382,-0.18964024596244,-0.274186906340879,-0.387248993202025,-0.219022503211704,-0.147534017780124,-0.055791504054467,0.00684671421240592,0.983243757261864,1.00288441091654,1.02689521631825,1.06564022854629,1.02637452899302,1.01686452373151,1.00314992384372,0.99491431438175,0.207217953252549,0.175544473790132,0.159891768151697,0.140416026868177,0.124116093714877,0.0771030851318847,0.0503367664816007,0.0182821760214359,3676.60936895812
"54",-0.275839580954522,-0.350208127141062,-0.314596727488061,-0.221658874924786,-0.186905740179246,-0.154948340079817,-0.0769196455819457,0.00767936033036164,1.02722667729104,1.04977152589061,1.03387477610027,1.02106437900524,1.0167132096811,1.02403921311576,1.0096075430238,0.994099570750693,0.226423771157004,0.178161519679668,0.17590504313924,0.155780531323957,0.123233183763049,0.0799436304220284,0.0492450201924199,0.0178836998513924,3676.97643852646
"55",-0.22985952469114,-0.238153413994794,-0.493116466996221,-0.285955391085352,-0.0276657463777887,-0.0469071978839072,-0.0432833220489729,-0.0117493004127614,1.00459633623523,1.01566990922956,1.09320547103655,1.03804783241329,0.970216768332401,0.989099332009443,0.999694163821008,1.00017518451053,0.20240976808048,0.164114856229897,0.161092677677579,0.136407331686044,0.12335928000792,0.0804229218672548,0.0531251975829072,0.0167752467740995,3670.3389939041
"56",-0.157570822483037,-0.388661070381794,-0.374668400573106,-0.233071318595991,-0.182299182572551,-0.125174451967948,-0.0728196028671495,0.00221681481653974,0.984333380312853,1.05638521122635,1.05698419481333,1.02345985375652,1.01092615618978,1.01411894260244,1.01009672904697,0.995923394637361,0.225452024662667,0.172133582212756,0.172190068367509,0.145217178344568,0.120378724016239,0.0813521522031877,0.0495686806772578,0.0180744951440524,3680.72096900471
"57",-0.3006750394846,-0.394850803562914,-0.181862970276091,-0.266436329740844,-0.202920180695646,-0.108825650634865,-0.0959093918786103,-0.00354668116170859,1.02697727465895,1.05736909393224,0.997502770423957,1.03321659794747,1.01938785364922,1.00908277772403,1.01668044128614,0.998199819354391,0.205474045747446,0.176310619567974,0.169430010734761,0.132016791547219,0.115313465309022,0.0751484064146721,0.0536350747065735,0.0176309388492832,3676.21764774161
"58",-0.316621384829668,-0.338422635298508,-0.25437027979915,-0.273163489393668,-0.124468335584779,-0.137683256594315,-0.0554382694750025,-0.00194296627057061,1.02941605503882,1.04698423248825,1.02516545147939,1.03529818920515,0.999431672493362,1.01619776081672,1.00302269781939,0.996907365650538,0.204535686639803,0.163653111911291,0.165412902873076,0.145821377201218,0.127143863111371,0.0770835832407251,0.0514986294595437,0.0173556085513586,3684.75790931419
"59",-0.393741007652895,-0.366894910801029,-0.319594926343226,-0.234879114064737,-0.0895839301635741,-0.115746549500352,-0.0387893843297388,-0.0017175913112893,1.05199766050888,1.05078345117702,1.04496253564156,1.0275139584354,0.988080159126696,1.01210997728862,0.998548349629856,0.996883118368718,0.224028637017355,0.167900804860203,0.178389320347548,0.143155402316923,0.124453126144085,0.0784945195598899,0.0517214716053771,0.0179529162030825,3681.54766207364
"60",-0.252450204477841,-0.270651105277438,-0.275978908636857,-0.295095346308812,-0.270441546050605,-0.150192123621488,-0.0563831602084062,0.00880742115400827,1.01213510178966,1.03039803037341,1.02931294511416,1.03639909195661,1.043751905845,1.0207621067208,1.00289358961649,0.994129612640922,0.230593205228938,0.1656323435359,0.164395154200834,0.146628262308216,0.137325590135475,0.0734676782749781,0.0489049696756302,0.0187151198221133,3673.86775892198
"61",-0.156393518513696,-0.305526930216736,-0.231944863641795,-0.181987925417606,-0.144709898629838,-0.193516297808004,-0.057803682317591,-0.00852953954282473,0.986299005990613,1.03292701749854,1.01069079702061,1.01082681401099,1.00415465219687,1.03374459364306,1.00588923537679,0.999128328081531,0.221666369252386,0.166312136930695,0.167474557705669,0.156949585398959,0.119759552472785,0.0803052234815843,0.0552861016613918,0.0190741817879098,3674.990737322
"62",-0.237974472176351,-0.280034137935968,-0.323257757067563,-0.326868509753179,-0.144013072479827,-0.0945828304890545,-0.0625638719961113,-0.00765099558381341,1.00935654888499,1.02125491948394,1.04338631375086,1.05245974934824,1.00332617740763,1.0014116095472,1.00473501553842,0.998376499206444,0.222255172501522,0.173081779749572,0.166332745705119,0.136496074020203,0.121764076822226,0.0764484250759035,0.0477551137097824,0.0175013810134258,3678.26710444946
