,id,dist,curr_pace,total_pace,finish,age,gender,year,prop,propleft,male,propxcurr,malexage
150397,242542,20K,3.7147102526002973,3.8124285169653067,3.6592663255571938,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.7607348039342563,45
150494,242639,20K,4.048582995951417,4.198152812762385,3.647877582778594,34,M,2019,0.4739898092191018,0.5260101907808983,1,1.9189870818587116,34
150519,242664,20K,3.679175864606328,3.694808793644929,3.645671332296527,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.7438918661482774,0
150562,242707,20K,3.808073115003808,3.8677238445175015,3.6415810822473462,41,M,2019,0.4739898092191018,0.5260101907808983,1,1.8049878492730456,41
150583,242728,20K,3.717472118959108,3.7821482602118004,3.6393824391926857,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.7620439004427575,52
150631,242776,20K,3.816793893129771,3.770739064856712,3.6359327875915555,47,M,2019,0.4739898092191018,0.5260101907808983,1,1.8091214092332129,47
150634,242779,20K,3.8255547054322876,3.8248231019315355,3.6356195071514734,36,M,2019,0.4739898092191018,0.5260101907808983,1,1.813273944985087,36
150636,242781,20K,3.7009622501850483,3.8550501156515034,3.6356195071514734,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.7542183908923086,0
150648,242793,20K,3.717472118959108,3.755868544600939,3.6343669250645996,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.7620439004427575,43
150656,242801,20K,3.671071953010279,3.6859565057132326,3.6340539143915254,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.7400506946369376,0
150665,242810,20K,4.006410256410256,4.007212983370066,3.633740957630038,34,M,2019,0.4739898092191018,0.5260101907808983,1,1.89899763308935,34
150691,242836,20K,3.912363067292645,3.9619651347068148,3.630926770501678,49,M,2019,0.4739898092191018,0.5260101907808983,1,1.8544202238619005,49
150710,242855,20K,3.6363636363636362,3.6569756811117204,3.629677419354839,49,M,2019,0.4739898092191018,0.5260101907808983,1,1.723599306251279,49
150726,242871,20K,3.8580246913580245,3.9077764751856194,3.628428927680798,39,M,2019,0.4739898092191018,0.5260101907808983,1,1.828664387419374,39
150749,242894,20K,3.933910306845004,3.945551390806865,3.6262461326916466,36,M,2019,0.4739898092191018,0.5260101907808983,1,1.8646333958265215,36
150799,242944,20K,3.7037037037037037,3.725088470851183,3.6218884120171673,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.7555178119225991,52
150847,242992,20K,3.63901018922853,3.6370249136206585,3.6175411522633745,47,M,2019,0.4739898092191018,0.5260101907808983,1,1.7248537453387984,47
150859,243004,20K,3.671071953010279,3.7993920972644375,3.616920966912395,41,M,2019,0.4739898092191018,0.5260101907808983,1,1.7400506946369376,41
150876,243021,20K,3.9401103230890464,4.067520846044336,3.615681233933162,38,M,2019,0.4739898092191018,0.5260101907808983,1,1.8675721403431906,38
151119,243264,20K,3.8461538461538463,3.9354584809130264,3.5904526889040165,25,F,2019,0.4739898092191018,0.5260101907808983,0,1.823037727765776,0
151226,243371,20K,3.698224852071006,3.749531308586427,3.5810065348383264,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.752920892082477,45
151265,243410,20K,3.745318352059925,3.757985719654265,3.577363289529462,33,F,2019,0.4739898092191018,0.5260101907808983,0,1.7752427311576844,0
151266,243411,20K,3.6310820624546114,3.7369207772795217,3.577363289529462,42,M,2019,0.4739898092191018,0.5260101907808983,1,1.7210958940417638,42
151296,243441,20K,3.869969040247678,3.9580447259054026,3.5752414844941534,57,M,2019,0.4739898092191018,0.5260101907808983,1,1.8343258870708272,57
151344,243489,20K,3.6310820624546114,3.6744442403086532,3.5713076597545492,33,F,2019,0.4739898092191018,0.5260101907808983,0,1.7210958940417638,0
151372,243517,20K,4.149377593360996,4.254413954477771,3.5682875264270613,42,M,2019,0.4739898092191018,0.5260101907808983,1,1.9667626938551943,42
151405,243550,20K,3.6469730123997084,3.7292560134253216,3.5655737704918034,48,M,2019,0.4739898092191018,0.5260101907808983,1,1.7286280423745506,48
151449,243594,20K,3.5536602700781805,3.6133694670280034,3.5610600050637187,55,M,2019,0.4739898092191018,0.5260101907808983,1,1.6843987534438585,55
151511,243656,20K,4.22654268808115,4.259850905218317,3.556257901390645,27,M,2019,0.4739898092191018,0.5260101907808983,1,2.0033381623799738,27
151512,243657,20K,3.663003663003663,3.673769287288758,3.556257901390645,48,M,2019,0.4739898092191018,0.5260101907808983,1,1.7362264073959772,48
151705,243850,20K,3.6603221083455346,3.5835871707579288,3.54371378180902,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.7349553778151603,0
151710,243855,20K,3.690036900369004,3.788596325061565,3.5434161907961035,31,M,2019,0.4739898092191018,0.5260101907808983,1,1.7490398864173498,31
151804,243949,20K,3.5511363636363638,3.5855145213338115,3.5362889708347303,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.683202447511015,45
151928,244073,20K,3.7509377344336086,4.001600640256102,3.5259463524692904,38,M,2019,0.4739898092191018,0.5260101907808983,1,1.7779062611369159,38
151950,244095,20K,3.7593984962406015,3.770739064856712,3.523885084349424,51,M,2019,0.4739898092191018,0.5260101907808983,1,1.7819165760116609,51
152013,244158,20K,3.5739814152966405,3.592599245554158,3.519182652210175,36,F,2019,0.4739898092191018,0.5260101907808983,0,1.69403076918907,0
152014,244159,20K,3.625815808556925,3.666361136571952,3.5188891668751565,38,F,2019,0.4739898092191018,0.5260101907808983,0,1.7185997433615001,0
152173,244318,20K,3.5739814152966405,3.8797284190106693,3.507189759787216,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.69403076918907,45
152200,244345,20K,4.0551500405515,4.1228612657184085,3.505441555204785,33,M,2019,0.4739898092191018,0.5260101907808983,1,1.9220997940758384,33
152203,244348,20K,3.7369207772795217,3.7334328915437744,3.505150357202193,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.771262366289618,43
152211,244356,20K,3.745318352059925,3.741114852225963,3.504568106312292,44,M,2019,0.4739898092191018,0.5260101907808983,1,1.7752427311576844,44
152227,244372,20K,3.5945363048166787,3.6081544290095615,3.5025317506433136,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.7037735773511926,0
152251,244396,20K,3.849114703618168,3.864734299516908,3.5007881855139797,36,M,2019,0.4739898092191018,0.5260101907808983,1,1.824441144030415,36
152278,244423,20K,3.5260930888575457,3.5842293906810037,3.499046355419189,46,M,2019,0.4739898092191018,0.5260101907808983,1,1.6713321904763814,46
152311,244456,20K,3.61794500723589,3.663003663003663,3.4964368578057674,46,F,2019,0.4739898092191018,0.5260101907808983,0,1.7148690637449413,0
152340,244485,20K,3.676470588235294,3.7593984962406015,3.4944099378881988,50,M,2019,0.4739898092191018,0.5260101907808983,1,1.7426095927172858,50
152368,244513,20K,3.536067892503536,3.5001750087504373,3.4918073485600796,30,F,2019,0.4739898092191018,0.5260101907808983,0,1.6760601457535422,0
152381,244526,20K,3.698224852071006,3.8030043734550296,3.490940680069496,47,M,2019,0.4739898092191018,0.5260101907808983,1,1.752920892082477,47
152387,244532,20K,3.9556962025316458,3.992812936713915,3.490074441687345,23,M,2019,0.4739898092191018,0.5260101907808983,1,1.8749596883667001,23
152492,244637,20K,3.6363636363636362,3.743215422047539,3.4814356435643563,27,F,2019,0.4739898092191018,0.5260101907808983,0,1.723599306251279,0
152519,244664,20K,3.6496350364963503,3.6483035388544325,3.478565539983512,41,F,2019,0.4739898092191018,0.5260101907808983,0,1.7298898146682546,0
152521,244666,20K,3.566333808844508,3.619254433586681,3.4782787898771743,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.690405881665841,0
152579,244724,20K,3.5714285714285716,3.7678975131876413,3.47341126111294,24,F,2019,0.4739898092191018,0.5260101907808983,0,1.692820747211078,0
152615,244760,20K,3.5211267605633805,3.5198873636043646,3.4705543674946537,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.6689782014757106,0
152752,244897,20K,3.6284470246734397,3.6310820624546114,3.46030834836805,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.7198469129865812,0
152820,244965,20K,3.6469730123997084,3.7223152801042247,3.454925079832965,46,M,2019,0.4739898092191018,0.5260101907808983,1,1.7286280423745506,46
153023,245168,20K,3.5945363048166787,3.6029544226265537,3.4413995595791533,46,M,2019,0.4739898092191018,0.5260101907808983,1,1.7037735773511926,46
153025,245170,20K,3.5014005602240896,3.4971148802238154,3.4411189039308434,43,F,2019,0.4739898092191018,0.5260101907808983,0,1.6596281835402724,0
153249,245394,20K,3.4482758620689653,3.487966515521451,3.4268659140745554,54,M,2019,0.4739898092191018,0.5260101907808983,1,1.6344476179969025,54
153269,245414,20K,3.6310820624546114,3.834355828220859,3.4260311789542057,34,M,2019,0.4739898092191018,0.5260101907808983,1,1.7210958940417638,34
153279,245424,20K,3.5536602700781805,3.64232380258605,3.4254749147588894,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.6843987534438585,52
153319,245464,20K,3.6603221083455346,3.79794910748196,3.422973959600876,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.7349553778151603,45
153323,245468,20K,3.5161744022503516,3.5758984444841766,3.42269630110318,42,F,2019,0.4739898092191018,0.5260101907808983,0,1.6666308341037335,0
153407,245552,20K,3.6603221083455346,3.660992128866923,3.4174293350611484,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.7349553778151603,45
153438,245583,20K,3.538570417551309,3.562522265764161,3.415216511533792,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.6772463171235024,0
153477,245622,20K,3.4891835310537336,3.5069261792039277,3.412454508693894,36,F,2019,0.4739898092191018,0.5260101907808983,0,1.6538374362145911,0
153511,245656,20K,3.486750348675035,3.5069261792039277,3.4105237633365664,55,M,2019,0.4739898092191018,0.5260101907808983,1,1.6526841325631163,55
153521,245666,20K,3.837298541826554,3.7608123354644603,3.4096969696969697,48,M,2019,0.4739898092191018,0.5260101907808983,1,1.8188404037571058,48
153544,245689,20K,3.561253561253561,3.589375448671931,3.4085952015510137,27,F,2019,0.4739898092191018,0.5260101907808983,0,1.6879978960794222,0
153549,245694,20K,4.163197335553705,4.408199250606128,3.4085952015510137,21,M,2019,0.4739898092191018,0.5260101907808983,1,1.9733131108205735,21
153552,245697,20K,3.5014005602240896,3.5505059470974616,3.408319870759289,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.6596281835402724,45
153574,245719,20K,3.8819875776397517,3.9447731755424065,3.4069438837303188,21,M,2019,0.4739898092191018,0.5260101907808983,1,1.840022551316389,21
153590,245735,20K,3.687315634218289,3.743215422047539,3.4061188246690346,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.747750033993738,0
153625,245770,20K,3.6603221083455346,3.429355281207133,3.4041952400161355,39,M,2019,0.4739898092191018,0.5260101907808983,1,1.7349553778151603,39
153755,245900,20K,3.4153005464480874,3.43878954607978,3.395429307153778,40,F,2019,0.4739898092191018,0.5260101907808983,0,1.618817654436823,0
153864,246009,20K,3.885003885003885,3.9154267815191854,3.3877960658370134,25,M,2019,0.4739898092191018,0.5260101907808983,1,1.8414522502684607,25
153900,246045,20K,3.4411562284927735,3.4071550255536627,3.3861648342829627,42,F,2019,0.4739898092191018,0.5260101907808983,0,1.6310729842364136,0
154044,246189,20K,3.467406380027739,3.4831069313827934,3.378302642113691,32,F,2019,0.4739898092191018,0.5260101907808983,0,1.6435152885544444,0
154069,246214,20K,3.450655624568668,3.459609064175748,3.3764103384812354,33,F,2019,0.4739898092191018,0.5260101907808983,0,1.6355756011701235,0
154096,246241,20K,3.518648838845883,3.6463081130355515,3.3747900503879067,53,M,2019,0.4739898092191018,0.5260101907808983,1,1.6678036918335741,53
154242,246387,20K,3.561253561253561,3.5618878005342833,3.366711880635123,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.6879978960794222,45
154386,246531,20K,3.3112582781456954,3.3211557622052474,3.358939659289922,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.5695026795334497,0
154420,246565,20K,3.816793893129771,3.8146099561319855,3.357068979234625,41,M,2019,0.4739898092191018,0.5260101907808983,1,1.8091214092332129,41
154426,246571,20K,3.506311360448808,3.6062026685899746,3.356534881870973,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.6619558528018996,0
154518,246663,20K,3.5285815102328866,3.57653791130186,3.3498729755477927,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.672511676849336,52
154577,246722,20K,3.4602076124567476,3.5348179568752207,3.3461538461538463,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.6401031460868574,52
154596,246741,20K,3.481894150417827,3.5511363636363638,3.3450927540827653,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.6503823440776524,0
154714,246859,20K,3.4891835310537336,3.6576444769568397,3.3374199161591394,53,M,2019,0.4739898092191018,0.5260101907808983,1,1.6538374362145911,53
154738,246883,20K,3.4106412005457027,3.4411562284927735,3.335836825045458,26,F,2019,0.4739898092191018,0.5260101907808983,0,1.616609171961466,0
154850,246995,20K,3.5688793718772307,3.5842293906810037,3.3287314610287155,32,F,2019,0.4739898092191018,0.5260101907808983,0,1.6916124526020764,0
155027,247172,20K,3.4106412005457027,3.397893306150187,3.3172169811320753,56,F,2019,0.4739898092191018,0.5260101907808983,0,1.616609171961466,0
155050,247195,20K,3.8109756097560976,3.862495171881035,3.3156529938708155,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.8063636022069427,43
155064,247209,20K,3.401360544217687,3.37609723160027,3.3148715531463586,27,F,2019,0.4739898092191018,0.5260101907808983,0,1.6122102354391217,0
155166,247311,20K,3.33555703802535,3.4199726402188784,3.308633262761703,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.581020044093068,43
155218,247363,20K,3.306878306878307,3.3255736614566014,3.305263982453392,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.567426617788035,0
155221,247366,20K,3.434065934065934,3.447087211306446,3.305263982453392,24,F,2019,0.4739898092191018,0.5260101907808983,0,1.6277122569337286,0
155241,247386,20K,3.5486160397444997,3.7071362372567194,3.3039699318769085,53,M,2019,0.4739898092191018,0.5260101907808983,1,1.68200783967034,53
155268,247413,20K,3.5236081747709656,3.551767004084532,3.302159962435436,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.6701543665225573,43
155382,247527,20K,3.5236081747709656,3.6703982382088456,3.2949398719350302,50,M,2019,0.4739898092191018,0.5260101907808983,1,1.6701543665225573,50
155449,247594,20K,3.641660597232338,3.690717844620779,3.290828263921385,46,M,2019,0.4739898092191018,0.5260101907808983,1,1.7261100117228763,46
155463,247608,20K,3.5561877667140824,3.565697985380638,3.289545489982069,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.6855967610921117,43
155598,247743,20K,3.360215053763441,3.333888981496916,3.2805939978230447,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.5927076922684873,0
155599,247744,20K,3.5014005602240896,3.5727045373347623,3.2803389566975043,45,F,2019,0.4739898092191018,0.5260101907808983,0,1.6596281835402724,0
155634,247779,20K,3.536067892503536,3.484927687750479,3.2783000543858285,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.6760601457535422,52
155685,247830,20K,3.3647375504710633,3.3783783783783785,3.2749922384352685,41,F,2019,0.4739898092191018,0.5260101907808983,0,1.5948513096201271,0
155939,248084,20K,3.3967391304347827,3.4376074252320383,3.2583011583011583,60,M,2019,0.4739898092191018,0.5260101907808983,1,1.6100197324018404,60
155950,248095,20K,3.3200531208499338,3.3743883921039313,3.257295044001853,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.5736713453489435,0
155976,248121,20K,3.342245989304813,3.441748408191361,3.255787037037037,29,F,2019,0.4739898092191018,0.5260101907808983,0,1.5841905388338964,0
156004,248149,20K,3.2981530343007917,3.332222592469177,3.254531430775164,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.563290927503634,0
156025,248170,20K,3.324468085106383,3.321707357581797,3.253025981034616,56,M,2019,0.4739898092191018,0.5260101907808983,1,1.575763993414567,56
156161,248306,20K,3.331112591605596,3.330557868442964,3.244770839741618,31,F,2019,0.4739898092191018,0.5260101907808983,0,1.5789134217824843,0
156164,248309,20K,3.348961821835231,3.35345405767941,3.2445213379469435,50,M,2019,0.4739898092191018,0.5260101907808983,1,1.5873737750137367,50
156211,248356,20K,3.4626038781163433,3.5555555555555554,3.2422775472568004,40,F,2019,0.4739898092191018,0.5260101907808983,0,1.6412389515896875,0
156296,248441,20K,3.315649867374005,3.4182191078448128,3.237054085155351,41,F,2019,0.4739898092191018,0.5260101907808983,0,1.5715842480739448,0
156347,248492,20K,3.486750348675035,3.483713638738896,3.2343246972252033,34,F,2019,0.4739898092191018,0.5260101907808983,0,1.6526841325631163,0
156362,248507,20K,3.324468085106383,3.3789491468153403,3.2330855873113173,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.575763993414567,0
156404,248549,20K,3.291639236339697,3.328340822100183,3.2308575803981623,56,M,2019,0.4739898092191018,0.5260101907808983,1,1.560203453650763,56
156441,248586,20K,3.4106412005457027,3.468007629616785,3.228632642130232,22,F,2019,0.4739898092191018,0.5260101907808983,0,1.616609171961466,0
156451,248596,20K,3.531073446327684,3.549875754348598,3.227891676866585,43,F,2019,0.4739898092191018,0.5260101907808983,0,1.6736928291634952,0
156497,248642,20K,3.2113037893384715,3.186743148502231,3.2256708202736792,46,F,2019,0.4739898092191018,0.5260101907808983,0,1.5221252704531207,0
156569,248714,20K,3.3738191632928474,3.4916201117318435,3.221484196060467,64,M,2019,0.4739898092191018,0.5260101907808983,1,1.5991559015489263,64
156760,248905,20K,3.3090668431502315,3.284611594678929,3.2106985238167707,47,F,2019,0.4739898092191018,0.5260101907808983,0,1.5684639616780336,0
156766,248911,20K,3.207184092366902,3.2200933827080984,3.2102099817407184,53,F,2019,0.4739898092191018,0.5260101907808983,0,1.520172576071526,0
156780,248925,20K,3.3025099075297226,3.249390739236393,3.2094774473263863,26,F,2019,0.4739898092191018,0.5260101907808983,0,1.5653560410142067,0
156935,249080,20K,3.3222591362126246,3.3239155725444576,3.199742170319254,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.5747169741498397,0
156938,249083,20K,3.50385423966363,3.5701535166012137,3.199742170319254,50,M,2019,0.4739898092191018,0.5260101907808983,1,1.660791202589705,50
156945,249090,20K,3.4036759700476513,3.4258307639602603,3.199256956554705,57,M,2019,0.4739898092191018,0.5260101907808983,1,1.6133077236865274,57
156976,249121,20K,3.3003300330033003,3.3178500331785004,3.1975598666262504,55,F,2019,0.4739898092191018,0.5260101907808983,0,1.5643228027033063,0
156986,249131,20K,3.4059945504087192,3.4305317324185247,3.196833093416168,44,F,2019,0.4739898092191018,0.5260101907808983,0,1.6144067071495292,0
156991,249136,20K,3.3222591362126246,3.3573946617424877,3.196833093416168,60,M,2019,0.4739898092191018,0.5260101907808983,1,1.5747169741498397,60
156998,249143,20K,3.306878306878307,3.4205575508807935,3.1963487614574655,42,F,2019,0.4739898092191018,0.5260101907808983,0,1.567426617788035,0
157013,249158,20K,3.6496350364963503,3.629764065335753,3.1951385733757385,41,M,2019,0.4739898092191018,0.5260101907808983,1,1.7298898146682546,41
157025,249170,20K,3.0712530712530715,3.3858134416793635,3.1944129002952533,27,F,2019,0.4739898092191018,0.5260101907808983,0,1.4557426573068237,0
157038,249183,20K,3.351206434316354,3.281378178835111,3.193445848785287,49,M,2019,0.4739898092191018,0.5260101907808983,1,1.588437698455435,49
157058,249203,20K,3.933910306845004,3.933910306845004,3.192479382613301,46,M,2019,0.4739898092191018,0.5260101907808983,1,1.8646333958265215,46
157087,249232,20K,3.2615786040443573,3.484927687750479,3.190306971117496,50,F,2019,0.4739898092191018,0.5260101907808983,0,1.5459550202840893,0
157155,249300,20K,3.2299741602067185,3.3647375504710633,3.185489959232976,51,F,2019,0.4739898092191018,0.5260101907808983,0,1.530974835979011,0
157184,249329,20K,3.2467532467532467,3.272786777941417,3.183567224988683,34,F,2019,0.4739898092191018,0.5260101907808983,0,1.5389279520100707,0
157330,249475,20K,3.633720930232558,3.7264766163592324,3.1742270367862786,47,M,2019,0.4739898092191018,0.5260101907808983,1,1.722346690476387,47
157453,249598,20K,3.306878306878307,3.2829940906106367,3.1663665015758666,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.567426617788035,0
157457,249602,20K,3.306878306878307,3.453038674033149,3.1661289112328355,38,F,2019,0.4739898092191018,0.5260101907808983,0,1.567426617788035,0
157470,249615,20K,3.4940600978336827,3.5919540229885056,3.165416354088522,54,M,2019,0.4739898092191018,0.5260101907808983,1,1.6561488791722634,54
157473,249618,20K,3.4411562284927735,3.486750348675035,3.165178906308604,42,F,2019,0.4739898092191018,0.5260101907808983,0,1.6310729842364136,0
157648,249793,20K,3.207184092366902,3.226326826907566,3.155002243158367,62,M,2019,0.4739898092191018,0.5260101907808983,1,1.520172576071526,62
157740,249885,20K,3.3400133600534403,3.3921302578018997,3.1498208420424008,26,F,2019,0.4739898092191018,0.5260101907808983,0,1.5831322953209812,0
157806,249951,20K,3.3921302578018997,3.5032404974601508,3.1460632269609303,31,F,2019,0.4739898092191018,0.5260101907808983,0,1.607835173741865,0
157812,249957,20K,3.3200531208499338,3.473428273706148,3.1455941553600715,48,M,2019,0.4739898092191018,0.5260101907808983,1,1.5736713453489435,48
157851,249996,20K,3.209242618741977,3.397316120264991,3.14348506295165,39,F,2019,0.4739898092191018,0.5260101907808983,0,1.5211482965953202,0
157940,250085,20K,3.1847133757961785,3.2706459525756335,3.139041809254575,52,F,2019,0.4739898092191018,0.5260101907808983,0,1.5095216854111522,0
157973,250118,20K,3.518648838845883,3.5618878005342833,3.137174721189591,55,M,2019,0.4739898092191018,0.5260101907808983,1,1.6678036918335741,55
158022,250167,20K,3.351206434316354,3.429355281207133,3.134145435638416,43,F,2019,0.4739898092191018,0.5260101907808983,0,1.588437698455435,0
158023,250168,20K,3.3377837116154874,3.356831151393085,3.134145435638416,48,M,2019,0.4739898092191018,0.5260101907808983,1,1.5820754646832502,48
158051,250196,20K,3.389830508474576,3.5348179568752207,3.1327492761155247,49,M,2019,0.4739898092191018,0.5260101907808983,1,1.606745115996955,49
158093,250238,20K,3.1486146095717884,3.404834865509023,3.130425105720009,55,M,2019,0.4739898092191018,0.5260101907808983,1,1.4924112380954087,55
158126,250271,20K,3.3806626098715347,3.4002040122407347,3.1288002372831083,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.6023996254871593,0
158175,250320,20K,3.219575016097875,3.2341526520051747,3.1264819205690575,24,F,2019,0.4739898092191018,0.5260101907808983,0,1.5260457476468183,0
158190,250335,20K,3.289473684210526,3.4873583260680037,3.125324050070365,44,F,2019,0.4739898092191018,0.5260101907808983,0,1.559177004010203,0
158224,250369,20K,3.4916201117318435,3.5056967572304996,3.123704471424341,48,F,2019,0.4739898092191018,0.5260101907808983,0,1.6549923506253554,0
158243,250388,20K,3.1725888324873095,3.2808398950131235,3.1230108800236844,25,F,2019,0.4739898092191018,0.5260101907808983,0,1.5037747754413127,0
158318,250463,20K,3.207184092366902,3.2320620555914674,3.1181643511676027,61,M,2019,0.4739898092191018,0.5260101907808983,1,1.520172576071526,61
158334,250479,20K,3.531073446327684,3.8109756097560976,3.1174732175840414,39,M,2019,0.4739898092191018,0.5260101907808983,1,1.6736928291634952,39
158344,250489,20K,3.360215053763441,3.4946706272933774,3.1170126320455047,43,M,2019,0.4739898092191018,0.5260101907808983,1,1.5927076922684873,43
158355,250500,20K,3.158559696778269,3.238341968911917,3.116322008862629,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.4971251080830759,0
158430,250575,20K,3.4246575342465753,3.39097999321804,3.1121846880070807,57,M,2019,0.4739898092191018,0.5260101907808983,1,1.6232527712982938,57
158552,250697,20K,3.15059861373661,3.3961623365596876,3.1053135119222843,36,F,2019,0.4739898092191018,0.5260101907808983,0,1.4933516358509824,0
158598,250743,20K,3.109452736318408,3.2123353678123996,3.103029857331961,34,F,2019,0.4739898092191018,0.5260101907808983,0,1.4738489092633762,0
158608,250753,20K,3.3200531208499338,3.336113427856547,3.1025735294117647,41,F,2019,0.4739898092191018,0.5260101907808983,0,1.5736713453489435,0
158634,250779,20K,3.1605562579013906,3.35401643468053,3.1009774380833393,35,F,2019,0.4739898092191018,0.5260101907808983,0,1.4980714577089185,0
158676,250821,20K,3.1308703819661865,3.14911037631869,3.098927732079906,64,M,2019,0.4739898092191018,0.5260101907808983,1,1.484000655037889,64
158713,250858,20K,3.331112591605596,3.4094783498124785,3.0968807339449542,52,M,2019,0.4739898092191018,0.5260101907808983,1,1.5789134217824843,52
158714,250859,20K,3.1746031746031744,3.283533081595797,3.0968807339449542,58,M,2019,0.4739898092191018,0.5260101907808983,1,1.5047295530765135,58
158721,250866,20K,3.115264797507788,3.1821797931583133,3.0966534566270365,22,F,2019,0.4739898092191018,0.5260101907808983,0,1.4766037670377001,0
158783,250928,20K,3.158559696778269,3.2467532467532467,3.0923415170392086,37,F,2019,0.4739898092191018,0.5260101907808983,0,1.4971251080830759,0
158826,250971,20K,3.2959789057350033,3.4059945504087192,3.0900768949102893,45,M,2019,0.4739898092191018,0.5260101907808983,1,1.562260412719518,45
158890,251035,20K,3.146633102580239,3.278688524590164,3.086911990635745,21,F,2019,0.4739898092191018,0.5260101907808983,0,1.4914720239745178,0
158942,251087,20K,3.188775510204082,3.1806615776081424,3.08420437102551,52,F,2019,0.4739898092191018,0.5260101907808983,0,1.5114470957241766,0
158952,251097,20K,3.3400133600534403,3.341129301703976,3.083753562815172,59,M,2019,0.4739898092191018,0.5260101907808983,1,1.5831322953209812,59
159008,251153,20K,3.342245989304813,3.4940600978336827,3.080601591589399,34,F,2019,0.4739898092191018,0.5260101907808983,0,1.5841905388338964,0
159053,251198,20K,3.146633102580239,3.4182191078448128,3.0779050258953973,49,M,2019,0.4739898092191018,0.5260101907808983,1,1.4914720239745178,49
159266,251411,20K,3.0845157310302285,3.1842063365706097,3.066497093023256,51,F,2019,0.4739898092191018,0.5260101907808983,0,1.4620290228843362,0
159271,251416,20K,3.257328990228013,3.2685079261317207,3.0662742533246132,43,F,2019,0.4739898092191018,0.5260101907808983,0,1.5439407466420254,0
159322,251467,20K,3.2765399737876804,3.359086328518643,3.063602700936615,59,M,2019,0.4739898092191018,0.5260101907808983,1,1.5530465570743834,59
159369,251514,20K,3.134796238244514,3.2005120819331094,3.060713767590309,66,M,2019,0.4739898092191018,0.5260101907808983,1,1.4858614709062752,66
159370,251515,20K,3.2030749519538757,3.3573946617424877,3.060713767590309,33,F,2019,0.4739898092191018,0.5260101907808983,0,1.5182248853911011,0
159426,251571,20K,3.076923076923077,3.1776294884016525,3.0578302775563446,28,F,2019,0.4739898092191018,0.5260101907808983,0,1.4584301822126209,0
159517,251662,20K,3.170577045022194,3.2216494845360826,3.0509761388286334,54,F,2019,0.4739898092191018,0.5260101907808983,0,1.5028212086845332,0
159707,251852,20K,3.190810465858328,3.193357815743254,3.039985590778098,44,F,2019,0.4739898092191018,0.5260101907808983,0,1.512411643966502,0
159733,251878,20K,3.201024327784891,3.3101621979476996,3.038672043785107,43,F,2019,0.4739898092191018,0.5260101907808983,0,1.5172529104324641,0
159742,251887,20K,3.0637254901960786,3.056701818737582,3.038234447004608,25,M,2019,0.4739898092191018,0.5260101907808983,1,1.4521746605977384,25
159753,251898,20K,3.1446540880503147,3.2615786040443573,3.037359631442557,55,M,2019,0.4739898092191018,0.5260101907808983,1,1.490533991255037,55
159840,251985,20K,3.0284675953967293,3.1436655139893115,3.032121299223915,44,F,2019,0.4739898092191018,0.5260101907808983,0,1.4354627777683275,0
159878,252023,20K,3.324468085106383,3.315649867374005,3.029508902929351,47,F,2019,0.4739898092191018,0.5260101907808983,0,1.575763993414567,0
