"","alpha","beta.1","beta.2","sigma","lp__"
"2276",-0.312399654817778,0.992931289676454,0.339770927407955,0.294908789858235,14210.3640827712
"2277",-0.335303188907462,0.996111161240811,0.355826590737464,0.291440959527522,14204.8769550727
"2278",-0.323214534045683,0.993310102102782,0.350734754634686,0.291355019186291,14212.7040519017
"2279",-0.329491894385607,0.994902816857002,0.352855611092441,0.29092510416366,14210.3906890064
"2280",-0.322830776188702,0.992919551170774,0.350129530318765,0.290942774497772,14211.1603498591
"2281",-0.322900012128097,0.992942578758113,0.350985897795046,0.287507330658045,14211.5619227625
"2282",-0.317792667929328,0.992811585929724,0.346058438507174,0.291136279185363,14213.0577633007
"2283",-0.320246952554546,0.993429638320752,0.346397251658492,0.29006275100662,14213.0032621636
"2284",-0.322955727775035,0.993147620836259,0.350993146319815,0.289130574043431,14212.1044548109
"2285",-0.320378658165062,0.992669661170684,0.348122364733573,0.29453046642332,14209.906246188
"2286",-0.317594421286353,0.992992446407711,0.345793919764231,0.290738014619451,14212.2503152173
"2287",-0.31556910170285,0.992938685298782,0.342346859913547,0.292989699860753,14211.2102002956
"2288",-0.31922553609972,0.991597235067434,0.350911334356276,0.29109793694796,14210.4125469758
"2289",-0.317881478817191,0.991935562367988,0.348535345583523,0.290141629903404,14211.6126010633
"2290",-0.321815480252977,0.993916722242866,0.346930485428716,0.291301159228531,14213.0771336857
"2291",-0.323722270858109,0.99427451975789,0.348223955082567,0.292895188512414,14212.3006571696
"2292",-0.319388289394731,0.994076258934817,0.34411243806811,0.290904046975509,14212.4761908714
"2293",-0.314793225639326,0.991479965230573,0.346819297929602,0.2913931189023,14210.375753098
"2294",-0.320256029335217,0.992632524521476,0.350276121003348,0.293587620331024,14209.1986388621
"2295",-0.313493146610112,0.992328184899105,0.342782817149988,0.291626373428957,14211.9660817106
"2296",-0.315710636334992,0.992324316878757,0.34468228363471,0.290630343878102,14212.1370993623
"2297",-0.31943301601403,0.993269585465128,0.346805256307075,0.294405610158906,14211.8836105499
"2298",-0.321228685607638,0.993373576774622,0.348770728964703,0.291815485701116,14211.9343603556
"2299",-0.318344477886765,0.993781347507885,0.343042224868285,0.288580724854939,14211.3034841511
"2300",-0.315449895816614,0.991629256679202,0.347136108829886,0.290836180947727,14210.7391716716
"2301",-0.316828638479126,0.99272187543718,0.344638959306293,0.294247821362893,14211.6231515624
"2302",-0.315254476422884,0.991640407433247,0.346657885805542,0.291079483332638,14211.0213287047
"2303",-0.322972618108903,0.994385845321024,0.347123182900753,0.290113876232985,14212.2538730854
"2304",-0.320214520393189,0.992961169262286,0.34810550402199,0.290365988201081,14213.1963087677
"2305",-0.317559984678029,0.992229550804106,0.346758359728234,0.290147347410003,14211.6138082958
"2306",-0.322345802623948,0.993626336142524,0.349160677158913,0.292401142596188,14212.0167074463
"2307",-0.316576989496393,0.992401545855233,0.346050849317512,0.289462237689193,14212.1815357572
"2308",-0.313937872517162,0.993603023892963,0.339934471299396,0.292579048413122,14210.7593472151
"2309",-0.314920724429666,0.992794385300724,0.342302668729417,0.287250296928892,14210.5173623565
"2310",-0.320084090469849,0.993124203453253,0.346916825934061,0.292914231005778,14212.4500265123
"2311",-0.326992758658585,0.994038647643665,0.352690919057474,0.290296837851386,14211.8608145449
"2312",-0.319746364250259,0.993935025582137,0.344789658866221,0.291060934767211,14212.8533241975
"2313",-0.313958239736379,0.991752910051509,0.344430305258861,0.290613661151312,14210.8925859752
"2314",-0.309057800387738,0.992510640974032,0.337472273678852,0.292477239451117,14209.9279794513
"2315",-0.31902280223433,0.992918245263023,0.346608776048915,0.290100644467698,14212.9594454671
"2316",-0.312101400074113,0.991747248278864,0.343000855450964,0.295323097437726,14209.2767726838
"2317",-0.320854486103748,0.991962771583682,0.351896202564403,0.293219669420234,14210.6879087265
"2318",-0.319672078029914,0.993337761747736,0.346612516604575,0.289419953159535,14212.9726740656
"2319",-0.321054109460497,0.994549353949184,0.344351661215488,0.294655068381753,14210.724235024
"2320",-0.317639970222928,0.993204869715285,0.344336733032242,0.293303799579828,14212.6026183844
"2321",-0.317606274236604,0.993259460375025,0.344200281740639,0.292418469407064,14212.9123191634
"2322",-0.321675980743434,0.993746384080752,0.34655243919213,0.287928722734812,14210.7991635635
"2323",-0.322483891350731,0.993289197823426,0.349361072973519,0.291936274760724,14213.0941186312
"2324",-0.315356806691614,0.991404941910983,0.346341837874972,0.290907095170272,14208.222839625
"2325",-0.317101457192245,0.992775658035386,0.345020747501346,0.290555661041194,14212.8956640067
"2326",-0.319961219963278,0.992509488075709,0.34869139205595,0.29492944505053,14211.0518552478
"2327",-0.314163605441516,0.993119051107111,0.341357370997428,0.292306748369693,14211.9593563714
"2328",-0.321165342557468,0.99220415288381,0.351737908388863,0.293112528147975,14211.0222388425
"2329",-0.322698906172707,0.993568498024595,0.348645047875015,0.289233747548218,14212.6722190221
"2330",-0.318793004522681,0.992628573095486,0.347201110899515,0.289135249165508,14212.4091683269
"2331",-0.309215814780259,0.992323465417026,0.338457413470838,0.287381059930444,14208.4321240036
"2332",-0.32207947549668,0.993782833802679,0.347660491290882,0.295343726618117,14211.5857695838
"2333",-0.326503377228424,0.993900498057445,0.352438373241634,0.293255455384487,14211.8966888006
"2334",-0.322286224264091,0.993249730691426,0.349925883753672,0.28539768912949,14209.5556214251
"2335",-0.320382625648033,0.992323808636856,0.351015738408971,0.291241112490762,14210.4447833561
"2336",-0.315005936852447,0.993637075284152,0.340673229626323,0.29120021381982,14211.8359937182
"2337",-0.321083106222417,0.992921750590356,0.349213440470435,0.291811294900545,14213.0822881228
"2338",-0.319886918683433,0.992506469049208,0.349114430213623,0.290170650833913,14212.6123263573
"2339",-0.323908972160691,0.992989641163946,0.351512122580278,0.288869134868102,14211.6824945832
"2340",-0.321992872216788,0.992815362011683,0.349841301149075,0.293361554454663,14211.7347649546
"2341",-0.32939131332555,0.994334387091915,0.353140990144033,0.291866520649445,14209.8306931662
"2342",-0.315722452134531,0.993151348135669,0.341570350520655,0.293390522771437,14209.7417126254
"2343",-0.322339121414464,0.992974480714693,0.350287958523974,0.292643377655223,14212.7933201524
"2344",-0.319154659496775,0.993376510947185,0.346429224243784,0.287580524707608,14210.9725726879
"2345",-0.322869209885277,0.993356009084159,0.35006049677432,0.295705458948531,14211.1373133032
"2346",-0.317713096544132,0.992586659781062,0.346772575114032,0.287687330383401,14211.5436065846
"2347",-0.317419422051945,0.993369772774688,0.344252194034967,0.291799981369746,14212.6728648084
"2348",-0.325400236265077,0.9933195189312,0.352137652255961,0.28957234740289,14211.8260548024
"2349",-0.325148992116554,0.994077006281514,0.350889965900284,0.28924634917861,14211.2150151202
"2350",-0.323346151159818,0.993497635083621,0.349341755091979,0.293327220266749,14212.1024403823
"2351",-0.319199564646068,0.992767754714716,0.347885871992086,0.292544377238912,14212.6704917451
"2352",-0.32314247003107,0.992710090721822,0.350899404023247,0.288322584008089,14209.1914775775
"2353",-0.315313269656119,0.993062924426028,0.342668816079051,0.288525683379355,14211.9346947151
"2354",-0.323347043567686,0.994102323624323,0.347294480200704,0.289778880218057,14211.1654377653
"2355",-0.315465821655959,0.992466584587878,0.34422280946821,0.29256963790099,14212.3425714523
"2356",-0.329526501049218,0.993526480200236,0.355769398372047,0.29149573040161,14209.8960622776
"2357",-0.317637939185045,0.99188482835379,0.348441282441796,0.288861774021993,14211.0850536658
"2358",-0.313623441792787,0.993253711129815,0.340032519484155,0.290648962100835,14211.846573652
"2359",-0.32137141236629,0.993007656696553,0.348902104425625,0.289353865697712,14212.7233705589
"2360",-0.313985574487717,0.992806117525436,0.341332187219456,0.290555479859367,14211.8438716382
"2361",-0.325711114019317,0.99291604497146,0.354576376432959,0.286181655958217,14208.9698239255
"2362",-0.322302995786555,0.993729271022777,0.348823314887446,0.291586457100582,14212.0783966894
"2363",-0.322724334641644,0.994178930512287,0.347012906061886,0.290821591303237,14212.6669566818
"2364",-0.327210980203977,0.994084064758456,0.351762362953892,0.288368656969091,14210.7245949796
"2365",-0.325106522307987,0.993490168128281,0.352291713479944,0.288734910022463,14211.733311586
"2366",-0.319843842622105,0.99258000642156,0.349213629718071,0.297084047954603,14209.2241774764
"2367",-0.321572073997708,0.993671951591284,0.347659237114251,0.291638259568333,14213.1907939804
"2368",-0.318559167966662,0.993662967988914,0.34461598057195,0.29308156124337,14212.3566931975
"2369",-0.315565897206861,0.992949658392344,0.342850308801126,0.285406887840938,14209.4402852061
"2370",-0.317423220966166,0.993251637064082,0.344364946836797,0.292947760308252,14212.7515540487
"2371",-0.320559379749129,0.993124432072051,0.348031087559174,0.293573449708198,14212.7759592921
"2372",-0.309792356418559,0.99206729022754,0.339275786496062,0.287545573943575,14209.1160648277
"2373",-0.322147584357886,0.992100781770021,0.352914255881632,0.291847699947476,14211.0037888698
"2374",-0.321534065380301,0.99399234623814,0.346098824147213,0.292062309757447,14212.5721986393
"2375",-0.316719276034371,0.992519464156148,0.345329283482233,0.292859748565617,14212.3919651391
"2376",-0.322227133160894,0.992498563818902,0.351918165821579,0.289881666973133,14211.815723463
"2377",-0.319207905001934,0.99316419217491,0.34662412618748,0.291138509085438,14213.2252351912
"2378",-0.317649397494686,0.99311046444848,0.344642339155988,0.291721545657516,14213.0478743945
"2379",-0.317583731617925,0.992448368726332,0.347070986393721,0.29312808836963,14212.1123572396
"2380",-0.320217108911414,0.994032682170709,0.344976490839673,0.292083119030451,14212.7036607205
"2381",-0.317949628027969,0.991909871549678,0.349432074528559,0.292049498040628,14210.3188194451
"2382",-0.321700247148812,0.993690490047799,0.347290235995003,0.292017485263623,14213.0591401735
"2383",-0.315842388372052,0.992514854613513,0.344102118302231,0.292123721080484,14211.9743470054
"2384",-0.314266065435659,0.99254709500925,0.342882832134406,0.291326115130445,14212.3699609796
"2385",-0.316307390720045,0.993582824427782,0.341926516246932,0.291386439884576,14212.4655831651
"2386",-0.322741544585749,0.994516168668733,0.345562726697534,0.288302040918895,14210.2341466053
"2387",-0.329039937888304,0.993654480793548,0.356012768297888,0.291131407502283,14210.9800127086
"2388",-0.322740712199818,0.994056406393305,0.347135161298455,0.28655016425361,14210.3919153289
"2389",-0.321451503694218,0.99353803746886,0.348122443769778,0.292113178175563,14212.925267245
"2390",-0.316112303255534,0.991523296667913,0.348579299878252,0.291106384709228,14209.3869634232
"2391",-0.320004311111068,0.993002582128799,0.348096806308509,0.292539148236474,14212.8020007132
"2392",-0.317484978076471,0.993358080050799,0.344136994659174,0.293719995921333,14212.3816674012
"2393",-0.324081810582348,0.993202457528365,0.351048290879225,0.292836975870227,14212.0752191898
"2394",-0.315084840641564,0.993050696224443,0.341692059789156,0.291119869740175,14211.895930945
"2395",-0.316518802971204,0.993097826839472,0.343517420463776,0.293187735107976,14212.5320214146
"2396",-0.321503433740102,0.992752192773686,0.350170167480824,0.291342136546269,14212.8379170473
"2397",-0.310623314941902,0.99245367370034,0.338982885610736,0.289048797831609,14210.4460834295
"2398",-0.313146226165201,0.993391059445503,0.339285574042263,0.291857783886463,14211.3995178996
"2399",-0.317494019106834,0.993263011637561,0.344496500060978,0.2895162182895,14212.7353375236
"2400",-0.32630617713416,0.994362726320797,0.350748986134227,0.290424936152523,14212.1545035326
"2401",-0.319398468616682,0.992607117522818,0.347542184251303,0.291266454551689,14211.9659516779
"2402",-0.320404624565378,0.9938270390049,0.346273569107291,0.292196773717108,14212.4291857685
"2403",-0.305582724899146,0.993144980450861,0.332010360243993,0.293844954616172,14205.6801379375
"2404",-0.32115265033678,0.992980564504136,0.348917869449572,0.28851310756772,14212.5107006638
"2405",-0.319363288407295,0.993591440939019,0.345287260113494,0.290547441440274,14213.1690588285
"2406",-0.323535324448248,0.993053919328806,0.352442014303453,0.290936594015158,14210.386631846
"2407",-0.320730359177744,0.994412955359793,0.343990360950377,0.289939373867275,14211.5769404856
"2408",-0.317392076505239,0.992327198316828,0.347425508696601,0.287834735005132,14210.7856294337
"2409",-0.318749536333467,0.994545691624307,0.342459124449684,0.290307020675375,14210.4063103237
"2410",-0.320642082917413,0.993342405396944,0.348171389041734,0.293546584776564,14211.651160801
"2411",-0.313435065589292,0.993175024264299,0.34025830378967,0.287320122550974,14210.4126419491
"2412",-0.319568013233328,0.993603362252928,0.346146264892822,0.291425153257581,14212.3295748998
"2413",-0.322893864862105,0.994123850635809,0.346524313041864,0.292319430117692,14210.3331652801
"2414",-0.324263842143021,0.994934496358636,0.346665122757195,0.291323473694854,14211.2307545249
"2415",-0.319515568092579,0.993656528115334,0.345880352464892,0.291337315596827,14212.4257110006
"2416",-0.313798147571923,0.993086657505834,0.341022969980843,0.292222408081581,14211.8977590225
"2417",-0.322509368696748,0.993096040119719,0.350301801687273,0.289093399275554,14212.649012452
"2418",-0.309313255905524,0.992224182409742,0.338354072180253,0.292162818582802,14210.2033997757
"2419",-0.317481112660629,0.993288646232615,0.343833102907211,0.293767105859187,14212.2262441268
"2420",-0.327099030921924,0.992736630379054,0.356396001404485,0.292451429883191,14210.4704778729
"2421",-0.320947885952406,0.993856150813067,0.347717202397075,0.293858609674345,14207.9521576785
"2422",-0.319691967681279,0.992842404789153,0.348242046304922,0.292638235515551,14212.6335502659
"2423",-0.320146740069712,0.993092901648303,0.348440801064797,0.287809612572318,14210.7518842471
"2424",-0.310131751837873,0.991824624077147,0.34070622226302,0.286430514065889,14208.0179619043
"2425",-0.324271118171743,0.994273386999611,0.348898657328955,0.289780099634821,14212.3026464492
"2426",-0.32336241183371,0.99387899750419,0.348502832396333,0.290423866937265,14212.8511863315
"2427",-0.321102365822127,0.994257523636075,0.345045287841888,0.290404716303445,14212.3575672723
"2428",-0.320975992804911,0.993164779034554,0.348820188029472,0.295424486784541,14211.0648502172
"2429",-0.320503957764206,0.993528902402854,0.346559648856248,0.289821575983977,14213.1153020485
"2430",-0.318299599506825,0.993178323808517,0.344332619453988,0.291573304530731,14210.9434857851
"2431",-0.327035399820367,0.992680507564736,0.356522436336606,0.286875871953831,14208.6149978044
"2432",-0.320528025297342,0.992866532615858,0.348177373964985,0.28978515440241,14212.4312841952
"2433",-0.313888392331184,0.993519261581284,0.340496955692356,0.289109564506003,14209.5143651368
"2434",-0.32367685525963,0.99467701775852,0.346207151922922,0.291217314095302,14211.0419980123
"2435",-0.320925665077467,0.993168827485933,0.347744105509998,0.291141252710706,14212.8332357608
"2436",-0.319311981368959,0.992769221928746,0.346999047588871,0.289394698937363,14211.9207903884
"2437",-0.320603800433813,0.993619093726259,0.34670819849063,0.29038135050452,14213.2077321988
"2438",-0.321450245574028,0.993143730326365,0.349288008377151,0.29115145020923,14212.9068920971
"2439",-0.313099113993723,0.993033020299841,0.340256644147773,0.2887351849231,14211.2912654923
"2440",-0.324335486520241,0.993965205316492,0.34986127466094,0.291763302838234,14212.7548934883
"2441",-0.327746635118131,0.994149546970174,0.351917969926248,0.290398116423069,14210.522589611
"2442",-0.325059573516374,0.993561866181325,0.350651276809924,0.29167897139387,14211.0808628208
"2443",-0.321473547941922,0.992382430840636,0.350799271797817,0.293184891822625,14211.6002568825
"2444",-0.315889449623036,0.993090514161826,0.342627168005112,0.290799908571163,14212.4781305686
"2445",-0.318680178375736,0.993482795616998,0.343924678473567,0.289164149850226,14210.7553196661
"2446",-0.320486097325918,0.993819873353196,0.344418805047969,0.29001029495116,14208.4286794731
"2447",-0.324091761882647,0.993791509667116,0.349984134262418,0.292811520881754,14212.7500100522
"2448",-0.314122311615078,0.992450537992198,0.344082824925269,0.289666898913515,14209.3684260751
"2449",-0.318494051518627,0.992815096025617,0.346543643998409,0.291247400581153,14213.1473915794
"2450",-0.322385550906022,0.994055489801563,0.346746646776169,0.288237861031081,14211.6143386228
"2451",-0.31071128349798,0.993214608756438,0.337213421400466,0.287230547722815,14208.7643302409
"2452",-0.32475819590636,0.993653529349436,0.350992866417955,0.289097975623914,14212.5403064748
"2453",-0.320223380501774,0.992972820269296,0.348106352363537,0.288925567423639,14212.7878703552
"2454",-0.3226465674992,0.99328278444033,0.349535458376791,0.292624126873434,14212.9029553482
"2455",-0.323250359055017,0.992425689801409,0.353426638041027,0.289534787951902,14210.8359821389
"2456",-0.313382815773082,0.992922730810392,0.339648076322348,0.28840522517152,14208.4094086348
"2457",-0.325299195567987,0.993767856110511,0.350832319812063,0.289441195042657,14212.2319819862
"2458",-0.318420576134337,0.993407109193826,0.344243792107766,0.292026586325923,14212.3753116175
"2459",-0.321515021363141,0.993074423774801,0.348557934469849,0.288526543802895,14211.8370847526
"2460",-0.315595511427574,0.992223831374147,0.344914929414811,0.295096712523441,14210.6908559307
"2461",-0.321613675022846,0.993247133171773,0.348685620501846,0.293900615964516,14212.6040158852
"2462",-0.319533173863782,0.993456768121323,0.3456783217558,0.294557209543239,14212.1307421689
"2463",-0.3213891554943,0.994257979208566,0.345674603828499,0.287649327718013,14211.3459406336
"2464",-0.31581748683959,0.993713446484134,0.340188777254504,0.291700294348718,14210.1471230843
"2465",-0.322529742123373,0.9922286766007,0.353178886150853,0.293322013498812,14210.5076686832
"2466",-0.321106716820582,0.993241944141696,0.348254333355395,0.28891286788795,14212.8834199564
"2467",-0.327647842937447,0.99310221072916,0.35645650047991,0.291325884226961,14209.9827461882
"2468",-0.331307126094057,0.994368294659947,0.356318778483432,0.293727510603463,14209.6731599525
"2469",-0.318779084621737,0.993031895852108,0.346770210177237,0.288820858678696,14212.3164671039
"2470",-0.325544116809341,0.994224408343915,0.35037339961517,0.2937090621235,14211.8443890334
"2471",-0.325249392788625,0.993722960532537,0.351529804460907,0.292523735387644,14212.5389950387
"2472",-0.319330496584745,0.993456436281159,0.345059066105848,0.290631859207383,14212.4482073324
"2473",-0.319790084537316,0.993006625217077,0.347699927376947,0.291156568105547,14213.1919078125
"2474",-0.319771797292432,0.992974854962533,0.348249670096866,0.292616285537227,14212.0232877869
"2475",-0.315373205099622,0.991842922314745,0.346057808823615,0.291668230626473,14211.5438712836
"2476",-0.323427877004399,0.992945251310078,0.352366123026484,0.28660291935701,14209.3223114625
"2477",-0.322093298347014,0.993565647387474,0.348517399013771,0.290816168712005,14213.2399722472
"2478",-0.315750585042271,0.991754738157894,0.346300896659386,0.28794484969403,14209.9086758573
"2479",-0.323331189103352,0.993343177938094,0.350289406736306,0.290245163003552,14213.0519340609
"2480",-0.32115678978274,0.992761131828458,0.349478248181768,0.292653337156202,14212.6565672723
"2481",-0.318164572950035,0.992720987902151,0.346132094643731,0.288802482881864,14212.174666257
"2482",-0.319328184214663,0.99339672476494,0.345480352135995,0.288122314936585,14212.1550407182
"2483",-0.316242640395233,0.992834873672183,0.34393732963397,0.291192203328657,14212.8345090877
"2484",-0.321858865653968,0.993633374098747,0.347891291048338,0.291673343140722,14213.2791865888
"2485",-0.321271913078459,0.995028324304663,0.342853685144148,0.290593364409917,14210.0606728463
"2486",-0.331630902478923,0.994374127730638,0.356598369663905,0.289129154692131,14209.7218967829
"2487",-0.321350860667401,0.992519970205575,0.350938228096571,0.290759419594813,14212.1833871168
"2488",-0.314777978915579,0.99346440205319,0.341677400867307,0.29265813633651,14210.0169423605
"2489",-0.321883181110612,0.993359492385655,0.348723339045665,0.288804472395174,14212.8141035777
"2490",-0.325654161078978,0.993952039896629,0.351432090167111,0.287333153973551,14211.0011575111
"2491",-0.320761298367371,0.993621863207289,0.34684345462682,0.288626154012107,14212.6782065357
"2492",-0.3244944446681,0.994176322857548,0.349990376583137,0.291544818035635,14211.2416928344
"2493",-0.325086459375993,0.99475151747723,0.34821552715867,0.291055205325911,14211.7119645323
"2494",-0.323585956927572,0.993882390507905,0.349357576458524,0.295454293974325,14211.1392573604
"2495",-0.318281537976264,0.993449539595845,0.345189747468953,0.292364157596663,14212.1687323651
"2496",-0.318447807915837,0.994256208111445,0.342627211566623,0.289811136441451,14211.6000921283
"2497",-0.326634677876369,0.994897475903449,0.349232032349738,0.293328897552152,14210.8411904238
"2498",-0.319886714454511,0.99294282136388,0.348493265641646,0.294717583717913,14210.9515023528
"2499",-0.316965575900357,0.994555109107142,0.339343520699054,0.29088684917511,14209.612023639
"2500",-0.313277894207817,0.9919512660996,0.342836384098878,0.287044895988672,14208.8541456896
"2501",-0.31818293257957,0.993194991777806,0.345459909990645,0.294427594764068,14212.0958812303
"2502",-0.316568707305693,0.992950196379228,0.343942619378633,0.288130542610649,14212.0267295683
"2503",-0.311878465326752,0.993588988605054,0.337486520683192,0.290781471809833,14210.1991094631
"2504",-0.321529199341167,0.993928680453841,0.346806265686169,0.291214065652902,14213.0371372832
"2505",-0.324023858714757,0.993866491042053,0.349017120841878,0.291467805253324,14212.4083990556
"2506",-0.321474039588115,0.992898930933839,0.349872559502845,0.287844779839393,14211.8611123657
"2507",-0.320109301759195,0.993628867136178,0.346364998947123,0.295870716564801,14210.9428771126
"2508",-0.306434389247493,0.993142091217546,0.333085677687306,0.293145658607417,14206.5341304429
"2509",-0.325732695182769,0.994367184784772,0.350033889476513,0.29182465451478,14212.3010074258
"2510",-0.320060608958176,0.992709477428781,0.348210641268033,0.289910533459473,14212.4861800092
"2511",-0.324680913436935,0.993137713872172,0.352061799098217,0.293473237217698,14211.9001889593
"2512",-0.311696138548492,0.992557010195099,0.340494524489884,0.291713745840539,14211.0140071667
"2513",-0.329123328448993,0.994419665452026,0.353445684664179,0.293343814969865,14211.0324386905
"2514",-0.317211243760219,0.992785292507191,0.345385719794367,0.287351372444094,14211.6589642324
"2515",-0.329506671719927,0.993996121218803,0.355442706908192,0.295268085351198,14209.6040748802
"2516",-0.315988757662804,0.993521016652254,0.342364003081537,0.29192732186083,14211.9251745274
"2517",-0.321869735276053,0.992708464702401,0.350269532731468,0.28596086649926,14209.8821806472
"2518",-0.322950938993071,0.994129420401272,0.347864461717664,0.289281943627945,14212.4121972315
"2519",-0.318617572726109,0.992953116407387,0.346304616700294,0.287868464651516,14212.2181598964
"2520",-0.321569114053196,0.994057930645217,0.346762344784904,0.292152439028148,14212.446626798
"2521",-0.322826970975795,0.993193713907853,0.350565875701963,0.29095380910637,14212.8479717971
"2522",-0.315336936490791,0.99162698586846,0.346422468700449,0.290444967493452,14210.8321415854
"2523",-0.316065808322893,0.993477424575851,0.341688528153229,0.294797945857552,14210.9986927775
"2524",-0.310342302033804,0.991805670395762,0.341072002140945,0.288083233531509,14209.2630808963
"2525",-0.316550672160036,0.993815406250132,0.341929429441468,0.28777531887978,14210.8966051743
"2526",-0.305132695029916,0.992647764766422,0.332475828336917,0.293325105915468,14206.5568137826
"2527",-0.308130589129303,0.993245992172268,0.334037587493373,0.291143688817771,14208.3609917827
"2528",-0.317426815730452,0.992765383627027,0.345695894355781,0.292205372822876,14212.9457271162
"2529",-0.318023723091232,0.992979254762713,0.345932208658203,0.295813158397247,14211.040138563
"2530",-0.317815431368271,0.993622552507741,0.344227075386814,0.293553738543163,14211.3991176268
"2531",-0.32098020804935,0.994190717540267,0.345425504157243,0.290354516560617,14212.544462109
"2532",-0.318984909900987,0.992486511674211,0.348071455707452,0.288079090264199,14211.862260723
"2533",-0.320162491439905,0.992795423576685,0.348624911175575,0.291744361976997,14213.0289157201
"2534",-0.317757561377935,0.99348732721369,0.344644172632349,0.291054479343628,14211.7809458616
"2535",-0.32021152463952,0.994390160565903,0.344583402768726,0.289995292274102,14210.9637202849
"2536",-0.313397212866071,0.992818344832006,0.340835018120278,0.291851514544167,14211.9057588137
"2537",-0.318951482890084,0.994314329168847,0.342510415114544,0.290312858650043,14211.6709104093
"2538",-0.311627370169121,0.992286305402853,0.340349445579319,0.286217711615236,14208.6060585222
"2539",-0.32459129042593,0.993647593583437,0.349833121903164,0.290308503356816,14210.8951177788
"2540",-0.315791876150583,0.993547522035903,0.342330673519309,0.292273240307966,14211.0919525801
"2541",-0.321486435592034,0.993117208573432,0.348921474174528,0.290839073293851,14213.2483862321
"2542",-0.320013240417381,0.992734262166718,0.347868106053453,0.28696783586554,14210.460463529
"2543",-0.322671782348626,0.994016814591759,0.348422268350609,0.296817434167116,14208.8465244883
"2544",-0.325777664047235,0.993784010885698,0.351707722394711,0.287630931860135,14211.5112329368
"2545",-0.325400236265077,0.9933195189312,0.352137652255961,0.28957234740289,14211.8260548024
"2546",-0.322855108699068,0.992836485057454,0.350989030939233,0.288585085591031,14211.8868365063
"2547",-0.327184194991835,0.993973445277852,0.353069166747804,0.288493754817406,14211.2272482743
"2548",-0.32563041943042,0.99346480124681,0.352244545185111,0.290043052631089,14212.4193796002
"2549",-0.318806886569911,0.993283935294988,0.345356933607608,0.285994144753843,14210.5914554169
"2550",-0.317240003117115,0.992418673931886,0.346563330090784,0.290591010576413,14212.6294995719
"2551",-0.311019519044432,0.991815974505617,0.341616159754099,0.291316105408381,14210.6370386064
"2552",-0.316122835502662,0.992959777174449,0.343690083464757,0.287920926030604,14211.908350361
"2553",-0.324326845290806,0.993810086138864,0.349950309545893,0.290350095242641,14212.9331639107
"2554",-0.317292653068074,0.993196218501882,0.344635839278474,0.294016030042679,14211.9894740531
"2555",-0.31808613976841,0.993938365248523,0.342714675488142,0.287634890315031,14211.1628378043
"2556",-0.322650428519998,0.992756225874008,0.351018783906932,0.292265539794357,14212.3517946912
"2557",-0.319458032122737,0.993733411704248,0.345486745561583,0.29414869392638,14211.7613227789
"2558",-0.32371280651071,0.993912618064032,0.348733050762089,0.288617218067085,14212.161313888
"2559",-0.31373440668861,0.991938158038511,0.343425194710381,0.290933239166493,14210.7677723564
"2560",-0.31656770547194,0.991860135628379,0.346479008431602,0.294107202344563,14209.3397095463
"2561",-0.321471575807775,0.9935012368413,0.348049258516304,0.295764428483303,14211.3074505387
"2562",-0.319055156303899,0.993234688539996,0.345483988606266,0.288970227979517,14212.2582799574
"2563",-0.326075040041938,0.992615546472999,0.354951583665407,0.288209661486609,14209.6822670694
"2564",-0.317422490519895,0.993052000668199,0.344213677759875,0.292958722545549,14212.1430820195
"2565",-0.321607909404244,0.992841753287411,0.348555573696653,0.288344706620862,14208.1714713591
"2566",-0.320145371459992,0.993354159133483,0.347063510056567,0.2913681444034,14213.2784063645
"2567",-0.319571215558918,0.994249508071764,0.343562797145909,0.291179852414292,14212.2164770351
"2568",-0.325670720232567,0.993985652226174,0.351765597175385,0.287867278390467,14210.3068045012
"2569",-0.315309652191644,0.992254499725052,0.345048526615563,0.290659170695597,14212.1729778293
"2570",-0.323508028489072,0.994136662249457,0.34819089445031,0.292530671386661,14212.6644308345
"2571",-0.317602062411297,0.99324589559754,0.344422345234804,0.293745143938277,14212.5122186508
"2572",-0.31791898934431,0.993570909044546,0.344051439120795,0.288301102730671,14212.0724030716
"2573",-0.321776087814148,0.993938216993534,0.347114238384057,0.291999969054913,14212.9215793667
"2574",-0.317591927861321,0.993325116302751,0.343042588600016,0.285612955864833,14207.2318696823
"2575",-0.31167675168556,0.990922245397584,0.344455748998297,0.292172709159989,14208.2958920117
"2576",-0.326875835644127,0.992314306338698,0.356367138954868,0.292842999591005,14208.1042130941
"2577",-0.316719975191276,0.992185100133857,0.346024879553563,0.287576580227133,14210.4794094461
"2578",-0.322025442677862,0.993268804284158,0.348392602754551,0.294035584069774,14211.3705961669
"2579",-0.324411663140249,0.992279970782001,0.353697264501148,0.289517875079239,14208.8884206865
"2580",-0.322537126193759,0.992905395601819,0.350549027840182,0.295313939124799,14211.2088908133
"2581",-0.320546062178012,0.99360706648872,0.34695988655339,0.28917548427764,14212.5700019119
"2582",-0.323336576736044,0.993435763043929,0.34967327375131,0.289490471305807,14212.5880262832
"2583",-0.328041828139833,0.994216144428779,0.352462337732494,0.294209390417496,14210.7438163497
"2584",-0.314409858284304,0.993376935096764,0.34108972162548,0.291302311536465,14211.5407447175
"2585",-0.316040064848691,0.99341946464399,0.342636442458761,0.289070053414179,14211.8448633071
"2586",-0.321467378630149,0.994239969125875,0.345120842950893,0.292925113877601,14211.5695465447
