"","alpha","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","sigma","lp__"
"560",-0.470872895571175,0.911573292928583,0.147631444971896,0.530371751846284,-0.0693400405563634,-0.00323288680546729,0.266798377274053,14885.7274462792
"561",-0.42329814958178,0.911686873377676,0.134608898419392,0.479699450031582,-0.0549247565680279,-0.00455208403344747,0.265256539015708,14881.299227182
"562",-0.422297714210824,0.911241208556178,0.133613710708966,0.485086503255052,-0.054957167762582,-0.00513042331776455,0.265668466618931,14877.2994030248
"563",-0.424368270234823,0.911580881816313,0.135222280537942,0.477774340122324,-0.0547358136564713,-0.00388542632702621,0.265723629979967,14880.8663129264
"564",-0.425043590837642,0.91130928940757,0.134290807343045,0.479691606653406,-0.0535544905846025,-0.00429200251825147,0.265612577349909,14880.9797734236
"565",-0.478585091432794,0.909866007605582,0.153057783169999,0.538207983196175,-0.0731680759915633,-0.00317032553197325,0.270082932515968,14883.2718270458
"566",-0.459320272531443,0.914426469612683,0.139497819630434,0.519269300447308,-0.0635767622321059,-0.00432253109741397,0.265653921296575,14881.5981383736
"567",-0.46605410396439,0.909234249972126,0.147163019150046,0.528082791494907,-0.0676427066513167,-0.00230223456931863,0.265569437849074,14882.7954388394
"568",-0.469869215308778,0.910799077144314,0.147799275326407,0.528033514003205,-0.0685300639138387,-0.00280452104475112,0.267512174023704,14885.1970413421
"569",-0.466886162688062,0.910771252225578,0.147222877299201,0.530030020248096,-0.0697520120992536,-0.00247893491352989,0.267327292802009,14882.8815633218
"570",-0.473074037370365,0.914307537606375,0.144376291305152,0.536039991021771,-0.0696117033704849,-0.00391721103117316,0.269439768098708,14882.3751943235
"571",-0.474767182465509,0.914684584871724,0.144625603350962,0.535114514793506,-0.0693004929689575,-0.00401742318576168,0.269408742114323,14883.8936229567
"572",-0.464498802404453,0.907527699594537,0.15058745496371,0.52466067965112,-0.0687592549472727,-0.00235980282385318,0.269243926129579,14882.4130292761
"573",-0.463192173377212,0.908262851521125,0.149511487555704,0.52544475367829,-0.0687262109939498,-0.00290029846650215,0.269421714138647,14882.9432551605
"574",-0.466619275468247,0.917679175945119,0.140071262298413,0.523094384740706,-0.067146765178541,-0.0033560265341682,0.27006740633765,14881.9992865065
"575",-0.475932165197964,0.914534232152602,0.145887292720058,0.53431848676439,-0.0694458829115187,-0.00499618228494774,0.268119025499638,14883.9012972428
"576",-0.475152228823238,0.914724171322993,0.147266305433619,0.534571284975537,-0.0717203434425837,-0.00442413904458713,0.268939666025083,14884.5310029087
"577",-0.469779218746568,0.911858877131432,0.14618588583014,0.528351163897785,-0.0675614319761091,-0.00350667181641268,0.270363543803351,14884.2972543894
"578",-0.475812127969019,0.912974528860869,0.14782572792054,0.533508713785369,-0.0699131970180456,-0.00394285897793063,0.265910411654194,14884.5691199467
"579",-0.451140942617207,0.91210230109296,0.141983187458756,0.510065388795562,-0.0635827018920886,-0.00386747761183658,0.267628089619383,14884.0064613927
"580",-0.450643068771107,0.913489272165754,0.139586534891316,0.506632540775958,-0.0616184256663664,-0.00386437065262349,0.267267396370478,14883.1958238134
"581",-0.449708641005812,0.915791009191691,0.137708603039935,0.507794892920931,-0.062451207396972,-0.00539060247094091,0.266120798928995,14882.0167933393
"582",-0.443170243645779,0.916130972992265,0.133709081251092,0.49755550291287,-0.0581622631188668,-0.00420290982262669,0.268772854760532,14881.8050611336
"583",-0.44158745326723,0.915086556429013,0.136557094832187,0.49643178693847,-0.0607000597380473,-0.00320594193000947,0.268640753576186,14883.0705959328
"584",-0.434996700814566,0.916414178379587,0.133268082684875,0.48492807514363,-0.0572717256635749,-0.00316394281263328,0.271897382405105,14878.5564296564
"585",-0.431634874480323,0.915952029981101,0.131299563044052,0.489596659080687,-0.0570723325599374,-0.00327676631278686,0.271750067327579,14878.5050901989
"586",-0.42844704233187,0.915914969111324,0.131908775621472,0.479308305333001,-0.0546575812882844,-0.00503071449640636,0.267463826048141,14879.789790214
"587",-0.426441776243888,0.916394758359521,0.131505610585915,0.483889517092999,-0.0570468383213118,-0.00463866268136217,0.267889498334731,14880.0517313046
"588",-0.428692559340009,0.916225907582676,0.131971433532352,0.482428461427097,-0.0563414574792808,-0.00447302895169271,0.267897863546779,14881.6336515071
"589",-0.442425244619689,0.911206719719683,0.139158607224871,0.499906699973498,-0.0593944065302347,-0.00403816778248743,0.270305584164431,14883.2889926373
"590",-0.447180451333212,0.909785143314085,0.143252539019181,0.505436250782046,-0.0627275307940878,-0.00328007290794904,0.267953870861162,14884.1716795909
"591",-0.516924240264236,0.910559333289095,0.16253094555696,0.580831656595036,-0.084196717162128,-0.0037893759178662,0.266869914690843,14883.0703462046
"592",-0.433342052767544,0.912119693250668,0.136229114905318,0.492300810779508,-0.0576434932547522,-0.0039198035407384,0.269466606860627,14879.6025916448
"593",-0.434519526359492,0.912352154960028,0.136612922973734,0.490350217832672,-0.0574108356231614,-0.00436104033861359,0.269409157396153,14883.1654855664
"594",-0.488746616806737,0.913901442607627,0.151849873786061,0.549135528426451,-0.0758493182402974,-0.00412796114416831,0.269145946958284,14884.6795387055
"595",-0.491194209562534,0.911963025562668,0.152864651439306,0.552032976803599,-0.0748341889982706,-0.00393945321543421,0.267258905734845,14884.8447784906
"596",-0.490719948504187,0.911773827801375,0.152280692506379,0.553934728423113,-0.0748533035038711,-0.00388900484014382,0.267421083898938,14884.4270066528
"597",-0.494281908976246,0.91270057716093,0.154121341921786,0.550547459686362,-0.076049497686873,-0.00322112002123572,0.263804833881857,14881.4151937775
"598",-0.494170214734791,0.913348380352079,0.152960136883404,0.552111633368253,-0.0764558702020298,-0.00290888613424176,0.264106754709829,14881.6456164406
"599",-0.498202473596697,0.918365919997181,0.150703991168955,0.557666410957008,-0.0784860467750806,-0.00569122033724083,0.265281977479425,14879.3328574401
"600",-0.505540761158363,0.911554658217731,0.158610139884315,0.570088196650641,-0.081542713173908,-0.00394163478762691,0.268343634156519,14883.9678887854
"601",-0.505972561684611,0.911889530379488,0.156434639255438,0.564880513667363,-0.0792522941619,-0.00113401008735572,0.26971895451161,14880.4300736224
"602",-0.504522379264619,0.912402012957812,0.15669261038684,0.561423486638508,-0.079495115614715,-0.00111026371103985,0.269713779769849,14879.0888701293
"603",-0.506712947429576,0.912244302286554,0.156252117552455,0.56998406786992,-0.0803213198910887,-0.00186461286360124,0.269640758283926,14881.0402277794
"604",-0.485875681836141,0.911969705882872,0.152672923482401,0.548183275005571,-0.0743075488672083,-0.00524804174491295,0.26566503566086,14880.5279516269
"605",-0.525251706979239,0.912717719615766,0.159251168378009,0.585190325489299,-0.0827039495205646,-0.0022149077259374,0.269296364318486,14877.3531332151
"606",-0.519881692364749,0.916738061682516,0.157463676065325,0.57959596807053,-0.0845692097812322,-0.00330508272890486,0.269575124726106,14880.7313117189
"607",-0.520969536251141,0.917304089204366,0.157325986275155,0.583271780668367,-0.0850840443266862,-0.00470173824164368,0.270853560802407,14879.8097730553
"608",-0.531422392542989,0.914001179683218,0.16304668205828,0.592927793116313,-0.0877995680015758,-0.00337125514917772,0.269745398620826,14881.2381257185
"609",-0.473591704582913,0.91140837496073,0.149621823109059,0.536560913308649,-0.0720928172390155,-0.00370014650047123,0.269495505609664,14884.3409179692
"610",-0.481896091160692,0.912446322610471,0.148267216036399,0.542633295822433,-0.0713771160655362,-0.00275698601781363,0.268162347634041,14884.2238290581
"611",-0.481155058081823,0.914563482661907,0.147739481011201,0.538928715350263,-0.0712433820605757,-0.00448918812763069,0.270555178494278,14883.5187925282
"612",-0.478728231549864,0.914889216906658,0.14668337672279,0.539774863509807,-0.0724440683570002,-0.0037249929194911,0.270557661287676,14880.9934553756
"613",-0.494160320865633,0.909669057351773,0.156875700404906,0.557539104921082,-0.0778909201296969,-0.00350401087600002,0.267858232141124,14882.8310714031
"614",-0.485760659553737,0.909272817104487,0.154284238711138,0.548803806318345,-0.0749905571983922,-0.00291143974174299,0.268575684102737,14883.6817212173
"615",-0.480374545195011,0.916156622923699,0.146552127516544,0.539021087023796,-0.0723494804943045,-0.00436697754588859,0.270022388928734,14883.7690113858
"616",-0.4784651069272,0.910596717425288,0.151966652488892,0.540796405982489,-0.0739266713081956,-0.00281211298070701,0.271349945339666,14882.4462592485
"617",-0.481985158157607,0.910654175201552,0.151705615563412,0.542728116318575,-0.0729280986706515,-0.00289351225902316,0.271344039304932,14883.8382568104
"618",-0.474985913346351,0.911145378735283,0.149544665626915,0.535301268013189,-0.0708093177888425,-0.00355785503801593,0.270850389955896,14884.4742362465
"619",-0.478444666585435,0.911491466041799,0.150909638864289,0.536086448946622,-0.072083319191489,-0.00307233780626035,0.26855320768071,14884.5137659509
"620",-0.477926325023296,0.910527955468501,0.15053084925689,0.541100861293524,-0.0721353604260696,-0.00320556365705855,0.268379044449159,14884.4393889987
"621",-0.48655075681181,0.911484761903099,0.151732883689546,0.545240675110653,-0.0729031887710765,-0.00346325211998734,0.26780289311162,14884.9762790907
"622",-0.490053890120703,0.913373094924118,0.151643581520693,0.551529852259051,-0.0757119701182472,-0.00379341374952383,0.269968962377722,14884.2067935574
"623",-0.496207990807357,0.916296474493333,0.150639598287194,0.553339112332782,-0.0762679562076368,-0.00379660365996101,0.268709519627107,14883.6030181
"624",-0.494756847467105,0.916205700481902,0.150549551024919,0.552482843238974,-0.0766301486646304,-0.00320768714139226,0.268576192099187,14883.4184658487
"625",-0.490953759590499,0.910250201281175,0.154086941687219,0.553089925914158,-0.0749369105866336,-0.00353005957361285,0.267820709181767,14884.7345188322
"626",-0.433080838459224,0.915569179290803,0.132636703498999,0.487248762185015,-0.0565189392953263,-0.00414498691102351,0.267430139516947,14882.8662885883
"627",-0.448452487456647,0.909821118556945,0.142413032689571,0.509075999778018,-0.0625748471502894,-0.00341740336074699,0.271100841855323,14882.8436096092
"628",-0.522471088510345,0.909732831241176,0.163700486193552,0.583460183430617,-0.0838579559188849,-0.00278223759378653,0.272471633850326,14878.1397895349
"629",-0.506094930814985,0.916062745967512,0.153709740895275,0.567827458969165,-0.0810769807297091,-0.00296172919988985,0.269635306623609,14881.4089801907
"630",-0.466660493551423,0.910283305280275,0.146306905968126,0.522732032865013,-0.0659327237703564,-0.00239194211792223,0.264789926033849,14882.6201373607
"631",-0.467675231438698,0.916656832759861,0.140415487652443,0.52673377285591,-0.067303435488871,-0.0030183883548396,0.268260828186739,14881.6274920382
"632",-0.4987002813358,0.907746336362116,0.158505435449547,0.566636493281636,-0.0783290314689297,-0.00388308173863728,0.267837969412528,14880.6029568014
"633",-0.449506602524765,0.911950203828575,0.142098545721036,0.503086387113595,-0.0628082411318168,-0.00263013957779719,0.269755425814796,14882.1807535655
"634",-0.472914453499009,0.914058441213259,0.147190335787374,0.532849191827203,-0.0714657561437404,-0.0036122713857497,0.269473782639509,14884.0411405895
"635",-0.479577295031064,0.910838365774134,0.15219260130191,0.540533662384036,-0.0737368775075991,-0.00320844827168061,0.26792756386152,14884.6735803851
"636",-0.490957499266559,0.915841131390529,0.149653120646655,0.549494888753663,-0.0755514307465972,-0.00358181432753957,0.269209478286046,14883.5145679495
"637",-0.493450327631358,0.91368795402946,0.149917551006426,0.550596544626281,-0.0732847632429233,-0.00255190130453399,0.26823299040574,14882.6482131035
"638",-0.464462809903579,0.911381324088488,0.144007565089212,0.520677526622949,-0.0647769243933609,-0.00227317442866218,0.269234069788397,14883.175235789
"639",-0.465841786927233,0.912469802965005,0.14337721236703,0.525434127376353,-0.0655856079445804,-0.00338903304832152,0.269019293771766,14882.4904247312
"640",-0.453902213537489,0.907941190057355,0.14641989097955,0.514428739139808,-0.0643405822428365,-0.00333936286695759,0.26704385384762,14882.2030359169
"641",-0.447283510425484,0.915293512809955,0.137122899728012,0.501879495270996,-0.0609662924767045,-0.00371457951770748,0.266673226487076,14884.0508620755
"642",-0.450257634940305,0.913911298575509,0.139192096070449,0.508491147198606,-0.0624601724852495,-0.00422003203085221,0.268451914186835,14884.703604402
"643",-0.447862775496401,0.913053189231782,0.139861567374482,0.504836039545126,-0.0621205250068978,-0.00373229330724046,0.268341430503988,14885.0317012924
"644",-0.441533678510494,0.912668428151378,0.138561263561107,0.498003784752852,-0.0603023380527275,-0.00370258926968971,0.265864832630631,14884.2335793462
"645",-0.464498883510025,0.912876183191527,0.144788231677595,0.522091848054314,-0.067396684691579,-0.00328030437096991,0.267588406544668,14885.3124261968
"646",-0.479453020075969,0.915429696946158,0.146098553175739,0.541014227644037,-0.0714638114727642,-0.00526960144854711,0.265209046217785,14882.171439963
"647",-0.486421609178959,0.909573390046376,0.154694995119288,0.548742187706043,-0.0746124285949331,-0.00423788695513364,0.265269529021082,14883.4694555512
"648",-0.48089170073879,0.914096259784333,0.146658358772207,0.539031810206919,-0.0710028068417514,-0.00266991048863129,0.266281807996406,14882.9641084985
"649",-0.47718056810285,0.914427601863322,0.147625060235957,0.535925567118381,-0.0725011557941055,-0.00302217237187153,0.266963178363949,14883.3820765019
"650",-0.479242070569427,0.911017054353693,0.151574917164388,0.542477606199928,-0.0736571302468757,-0.00391953407677716,0.2672824798736,14884.540318835
"651",-0.482592473833882,0.912483413870524,0.150831195969451,0.54054156000665,-0.0722452740333747,-0.00477350183459821,0.266711521993535,14883.5606319286
"652",-0.479275449071996,0.911436124602721,0.150526480030163,0.546918328249143,-0.0739947367894454,-0.00418213019789838,0.266083934457396,14880.4932842823
"653",-0.479171233816448,0.911466812788826,0.150698298201283,0.54608572911602,-0.0742411342190604,-0.00424973878480936,0.266091468949971,14881.188207866
"654",-0.482948647564111,0.911905803661775,0.150361723955482,0.540726401692952,-0.0713071877064138,-0.00421408855814722,0.266588219026214,14883.858215316
"655",-0.482874054586001,0.915481900345869,0.145119181118913,0.541133589276523,-0.0710315155207297,-0.00230984024467234,0.270991820831193,14880.2715537434
"656",-0.487520592212218,0.908469153311434,0.153460857580625,0.551736711578494,-0.0736076385222686,-0.00214246245494535,0.268761538853811,14881.1405841513
"657",-0.492396982207187,0.908649712525859,0.155768839191233,0.547551623424566,-0.0735935830127028,-0.00165012465203279,0.268417370251934,14878.1672055753
"658",-0.488081720099491,0.911147687721173,0.153364965528875,0.551369434624315,-0.0757826779726857,-0.00300271147653593,0.267546226839072,14884.2092773516
"659",-0.493576667235282,0.912936760479681,0.151332817322875,0.552098573431089,-0.0744664115404298,-0.00253539845588283,0.268083511747586,14883.8150401258
"660",-0.491565807898156,0.912590265187219,0.152304092429867,0.55189952522808,-0.0756362205325115,-0.00282718432497188,0.267935388196318,14884.7368190829
"661",-0.491833994149008,0.913593762031554,0.152046095210108,0.553297971600197,-0.0759134161324565,-0.00384432966464795,0.267348334414948,14883.7510682556
"662",-0.483562993067261,0.914816104613034,0.148147383461815,0.539518764322688,-0.0720456473101009,-0.00363097282915675,0.268606961722708,14884.201671149
"663",-0.481660240004436,0.915239188689396,0.147338468425011,0.540593229997838,-0.0723069754704155,-0.0040372311534418,0.268344934150995,14885.1146094263
"664",-0.476207692594075,0.911740371523118,0.148445301878421,0.53565977081486,-0.0703806269299527,-0.00297556409591793,0.269019586267867,14885.4249726561
"665",-0.468604895637711,0.911732306306982,0.149334174995867,0.529323537508625,-0.0711938243388996,-0.00420173872455351,0.26911363363547,14883.0961712535
"666",-0.507946362827413,0.914483992372588,0.153804982054934,0.56695650531452,-0.0788873423298522,-0.00214273649189673,0.26683324756402,14881.6201117097
"667",-0.501157458881745,0.91605237692376,0.153181944699472,0.561657820948928,-0.0791123184952282,-0.00506746246731917,0.266953964798526,14882.6430337105
"668",-0.477806421962436,0.911743645261045,0.149918462470868,0.538831031580722,-0.0715978542808318,-0.00431315370229281,0.268267229918543,14885.0407553974
"669",-0.478043596309767,0.911411160186923,0.148970066300554,0.534393161908866,-0.0704650518732191,-0.00137112411218976,0.268204613198265,14882.5678775212
"670",-0.476821666124929,0.910772204905966,0.149230427310169,0.537438619286587,-0.071045958934545,-0.00201000878103451,0.267241151318548,14884.1198641277
"671",-0.492428258001983,0.916660122019694,0.14991342379805,0.55014723817434,-0.0754101944765139,-0.00523068076369207,0.266289000592937,14882.3850758513
"672",-0.460021436527335,0.908815925865354,0.148200345914082,0.52093115579355,-0.0668078559052777,-0.00454569572963203,0.26681117773269,14882.8639039813
"673",-0.461053196071729,0.909326875170207,0.146230062318917,0.520475776814555,-0.0662326234152649,-0.00158239270588522,0.268397115354776,14882.4423367144
"674",-0.487529045867437,0.914605164550958,0.148712972660662,0.543432764417747,-0.0728893750913023,-0.00255274021539797,0.265883654905585,14883.0820718531
"675",-0.468963607926881,0.912494412025144,0.146939566956924,0.527530884775331,-0.0691150839930343,-0.00358700732958523,0.27050503123266,14884.6206204702
"676",-0.466523161775594,0.912951054355926,0.145183802228012,0.527260851577677,-0.0677393243216153,-0.00456165250565364,0.271612153610523,14881.4127970524
"677",-0.468848282454354,0.911925126897331,0.145770317398552,0.527213119486989,-0.0671282379278951,-0.00315288645523754,0.268750011067676,14882.6140437315
"678",-0.484174882918461,0.912319671684393,0.152020201491562,0.544245924117249,-0.0744836526517255,-0.00373968344630811,0.267689552877984,14885.2118095718
"679",-0.485639975717757,0.911975209657879,0.151025440742208,0.546844472954653,-0.0732480771804092,-0.00412627938728905,0.267172147840285,14884.7698031348
"680",-0.486602666410879,0.913513709744334,0.151126595323383,0.544230517820092,-0.0740854144357622,-0.00342824912441287,0.267012030966315,14884.2871252241
"681",-0.480782676898239,0.911658139369569,0.149816921213586,0.538515082613558,-0.0710424407492611,-0.00329309850690962,0.267766878078523,14884.847352979
"682",-0.475971810992296,0.91011737334168,0.150328250422691,0.538601608309422,-0.0718622381368903,-0.00206134125871822,0.267429491552286,14882.2420404294
"683",-0.474800120190148,0.912741931344024,0.148500230339294,0.53280886336465,-0.0705423038359179,-0.00431032963503451,0.266209171462064,14884.5759444326
"684",-0.481424499299205,0.913874168206038,0.148167789658798,0.537920693425373,-0.0710073931909039,-0.00336521691019569,0.268001632051355,14883.4688272969
"685",-0.461714917407422,0.911346029974836,0.143974706136563,0.521378556906164,-0.0656706416987418,-0.0031077014727547,0.264646896050647,14882.8649830278
"686",-0.471184399046478,0.914474441531083,0.143166062471293,0.528256891352647,-0.0665193352592201,-0.00448521672947063,0.267023418116452,14882.1948096745
"687",-0.469094039701495,0.912533504295504,0.148084104993515,0.527148026779735,-0.0707452852247401,-0.00311059143612187,0.267295413511636,14883.0494978002
"688",-0.469814111469721,0.910767553636367,0.146391540792745,0.527056982164692,-0.0661272556121032,-0.00362932772763555,0.266676950597841,14882.9770332391
"689",-0.468409800100746,0.91072705022196,0.146617792789588,0.526612632569815,-0.066631101462367,-0.00369555260105407,0.266593892048153,14884.1917869633
"690",-0.498769372466948,0.914283736485731,0.154982172903112,0.561591768059893,-0.0804007424024214,-0.00390908324413349,0.269704755133542,14882.6248781252
"691",-0.485763935511654,0.912336828356921,0.15361341195059,0.546505223135687,-0.0761409585030705,-0.00424600788256522,0.269183662564697,14883.354887195
"692",-0.489664181576438,0.914680702665815,0.149507791366302,0.548439158790164,-0.0743908277652363,-0.00277100142358648,0.269414166090468,14883.9747414064
"693",-0.432430657025832,0.910568926538676,0.137194528588817,0.487231519311647,-0.0568050554724309,-0.00234187898903582,0.266087823032559,14882.2856033186
"694",-0.428393919884932,0.910884452935494,0.134430851123374,0.485096891178997,-0.0553372568832848,-0.001520454268689,0.265721157243693,14879.8612657164
"695",-0.442250167860396,0.910375666077524,0.140366362348584,0.499849999201797,-0.060912128003817,-0.00176619575316853,0.26907514235176,14881.9262436669
"696",-0.453484460042214,0.91167355218467,0.142049712541721,0.514110904312811,-0.0635590062833578,-0.00466051503373995,0.268553498526898,14883.301844598
"697",-0.455280395560335,0.913342245928536,0.142114200198961,0.512595121679267,-0.0653514181808598,-0.00263201475577988,0.268765177739216,14883.8086051281
"698",-0.448381070012629,0.914526709793489,0.138487777696401,0.508380356789043,-0.0626163393999628,-0.00480817083251769,0.266314083700003,14883.1186271592
"699",-0.442589834476109,0.914631211120953,0.135780643996022,0.495948914178797,-0.0588025916245243,-0.00328103335120154,0.266757406571417,14883.5361692834
"700",-0.440414979096084,0.913809354371413,0.135936621889948,0.497962680846517,-0.0591327496140158,-0.00378939445267997,0.26719496949889,14883.9379566745
"701",-0.443947551592238,0.910797621982251,0.141401465501884,0.503637801652423,-0.0624712258630851,-0.00336853572128883,0.264320155292451,14882.5451314939
"702",-0.448812918011387,0.910470421915886,0.142253550677338,0.506666921081514,-0.0612069651386883,-0.00499409227198388,0.264923025092237,14880.8099698635
"703",-0.43413045012125,0.912520470730829,0.137677192709235,0.491300533131751,-0.0591757539769495,-0.00493931910559168,0.269576499738121,14880.2836824503
"704",-0.474969906655223,0.910235536355779,0.15209131562339,0.539332634023909,-0.0733965220222281,-0.00492820515443816,0.26583981897445,14880.2685161543
"705",-0.477452948442727,0.909739046854533,0.151808120400901,0.539668279674269,-0.0719518476377888,-0.00374580327509465,0.266609543506865,14883.7750952592
"706",-0.507048650271467,0.909300561676445,0.160875965167977,0.571333456044591,-0.081975115423253,-0.0026775144442769,0.265407273058674,14882.4742463077
"707",-0.504272598123668,0.913620211668604,0.156394682730978,0.564237819768678,-0.0804126315648706,-0.00327050381492019,0.258885531343737,14874.7623207764
"708",-0.504439536426253,0.913182264809425,0.155331046884452,0.567338210721263,-0.07977047785488,-0.00304239451229519,0.259304501407722,14875.6563304578
"709",-0.50803286450259,0.913038820133608,0.157693386489576,0.571117077325893,-0.0816671146439707,-0.0040427443453976,0.259745049146988,14876.7891400598
"710",-0.51282210949044,0.915753680841203,0.156098218401078,0.57103908250427,-0.081576096450607,-0.00350640038118766,0.263618473462481,14880.5537651758
"711",-0.500966548209501,0.913985961282138,0.154375242928434,0.558610606117439,-0.0782116866375283,-0.00307809549879308,0.272316836599373,14881.3998737658
"712",-0.502051100124101,0.913762484353978,0.153607376871942,0.560782672435783,-0.0774383899461911,-0.00295890493422245,0.272346308691662,14881.7280572613
"713",-0.493815142389376,0.91390084927399,0.1512554660963,0.555619356229294,-0.0755770857581672,-0.00386408722209165,0.274111115986004,14879.8403489516
"714",-0.490700725389563,0.915455598603933,0.150829977052613,0.550178959876885,-0.0761344344168423,-0.00421722510834794,0.273394163703206,14880.8522626001
"715",-0.489130070621175,0.91318072974199,0.151994570541834,0.548105111046468,-0.0751950496970942,-0.00330199186903772,0.26920162820259,14884.9622749224
"716",-0.491512805076218,0.91188251464131,0.151832295440335,0.552759528692047,-0.0751213107510128,-0.0014816435500697,0.267930773352628,14881.8856099268
"717",-0.489834448617414,0.910761909948633,0.152292179234772,0.552935634996679,-0.0742832762507915,-0.00294444911121432,0.268015175859243,14883.7572524965
"718",-0.490037004895674,0.911062340738684,0.153609193108136,0.552199522373517,-0.0745715180930943,-0.00510144865414514,0.265618353414458,14882.3966411549
"719",-0.501223723860696,0.912382038744835,0.156762319698793,0.55769191899356,-0.079002220295842,-0.00205222544955821,0.265162368660924,14880.002633359
"720",-0.46959540378329,0.912769939863451,0.143470065008452,0.52937593135956,-0.0668959774370092,-0.00229745814474573,0.267588595694223,14882.1361333699
"721",-0.455321590119411,0.909809685191748,0.143971694887992,0.517823451921657,-0.0643050405466486,-0.00374953683322971,0.268819720833828,14883.1153521293
"722",-0.453987408559995,0.911197145369568,0.143614581428668,0.510260060890415,-0.0646209401144883,-0.00254663607551946,0.266780383207571,14882.2945582076
"723",-0.460202545217316,0.914202039210925,0.141538511659171,0.518712588196527,-0.0658337979377791,-0.00321063167108923,0.269691238804961,14884.1207441643
"724",-0.457920077375657,0.914397348705562,0.140870212258267,0.517813529185567,-0.0647910769235202,-0.0049718503750865,0.268727729327867,14883.6213208735
"725",-0.46038616085932,0.91218749339108,0.142847481483846,0.51742851527996,-0.0645663783752838,-0.00272567191542476,0.269907745772842,14884.2986375873
"726",-0.460323259221526,0.912127014773749,0.142661368989276,0.517368951068651,-0.0645913019045008,-0.0029888297078572,0.269940735262818,14880.9038875498
"727",-0.459152137844769,0.90994433948159,0.145080783097225,0.519858997920265,-0.0650656050530905,-0.0036045254391668,0.274220508597865,14879.7204992196
"728",-0.465275289033585,0.911265082791601,0.146912931915812,0.524311491244185,-0.0675515130364518,-0.00393891210915286,0.273618285767886,14879.9920846473
"729",-0.469354715185465,0.914445569321627,0.144217309195464,0.524283787726671,-0.067278379795886,-0.00357689985662912,0.263428710850565,14882.5386959956
"730",-0.462316086445006,0.910824406998463,0.146532575135762,0.524230143276291,-0.0679850535944195,-0.00355622788492572,0.271888093227379,14882.7216522056
"731",-0.476731844225193,0.911285520750347,0.149576449494593,0.539516194078683,-0.0716014520173673,-0.00395699122380644,0.267800635550133,14885.1514666436
"732",-0.475611894326883,0.913082583711203,0.149068420259382,0.537807055484545,-0.0724660390615472,-0.00480877056233726,0.27194968589174,14882.375931668
"733",-0.479192393195629,0.913748520504175,0.147634867368895,0.537122482343689,-0.0706841171836857,-0.00401846214577554,0.271470861124098,14883.7797535768
"734",-0.476958712382281,0.91595397340568,0.145865670835479,0.535751888729511,-0.0714073047973673,-0.00418236655809623,0.272542177852384,14881.7633830147
"735",-0.476241968668215,0.914032950740548,0.147552777506805,0.536800557293307,-0.0710199196468531,-0.0053276538191236,0.271891524097338,14882.0077614205
"736",-0.504836105872964,0.909781410752249,0.157500367031882,0.564773768522964,-0.0789156248415309,-0.000347515448350024,0.271319343157666,14876.9177478171
"737",-0.434187534092623,0.91586703496596,0.13597433815635,0.491791187057492,-0.0604580495834996,-0.00561000714287789,0.267420202266614,14877.6999243218
"738",-0.461117824938928,0.9106597639241,0.146623159499254,0.52023251058039,-0.0674861220112248,-0.00333281564835246,0.270060484066102,14883.271567023
"739",-0.475263912752199,0.914346980869993,0.146932002390216,0.534771605091013,-0.0708852518183098,-0.00417945036456933,0.268536161147266,14884.0456550395
"740",-0.477512381514193,0.915215880828922,0.146538537830866,0.538345935665839,-0.0714082297440949,-0.00524323962448166,0.269137520285677,14883.6044731274
"741",-0.464284731605071,0.913115321011829,0.144289764217853,0.52210595155006,-0.0667047152570268,-0.00412802989821543,0.266788424100624,14885.2793718307
"742",-0.462891673132769,0.912753474613282,0.143627958794955,0.52367358219916,-0.0666272080479645,-0.00393249416707962,0.267001152941586,14884.9126895444
"743",-0.470817600325318,0.912185682640286,0.14785852827116,0.533971644275471,-0.0706257710249535,-0.00431281748236693,0.265365033581816,14882.8811890564
"744",-0.440565366630926,0.911803152882182,0.137577920257086,0.496260496200327,-0.0588121721603912,-0.00269400762193897,0.268195011311518,14882.7093930026
"745",-0.439344209242792,0.911432881567079,0.138523899447328,0.496630723204774,-0.0595108206677358,-0.00281998971295121,0.268054526525108,14883.6690866334
"746",-0.480429400776618,0.913986978527268,0.148701844241621,0.541261530098784,-0.0728623385803814,-0.00432056817339151,0.26664353497667,14885.1562908958
"747",-0.478732718691233,0.917010898939009,0.144166942056506,0.535037765032873,-0.0704717393163146,-0.00304745418195989,0.26533730116196,14881.3410273164
"748",-0.477208911564447,0.916091485763643,0.145614189365185,0.535879335016879,-0.0708420019312781,-0.00524976902890377,0.264793796108965,14882.6150410881
"749",-0.464974395607337,0.910431976824085,0.146435808476413,0.523132343748504,-0.0672750459740467,-0.00187641180108176,0.266254236014718,14883.7098460229
"750",-0.454794232336618,0.912328699314726,0.14099106152019,0.511905694086486,-0.0629154871200983,-0.00316974682208571,0.266610874883062,14883.6108184292
"751",-0.451067699670515,0.912995719694346,0.140975664656501,0.506598673423821,-0.0630071470200767,-0.00290031940347147,0.265643504817634,14883.1650606314
"752",-0.450212170808644,0.912747930893183,0.140833016738698,0.507406379723831,-0.0633959105010072,-0.00277398186492564,0.265880446951312,14884.1809115643
"753",-0.445632062393677,0.911963005681674,0.138530925610622,0.502917952834947,-0.0598417361077902,-0.0031260488516057,0.269500360237905,14883.6345446489
