"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","chi.1","chi.2","chi.3","chi.4","chi.5","chi.6","chi.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"11",-0.178203421823806,-0.15127759621833,-0.126788872178252,0.000913051442208189,0.0610316985162408,0.0415283556571804,0.0535988075979624,0.00710964277771003,0.990465418282591,0.0330094249540663,-0.00189745353919083,0.204014459055468,0.44955006495283,0.672422288045975,0.799138252064869,0.947904085479014,-0.0740410958903309,-0.0890176610577505,-0.0632480712265191,-0.040997129820984,0.0188395482543151,-0.0436434209486484,-0.0120155474781184,0.00409694041310693,0.0104106759742168,0.0263984329575543,-0.0350524528210231,-0.0192817639038939,-0.0176871112609984,-0.0211957377273353,-0.0224771941057822,0.00394084680203732,0.956968624752069,0.993212633772451,0.76404982007197,0.505354125827942,0.305287650379576,0.184094432193965,0.0497478379363299,0.223987197347462,0.176365223079785,0.155271036246558,0.129407256160461,0.100884865342605,0.075792994451823,0.0382465418479117,0.0113300483342708,29761.5870848346
"12",-0.127761264073934,-0.147569172910333,-0.133821648708095,0.00864752865885708,0.0469300175288914,0.0544525514044958,0.0538033124635168,0.0078843469881027,0.981535679907827,-0.0635650670666314,-0.067491452702861,0.17808343911794,0.465743639706956,0.679668187531462,0.80766009574483,0.950022937534721,-0.095249592898036,-0.0937398435760946,-0.0533012814777765,-0.0489382411220211,0.0217497154003789,-0.050488523086631,-0.019675803761745,0.00374371801982643,-0.0158891668744657,0.0283544585892907,-0.0322642305937882,-0.0237317153835552,-0.0133020750568356,-0.0320593662375306,-0.0277923407136802,0.00309372182248331,1.05252737563949,1.06330726132004,0.788380741777153,0.492709737177813,0.294746778133292,0.17617667763984,0.0473777520685044,0.220338738587476,0.178771176116886,0.157235772024627,0.125604893672705,0.105489402170479,0.0756212493151984,0.0388499889660886,0.0111537446767622,29760.6085382285
"13",-0.149003410946218,-0.133355137284433,-0.118321174866553,-0.0273475993887477,0.0479775874086535,0.0489349566504409,0.0523164058638829,0.00568642565146416,0.984388010668315,0.108466696978171,0.0205224319185471,0.226498749740261,0.491629059791894,0.660652212308122,0.802880957301155,0.949742583267643,-0.0911644852017759,-0.0765585585782636,-0.05507055078504,-0.0315371564652302,0.010625020993576,-0.0469132397433771,-0.0186687934642685,0.00398303248588622,0.00196964189496782,0.040611045116845,-0.0220248387711716,-0.00466552172804363,-0.0120053044660629,-0.0237020342983821,-0.0268067119456301,0.00465080973956427,0.873530849385292,0.967144864770835,0.746161615291768,0.466910173311795,0.314096794109751,0.18176543021143,0.048072704110572,0.220730939401951,0.178850780993732,0.161853192726455,0.13181482221478,0.105832972443758,0.0744830739921478,0.040141223334227,0.0116355554493478,29757.5748924946
"14",-0.083116595991904,-0.14242933383273,-0.166091290172101,0.0364886098589065,0.0548745290962265,0.0500825328714548,0.0532016135395834,0.00698479826559626,0.962077802531554,0.0294562723397334,0.0697586591744173,0.216299998583404,0.455819311370649,0.659594749529327,0.796855235872566,0.950308777501555,-0.086760463368028,-0.0954054261505082,-0.0495598260056927,-0.0460681858287919,0.0180992882652482,-0.0509281360370217,-0.0174868988676389,0.00435665544547503,0.00924106431875093,0.020112577634413,-0.0159636317440043,-0.0271321649878627,-0.0176834204050411,-0.0347133966580438,-0.0251798002778172,0.00568033383301102,0.957157425266833,0.931648069081692,0.740443516693389,0.500729788931962,0.317601604780736,0.186819648225236,0.0468657462369339,0.224391019752806,0.175572872802524,0.155550022148712,0.133023375137036,0.103270352123333,0.075876512782518,0.0391304600461605,0.0118283376151428,29765.9472320286
"15",-0.118688456838592,-0.148929212471009,-0.127263293110372,0.0223529759542247,0.0439251163841033,0.059595548402897,0.0607369303384871,0.00758654213190854,0.977126218991217,0.108012758369453,-0.0205159075851191,0.20767323395022,0.476894557528011,0.670410476690805,0.791981800555249,0.950351183727244,-0.0923808255247634,-0.101490589438866,-0.0652426184310971,-0.0397678012564526,0.020483653618039,-0.0558117134057189,-0.0208071769586478,0.00344491389762743,-0.0200603877933836,0.0253983829194991,-0.0263465415137944,-0.0330900168206306,-0.0188903846644909,-0.0348497206111671,-0.0292157306052559,0.00504969576606252,0.879498329613006,1.01095162171933,0.750674546896628,0.483562073838512,0.303284513997978,0.192156961736826,0.0468717932809454,0.224115754689682,0.17689355279588,0.158124348988716,0.131431322276759,0.103910720637542,0.0754694644289425,0.0391118256066378,0.0118339776692264,29763.9612501308
"16",-0.101991600776876,-0.130830083742677,-0.0888069825127622,0.0535668131302121,0.0389807506594886,0.0589527799800062,0.0536701819488714,0.00837027212958022,0.972514626408023,0.0937385900419418,-0.0293856304728735,0.197877155622937,0.484271164977551,0.663909260488289,0.794889317144503,0.950001104650602,-0.0903335432971371,-0.0937951768203427,-0.0539729101093107,-0.0574104796117053,0.0185312245164297,-0.0527191667536788,-0.0204239679385424,0.00268160619964677,0.0153681080179033,0.0143010555333824,-0.0328800256630924,-0.0480706123262764,-0.0177128296538424,-0.0320718356158383,-0.0263588856415216,0.00457377363310201,0.89072002635955,1.00858926345753,0.756215783888986,0.477023431130807,0.309286527492513,0.190335654372346,0.0471576551184875,0.22585140326673,0.174606912212197,0.156145764216855,0.130187688466331,0.104559522732061,0.0764980663822069,0.0398290676321275,0.011564301006656,29764.8536385561
"17",-0.119213443857643,-0.151088668292173,-0.135265983080934,0.0524022552473441,0.0285497880976503,0.0613907176096297,0.0629822492160327,0.0107178145928258,0.981534474949599,0.0659382718526944,-0.0178151269946537,0.200421234816797,0.458202507323105,0.657740434963951,0.79085371036285,0.948473668852252,-0.103796544386001,-0.106313520660829,-0.0682321424712654,-0.0613538697255497,0.0233219093675858,-0.0457861888201215,-0.0208764839161412,0.00409689912550658,-0.00947608214548985,0.037471888207508,-0.0239973623726714,-0.050453108810874,-0.00802671168884247,-0.021838831094211,-0.0294811152748763,0.00420356974908227,0.922958446770776,1.01198235659681,0.755800882609923,0.50448434864149,0.313161822661631,0.191359115286761,0.0477529198807637,0.220258367430156,0.173724732110524,0.153598248192479,0.130237106658447,0.103623595007816,0.0754288418416288,0.0394259663902672,0.0114353662533292,29765.6529459362
"18",-0.0708280975868621,-0.146017079185769,-0.138720826880502,0.0564827484497051,0.0278625606775427,0.0484513822287454,0.0644562333113485,0.00780303919305926,0.965591772952022,0.0375719587678982,0.134742018396671,0.167532521368872,0.477939166182633,0.676738549953352,0.792924197544314,0.950827518124071,-0.129355654173879,-0.0995809305988488,-0.0592866898917773,-0.0451390933882771,0.0183219237614347,-0.0434646800672617,-0.0217286378503696,0.00321787359060834,-0.0176385590507317,0.0273151952858586,-0.00747456749544771,-0.0374667912969779,-0.00923149311977771,-0.0240102605446257,-0.027688200783883,0.00495681009081836,0.950459413281476,0.856314901666644,0.785486516703657,0.485552208186381,0.298301702940889,0.188366590623335,0.0462461035003856,0.214780415481055,0.170714717718582,0.159129005482951,0.128390626370514,0.104734261134276,0.0761845179105642,0.0395875939204978,0.0112982259578691,29763.199022382
"19",-0.0758270571991666,-0.122735841275725,-0.106964023165639,0.0281942374764855,0.0405703298591688,0.0485742369951351,0.0480849087703341,0.00742787106949708,0.966996693130356,-0.0233157421531926,0.0172002950648211,0.179987259187525,0.458965039141279,0.671195531057399,0.806674129081672,0.950452159800416,-0.0955477256773039,-0.0944868224606863,-0.0593354426688089,-0.0599900464973883,0.0218665387846673,-0.0535492868460584,-0.0186452971587415,0.00370199217167011,-0.0278116197368064,0.0267038665125731,-0.032408385139322,-0.0448245989180745,-0.019716121777116,-0.0229355994299818,-0.0286179423783804,0.00393586251333459,1.0060290003691,0.968863690144675,0.782089723246616,0.50317600067613,0.305853779216178,0.179401889836165,0.046965003174562,0.227299102434131,0.179410471096047,0.159707687394576,0.126968583322677,0.104831064275705,0.0770189797656491,0.0395669783732142,0.0112453934942398,29756.7074623125
"20",-0.202665504875846,-0.131260208644271,-0.123048528977716,0.0216055932587264,0.0524312259908756,0.0479417190481611,0.0669801395786511,0.00828341662916338,1.00127609498456,0.0376412900190694,0.0279854544740199,0.194037062417299,0.458014257790772,0.665888699909341,0.796011035427986,0.949801538354281,-0.0706488755833797,-0.112240173850879,-0.0785022577250643,-0.0434482924602521,0.0121087042589526,-0.0453678810128188,-0.022568857645365,0.00319429768996966,-0.00104463092201045,0.0137215357787572,-0.0333983860621447,-0.0340325989228642,-0.00599561601800361,-0.0264310687977268,-0.0299841097249712,0.00398810724513825,0.950599210425957,0.963412478170427,0.766598176166345,0.499493419922119,0.312068293479214,0.184259006874475,0.0473562753435419,0.217292815110114,0.176522341881683,0.152071635098268,0.126464890810003,0.103518795964873,0.076280496950244,0.04000154650173,0.0113071387807896,29760.469885873
