"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"633",-0.182452768011661,-0.141896469235724,-0.157345594312059,-0.00785899354768395,0.0239727063768923,0.0732676139732948,0.0748756437949778,0.0161255638641759,1.0145947499146,0.0236187107050791,-0.0520405365741845,0.217664870605503,0.470754752523877,0.634835083305682,0.785065871759295,0.94929545183716,-0.0594172292838304,-0.0515776181824416,-0.0466333302402843,-0.0643656754972033,-0.0386827951162106,-0.0244473088418982,-0.00692139563606846,-0.00127338193539048,-0.0456490617152619,0.00461592448755232,0.056559841034939,0.0560284881571809,0.0191483574479062,0.01009823577009,-0.00980853337245424,-0.0144303919404868,-0.096314752491494,-0.0994455794194353,-0.0545796023983741,-0.0250408797866559,0.0370952852263977,-0.0507379670697092,-0.0207214647489499,0.00303604901726164,-0.00540317724112102,0.0245561158248939,-0.0280384166068182,-0.0353064287564911,-0.00630972551291088,-0.0288168120810643,-0.0292505237023647,0.00392301857318572,0.970541577323467,1.05287121987494,0.756124751964517,0.496983754935858,0.338602805952306,0.196214510991447,0.0475864672114024,0.213051041515337,0.182240359460093,0.152252203237369,0.130594329003974,0.106188952627416,0.0709050323159736,0.0396568108902829,0.0115263985376125,59487.3820219953
"634",-0.198902580019439,-0.102564216366096,-0.131531887045824,-0.0420325564054416,0.0043026214212019,0.083968332398685,0.0704101439531124,0.0200018280756597,1.0173848421123,-0.0426895411690634,0.0205105938256096,0.227506518717038,0.453009536402206,0.639780280934448,0.789401817253427,0.947550157175458,-0.0364436753886695,-0.0515103660989457,-0.0575862592675901,-0.0565359829068746,-0.0439971228095798,-0.0203308656737856,-0.0114807471457563,-0.000666906801171335,-0.103619244857998,-0.0627999297832165,0.0508085669497882,0.0761452639305874,0.0355820246720617,-0.0162045773823593,-0.0154884099119346,-0.0165472276299974,-0.0742758748401132,-0.103142843799935,-0.056034058609861,-0.0225637762446336,0.0399433448125966,-0.0512187504193119,-0.0197488478528626,0.00157729169173372,0.022112896290824,0.0187326055751112,-0.0257709304823477,-0.0219875267487344,1.39266864846758e-05,-0.0311939845741282,-0.0305066895696736,0.00380360119841716,1.03527009939154,0.974241398374039,0.752318072458243,0.519462067106971,0.332809558858769,0.195293481612223,0.0484502420343105,0.216489498713404,0.174295658618539,0.153876931711138,0.128664789097419,0.106475568006866,0.0694984931411937,0.0388234576759514,0.0115629731757244,59491.5164332626
"635",-0.155223076622388,-0.112915317778335,-0.164339023198453,0.0187017196318251,-0.0191996577275182,0.0902017093020623,0.0625177918970807,0.016421676894314,1.00742791191925,0.0913605706824857,-0.0416750407675642,0.17509234977978,0.497950409296399,0.642356987929359,0.793287812023109,0.949314662277292,-0.0334905211434706,-0.0507505657230032,-0.0581923445754009,-0.0466112708621506,-0.0385810360106519,-0.0216517228732,-0.0102717685402728,-0.00109995395448294,-0.0836965185865438,-0.0898843204102064,0.0676938441817974,0.0399068123004504,0.046649863819087,-0.0253883733405823,0.00391380377423709,-0.0152498506333689,-0.0973761948757171,-0.101545020411959,-0.0462537096828973,-0.0380243079343938,0.0380237175447743,-0.0519031250534945,-0.0207555332970552,0.00239534435420536,-0.00288346946442014,0.0255730468590039,-0.0302046254307431,-0.0330599079870475,0.00100298261691016,-0.0280877587504256,-0.0283242463031089,0.00402211134937753,0.9061875615125,1.04626556729395,0.790556899508114,0.478439935641266,0.329225630406136,0.190326923836919,0.0475160831998008,0.21219749905293,0.176793160827682,0.151319202474409,0.129375406029709,0.105211174646821,0.0685935930464649,0.0391500072987073,0.0113387414917212,59482.4710005063
"636",-0.126128196228482,-0.11405852213393,-0.161623273556604,-0.00631860635573553,0.0187198261862212,0.0678038596122024,0.0721070987143504,0.0207089390670167,0.997994307748441,0.12990689795223,-0.0238305246644922,0.21492622965355,0.477746255886529,0.635987335537474,0.788669399171782,0.947679058545065,-0.032003903980359,-0.0570873698267265,-0.0647757872397432,-0.0568098293031581,-0.0474783052006745,-0.020115173359166,-0.00884927924100797,-0.00158916155805968,-0.0589696811459994,-0.0294970829849747,0.0337491947856224,0.0356636150541962,0.0209517625995068,-0.00638084303087398,-0.0167205952288282,-0.0152488984852677,-0.108252869195741,-0.107704802680405,-0.0470498380499873,-0.0303229305542632,0.0313602299454691,-0.0470169804292137,-0.0192061701056541,0.00166191162865342,-0.0207102145964267,0.0253573595556323,-0.0213873299960709,-0.0230842581506901,-0.00453173211687622,-0.0260120017437362,-0.029304842222547,0.00279108702106263,0.862303088178539,1.03113949710928,0.758364304058128,0.493864990711541,0.340349292576779,0.194575987745687,0.0481677565904354,0.216474397649657,0.177388211651954,0.157791783659231,0.12847889672693,0.105317757441333,0.0700185389381474,0.0392808499600369,0.0115758854991385,59492.6429376293
"637",-0.0703918434731906,-0.137844893803819,-0.168194152189419,-0.0351061571311357,0.00622586414017265,0.0835264854007261,0.0777781946001966,0.0158857560367982,0.99247536138744,-0.00219400129923008,0.0134694536188031,0.246879594115105,0.469535262269388,0.630905404545901,0.785569606484802,0.949693732329417,-0.0353857625019333,-0.0453726719995426,-0.0629141239230604,-0.0567418657233309,-0.0376102375387823,-0.0212158574054526,-0.0089868380403073,-0.00182968261316527,-0.140925683668725,-0.0552800279532022,0.0455392149952315,0.0688992084275458,0.0339168187959567,-0.0166913052474634,-0.0141723498126013,-0.0139018402836209,-0.112944917667977,-0.0957265793253317,-0.0570453542620482,-0.0380951222928013,0.0294157268246216,-0.047299491739987,-0.0213081726104898,0.00301792028303578,-0.0134941587858221,0.0337048360828074,-0.023002349923141,-0.0342014293240996,-0.00729776621011088,-0.028184024507783,-0.0313283803266626,0.00397840298584044,1.00105297492612,0.994849498010809,0.734240156005091,0.503048906291082,0.342214705352359,0.195378069122831,0.047404037341646,0.218071803232428,0.17755299574041,0.153639375909356,0.129381262905115,0.107431645449634,0.0708298539244711,0.0389840108381513,0.0115937827977586,59490.772642418
"638",-0.192693084329862,-0.0913388979827902,-0.125189525460948,-0.0472748699218898,0.0205696564691879,0.086616734776765,0.0715256135089765,0.0178931029602402,1.01442993448165,-0.00423267664874142,-0.00571171973967719,0.246731981516581,0.477518736576126,0.640719538343307,0.785339174866007,0.948324869410775,-0.0474757290759725,-0.0461658601708433,-0.0668676166571649,-0.0554161791538165,-0.0372832115678314,-0.0207923750045719,-0.00635810938093355,-0.000805864341928554,-0.0433430565050033,-0.0304396388807095,0.0300338860674184,0.0703508935204246,0.0133864708817758,-0.0191763868585368,-0.0154310646663593,-0.0145815357631855,-0.0843504166212958,-0.110661505793294,-0.0540586868695767,-0.0307888642563159,0.0238490124612064,-0.0501560956520045,-0.0217218634052108,0.00161798735009821,0.00831833903392655,0.0192393245998296,-0.0182609919279681,-0.0211715219784245,-0.0090100766350051,-0.0249572698542666,-0.0301329376647082,0.00346581586701273,0.988166723004815,1.00327344439716,0.73450178158484,0.492227525804723,0.331321525979048,0.197990916428496,0.0481487156006612,0.216446265114661,0.175480107215155,0.156346437716871,0.131543712169353,0.109242950740844,0.069131070878318,0.0388491382972534,0.0111072231383458,59481.8523035576
"639",-0.144674242340097,-0.123409156897899,-0.112675870933065,0.00696480285899314,0.00671902010084587,0.0707527870556698,0.0712850602715317,0.0178055850577164,1.00139897856587,-0.0369581699424469,0.0333478611909917,0.212573089641321,0.47087023030675,0.633922798935447,0.790904970906428,0.948882538044255,-0.0484340455320722,-0.046970181206913,-0.0611398233976578,-0.0527085664468046,-0.0420009812457091,-0.020828272999425,-0.0099764356897703,-0.00105913802841832,-0.0378328363740103,-0.0572763807920491,-0.0307756417130905,0.0355679089857147,0.00612690537201271,-0.000884873495029336,-0.013195341750362,-0.0159351273587811,-0.101278845679354,-0.109776401610387,-0.0599106359268686,-0.0396459621632207,0.0361010564454032,-0.0515402380900447,-0.0213076998858953,0.00274830327598447,-0.00121263018775699,0.0205594634840704,-0.018936452539351,-0.0329125838235635,-0.00539764192341175,-0.0284703978097832,-0.0285884383347485,0.00385383835098882,1.03549884012492,0.965051036221193,0.759181974739739,0.505773117057451,0.341247151397484,0.191576223020208,0.0476158296144016,0.217342845343128,0.178572564217454,0.155940230870987,0.127971455024087,0.106560888891676,0.071486157173107,0.0384162219746957,0.0114030023292333,59491.4043184984
"640",-0.125698545228393,-0.108563039363327,-0.122288274659258,-0.0210732171903026,0.0183873295950525,0.0639480174504424,0.077046659213753,0.0158852890704573,0.995119871354745,-0.0185594635418415,-0.0541227664859457,0.256131931601581,0.468967902714335,0.64979237504627,0.793222371496712,0.949364080596171,-0.0339314648580175,-0.0563952573890751,-0.0710898989972073,-0.0546421305159993,-0.0460082287745563,-0.0219460910253077,-0.00808323868170713,-0.00155475632109731,-0.0718259845826932,-0.0567864091694403,0.0081100700642028,0.0567150211980172,0.0298142977493758,0.0166320442236397,-0.0206903671992382,-0.0117791011312474,-0.102874583453211,-0.114277682859479,-0.0540474468550024,-0.03574876365449,0.0315652086842268,-0.0501930165184488,-0.0236478806708291,0.00175515975859773,-0.0201740934873143,0.0153345041042906,-0.0258580376499557,-0.0378355927509863,-0.00899461041528778,-0.0285604028903499,-0.0302392604345588,0.00340443172461789,1.01375301494271,1.05496392640452,0.72100543848379,0.500984060346292,0.324439756909002,0.188667164268994,0.0475480294083018,0.219100534682538,0.178813100035122,0.153947210629832,0.126316135773059,0.106528256160905,0.0699220518675304,0.039185090017467,0.0114263461746113,59486.4894836632
"641",-0.0953355282138737,-0.108003681606848,-0.194289691922686,-0.0188553368875024,0.00869597141127943,0.0654600149393838,0.0739211428671433,0.0191136698726032,0.993868177225273,0.0300066618160164,0.00190108275246214,0.183112180805871,0.469453235426133,0.637927888828268,0.785930301061993,0.945916943452223,-0.0277896654824526,-0.0434197753435433,-0.062193176165316,-0.0519599699470729,-0.0382291846940586,-0.0189874547645467,-0.00950015065176693,-0.00150902239155783,-0.116349826192487,-0.100307935349049,0.0752189541329646,0.0663423346912458,0.0405129307816251,0.000894396018688598,-0.0196534085802381,-0.0157173479718229,-0.103602090015789,-0.0998948688210801,-0.0416979982662298,-0.0253252548610583,0.038181325428696,-0.0494982628541639,-0.0211435885859555,0.00218974193310112,-0.00864431395844749,0.02583011200356,-0.013128917357946,-0.0237307482490606,-0.00787335175716996,-0.0268562075238965,-0.0302474738106676,0.00458435032993973,0.966562940514688,1.00658570581188,0.790024349435418,0.50019390980778,0.337347179321848,0.197624771832994,0.050298092312778,0.215242942043809,0.178973592876711,0.155233873544904,0.130868893126338,0.106843257139827,0.0710156912512574,0.0392410718667591,0.0115228372588304,59492.8478570724
"642",-0.130435315469282,-0.0731501248463299,-0.172645056011773,0.00558693664295185,0.00462980052693414,0.0917859219580262,0.0659953727566805,0.0196482300727845,1.00630865678016,-0.0705720942704332,0.042710087190244,0.210655920420257,0.501442302227827,0.638958995694513,0.788801371864463,0.948201151272645,-0.0473595982762523,-0.0470992590329631,-0.0567838902624938,-0.0604681530792793,-0.0397899527069134,-0.0215837027793884,-0.00925873140769008,-0.00169945868760827,-0.110100895064392,-0.115862212973428,0.0417812661284827,0.0263717220855225,0.0442595746476847,-0.0263003274322554,-6.12005878174687e-05,-0.0144834876755712,-0.103062234982719,-0.107912275625748,-0.049279324600602,-0.0269589562295986,0.0304384184924783,-0.0581616367693976,-0.0229000237212415,0.00164085078113349,-0.00287310371144065,0.0208883678567022,-0.00688150207689611,-0.0268830696431863,-0.00499031068446358,-0.0330538732429562,-0.0323398325514848,0.00350903493527521,1.05925256498336,0.964306325197296,0.761723504194871,0.468881980527903,0.33417922390872,0.194768380598747,0.0477115726738548,0.217098319269412,0.175464144693256,0.152881742688277,0.129833427188273,0.107763233132929,0.0692169980172528,0.0394756540365891,0.0116949182786557,59483.1899051071
"643",-0.154801848061339,-0.101296831989046,-0.141855543745872,-0.0263879406126717,0.0380659836668025,0.0626874434174101,0.0703043249045153,0.0195350732427633,0.998038158466923,-0.0849801057046786,0.0291527971099245,0.221628848207775,0.445073060279228,0.648751984390914,0.797694111924661,0.947657336224576,-0.0324030714219988,-0.0453141700396471,-0.054653403030477,-0.0579440828419064,-0.0352934668854526,-0.0159504755085229,-0.00807388360979328,-0.0015456275946461,-0.0109512929185605,-0.0697195058246203,0.0114040842773729,0.0684631771544166,-0.00465069370026014,-0.000160715489415802,-0.0139961991910846,-0.0192689722939654,-0.091393447580843,-0.0960327921142756,-0.0497456658975656,-0.0296990671750492,0.0312456949436787,-0.0531186053424932,-0.0217444987692313,0.0022583089451735,-0.0031509104925633,0.0254913353225337,-0.0343021720204189,-0.0244472445882163,-0.00775250243205414,-0.0224385586770595,-0.0293064488723836,0.00375258161449837,1.07588355108726,0.974917352707244,0.753793522028286,0.521737882257559,0.327524394520695,0.185275510559096,0.0489704801400197,0.215439362166089,0.17541861581191,0.153209872008116,0.130236249018078,0.106269591509816,0.070409830238531,0.0389753461514712,0.0114658950952484,59480.7489252391
"644",-0.126371802999232,-0.0877005589768931,-0.150097554815061,-0.0241874864459968,-0.00656611246086383,0.0811153065723927,0.0789204912331443,0.0183779009423557,1.00233343651254,-0.0264328349276436,0.0124292509757431,0.217412279900186,0.445857592803358,0.639286960295803,0.786685630705456,0.947021801318483,-0.0374433023368824,-0.0457873648049582,-0.0496642052200883,-0.0593955220364511,-0.0441742289171998,-0.0199635220498206,-0.00694755045421263,-0.000399059812060826,-0.104679876191483,-0.0450593384667176,0.0155670764341456,0.0450295989976616,0.0371435580098026,-0.0117931839982337,-0.0146051793639401,-0.01437010594154,-0.11120851119024,-0.108036858465305,-0.0490097903515911,-0.0269212420699831,0.0448844667195772,-0.0517284285719456,-0.0244713991583046,0.00201947805964938,-0.00973741156286588,0.0206464879996352,-0.0237935548311003,-0.0349894267041709,0.000280828461352044,-0.0293590492480307,-0.0293874425017048,0.00341021754757021,1.01114961565165,0.990217939205187,0.763069240685812,0.530315163736986,0.33332898814704,0.19422802597538,0.0492284905311414,0.21640294485852,0.175783376681089,0.152807118421971,0.129878604731084,0.103291579743213,0.0695122059402662,0.0383340601146422,0.0111112429550651,59481.6566182254
"645",-0.159780557744083,-0.111429868545484,-0.134384719947649,-0.00925932279620976,0.0126980346919191,0.0591874324283871,0.0752500008872136,0.0176354097084472,1.00245669239897,0.0561176811225213,-0.0136933744716103,0.226278374413419,0.459554913688833,0.644534552802443,0.786924321476392,0.948871948470371,-0.0272062716286391,-0.0505226382857858,-0.0485798495813701,-0.0569955279232106,-0.0380218213359332,-0.021495575689142,-0.0102722356953344,-0.000815541924929353,-0.0411195913405674,-0.0965726138956232,0.0153991012058018,0.0506085840163651,0.0388248477779935,0.0135423752632455,-0.0146903855732304,-0.0154537381431384,-0.0996121545796675,-0.0988131690031086,-0.0471633834171227,-0.0365446779685553,0.0368737194212225,-0.0513517568808613,-0.0220345136409199,0.00212431450049105,-0.00872702980230227,0.0319104167238527,-0.02405956611342,-0.0409857406139367,0.000557058940739752,-0.0250976394438687,-0.0313049040640381,0.0031579639832162,0.942202299654788,1.01094519122414,0.749938919610998,0.508134947202307,0.332348959653654,0.195738218282165,0.0477624110699517,0.217866308405071,0.176472219370025,0.155075265400151,0.12819295115314,0.106090967226966,0.0701136817372767,0.0383950768429059,0.0115724817855858,59494.8474785077
"646",-0.195905126834684,-0.0799550531110621,-0.0964108434780383,-0.00721413674017869,0.0177275986007461,0.068721204524923,0.0711530124400748,0.0209715836812168,1.01956395314701,-0.0320186040969755,-0.0446064797130429,0.188340176349352,0.458776151797069,0.641883202827071,0.782254277853936,0.947655777674777,-0.0517560239100623,-0.0518177802993269,-0.0546728402614908,-0.0621707367147768,-0.0394389098615923,-0.0210257584512924,-0.00910404667841022,-0.00123128775374446,-0.059894095864937,-0.048892541888985,-0.033472889278731,0.0151747317746404,0.0209296694752001,-0.00917216750618307,-0.00185400435119468,-0.0176265532547417,-0.0904039848303483,-0.109421962799982,-0.0538138199097066,-0.0343855316249868,0.0418577898608247,-0.0433972782344687,-0.0225309494472406,0.00141491457855721,0.00602259396517739,0.00940510486892529,-0.0196429751374976,-0.0312729932440692,0.00268818069972682,-0.0251031610906959,-0.0306035464056264,0.0032054785109618,1.01668853494315,1.03757195003715,0.790847427659822,0.510785889858079,0.333578520236352,0.200267082168503,0.0484295987443351,0.219018813968319,0.17311442817146,0.155727993570802,0.13147295804719,0.106628417615874,0.0712353601271079,0.0389273355854228,0.0114799754685293,59484.0581438742
"647",-0.195525931599732,-0.188316274247791,-0.169561187509568,0.0353135327325469,0.0208431417450341,0.069818662084011,0.0714791479882152,0.0192405632065518,1.01246071505482,0.0387025427983121,-0.00721504214746257,0.182934184967207,0.477125462182172,0.631310979031962,0.784384606837823,0.947412554062694,-0.0463976326029914,-0.0685706999216894,-0.0620821306154894,-0.0565936412433257,-0.0441495249479047,-0.0221315705006463,-0.010604169969484,-0.000847410873657315,-0.020235623283088,0.0344544596481074,0.0478265976286677,0.0264803786388606,0.0197062315582277,0.0110930792085406,-0.0132446390915791,-0.0167275138680113,-0.0927303691893025,-0.0927828550478187,-0.0484083564136244,-0.0401015125084893,0.0327235033374181,-0.0507799920316739,-0.0201202843601065,0.00127039172341959,-0.000880189573215541,0.0324136318837676,-0.0282677866684887,-0.0416314156486751,-0.0129976755504698,-0.0314454607653385,-0.0293311573543495,0.00277227380280274,0.968685836256012,1.0145718943884,0.782840039116863,0.493655710977505,0.343198027312059,0.199187242027812,0.0490945537649543,0.213596464389873,0.175997007002521,0.155808917247864,0.128658989409956,0.107425836721848,0.0720419468723134,0.0391969072811535,0.0116824563078692,59486.5123996178
"648",-0.153954401304491,-0.124004081454257,-0.135241117796713,-0.0264205954121019,0.0181228772609865,0.0696103463254928,0.0764882007565449,0.0189623985594147,1.00539378369012,-0.00642752900930531,-0.0546240000515226,0.209781325364244,0.46221697039182,0.635574690589612,0.783362072084253,0.948127176406742,-0.0353045718837702,-0.0504111376126382,-0.0562927552257612,-0.0545601295801566,-0.0438061461945714,-0.023713370622928,-0.00688024710991424,-0.00128085077190429,-0.0738077919805648,-0.0639716867553934,-0.000726123875142157,0.036445545328717,0.0070096649425257,0.0137754631347512,-0.0156466523654727,-0.0163663343218245,-0.1019178143959,-0.0871943635405177,-0.0523738724152793,-0.0216869339549782,0.0303771963453218,-0.0516669838197346,-0.0224222975944699,0.0023571479582648,-0.00431446857876337,0.0330155695498688,-0.0252507917394851,-0.0229867735699719,0.000699217297048089,-0.0302500402532398,-0.033048676654056,0.00351158703898925,1.00344182884706,1.05741500685634,0.770080515166272,0.510197648456794,0.33833784150417,0.198835749396164,0.0483453111450919,0.219494325865357,0.176114923752864,0.152529378667805,0.130861381769075,0.106601424941582,0.0693400745476011,0.0387737927976327,0.0114000222379304,59493.7844123474
"649",-0.125319896233694,-0.129384194260484,-0.158486060446096,0.0128454784456778,0.0323187054203832,0.0570362114825337,0.07011589973906,0.0183532364370731,1.0050377454161,-0.040569468650196,-0.0295895256987211,0.205935558857207,0.473336726304216,0.655058311551317,0.792224377128552,0.947414117061384,-0.0392238638745879,-0.0442006053405773,-0.0658605867571128,-0.0484607951156938,-0.0421921417830183,-0.0226858463544925,-0.00690593330035145,-0.00147797916101027,-0.118922964398401,-0.0800904441960332,-0.000318364275631484,0.0283105376875995,0.0105892166158489,0.00440546981108652,-0.0150034634130582,-0.0136527024339705,-0.107599036363732,-0.105173146096767,-0.0350121725907647,-0.0284879459545531,0.0328505273305776,-0.0497746543782608,-0.0201981459043991,0.00208318040435027,-0.0066411443789315,0.0223934337688767,-0.020964207545133,-0.0317856085314737,-0.00438533636276349,-0.0252855286475513,-0.0281447604567988,0.00329406200140478,1.04221706131531,1.03941048399586,0.761863885969201,0.493156968415722,0.322859347830452,0.190909456453328,0.0488512822228689,0.214331018188435,0.181513747350661,0.153397800422487,0.128278392725177,0.105169447041291,0.0709801051210362,0.0388126923506182,0.0114520718940234,59491.0865096034
"650",-0.145557735988404,-0.0855122377801027,-0.135387756682728,-0.0323480764815902,0.020778251182761,0.0598031522776626,0.0736095379605861,0.0181068374904509,1.00594117362232,0.0110301806248899,-0.00101446761682806,0.217796317592339,0.465257898887697,0.631675333743682,0.786551086107678,0.948837167556557,-0.0458081252933785,-0.0353879485715797,-0.0582265668353125,-0.0621973493395859,-0.0356301737804937,-0.0162166424309448,-0.00713396064434171,-0.00183472483516798,-0.0819723759919605,-0.0471996297350654,0.00232679747724485,0.066425376035829,0.0296539515007045,0.0117197803614998,-0.0155878400641103,-0.0165023094639672,-0.0972310994530797,-0.109923474942142,-0.0534803626168353,-0.0359748472772334,0.0293285302616574,-0.0490375146502006,-0.020333170375326,0.00128861459715055,-0.0128266701485869,0.0136931541150904,-0.0286820215655154,-0.0274634210989029,-0.0111903850923252,-0.0257878553639401,-0.0316813429379558,0.00328813031017035,0.9725345241881,1.00313676753553,0.762665715634491,0.502805196123066,0.344140420922232,0.196079359043911,0.047965077813443,0.211697445215991,0.178325135264168,0.157406609991896,0.131127035566937,0.10829307701214,0.0709585087742612,0.0395134678653087,0.0115464158608222,59491.3898902494
"651",-0.166094722980634,-0.166535403681531,-0.124558449147122,0.0134355344698331,0.0264409605439859,0.0564703395814908,0.077487957336486,0.0178461365873559,1.00596754327673,-0.0394766886090775,0.0313250486199151,0.207048658697717,0.467867558832339,0.641419611126017,0.785930156181156,0.948391403259095,-0.0394450523390179,-0.0499406922713116,-0.0578329831259874,-0.0543645993433913,-0.0401191458262974,-0.0247965853266752,-0.0100664992878684,-0.000989193471701081,-0.0516982497730139,0.0150579273040144,0.0361388956026126,0.0270350607679732,0.0198797959451061,0.0180761160958179,-0.0117988706519103,-0.0170770732487812,-0.0925664086494443,-0.0961802927931262,-0.0699852911968202,-0.0264493022509526,0.0343336182874984,-0.0468110989491912,-0.0234620316590485,0.0023010958131036,-0.00453194730023854,0.0213586040777151,-0.0375290050048546,-0.0345308219082263,-0.0102781809162241,-0.0233600530544373,-0.0306661682237958,0.00376360552663414,1.04188368443733,0.964903283025841,0.761633154583571,0.500144661005014,0.335603340133248,0.195775024915378,0.0482699656242877,0.214356512314734,0.179345380666168,0.153383435419495,0.129983766449841,0.105860526372191,0.070172378539413,0.0393278354031061,0.0115622174023353,59492.3544960402
"652",-0.152143290299776,-0.120917013528866,-0.147805293963788,-0.0242686638678677,-0.00339960363438384,0.0653717122578323,0.0800329128473424,0.0197773532057438,0.999715332626048,0.0148243015823468,-0.0089696821990557,0.214488426604695,0.486426122206852,0.646273708917984,0.785779522574845,0.947768515719759,-0.0475280361533283,-0.0422357631940521,-0.0507643621270532,-0.0581073626747627,-0.0448437180803383,-0.0190202844534108,-0.0089845669212562,-0.00160881358935688,-0.0356495656474071,-0.101050804866822,0.0166920953920548,0.0578116066878608,0.029920776763896,-0.00434427357023494,-0.0135372669851604,-0.0158492233016912,-0.0892655696597791,-0.0939784632467966,-0.0483201537754564,-0.0360896016452511,0.0431654792077579,-0.04859412880248,-0.0207655749014683,0.00200259368594633,-0.00355809785716053,0.0221698841680094,-0.0154166742023342,-0.0305481022052254,-0.000324529147114957,-0.0278582164361024,-0.0313610968731083,0.00364473572974215,0.983453967948974,1.01139158358946,0.763110907812706,0.487628524413006,0.330102938607177,0.19506799816538,0.0483591247244294,0.214998313126505,0.178755248314341,0.156201452726696,0.129976979214385,0.105673456666033,0.0702492612561545,0.0390127865561395,0.0115738600050022,59497.2983901104
"653",-0.164684697114009,-0.102412452519434,-0.143404774825486,-0.00746408616297956,0.0115832740992691,0.0745892092658174,0.0752510583341547,0.0162819234839925,1.00888348225315,-0.0205973930395605,0.0128632970704195,0.209841429325112,0.459597680232594,0.650693018080928,0.787923709987463,0.947953643397912,-0.0438903540119015,-0.0439638867448787,-0.0621533110406681,-0.0540552571432278,-0.0388057661860355,-0.0183631696910461,-0.0090799488031294,-0.00139203343291677,-0.063745465694639,-0.0535640073968484,0.0300975458778515,0.0395493005290813,0.0338771262325704,-0.00850227351592946,-0.0132020573242916,-0.0142837791397702,-0.0985648853667558,-0.108239135823221,-0.0652836089721417,-0.0377362458440224,0.0446324114055826,-0.0485735693624324,-0.0230075637831906,0.0023723258325339,-0.000918267583548711,0.0152538204041095,-0.0347450645463339,-0.0354270189411325,-0.0046956613849737,-0.0282995881236168,-0.0293423722092106,0.00444021240934797,1.01231328543072,0.989299639694654,0.76533291255783,0.509541920945354,0.322617415059335,0.194225046481108,0.0489443590993082,0.213974331595489,0.176373972683409,0.154003704643363,0.127910055038495,0.108069185250821,0.0711075255180645,0.0394645863937909,0.0114939858056634,59499.2720022097
"654",-0.18818481703649,-0.107293132777812,-0.137399644782104,0.0118468534899611,-0.0147228825227854,0.0709279701071766,0.0769122069586658,0.0167015719782927,1.01734652645678,-0.0307679883376834,-0.0399898847814915,0.203387700819642,0.484720514125242,0.644471389877168,0.788575739192822,0.948753759838665,-0.0538921673387932,-0.0345490402662452,-0.0593182239273002,-0.0528622963278115,-0.0377057189616704,-0.0201142649197177,-0.0108099503500755,-0.00104357289351907,-0.0815422110225565,-0.0926245957394011,0.0545220921886493,0.0307725835182353,0.0333474886831732,-0.00161367239575201,-0.0133681289075001,-0.0143179127210324,-0.0642566839970709,-0.10945275252303,-0.0602511186538974,-0.0445936967509315,0.0375720896143512,-0.049468472558862,-0.0236512263175147,0.00232481160236351,0.00205672026922044,0.0248830658409276,-0.029645673720746,-0.0344592789754251,0.00194070313290194,-0.0265520788905894,-0.0307976557898286,0.00397791019831346,1.02474394096596,1.03653944319207,0.766299433680298,0.492095857445413,0.329711810699562,0.193639896436838,0.0479139407789426,0.216675200972739,0.176727562466113,0.154502886580058,0.126709740955521,0.106536040897524,0.0710652771224313,0.0392783734289443,0.0114664915120008,59494.4203148512
"655",-0.150653915519799,-0.0850776849958721,-0.155801608933328,-0.0354912267476834,0.00801506434066702,0.0754907431158936,0.0798201214900861,0.0170710502748037,1.00809111877382,0.00100531693823367,0.00279342350655164,0.219338409309268,0.466436569746345,0.651920445814292,0.785159061556114,0.948233667595428,-0.0344271378246443,-0.0501737576297726,-0.0589275685114901,-0.049781347884455,-0.0428775480329746,-0.0238847198313565,-0.0107167506745917,-0.00158008420120178,-0.112136417382831,-0.104489548508519,0.0360189218198248,0.0740857038225932,0.0242091152682629,-0.0131791752119117,-0.017836549377636,-0.01436040796454,-0.0921891531937889,-0.109108615395341,-0.0518182941391506,-0.0320800381058274,0.0331620072434866,-0.0533833639187852,-0.022471584136329,0.00212110250673351,-0.00851245573420461,0.0222063174721398,-0.0224354720842344,-0.0337555889808474,-0.000591786644875134,-0.0320026657835779,-0.0320048697310921,0.00411743874250028,0.99073366060766,0.998660971687747,0.758517773125521,0.507300219113736,0.324604037682589,0.196888756507194,0.0485060426089512,0.216686713264846,0.179159099827736,0.156661664530726,0.128552870271592,0.105436308186259,0.071667484828114,0.0377792442664919,0.0115142020675955,59486.9492154539
