"","alpha","beta[1]","beta[2]","beta[3]","sigma","lp__"
"863",-0.262872204949302,0.909034580002428,0.0865153545260498,0.298801604797628,0.272548104342831,14822.141175249
"864",-0.263431189195234,0.909546229213003,0.0861298091169829,0.298967516508185,0.272199696102818,14822.4124814947
"865",-0.262351523363395,0.909654723105727,0.0844111522891363,0.303394678630547,0.2674299287614,14822.8080355176
"866",-0.26994086615465,0.908964407019667,0.0869717346480935,0.305806156977115,0.268330392005964,14821.1216098324
"867",-0.255943817613955,0.910942691169253,0.0836630831982237,0.294427554089483,0.271019970451132,14822.7878905022
"868",-0.256379976773759,0.910465079235021,0.0843575786805295,0.293848410547383,0.270157580274486,14822.7010464062
"869",-0.256116486361065,0.907993554892579,0.0858104167371713,0.297648603411767,0.270246949882161,14823.0322792498
"870",-0.258290969862627,0.910273193775783,0.0844863109549327,0.296259607921267,0.269613764766243,14823.6421956955
"871",-0.266787372931352,0.912117937686221,0.0837021792064432,0.30198154026494,0.268136030919806,14822.7536313681
"872",-0.262112017516374,0.906741081413908,0.0872533053107897,0.304117316638178,0.269004923923193,14822.5315587979
"873",-0.259689584734745,0.91276333122287,0.0820042204685347,0.297839494650254,0.272066930919021,14822.2415674882
"874",-0.262765371250245,0.907185378082573,0.0874752884377394,0.302797409245905,0.268322696822627,14822.495984276
"875",-0.264034309326195,0.913798942251343,0.0819187472611692,0.299125172474973,0.267153781962014,14821.5278042487
"876",-0.268584495382167,0.914078840597814,0.0830011781688657,0.299502946646333,0.265048225796785,14816.1239699724
"877",-0.262830148085169,0.908634337801199,0.0845642463226896,0.306589025091391,0.266175936249124,14818.4505738327
"878",-0.268574118704085,0.912858956735376,0.0836654707125196,0.299845312996846,0.265640074883533,14814.5963389523
"879",-0.267090300226569,0.907697521785593,0.0886698263985375,0.302123931854902,0.269563566987857,14817.6332694719
"880",-0.256790504351043,0.907058257030054,0.0858397398154716,0.300939650233983,0.269775548710687,14819.3230373515
"881",-0.257140459273799,0.907629923371595,0.0859097612319823,0.300916282590682,0.269523085973236,14819.9186051055
"882",-0.260419168717725,0.906710887955278,0.088836894211482,0.297074675954319,0.271216672456972,14820.630621522
"883",-0.253184442129324,0.905172570272354,0.0876681593447533,0.298937983832138,0.270526621418245,14819.2128483415
"884",-0.268494599711702,0.909509903442801,0.0858125457432011,0.305417669712626,0.272210924663947,14821.9636160525
"885",-0.263864539954482,0.909375302022347,0.0855933840528671,0.301679754925527,0.270729125413648,14823.7169812297
"886",-0.261669070151013,0.909373992557374,0.0845784922583432,0.302918795469222,0.270092689202748,14823.3113659525
"887",-0.261404534133553,0.908252766669638,0.0857768684400668,0.302503786693919,0.27009872495882,14823.3846113687
"888",-0.26286819693037,0.910348258054342,0.0855112840059061,0.297604368723419,0.27239417378513,14821.9662539592
"889",-0.26197373861702,0.909133984644701,0.0856340076118424,0.30069956932614,0.271856194094946,14823.7105465508
"890",-0.260407440504797,0.911289379741709,0.0833259860058111,0.299314889898614,0.271640022707464,14823.3951725482
"891",-0.26970476475599,0.909957117646809,0.0839335326331814,0.310807882537905,0.269986930668338,14816.4299382616
"892",-0.262602337751752,0.911850562088728,0.0815908326135738,0.305366278466797,0.268309233972224,14819.6200974455
"893",-0.266822836110997,0.912812582040131,0.0839404000673633,0.298556741098738,0.271878651525008,14820.0748980086
"894",-0.260984942927892,0.911778685627942,0.0826225273914237,0.300125087538929,0.273432089175365,14822.0170600434
"895",-0.254975992383722,0.911107149415599,0.0835094967592553,0.293592700163692,0.27290701971227,14821.0899263572
"896",-0.258615371303875,0.907465261727363,0.0868049949971255,0.298770845656615,0.271026418442014,14823.1381978003
"897",-0.269223621510942,0.91121786752487,0.0840561065525652,0.30657229380346,0.270680719023027,14822.637883247
"898",-0.269132134351036,0.91146848612527,0.0846106081783476,0.303943435148907,0.270475374758719,14822.0791032811
"899",-0.263634635616946,0.908793948677463,0.0866940293659235,0.30031461749773,0.267625824820319,14822.7167378619
"900",-0.256038057241928,0.911437240286984,0.0826020865937257,0.296847914196826,0.269317931083871,14821.6402112027
"901",-0.262377399963463,0.910695082823499,0.084429086580004,0.298998575387755,0.269254779117329,14823.1692386869
"902",-0.262165430923904,0.910913765400418,0.0845281193559143,0.299050561082339,0.269265270113725,14822.2422733684
"903",-0.268711924310663,0.912930656499102,0.0822152337800097,0.306192584809085,0.267996738795576,14821.6813022304
"904",-0.260679505892011,0.906597292655553,0.0875963276225111,0.301394541849089,0.26815601354386,14822.5030825747
"905",-0.261181624671211,0.906280989746144,0.0882988032089856,0.301014839309628,0.267981509667543,14822.4230482525
"906",-0.257439274493522,0.908013468223004,0.0866700870790489,0.296182819919554,0.270312766873174,14823.1305827626
"907",-0.262132987100458,0.911893394030606,0.0826523745185688,0.301219108336674,0.270141373086175,14823.4968943575
"908",-0.26525301333178,0.908909537196925,0.0858903855321913,0.304365967903948,0.272242893937727,14822.9364753566
"909",-0.264076670730056,0.909295685943047,0.0853408793728457,0.303353370259364,0.266570113764734,14822.8267260932
"910",-0.264026979108794,0.909406166563088,0.0855532444084919,0.303460657407129,0.266595229570516,14818.9833869296
"911",-0.265002455855891,0.909294786626438,0.085613683105165,0.303636041835466,0.266463610420315,14822.6197998013
"912",-0.256371398100538,0.909824124714889,0.0852908358288141,0.293393375689954,0.271591535279225,14822.0325739267
"913",-0.255987559230142,0.909299452956279,0.0866867036380863,0.290142373989912,0.272170910021515,14817.7895036063
"914",-0.25769850417171,0.909801776743836,0.0852383811407828,0.295263543933101,0.265758995764536,14821.2324557349
"915",-0.259091768590133,0.913083802441663,0.0825601295426256,0.294604312919935,0.271599606893742,14820.0085997179
"916",-0.258268793065051,0.910507345182549,0.0839927964692738,0.297446500999991,0.271678104583937,14823.3841935129
"917",-0.258738068283053,0.910787178973487,0.0840409473972457,0.296701443499994,0.271414402507553,14823.4805665344
"918",-0.259190316883448,0.909786924557128,0.0858718330130342,0.294616092072266,0.270894082945496,14821.9303754169
"919",-0.257392960913637,0.909637520434686,0.085016823971765,0.295827090953642,0.271563654358689,14823.1821019368
"920",-0.262344956250526,0.91025507151912,0.0843566699010672,0.301317202968834,0.270182492021389,14824.1657081479
"921",-0.264019589984789,0.911130145091277,0.0851203239969522,0.298326086335417,0.273100116556446,14819.2991869771
"922",-0.263742720537029,0.91127416137632,0.0829881316766072,0.304264290218969,0.273449039348782,14821.1324825303
"923",-0.265522533975294,0.911423898225092,0.0841530010852363,0.301179139197422,0.27239789877668,14822.8214371264
"924",-0.260396135270316,0.908557789474773,0.0854277349259431,0.301527606550566,0.26933229707554,14823.5153549159
"925",-0.262335641405079,0.910435736336082,0.0840521396939341,0.302042756560897,0.265862350117017,14822.1122880779
"926",-0.264209587992435,0.910454746871484,0.0845753716146026,0.301696677267312,0.269570712851251,14823.9816718918
"927",-0.264939078582382,0.912088341724896,0.0826004721114593,0.303148057622176,0.269102397174196,14822.8374149424
"928",-0.257461316975083,0.906879419778543,0.0871830596954209,0.299176316450723,0.269360328136424,14822.2850491462
"929",-0.26587604490286,0.911934013206397,0.0837356170162749,0.301942723354038,0.268683165636501,14822.3693085058
"930",-0.264324500227108,0.91430865631666,0.0808401057035781,0.301566437130713,0.270919607882474,14821.0106285496
"931",-0.263001045363233,0.917426846421714,0.0782763385041897,0.296615172241913,0.268986335152862,14818.1203539058
"932",-0.264852459656419,0.910188192087764,0.0848333275312977,0.302325033168728,0.270297303432485,14823.6111791478
"933",-0.264128160099534,0.907389937765683,0.08733370321803,0.304130467014706,0.27168800708347,14821.9467569793
"934",-0.26122849438041,0.908011390548762,0.0868734895673361,0.299609057788391,0.270515093699635,14823.5931643963
"935",-0.263467465970134,0.910397843099908,0.0841761996396666,0.302352892189268,0.269977857229686,14823.7224816428
"936",-0.263448541516029,0.913933000933275,0.0813034632823928,0.299710293721503,0.271767055023313,14822.2960014477
"937",-0.263300691206715,0.912378631465477,0.0829888951687372,0.299176695597554,0.271249160573653,14823.1920173788
"938",-0.263856776157083,0.911430791959827,0.0836050259702839,0.300839426757583,0.268000303433005,14823.0394488973
"939",-0.261697244723404,0.914451813599701,0.0805861275653757,0.298690948980184,0.2673264808132,14821.1787091125
"940",-0.255898764696463,0.905081967359034,0.0891849212628527,0.296870146280201,0.269954169490576,14821.0089909376
"941",-0.260136104721362,0.908687623728362,0.0847214591135521,0.303692104460471,0.268742429623368,14821.6266909175
"942",-0.264928132158195,0.909391517273856,0.0852364316089217,0.304475276136932,0.267578475523559,14823.1291210654
"943",-0.266572711441297,0.908311917292055,0.086847435425461,0.30435382715752,0.271697536892564,14822.6647625327
"944",-0.266397357708098,0.912942860865554,0.0831315066472756,0.300220539380837,0.268234361747465,14822.233015934
"945",-0.257800832046136,0.910167775619573,0.0842206399115654,0.296883530834449,0.265599412110228,14821.5690302275
"946",-0.257783107660238,0.910388165192178,0.0842771641026625,0.296849245567332,0.265444638054091,14820.6628057982
"947",-0.258235522796297,0.910936767008329,0.0840902039841384,0.295536940940424,0.266641490422229,14822.2604664229
"948",-0.258755091783222,0.91190329881946,0.082573206447668,0.297434998590643,0.267805021277522,14822.9072281564
"949",-0.259595065493104,0.912337238359766,0.0824217646237173,0.296518059787574,0.266861660761631,14820.1064987828
"950",-0.266318298982397,0.912520677759662,0.082946328115322,0.303361070329888,0.267390515734311,14820.1459236979
"951",-0.256356897472656,0.910024899313642,0.0844021244976058,0.296518661206597,0.275028356399849,14818.2841186027
"952",-0.257780518950099,0.910351048447482,0.0837845863176677,0.297046207210072,0.273909475393818,14819.5302528362
"953",-0.257230484262279,0.910640466708293,0.0835344461611477,0.297955606047493,0.274020359915286,14820.1813176218
"954",-0.256746992706178,0.910658094826533,0.0836333948829655,0.295753084546094,0.273174881370808,14821.4029776598
"955",-0.259321596488527,0.911938001108422,0.0829593895845225,0.296944368408016,0.269066146824467,14823.4386972631
"956",-0.26252009124545,0.912036586404058,0.0818383179909507,0.303627087036867,0.272174550975045,14821.1378814927
"957",-0.266380821065547,0.912756805386426,0.084081580225073,0.297616691727522,0.272003843150785,14819.4675231697
"958",-0.266153447585866,0.912606740311155,0.0841198244046377,0.297768323772801,0.271939028583182,14819.9351001741
"959",-0.267719253037009,0.91208120508952,0.0834649499376008,0.304102496259953,0.272421485128175,14822.0442014783
"960",-0.260458849407848,0.911561011938134,0.083437538135376,0.298301732085365,0.269578733893236,14823.1711087131
"961",-0.261991400328297,0.912159910179863,0.0832475630329043,0.29774245610431,0.26948473715675,14823.4021783811
"962",-0.257961144616438,0.907936185433894,0.0864648393548005,0.297672418201902,0.270437964454281,14823.4790192173
"963",-0.258989937068739,0.905119398560988,0.0885123402344646,0.301773943141184,0.270433888893511,14821.2913944931
"964",-0.259009765395836,0.906470130478883,0.0874668506046627,0.300870262116775,0.269488903525406,14822.8524943048
"965",-0.264274728120711,0.90828992051799,0.0869921112943757,0.302238451249728,0.267116126355176,14821.6988793455
"966",-0.263338275759233,0.906007496239122,0.0882287594658196,0.304552781726688,0.268098522035451,14821.8941245113
"967",-0.261749829748037,0.913682353566631,0.0816942331923314,0.297651797156521,0.268337764452539,14822.406169076
"968",-0.262872351541735,0.907416673198759,0.0870567686294039,0.302807454970571,0.266410792861564,14822.0965213352
"969",-0.266237389469227,0.912422896563671,0.0825433847459424,0.303331464905543,0.271721556322716,14821.8092214357
"970",-0.266843009908764,0.914313146067793,0.0822283175045943,0.29837319115257,0.270893919483757,14819.7663935397
"971",-0.264381155303505,0.911896517807036,0.0831001637888977,0.301523413324461,0.271407476909567,14823.0622604227
"972",-0.26228949337272,0.908583989661259,0.0866489837935326,0.299683301023971,0.267360801285518,14822.9196449977
"973",-0.261993066751254,0.910873434736492,0.0845922386112107,0.297837557549204,0.268663821278251,14823.424411131
"974",-0.26707488104169,0.909152477088258,0.0863479443498873,0.303679051660739,0.266539755569416,14821.9817889539
"975",-0.261890270932965,0.908063037391924,0.0859788224574154,0.303520581868381,0.267610319511708,14822.6488922863
"976",-0.262283805099262,0.908756375425245,0.0856426493292132,0.303208280947122,0.268012294208933,14821.6364224255
"977",-0.264508767316006,0.905886339914226,0.088992191265901,0.30294653650154,0.268537287155756,14820.1243861189
"978",-0.25477460518531,0.912103389625536,0.0830833991848022,0.290491969150436,0.269613164630306,14820.5059371066
"979",-0.255172039705518,0.910421303370231,0.0844891755743436,0.292393026206348,0.26933560648829,14822.1092046146
"980",-0.259888731278705,0.910788446768706,0.0835284795948958,0.30019527206317,0.26826546817872,14822.669098714
"981",-0.267034755054353,0.908328703058273,0.0874653788964098,0.303278613542818,0.270488151532465,14821.8191536862
"982",-0.260299745004225,0.907297182741824,0.0864775790579539,0.301890783259781,0.271042103828823,14821.666139781
"983",-0.259899961287374,0.907414512193869,0.0865195423702902,0.302233700419223,0.271011345634551,14822.0286122632
"984",-0.269501646612004,0.912257632311029,0.0832375126887803,0.306354211607047,0.26519800610895,14819.261084805
"985",-0.26803508857737,0.907725038723298,0.0868667683254391,0.308220541451204,0.267619284918645,14821.3476963271
"986",-0.269803608397457,0.909783512179972,0.0857105188203412,0.306266085181707,0.265973364152502,14820.6096872789
"987",-0.255266342499652,0.908131345198343,0.0855171745581411,0.297777691442371,0.269744946912842,14822.3724716192
"988",-0.26472158649312,0.911001136875396,0.0842953093352553,0.301096952983946,0.268917855566068,14823.4857948667
"989",-0.258846116059362,0.910326062246786,0.0836201091830679,0.298898933647849,0.26800934792324,14821.0838891511
"990",-0.260387187051375,0.910768609716585,0.084163611129092,0.298288698067289,0.267872772831267,14823.5811841074
"991",-0.268950076078604,0.908525964148844,0.0864877627179504,0.307817706972267,0.269219311629221,14822.0778390971
"992",-0.263682001798453,0.911408992751043,0.0834772145843895,0.301305875974468,0.272298135789336,14822.9823113084
"993",-0.25928905305414,0.910219669265279,0.0843042036596274,0.29790091293343,0.268479876238613,14823.3465867638
"994",-0.255941689887124,0.910215236321924,0.0838069042097327,0.295875766905068,0.271520477632295,14822.0929390969
"995",-0.262310404890266,0.909508300969225,0.0854515256574362,0.299651682891226,0.269620863875405,14823.0190327542
"996",-0.262081034921827,0.90856137173918,0.0859362969897179,0.301039395620155,0.267862098248615,14822.0824818243
"997",-0.260905589334738,0.909968860628806,0.0840106069912151,0.301257060579886,0.268700012076271,14822.034484128
"998",-0.263114689334781,0.912891460036432,0.0827929461389544,0.298555439168197,0.269655126955332,14822.4801759586
"999",-0.264909901805672,0.913793108929683,0.0815626908026607,0.301420245218784,0.269184383406923,14822.1705164238
"1000",-0.264996184579665,0.913576681329218,0.0814065775635131,0.301400905515003,0.269213184984633,14820.5956327287
"1001",-0.265437485004518,0.907034043237624,0.088266655734251,0.302873506318264,0.269181219292468,14822.1580821347
"1002",-0.256712808233494,0.907176242385101,0.0867700539703886,0.298002853625782,0.271333970174371,14822.7453997721
"1003",-0.262948619308947,0.90902519301972,0.0855578648201154,0.302792471746665,0.276213087457488,14819.2100395782
"1004",-0.256756369460947,0.911392902403519,0.0832229779931038,0.294563112457323,0.264717189414632,14819.5281769048
"1005",-0.258979382825123,0.911994250668286,0.0833707014545396,0.295173608486681,0.266037435106808,14821.0151185651
"1006",-0.25768599677259,0.911468102164223,0.0840288724298971,0.293316375442654,0.26862869118046,14821.7825111879
"1007",-0.256857431664868,0.911652249117873,0.0822634070521509,0.297209082972492,0.27151009111966,14822.0440861101
"1008",-0.260245716237918,0.91180564486156,0.0824330055636371,0.299891651055408,0.265815393145832,14821.472103951
"1009",-0.262807478665288,0.913546660431338,0.0814744679476306,0.29985244918141,0.265233964181692,14820.6301174221
"1010",-0.264970509393141,0.907036446054033,0.0870789218539444,0.306878379558482,0.273724574069668,14820.1848546818
"1011",-0.263157870854046,0.911106817321256,0.0844837991642279,0.298558871773154,0.269373810076771,14823.3910344447
"1012",-0.259324136061437,0.908459905307103,0.0861301359711229,0.298232090047889,0.267869985900227,14823.2527684901
"1013",-0.268308614845783,0.91216566679903,0.0840243449299976,0.301572690160981,0.271461216947151,14821.1407544794
"1014",-0.268716582394548,0.912101727953509,0.0843895421512637,0.30200485017788,0.271214487951236,14821.015875829
"1015",-0.262049549461496,0.910346532771863,0.083241122022483,0.304560039495992,0.272052007583184,14821.2211139672
"1016",-0.264187701912709,0.910529079219688,0.0841405631890384,0.302975486760056,0.273304767440319,14822.5304429716
"1017",-0.256882740836137,0.909279348815267,0.0849612813490741,0.296659152047178,0.270043631537337,14823.4739323566
"1018",-0.261739861318091,0.911172487494125,0.0835751625522323,0.299730415194745,0.269468786776379,14823.8053080697
"1019",-0.263820314193427,0.910043345937069,0.084749831585983,0.30272030625053,0.270173251147687,14823.8838708011
"1020",-0.261096423652327,0.91162472273842,0.0833994663069533,0.298138504108,0.27114847706718,14823.5669446953
"1021",-0.259451071421327,0.911774235130961,0.0828790732400287,0.297805308592645,0.27198576317962,14823.1187561664
"1022",-0.261513807370435,0.909746288765538,0.0856203432579764,0.297857434951821,0.273700366673515,14821.8294302379
"1023",-0.261387079053179,0.90783519299081,0.0867937707981933,0.300860346241054,0.272083618966673,14823.1845167101
"1024",-0.257976655861103,0.907777509007063,0.0860445541085725,0.299997419841097,0.270043850475875,14823.1754830628
"1025",-0.260907668744361,0.911720105261152,0.0838410022814035,0.29652145598004,0.273503834271897,14821.5560342718
"1026",-0.261087687137749,0.911363714200593,0.0827480578117095,0.301047100717312,0.270856107880003,14822.6835758017
"1027",-0.266551754097788,0.90849767061424,0.0870439089839853,0.30359781685358,0.268372471158624,14822.247329981
"1028",-0.255074922421417,0.912605491937282,0.0811628796002587,0.295400950245375,0.267260287058129,14819.8881705277
"1029",-0.261420626636819,0.912582655046996,0.0835877169302476,0.294456430006797,0.266918820337344,14820.1548119329
"1030",-0.262443385178897,0.912606654650963,0.083920092096168,0.294346220436203,0.266670392624621,14818.8492644177
"1031",-0.257845339597969,0.909986296063639,0.0842260821499341,0.297853834192083,0.267689218317233,14823.2916316072
"1032",-0.263348976070493,0.910310031832091,0.0842500808151513,0.30264483485037,0.269827602622398,14824.0053980851
"1033",-0.266840459500841,0.911007966693457,0.0847354769830996,0.302868784623866,0.271849650802278,14822.1119126107
"1034",-0.266879726980215,0.910894462633901,0.0846130136276074,0.302829604615969,0.271829716051556,14822.8301271479
"1035",-0.266568115164144,0.910376414745101,0.0856075238968139,0.301376711000945,0.271093506911136,14822.6049284455
"1036",-0.261464239944023,0.910775634324216,0.0840327307525507,0.300056802630546,0.268471018489133,14823.640407996
"1037",-0.257983081205406,0.908027476764801,0.0865065160726133,0.297572079255034,0.272326603906824,14822.7357840701
"1038",-0.257761493999987,0.908665559238745,0.0856767202434862,0.298115113521487,0.272082366429052,14822.6461051047
"1039",-0.257897610483532,0.908432214541734,0.0855887114512088,0.29805172099684,0.272078672447172,14821.2354677685
"1040",-0.257999373353303,0.909173104636672,0.0853004371570992,0.297947805312114,0.271853345093412,14822.5459503514
"1041",-0.26624035777017,0.908432291598723,0.0864842945673276,0.30606638966785,0.269780205391279,14820.1634663307
"1042",-0.254963355111708,0.910381789460048,0.0840350861276434,0.294665243714678,0.269487946946642,14821.7829436882
"1043",-0.255180774302236,0.910542655316269,0.0840887204856493,0.293337830896267,0.269745288109756,14822.6232803654
"1044",-0.255188126783095,0.910632424919325,0.0839288866988893,0.294056022506179,0.269586593270948,14822.4993727573
"1045",-0.266863116090515,0.911782255794095,0.0839816452954627,0.301693535689281,0.268244530410675,14822.5797146785
"1046",-0.263448720152947,0.911231450378078,0.0833009333326767,0.302366516099176,0.268597877639762,14823.4076577122
"1047",-0.266633906312105,0.909760304178067,0.0857466865819428,0.303743713112044,0.270061527293502,14822.5290019832
"1048",-0.264769693361823,0.910121159648149,0.0842302545371414,0.304783838409468,0.269934699450171,14823.2852686317
"1049",-0.266942652908578,0.909418899062803,0.0849546675535025,0.308002146627602,0.274187558068848,14819.196266204
"1050",-0.269757521352924,0.909755898155307,0.0868712549135556,0.303835527964109,0.274016741796811,14815.8214609652
"1051",-0.259471196795506,0.906750516755805,0.0865097001421186,0.302093659743601,0.269436209695172,14816.7312695601
"1052",-0.258541740709574,0.908348666507483,0.0867713061415393,0.295678391853351,0.268076404312717,14822.3061880461
"1053",-0.260678280362018,0.907402533827761,0.0882129108951462,0.296253845103732,0.269523973666706,14820.4846394285
"1054",-0.260456656391428,0.904424124204852,0.0884212894401484,0.30665108886231,0.268567912830242,14818.0617019405
"1055",-0.266619746648738,0.909559922988786,0.0867532866635648,0.300189837197701,0.266773587427422,14820.1537397385
"1056",-0.26420349792714,0.909588083239436,0.0850071866147799,0.303608906804904,0.267252717313458,14823.2147579543
"1057",-0.262846524217972,0.908262565596125,0.086643274688515,0.301082439643237,0.268876071507779,14823.5586767667
"1058",-0.263583550569648,0.908820030768583,0.0867356854156554,0.298984053522747,0.270198278390042,14821.101997469
"1059",-0.263229263993015,0.909628692620258,0.0844987585896716,0.303392703946476,0.269193105516731,14822.192418422
"1060",-0.264115634600347,0.910215316520022,0.0845439761440167,0.303111208522458,0.267618202671478,14823.3340731465
"1061",-0.261345999348481,0.910442841223112,0.0846543144449341,0.298578446172611,0.267049796265702,14823.2772169085
"1062",-0.264101264939363,0.909263863678793,0.0853157467808281,0.303131717556198,0.266924392353994,14822.4873200017
"1063",-0.253434528510196,0.910409243657449,0.0828481975047899,0.296037800857872,0.269364571974488,14821.0048221849
"1064",-0.255935870441406,0.909925615712382,0.0844677417876231,0.294861342145412,0.270587499944245,14822.8576693072
"1065",-0.258523787777513,0.911087582982824,0.0835914180559655,0.297133687677532,0.269302320255866,14823.5201176812
"1066",-0.266887206385626,0.912227120142741,0.0831255287754256,0.303422511105322,0.264379395018411,14820.0843304098
"1067",-0.258373540782692,0.906139814037217,0.0878458540884497,0.300614039071867,0.267913070469785,14821.3889400595
"1068",-0.265137902021707,0.913318446629292,0.081899093585092,0.301304399606929,0.269897012858605,14822.6019966321
"1069",-0.266285244894603,0.912279498478608,0.0830501768776384,0.302373579862385,0.267620385149907,14822.4566489934
"1070",-0.260587775677975,0.909052370631004,0.0856806667111787,0.298897724456036,0.268943108796598,14823.6158310479
"1071",-0.259821134403508,0.908772662325282,0.0861991959868459,0.29813408094361,0.269738873912836,14823.3629077334
"1072",-0.264180055146275,0.908704393619171,0.0862825115953818,0.301992729096496,0.269541253058801,14823.3693392811
"1073",-0.263015296492391,0.910991950111935,0.0833762691209955,0.3021795108205,0.26987613493052,14822.7918894821
"1074",-0.264690700189112,0.909568451717125,0.0857049920151318,0.301112585907528,0.269474371270258,14822.4995766061
"1075",-0.262424215936089,0.909169756283111,0.0850300890192841,0.303903216415412,0.269511510355161,14821.8620026287
"1076",-0.265649735183585,0.909035956736886,0.0859407270249578,0.303168202252532,0.267870970396345,14821.6239012948
"1077",-0.26487744555812,0.908927123152072,0.0860156106510172,0.303737154661641,0.267681537754608,14822.8451332221
"1078",-0.263685397667173,0.908402311740178,0.0861244664648678,0.304099304731261,0.268164201594301,14822.5093919009
"1079",-0.255662449015008,0.907181634769998,0.0876650064173293,0.294201323649799,0.267734878218314,14821.0818003294
"1080",-0.257831827889413,0.907921064329102,0.0859330307491446,0.299864405039656,0.271292687254954,14822.7690447416
"1081",-0.263165426305758,0.909407008293468,0.0854040371775479,0.302346685983428,0.27044709886716,14823.3111574145
"1082",-0.264427383772413,0.908837046719094,0.0865339498433978,0.301589603626896,0.269359204535909,14823.4160643307
"1083",-0.267830173989653,0.911941174343835,0.0835739221935073,0.304218809407679,0.268494879264427,14822.86713038
"1084",-0.268237826284246,0.909738906585492,0.0855693502748482,0.306058860176717,0.265909379424114,14820.7486317061
"1085",-0.264511707159903,0.909885893587915,0.0848989829024441,0.303185493342427,0.267627378463742,14823.5268371307
"1086",-0.25829449027231,0.910059907644876,0.0836604165371336,0.299990033022318,0.270091650898598,14822.9968973994
"1087",-0.258633715405083,0.91108819385363,0.0828781570822564,0.300593957655946,0.271215289103804,14818.9209327917
"1088",-0.261383253450716,0.906407131169306,0.0882675796861553,0.301851747685645,0.27180968937839,14820.266414299
"1089",-0.25959051423571,0.907345265381025,0.0873627404896241,0.298150191847791,0.271493945157566,14822.2805702874
"1090",-0.26178569369412,0.912619685322661,0.0826745116201626,0.297745633732447,0.268825364021188,14823.1522922773
"1091",-0.262141701102125,0.910968090523478,0.083489510421247,0.301693041668361,0.265912040781857,14822.1577860271
"1092",-0.257342689710328,0.909996865733502,0.0847029291833841,0.295351748187269,0.268458432333246,14823.0147081228
"1093",-0.254620728842902,0.911464720519684,0.0829071497026413,0.293155974458786,0.267778042615988,14821.4155930849
"1094",-0.263389566830818,0.907795381342982,0.0871325042092764,0.301629276857722,0.268077463740196,14822.9377298569
"1095",-0.26207210029311,0.909619534789063,0.084928628935791,0.301692529940062,0.269054542358145,14823.9614512824
"1096",-0.269725354655781,0.910188184347729,0.0855259547945046,0.305977918928446,0.268766003018706,14822.248246163
"1097",-0.270710844996987,0.910585861421859,0.0855900296281864,0.304813005653612,0.268859162153555,14821.3461299813
"1098",-0.261167774062292,0.911305169464813,0.0835619949215013,0.299145499894082,0.272094043156114,14823.4348550522
"1099",-0.264846249632405,0.91068164578511,0.0853027462456239,0.299352096339215,0.270341319228317,14822.7574486439
"1100",-0.25529759310565,0.909492117225823,0.0836189850074752,0.298756682627544,0.269405902249279,14821.3056516106
"1101",-0.255049898590848,0.908817326280417,0.0845528596203447,0.298149066119444,0.269990787259315,14822.1111211206
"1102",-0.267460102470366,0.911626141770703,0.084377915991273,0.301491094771122,0.265893827169186,14820.5041979863
"1103",-0.263646314860653,0.908505878111466,0.0854377270639337,0.305819242923173,0.269200367476333,14822.1531020752
"1104",-0.265760660885547,0.91207471181474,0.083611309642082,0.300814673429188,0.268198956220139,14822.9100999473
"1105",-0.261846941860953,0.910190865352891,0.0838082566102503,0.30265487457266,0.269360363154513,14823.1288896469
"1106",-0.262452388277992,0.91014400292925,0.0837129628580834,0.303730630549887,0.270307908323527,14822.4968012776
"1107",-0.257313933969155,0.911132965029471,0.0826539978600755,0.298916501367692,0.269538017404443,14822.1705880545
"1108",-0.257552858729235,0.911083791602611,0.0822425090211626,0.300689648712883,0.268867388577642,14820.754547521
"1109",-0.267369628947925,0.915144725008628,0.082079820599265,0.296631842279766,0.272996902472297,14816.2594984946
"1110",-0.264534530617594,0.908634468829524,0.0848616455807748,0.307687937997648,0.270112907896731,14820.7005920514
"1111",-0.261762553280771,0.910864851871514,0.0851442207415616,0.295631319966764,0.270671507853047,14821.6688859867
"1112",-0.262008229215695,0.911932424031278,0.0843667175434615,0.29531324811517,0.271185158277796,14820.7382266971
"1113",-0.26672145358298,0.911884594803097,0.0822318194572874,0.308119670486024,0.270330706353198,14819.6347458165
"1114",-0.272317522004363,0.912458709246408,0.0846412668129501,0.303451044797399,0.270983390706242,14818.9705441642
"1115",-0.269241485420217,0.910928851092755,0.0844046358189842,0.306018463348844,0.269202596007365,14822.6517488272
"1116",-0.266449031398317,0.915323839014889,0.0806226429547418,0.300635089760676,0.269508339419797,14820.9505135727
"1117",-0.267719635984877,0.908121298070145,0.0871665391954676,0.305475512066921,0.264204270713807,14819.0717985083
"1118",-0.256597689664169,0.910676915236111,0.0841653643129758,0.29405643011524,0.273266846566893,14821.5673132105
"1119",-0.261869327901947,0.90833458865118,0.0867082398139251,0.299990885348261,0.266220722633972,14822.2510527767
"1120",-0.259326482555237,0.908298684023677,0.0858778921019447,0.300047153056874,0.268828575882443,14823.7221099588
"1121",-0.26721524537199,0.90568903867533,0.0889441177250427,0.307297485131602,0.268624928061424,14820.5469837847
"1122",-0.26437216095652,0.906827688954135,0.0879812349703958,0.304415051247791,0.271975813013769,14820.7284965664
"1123",-0.260356134303757,0.910869751827664,0.084595828861704,0.29696992959981,0.27197257945704,14821.5032596871
"1124",-0.254104479232853,0.908072009640745,0.0862185483260231,0.294361382236453,0.269492543866495,14822.0811498196
