draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
1504,12059.029236306713,0.9919442330919029,0.02320372495041992,7.0,127.0,0.0,-12057.242427841504,-0.2563417558465421,0.7082805899630243,0.28857073995357246,0.31961459750570637,0.13425261142640518
1505,12057.490284226496,0.998656320564744,0.027567250146182155,2.0,7.0,0.0,-12056.627654381144,-0.2498707927887357,0.6900867721584341,0.3066870032961255,0.31427333922318085,0.1339356107396021
1506,12058.494350829298,0.9999781641657549,0.025731010478064465,6.0,95.0,0.0,-12055.557138631828,-0.23956897069773453,0.7145480851621621,0.27942268250872787,0.30700710615847626,0.13438536299317677
1507,12058.450438655458,0.9999695340545925,0.027611744434291367,7.0,127.0,0.0,-12057.062722817835,-0.25753911635310756,0.7210654012533445,0.277177149660416,0.3111469177762271,0.13475612289762293
1508,12057.402232983657,0.9998392597368656,0.02320372495041992,7.0,255.0,0.0,-12053.208994381528,-0.2558706074743269,0.7222034946036432,0.27456644995612134,0.3189698640782824,0.13429684801549238
1509,12057.338676507714,0.9359841859701887,0.027567250146182155,6.0,95.0,0.0,-12056.450214814598,-0.24098409466441395,0.7011811415991894,0.29178745318417637,0.32149589793841843,0.13471505862961003
1510,12058.566920586829,0.9919650378558486,0.025731010478064465,7.0,127.0,0.0,-12057.883810128948,-0.23980308341084994,0.711577764205084,0.28262490925340156,0.3071282119287288,0.13437905162986533
1511,12058.535644976038,0.9560277470705774,0.027611744434291367,7.0,127.0,0.0,-12057.731832162952,-0.2538107080749987,0.7151915727170727,0.28214611092952574,0.31418445330772804,0.13347595766416728
1512,12058.308294041004,0.8508212448794324,0.02320372495041992,6.0,63.0,0.0,-12055.63773947127,-0.2527543351861799,0.7163307617802865,0.2797909280348166,0.3186802238531731,0.13425096669970496
1513,12056.888572782962,0.9948775260966313,0.027567250146182155,6.0,127.0,0.0,-12055.885826943717,-0.25669360214732717,0.707425078668108,0.29077981882338133,0.3089650171471849,0.13370479850912345
1514,12057.198036996859,0.9869120213073781,0.025731010478064465,7.0,255.0,0.0,-12055.786708429614,-0.2582767862752335,0.6858368730499251,0.3119212488484653,0.32273970024929405,0.1338991389104566
1515,12058.338028161232,0.9727730974436335,0.027611744434291367,6.0,127.0,0.0,-12057.067822171066,-0.25165825300186273,0.7131307816440161,0.2821128194443642,0.3194553905198386,0.13458926721901382
1516,12058.424041262682,0.9966049785784005,0.02320372495041992,7.0,127.0,0.0,-12057.667052064126,-0.2477615910308868,0.706971534651815,0.28948103654939533,0.30845210484165375,0.1351894370321465
1517,12058.118083380781,0.7036841892539031,0.027567250146182155,3.0,15.0,0.0,-12054.339581695047,-0.2567437127816085,0.7083492811896969,0.2905357739846069,0.3100168379113796,0.13383631281397496
1518,12055.185782255332,0.7998105474508528,0.025731010478064465,7.0,127.0,0.0,-12052.4719416869,-0.24291572961413896,0.6935039293274575,0.2992413021634929,0.31881320598497553,0.13664785929143383
1519,12058.179126900315,0.586254445714048,0.027611744434291367,7.0,139.0,0.0,-12050.62366850764,-0.25534595677888255,0.6981136424978673,0.298202429490486,0.3240105942533975,0.1354151937383451
1520,12058.31207716555,0.9921593299020479,0.02320372495041992,7.0,127.0,0.0,-12057.553566135764,-0.2389478644022219,0.7111148433035939,0.28211258543060913,0.3113977512557173,0.13533574628352182
1521,12057.974848075308,0.5435147064575978,0.027567250146182155,5.0,63.0,0.0,-12052.827504427985,-0.2573760441994958,0.7090180490949162,0.28987363055159987,0.3138198035947006,0.13444671163492647
1522,12056.167675641333,0.8394370037927763,0.025731010478064465,7.0,127.0,0.0,-12051.397667511366,-0.24162073577477086,0.6832607943771246,0.31031834988894286,0.32335435798513956,0.13423767845755508
1523,12058.258954767107,0.8831826672044014,0.027611744434291367,6.0,63.0,0.0,-12057.227422482067,-0.2547449966592868,0.6973878304623523,0.29865631428149336,0.32389857190224924,0.13531553248475417
1524,12058.22278098631,0.9961324761998576,0.02320372495041992,7.0,127.0,0.0,-12057.809826843348,-0.25720498065227576,0.6984640663953606,0.2985313229338681,0.3235267134347921,0.13329855148851358
1525,12057.246626473721,0.9344475783920224,0.027567250146182155,7.0,127.0,0.0,-12056.062499561167,-0.2592792349899544,0.7073499551513184,0.2903039173342865,0.31595876574621534,0.13447624987771525
1526,12057.488728304168,0.845793977448149,0.025731010478064465,2.0,3.0,0.0,-12054.143124357895,-0.24190887633665206,0.6834182053859931,0.3098396507302398,0.32330483704954865,0.13420450951625296
1527,12058.39031109815,0.9998013493569305,0.027611744434291367,7.0,127.0,0.0,-12057.177560405638,-0.2412910608322211,0.7181068646514367,0.2762185574875936,0.30723168576659154,0.13411259770623943
1528,12057.261369351869,0.9106545885720418,0.02320372495041992,5.0,47.0,0.0,-12055.77546989744,-0.26158398580217657,0.6981298355392637,0.30022090911238974,0.32360766498216037,0.13286042126922237
1529,12057.98824256033,0.9998428563963275,0.027567250146182155,6.0,83.0,0.0,-12056.565097708239,-0.2384085368938798,0.6915829312070283,0.30014832198609503,0.3189517220572046,0.1340722794329776
1530,12058.0690067636,0.9364272551202081,0.025731010478064465,7.0,127.0,0.0,-12056.508819577992,-0.24846756404071993,0.6924420649324432,0.3016399429120627,0.32254288300980416,0.134265579550014
1531,12058.20464463405,0.7911483873493695,0.027611744434291367,7.0,191.0,0.0,-12054.954469237111,-0.2571901222071583,0.7004185234975145,0.29665841764861617,0.3189057742876966,0.13367801927439266
1532,12058.378855900599,0.9998732015756644,0.02320372495041992,6.0,95.0,0.0,-12053.017084569134,-0.2580690436567856,0.6976086165809485,0.29977084350441763,0.3221191552752998,0.13342536436516977
1533,12057.475765434314,0.9075823614070421,0.027567250146182155,7.0,255.0,0.0,-12054.645262903543,-0.24235369728032982,0.7048371370104702,0.2890517815026505,0.3184799418958139,0.1338403693196903
1534,12056.884005463293,0.8909841763312455,0.025731010478064465,5.0,51.0,0.0,-12055.483720952278,-0.2502092506139066,0.6948740056669557,0.3014056826551577,0.32115875984822145,0.13440697282586733
1535,12055.323262593683,0.9976380001573211,0.027611744434291367,7.0,127.0,0.0,-12053.185191439472,-0.2711088885459946,0.7243135923911069,0.276994822224637,0.31942344854776294,0.13580952088219259
1536,12059.298079854505,0.9982978611985901,0.02320372495041992,8.0,255.0,0.0,-12057.800851125376,-0.24327112954120622,0.6993704867652694,0.2943798923741169,0.3166150564517525,0.13387791842246932
1537,12057.023906029675,0.999605053259995,0.027567250146182155,6.0,119.0,0.0,-12055.192915661879,-0.25220888882469084,0.7049437858061314,0.2918993811452306,0.31816388617857416,0.13270591136402246
1538,12054.903159299696,0.9982316717107008,0.025731010478064465,6.0,79.0,0.0,-12054.15359883464,-0.2671991532870429,0.6972691041424626,0.3037789803806596,0.3223607708316791,0.13495707978500013
1539,12055.947923312813,0.9381541688189442,0.027611744434291367,6.0,63.0,0.0,-12054.48522745139,-0.2654186984477,0.723752380513999,0.2762285547706268,0.318117867811963,0.1358266564831828
1540,12058.873110281758,0.9979132737868357,0.02320372495041992,7.0,127.0,0.0,-12058.181201697307,-0.23965502015560877,0.7000179955855557,0.29319345698721444,0.31368161200402594,0.1334358510737944
1541,12057.192920370315,0.9999930012304603,0.027567250146182155,5.0,35.0,0.0,-12056.26956192311,-0.2536770721315197,0.7063284708745722,0.2904695068851519,0.3186435899627964,0.13227530465396167
1542,12057.887436967978,0.9290776003536021,0.025731010478064465,7.0,127.0,0.0,-12053.236872568446,-0.24368870289811562,0.702946362022898,0.2906680365966624,0.31875691955138935,0.13267198317864226
1543,12057.767439294226,0.955631628267556,0.027611744434291367,7.0,127.0,0.0,-12054.477256972703,-0.25053598704621244,0.7172231411178289,0.28038050862950714,0.30690526341609353,0.13380350759372528
1544,12059.033018107026,0.9962214613203444,0.02320372495041992,6.0,95.0,0.0,-12054.795469968056,-0.24072643195950974,0.7009433194059695,0.2921819592240261,0.31642914538035355,0.13367349171587986
1545,12058.014396213637,0.9552688416031621,0.027567250146182155,7.0,127.0,0.0,-12055.617221413151,-0.2543832621434967,0.710854196813123,0.2869108200572935,0.31414799222846834,0.13557599274691393
1546,12057.016865774513,0.9719650090584337,0.025731010478064465,6.0,127.0,0.0,-12054.34670862185,-0.23222295312213476,0.6899192100214419,0.30005223997705827,0.3212670940990449,0.1335606332652931
1547,12055.742463478988,0.8989098558319087,0.027611744434291367,6.0,63.0,0.0,-12053.74465098709,-0.2465819592137979,0.717590086012323,0.27980893953731656,0.29830669641337304,0.13408499040378974
1548,12057.025802350017,0.9987785787171424,0.02320372495041992,7.0,127.0,0.0,-12056.293447980159,-0.2462632885488883,0.7009756120676492,0.2944621712135707,0.3123783783264781,0.1365917462234038
1549,12058.063600091584,0.7242428859547343,0.027567250146182155,2.0,3.0,0.0,-12055.710399673382,-0.25431967092003394,0.7108241834593975,0.2868858346679403,0.3141680971955176,0.13561056607893768
1550,12057.740279069907,0.987465103901603,0.025731010478064465,7.0,127.0,0.0,-12056.30304456674,-0.2509803771247071,0.6857341324977794,0.310497624341154,0.3180845125545185,0.1342209966674183
1551,12052.563288954241,0.8558323327054984,0.027611744434291367,7.0,127.0,0.0,-12050.838983075502,-0.25714817196900985,0.7276778858785042,0.2680735504167907,0.32240881788137665,0.13277592968640634
1552,12057.04167036785,0.9785738710760158,0.02320372495041992,7.0,255.0,0.0,-12053.626940684828,-0.24335572581033904,0.7060251187439129,0.28875160968841534,0.30816686934281706,0.13629900254629518
1553,12056.973959684532,0.9980095197666813,0.027567250146182155,7.0,255.0,0.0,-12055.636244255333,-0.2432724330327355,0.726938315374291,0.2682254005908323,0.30645041722487176,0.1345002928044567
1554,12054.253806071272,0.8825246788365336,0.025731010478064465,6.0,127.0,0.0,-12051.268204428565,-0.2471092968977079,0.683752670163096,0.3129754418303563,0.3115681220134863,0.1356796636776427
1555,12058.110162548735,0.9971444466037279,0.027611744434291367,7.0,127.0,0.0,-12051.595812364034,-0.2501497669761911,0.7114461802227992,0.28563609309011656,0.31090167349774633,0.13350606091994505
1556,12057.962409765243,0.8675729980963056,0.02320372495041992,7.0,127.0,0.0,-12053.487334443464,-0.2513208962041663,0.7113283424754123,0.28605219418777966,0.3105902709118768,0.135521618248309
1557,12057.378282638734,0.9958373395453355,0.027567250146182155,7.0,127.0,0.0,-12053.667931831069,-0.24963624389542508,0.7078054085577734,0.28861987734901,0.31094210869051386,0.13641457995881953
1558,12056.227614704107,0.8116524355976787,0.025731010478064465,7.0,127.0,0.0,-12049.935248594646,-0.24341654792327397,0.7022469832738873,0.2919567851091813,0.3206224811133819,0.13389722635467838
1559,12059.131165575865,0.9999486962876424,0.027611744434291367,7.0,147.0,0.0,-12057.822568697367,-0.24429752037502878,0.7026338202317174,0.2910390558788823,0.317100245424073,0.13421791300053038
