"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"11",-0.210179061510635,-0.169542426084955,-0.262279858992023,-0.0961865290129936,-0.0893396965432943,-0.0761848720141228,-0.00374420976605586,0.000223400849786116,0.997380467958871,0.994364594041828,1.02733001764465,0.983247753306492,0.989415026505292,0.995419583342699,0.988113759390304,0.996404730577782,-0.0626868936873266,-0.0854767661130342,-0.0865279455569638,-0.0760765195746404,-0.0343308587938023,-0.0139727636033319,-0.0269648226430972,0.000888192252466789,0.0267023099115738,0.00929730828661453,-0.00101170567140029,-0.0157459585938956,-0.00384963072787089,-0.00248841406279834,-0.0150739265724721,0.00327834838302417,0.224271441229602,0.184987905572322,0.171238874750565,0.147174462243647,0.123160401530456,0.0928724302308213,0.0537238214991984,0.015413487955328,27355.7048574928
"12",-0.192047699020639,-0.222445372260249,-0.245041549603112,-0.101594135528121,-0.0919124563493062,-0.0638531037256032,-0.000522777711516136,0.00119083503190724,0.995119665846579,1.01087720191081,1.0142551822145,0.98713129889929,0.98781112226045,0.992693001489965,0.988440666145242,0.996387071063542,-0.0824627227975446,-0.0942648097624921,-0.0515890268746332,-0.0779430609444878,-0.0317973116965643,-0.0275774597171688,-0.0306782609552889,0.00014294741527687,0.00531940797816462,0.0226144101606897,0.0299855806599743,-0.0224912386131336,-0.00415697711837158,-0.00867188918287404,-0.0189682778840785,0.00302891250800012,0.223611305296947,0.184412564159683,0.173664789389219,0.154565495697641,0.121547810165142,0.0912737330405815,0.0526235816670435,0.0157163067612787,27353.4914819825
"13",-0.176079934169056,-0.175723358519901,-0.175811548146342,-0.146598298641882,-0.0697112103461636,-0.0676107046753574,-0.0083609648888409,0.000665095884419897,0.989892446838655,0.99631280549043,0.999283882618718,0.996113487039626,0.980695997791635,0.992675359302835,0.9901202086317,0.996867289762794,-0.0841365141931765,-0.0893242677529602,-0.0925038768691189,-0.0583309983106077,-0.0382848215033748,-0.0215462618989063,-0.0280735078529042,-0.00098141607935186,0.0182674686371692,0.00694649777030201,0.00531866349475606,-0.00327414930778317,-0.0086285153113508,-0.00479333492000118,-0.0180388456494761,0.000560063694183514,0.219543295852046,0.184465808993895,0.174942471805314,0.152380271971324,0.125547392172254,0.0910407415756837,0.0527237476143371,0.0156882955454325,27357.1789363663
"14",-0.135050312609373,-0.179412971799862,-0.132877097247587,-0.122383685436583,-0.115974802235026,-0.0744258338708825,-0.000186210659870946,0.00245668728551456,0.979901254622233,0.996456165628382,0.98877748536219,0.991667785450516,0.997786420549272,0.994458514972629,0.986564765488113,0.996066194947736,-0.0947973401924831,-0.0949061256791418,-0.107169181020564,-0.0848212406993448,-0.0344447375963217,-0.0203181343775222,-0.0235058334363869,0.000127301191958587,0.0239172572486214,0.0162341483948554,-0.0174829468761478,-0.0219483841727173,-0.00581279650953983,-0.00499623712663969,-0.0135521083182271,6.20072990260147e-05,0.217460742540379,0.185672758424317,0.171569991242681,0.152921848194665,0.123455165742735,0.0926905453521385,0.052925935101101,0.0159779079058924,27347.8575256045
"15",-0.194970020114616,-0.155701495108675,-0.205675385023526,-0.127234912827559,-0.0700784660467877,-0.0534238843302847,-0.0008019271766682,0.0041682052366652,0.99931500382522,0.99010557839193,1.00893372326354,0.992087670008695,0.984127170577352,0.988710891641579,0.987698316109783,0.995684505942129,-0.0790586743661693,-0.0960375439498413,-0.0831220784641839,-0.0645403950385613,-0.0469472853849926,-0.0180924928253303,-0.0283217872799381,-0.00144940394925129,0.0097087425440659,0.0105202921413412,0.0010460327024153,-0.00733851301456896,-0.0122419027617338,-0.0109230012298332,-0.0151135743220137,0.000229951005526052,0.228022002655247,0.181587711182036,0.170002600250722,0.146382594734357,0.122288513036386,0.0921920304561744,0.0525154652828568,0.0155794933646461,27356.6132897032
"16",-0.149991544018518,-0.197488936137753,-0.206716056889781,-0.12462584964222,-0.0686028633070443,-0.0644297660084258,0.000572872044221226,-0.00272119305472468,0.987392595669067,1.00387231161343,1.00734811291576,0.993828057869255,0.983273493124747,0.992275045592447,0.988190207959397,0.997740245977468,-0.0914723065498412,-0.0889359594376696,-0.0748576130010202,-0.075935288751672,-0.0364579498450241,-0.0259643430978494,-0.032076655430866,0.000318151300474946,0.00877548786763721,0.0163998727516747,0.0112993324031914,-0.0286590267736768,-0.0140390288722144,-0.00439847424856173,-0.0187314657334564,0.00170136471136641,0.22471782229543,0.187081723607727,0.165664092533599,0.148615423606849,0.121469141239427,0.0946050859874925,0.05490462298319,0.0157266493286387,27356.3563624971
"17",-0.179267064417184,-0.212285128461792,-0.210769485425741,-0.101408343379771,-0.0727057069119167,-0.0767935421058226,0.0106296532292525,0.00231928232676533,0.998140569306194,1.01073953187828,1.01100917290478,0.983955651806221,0.985133831238343,0.99464042516847,0.98445024601512,0.996269269415873,-0.09322190865726,-0.110583427427879,-0.0924489749180539,-0.0721846032859052,-0.0405249576930596,-0.0129047749247398,-0.0273066348395745,0.000268241527507072,0.00239380666523592,0.00360923049150471,0.00414423554765025,-0.00918878263226089,-0.0111378014648679,-0.0025908276497469,-0.0186538900582829,0.000707016924278008,0.219973458285402,0.185810514801257,0.171769278231622,0.150962567746537,0.124258499577524,0.0937308692499555,0.0552107234591001,0.0153711760482733,27352.4642476232
"18",-0.119287843566299,-0.266681311880826,-0.228702478565355,-0.115889015983931,-0.0907528287112358,-0.0631716028986818,-0.00342067773710575,-0.00238651946993677,0.97845178399798,1.0241053198817,1.01609525069012,0.990597758107013,0.989847028039791,0.991559127045045,0.987848538139117,0.997428726064278,-0.107929862018417,-0.0799895894131441,-0.0890116512423069,-0.0822661696488518,-0.0359438510009863,-0.0157909528261689,-0.0256415413300865,0.000442237669647392,-0.0273806022813772,0.0264555894420442,-0.00620724331054938,-0.0166677319169992,0.00110098383185749,-0.00777080523251947,-0.0191401959468721,0.00267039225228734,0.223077337804737,0.181195479455636,0.169173412822815,0.149534065607829,0.123874895648718,0.0942971090898756,0.0533114887972094,0.0154114165760675,27352.970402749
"19",-0.123261163966494,-0.182527570627303,-0.183575407307668,-0.176987466551322,-0.0712631161083071,-0.0321446097468375,-0.00982338192325601,0.00151950386194805,0.98146354953401,0.9984493451579,1.00122725124319,1.00563404543535,0.985269805105238,0.984977469746137,0.989943159605293,0.996505455526853,-0.109275202428268,-0.0974222974265443,-0.101624980670471,-0.0525412467555102,-0.0368363249226695,-0.0358792041724286,-0.0217887801515614,-0.00127707924998643,-0.0176057565313148,0.0141637671814615,0.0053388335187678,0.00181574434590213,-0.0196712006101014,-0.0191480456341023,-0.0126410423726596,0.000203964180397738,0.221177030419173,0.181726119141983,0.169383831249954,0.146139398845003,0.122836091671032,0.0922651391074911,0.0536298787476587,0.0158088168293111,27350.1546756428
"20",-0.149786328568843,-0.176142778771581,-0.213824150757301,-0.144026686132708,-0.0909174315628215,-0.0627015664248922,0.0186014665298742,0.00183298473492708,0.980544650807192,0.999206440611821,1.01066147524038,1.00089473165385,0.990121883806346,0.992439970914299,0.981274194124008,0.995997408875625,-0.088909931050687,-0.0880828313683467,-0.0833716962592726,-0.0688884561544394,-0.0349216959440657,-0.0200730602743748,-0.0377736578336361,-0.000535893808549905,0.000611859098347523,0.00389776236889937,0.00469072200362397,-0.0172726516085652,-0.0139054792134053,-0.00753732997041609,-0.0173418160719939,0.00153006302475684,0.221794146413383,0.188075816725388,0.169057989956929,0.147064750726894,0.120843685768391,0.0914380959516871,0.0537111852755292,0.0156142618008576,27343.9372018548
