"","alpha","beta[1]","beta[2]","beta[3]","beta[4]","sigma","lp__"
"1784",-0.512708424508341,0.905769284733181,0.163723773750369,0.5732228908814,-0.0811603787378234,0.270970349899798,14873.1586081461
"1785",-0.505351229669954,0.906730297052585,0.161710118905987,0.570329450183198,-0.08164763858584,0.269913023349179,14874.6471254454
"1786",-0.487847703752472,0.908780334123276,0.153284866702325,0.54734112364929,-0.0735918894034823,0.268191461009323,14877.7497735103
"1787",-0.489386288693745,0.91022509385464,0.152220197645944,0.545528795519046,-0.0731283432287045,0.265707364019801,14876.3072003552
"1788",-0.496529818247741,0.908873295956823,0.156089243826507,0.558719832023247,-0.0772264767065995,0.267690548420535,14876.4786695994
"1789",-0.460922226943447,0.908275171386455,0.145709874464387,0.521062717793408,-0.0658590279222581,0.272370035483245,14874.2995201915
"1790",-0.461739633898061,0.90834816617708,0.146901687329957,0.519508163265853,-0.0661835876644605,0.271841339076652,14875.7439476499
"1791",-0.470449070335691,0.910821609081945,0.14750047928136,0.529096216667531,-0.0697542955135109,0.265536642170879,14876.4609531951
"1792",-0.470754586860675,0.908996548978346,0.149705445065781,0.527199405547965,-0.0694887798415703,0.267784633658572,14877.4193285201
"1793",-0.491094223449214,0.911119536334113,0.151752287870636,0.546726477042315,-0.0733037504778041,0.26755051791522,14876.8842451044
"1794",-0.49022356639139,0.909853189278257,0.153927650023768,0.547002288372597,-0.0746055240212495,0.269787524859437,14877.0156099618
"1795",-0.49881297780118,0.914578184532595,0.151073050052091,0.555157090801528,-0.0765181765369277,0.271639395137532,14873.4970369693
"1796",-0.482183673536731,0.911183493952791,0.15039530999725,0.540044816642924,-0.072896525586989,0.268510536170551,14877.5593303447
"1797",-0.490763822505408,0.911760966418505,0.151053224851809,0.548500104337188,-0.0738952832339421,0.267764373478616,14877.0862600616
"1798",-0.484476032057024,0.909792048030363,0.152476733413304,0.543669247280992,-0.0738212930051696,0.266389472719881,14877.4806360317
"1799",-0.460698055901826,0.909248434636692,0.147594252124417,0.517545345218147,-0.0678756818584435,0.265167673334331,14874.9790728452
"1800",-0.511912530818292,0.91080110465526,0.156807082495517,0.57319074010585,-0.0796333388859972,0.269469541150436,14874.0176265861
"1801",-0.509724088054398,0.912532269705875,0.158393483594644,0.569236009180212,-0.0826271606908183,0.270206862394283,14872.1814756214
"1802",-0.507032401383303,0.912094107794208,0.158038701283672,0.568517374734219,-0.0824146845080371,0.270062059377278,14871.84025186
"1803",-0.467572512242995,0.912984195376843,0.141630745091296,0.523592037063015,-0.0650099635741935,0.267438719230315,14873.7691922798
"1804",-0.46816514849115,0.914074735546778,0.142404396958833,0.51782790126962,-0.0653819727747194,0.267496702550128,14873.7501113321
"1805",-0.462354681254037,0.911786076494921,0.142949910691363,0.521635878741679,-0.0666008149249368,0.267316386137176,14875.1415300342
"1806",-0.466845014581839,0.911957220446092,0.144603859699625,0.520085770942202,-0.0665467271528013,0.267465625528357,14876.5453201128
"1807",-0.465543978921646,0.914237579458585,0.141969309257246,0.517548992302543,-0.0658160579022169,0.269874652723415,14875.1113854888
"1808",-0.474882798509818,0.911512571248899,0.147125463123703,0.535093518736076,-0.0705460496835704,0.268469686467874,14876.2774635463
"1809",-0.45019710752333,0.907845762297362,0.143529541763928,0.509691646980913,-0.0632150405150844,0.266271176666868,14874.3803365544
"1810",-0.451904583513948,0.906928585624839,0.145044175349313,0.505935105236304,-0.0618569266612201,0.266402486881047,14875.2030264307
"1811",-0.444635558625827,0.908428185479221,0.143272900185748,0.50471118952978,-0.063682556844499,0.265405480080326,14873.6130807488
"1812",-0.458983546366166,0.911006414467535,0.144964359234572,0.516555691559806,-0.0672977374001047,0.269396954337999,14875.6942436344
"1813",-0.466251163525954,0.910007520054402,0.147718934616447,0.52260068984412,-0.0684953438728787,0.266072032837629,14876.7391815927
"1814",-0.478182511132025,0.906109222340689,0.154592628476469,0.539181116440062,-0.0727867099852564,0.269716492813142,14875.9562465562
"1815",-0.496581880740594,0.910437474874456,0.155031489213011,0.553902431384927,-0.0764985428484745,0.269310769699445,14877.0369423933
"1816",-0.493861385549426,0.910752668031655,0.153961166610224,0.552625458169469,-0.0761787101920304,0.268339488759264,14877.498725152
"1817",-0.492804060803956,0.910378106839371,0.154603215558304,0.55077087914267,-0.0762524962306243,0.267511029552545,14877.259441015
"1818",-0.477387127989616,0.909367054770088,0.149408668901523,0.537186390090507,-0.0703604997820495,0.268233602201018,14877.4355002206
"1819",-0.477840142296366,0.909348276627317,0.149573714771992,0.536927104974421,-0.0702399485465156,0.268320812131571,14877.430330285
"1820",-0.477229811714477,0.905799877070724,0.15322968228097,0.539293860507233,-0.0712967099923685,0.26690206264736,14876.0379655113
"1821",-0.486090264414796,0.909961480727196,0.152412120333563,0.54414888798123,-0.0738196366879997,0.267372180402545,14876.7373880484
"1822",-0.487825347497966,0.910166897952332,0.152831088128711,0.545138321765156,-0.0738031810102135,0.26656241508953,14876.4767772156
"1823",-0.487678066906193,0.910056200557029,0.152565314380113,0.546045938766877,-0.073721436756728,0.266716821862036,14876.6927947294
"1824",-0.46616533664789,0.905226076849446,0.15077557800307,0.524589031973689,-0.0672481566213893,0.263748373339099,14872.8609649822
"1825",-0.457847540244265,0.914027606679719,0.139160079754383,0.512086391298298,-0.0635792308552651,0.268706427689641,14874.9656181126
"1826",-0.44141130841695,0.911036289687006,0.138203260377804,0.494704714823224,-0.0589855912603052,0.267745415720331,14876.3712635024
"1827",-0.434076765543773,0.911153063904993,0.136394785550828,0.486258617171808,-0.0571004196950672,0.269719884330979,14875.4083544874
"1828",-0.434449904939387,0.911093008123654,0.135978927228632,0.486578892656666,-0.0565485839257095,0.269701286516372,14875.6249151892
"1829",-0.451398298057883,0.908801612080475,0.142556458120171,0.509762514583548,-0.0625987163353435,0.269774412398795,14876.6862666689
"1830",-0.450108177515303,0.908126341026244,0.143439631270837,0.5069475669912,-0.0622408448771292,0.269792399371366,14876.833138498
"1831",-0.505920038318186,0.908510111839194,0.159439136667614,0.566665672074912,-0.0798468190281281,0.265950527505883,14876.3556740993
"1832",-0.511855526364118,0.912724113671181,0.157188227659123,0.569038637355226,-0.0809481763273131,0.267389480112179,14875.2433314122
"1833",-0.466691123218735,0.906117496462974,0.150274709708485,0.528143186524864,-0.0682156545658072,0.264698108053417,14873.8578832907
"1834",-0.462720348382014,0.906598717086398,0.148972130254164,0.522014952182566,-0.0670382857237343,0.266034718653054,14876.7288744114
"1835",-0.466647984025243,0.912708258445626,0.143420260368352,0.523150483949135,-0.0670179618280849,0.269975701689983,14876.4343753181
"1836",-0.449672250762146,0.907967413869812,0.14455137486483,0.5044617311576,-0.0627245567408259,0.267788416005764,14876.394302021
"1837",-0.465921081958397,0.911473449116593,0.144406529173934,0.523718410095318,-0.0672415536651939,0.26524880390096,14875.9587389078
"1838",-0.456554056138571,0.911867098283067,0.142996957281716,0.510307059543426,-0.0649280025110426,0.265149511156372,14875.288887355
"1839",-0.449235922744542,0.90822577951897,0.144977788092014,0.505528065159696,-0.063696009494186,0.26995082817853,14873.738444186
"1840",-0.484921512590385,0.909954677441619,0.150513438367255,0.543006053814407,-0.0718534507821857,0.268490059779161,14875.3900934701
"1841",-0.48381831006474,0.90966829224009,0.150839449122665,0.543128708300728,-0.072008073558243,0.26868626533832,14877.5390797375
"1842",-0.47934635206283,0.907930344452528,0.150765608818135,0.540675098434671,-0.0705332254003191,0.272509680275718,14873.5609887497
"1843",-0.478752751174081,0.90795481781953,0.153789201528413,0.536210402266379,-0.0726238666280643,0.270182771761888,14874.9281061798
"1844",-0.483459497331163,0.908432979816987,0.153514528747269,0.544727464051328,-0.0739351927188208,0.271426510806504,14875.2079951976
"1845",-0.485278301043012,0.908401553528949,0.153593048508535,0.543905953758657,-0.0731743683571658,0.270926600594952,14876.5071713414
"1846",-0.476488337257293,0.909715289077655,0.149458367687814,0.534010175030585,-0.0700965536802607,0.270292800256389,14877.3135839549
"1847",-0.457151992995617,0.908935818889727,0.144388974820342,0.51553339057886,-0.0645329133993741,0.271504024355129,14876.1180029486
"1848",-0.456858845102509,0.908899232699226,0.144337787392095,0.515992499044639,-0.0646229094547345,0.271505338302101,14875.5949741773
"1849",-0.459768413870413,0.910803713327584,0.142199331333538,0.518614760379385,-0.0641088797596724,0.265306899988948,14872.5189443252
"1850",-0.47512775095632,0.910737749004548,0.1470607253082,0.529204294263377,-0.0673434331846287,0.266653135771399,14872.8385613839
"1851",-0.483550456411186,0.907918087270367,0.154339106326763,0.541101458402256,-0.07362589833107,0.269595851324161,14873.4089969604
"1852",-0.482649025781312,0.908298359618582,0.154206541263373,0.537842812277119,-0.0725712994746545,0.267139845705917,14873.6536002985
"1853",-0.477993998165958,0.907803020327899,0.152780651323754,0.541330711710767,-0.0733969637730925,0.26751229849809,14875.8361422833
"1854",-0.480420266774762,0.907696027083878,0.152267140882971,0.538065410306511,-0.0708227695166635,0.267883561968736,14877.3328852495
"1855",-0.465247304012876,0.911539028964013,0.144874908298585,0.524227185325197,-0.0679503214098955,0.266212856102969,14875.9240982724
"1856",-0.475526581460249,0.910985813773626,0.146773482018863,0.537066053199412,-0.070137084159908,0.264459182893388,14873.3292023431
"1857",-0.465636415899446,0.909424384323707,0.146067255531355,0.516967682914658,-0.0646146848664386,0.265916876045129,14874.0428464589
"1858",-0.456021134560862,0.911608144870055,0.142051243229023,0.505695126962718,-0.0623337119936213,0.267097991983859,14874.3743996353
"1859",-0.456381328248611,0.910568108323151,0.140648801765067,0.514321753903545,-0.0622697252146474,0.267262196638361,14874.9170752214
"1860",-0.442482289218488,0.908292759283604,0.141849181497775,0.497855002112299,-0.0604986540351377,0.265538700493585,14875.962983695
"1861",-0.439343592017234,0.905007185043301,0.143051302112672,0.49431325055915,-0.0580363578591159,0.264430339462483,14872.3772530815
"1862",-0.462991847577632,0.90977706306139,0.14370190434139,0.515534845729918,-0.062676295067243,0.269307310540326,14874.1773233769
"1863",-0.460602183343438,0.909510788274037,0.143728306234423,0.514189769067313,-0.0629721161006023,0.269420307448022,14875.9764059067
"1864",-0.471520453291011,0.911770967498623,0.144240290824995,0.525523345734551,-0.0660719711279059,0.269267796842291,14875.1619444155
"1865",-0.468822900070169,0.912294949138527,0.144051871217721,0.524393002935592,-0.0669035447976265,0.269425900403815,14876.9474726358
"1866",-0.470222037648811,0.912867703927996,0.142267089991882,0.526003696537928,-0.065640706618571,0.269632053972672,14874.3437880702
"1867",-0.470277433877403,0.912869901162532,0.142778110831851,0.524676349494536,-0.0657073299345458,0.269565420417803,14875.2341604392
"1868",-0.461449194970666,0.909656042013494,0.145499161864422,0.516292436569123,-0.0654815187214678,0.269471272257215,14877.2301760214
"1869",-0.460814198520897,0.911046672388736,0.143477693491301,0.51622716697719,-0.0651271386016407,0.269781062752197,14876.9075746207
"1870",-0.482597021499997,0.908279856075595,0.153733340310791,0.543483142015307,-0.0739722767070739,0.268631382132017,14876.9235929548
"1871",-0.486223728349683,0.907670707705407,0.153949143446942,0.545319681002462,-0.0728390188440295,0.268365450498368,14877.0156232103
"1872",-0.486233342043418,0.909614905938378,0.152651510939181,0.544360870452388,-0.0734234804806001,0.268335058399323,14877.8950232723
"1873",-0.484754536085982,0.909119958995309,0.153126903562866,0.542649104643209,-0.0734310871800067,0.26843338160599,14877.7666787576
"1874",-0.454725912604747,0.91023216411766,0.142236285335518,0.509296518070673,-0.0625339696533896,0.267394296498119,14877.3773194052
"1875",-0.467463766813546,0.91052228655667,0.146446421790075,0.525616969439801,-0.0681455949289319,0.268750853302257,14877.1990633985
"1876",-0.474828298397775,0.908642535183377,0.149971752207015,0.534998682564303,-0.0703720579308622,0.272075588332613,14875.8837616085
"1877",-0.473664228740044,0.908880545582301,0.149370167907577,0.529102618552549,-0.0685557947606791,0.261379183901658,14872.460146695
"1878",-0.473843113449918,0.908319037779712,0.149595655209188,0.533668287033501,-0.0695532988181897,0.261656933477089,14873.1325510896
"1879",-0.474392774737288,0.908627330732063,0.149983824043158,0.531398133715014,-0.069579011194839,0.261663979055237,14872.7320659485
"1880",-0.506078266382556,0.909443947860401,0.157477697365918,0.566091338896395,-0.0783976826642105,0.268871250580704,14875.4468987851
"1881",-0.499256567407082,0.910924917009502,0.156081621619431,0.559149928382189,-0.0791150205862979,0.267718124726191,14875.5716372356
"1882",-0.502279428766152,0.911671483030596,0.156073488468125,0.559062286121518,-0.0785103838436227,0.267911392450491,14875.2171382402
"1883",-0.486047803097801,0.908254731794048,0.152774789794859,0.545475922916042,-0.0723062907436891,0.266911211151907,14876.4930030302
"1884",-0.470335914804615,0.910914488709779,0.146011585973368,0.525821871424044,-0.0673121862325171,0.271914614606173,14876.0031580544
"1885",-0.443656666714805,0.910260863770919,0.140262767588233,0.499759419730526,-0.0612077114682647,0.266684267078773,14876.4360162577
"1886",-0.443217494522571,0.908046484835484,0.141642026369042,0.498606582575871,-0.0601152268078274,0.267395364844351,14876.5792705718
"1887",-0.501677973338066,0.910669622040663,0.156463308801703,0.55707332920777,-0.0774285119593033,0.267298370308529,14875.2271774738
"1888",-0.504654862329292,0.911276818149741,0.156548249571066,0.557927266234763,-0.0776276690572481,0.269106224862556,14873.500964319
"1889",-0.494825566198805,0.910414591627569,0.154166992806763,0.559620000381338,-0.0778881905456565,0.269604772256862,14873.6900821647
"1890",-0.49462412003584,0.910475401906734,0.15367186714971,0.558869644930547,-0.0772934393115304,0.269656152126196,14874.1240962742
"1891",-0.493966037684173,0.910976769006457,0.154111820233007,0.555289856442925,-0.0773606278017107,0.269681782551059,14876.0074233454
"1892",-0.477940259929928,0.907491800194518,0.153156047370236,0.532228546853506,-0.0708061638284015,0.271347010710883,14872.6533859856
"1893",-0.463471051406553,0.909325633047049,0.145875186882696,0.52497440217622,-0.0676804492046619,0.264866644323565,14873.6821860466
"1894",-0.467735102176478,0.905986449370312,0.15000689762473,0.531426581288926,-0.0686564761544764,0.266330908722934,14874.5229869799
"1895",-0.454689843049751,0.9090048052068,0.144616642256372,0.51460126859631,-0.0653606408694962,0.267123709528813,14876.2089579551
"1896",-0.478376013246764,0.910566858533919,0.150073343431718,0.534881522674414,-0.071576805540174,0.270323740650451,14876.8067186203
"1897",-0.477902266940985,0.910343391853885,0.149153010014447,0.537820455352089,-0.0713007133210837,0.270548751262219,14876.7620923116
"1898",-0.480944945176682,0.91118986481769,0.149448429032085,0.536221598364926,-0.0711296096297758,0.271183907036408,14876.2604829476
"1899",-0.481574227500748,0.911818058788185,0.148656285943675,0.538238093906387,-0.0712487967197773,0.271726392799217,14875.8503944724
"1900",-0.476961440961459,0.905491241383712,0.153749694918843,0.539567354212433,-0.0716131755726191,0.270059195685394,14875.5852533884
"1901",-0.479970734247155,0.909218088937043,0.151680282604536,0.541763644020373,-0.073266765368761,0.273039433313124,14874.0634381822
"1902",-0.487713740958531,0.911028914800348,0.151802296042584,0.550449688077554,-0.0755677138685055,0.27077502253831,14874.4665202111
"1903",-0.462134571151045,0.905131423227809,0.149710039491812,0.52325592281701,-0.0665253081289826,0.269313775456451,14874.6103630778
"1904",-0.471038634531283,0.911140797046305,0.145778207214605,0.52994100090042,-0.0684203498508119,0.270683491301635,14876.2242794257
"1905",-0.471856203774892,0.912698238907605,0.145754342260096,0.524839293996548,-0.0683314690117841,0.270616612622844,14875.6571383838
"1906",-0.465865617981491,0.9110337235234,0.144561003492216,0.518202981116844,-0.0651596118177437,0.271645875854903,14874.6672420797
"1907",-0.440950137281324,0.907438994100883,0.141756825858561,0.494296167792691,-0.0586908983907852,0.267506139855324,14874.7987571962
"1908",-0.444930778704058,0.908369291822693,0.13880625287331,0.503960634128102,-0.0584724547484698,0.268096980425967,14872.3251192915
"1909",-0.466457444921907,0.909761045179261,0.146561509037725,0.52729032634481,-0.0683523702282654,0.273215234790029,14873.6217246616
"1910",-0.478876111424306,0.906103746753951,0.153426051478139,0.543274838526412,-0.072317553650338,0.272598375042891,14872.3839682166
"1911",-0.50226682368821,0.912200436155395,0.153272503044525,0.559569251494252,-0.0762779691786157,0.269573707638639,14874.8224098345
"1912",-0.47771092126288,0.906667754025169,0.154579987862913,0.538950152521941,-0.0732590086175325,0.264297971131744,14874.0371032319
"1913",-0.459910450975632,0.913008722372103,0.141958811164054,0.515801579061232,-0.0654364337854234,0.270135206011492,14873.3890285288
"1914",-0.473435045312436,0.907880374848481,0.149900102606737,0.533512513645721,-0.0696412221457287,0.265688913356511,14876.1694780701
"1915",-0.462823503336774,0.912704392200826,0.141452425485282,0.519022230519645,-0.0650458693328146,0.268677088811112,14875.5463363205
"1916",-0.452300399361723,0.905849246787888,0.144828387866586,0.510577492551329,-0.0620397917715352,0.266613317552514,14870.7270832667
"1917",-0.480235962827316,0.907907561291249,0.152295362370048,0.540660361395404,-0.0718846034912817,0.26740760691503,14877.2304054231
"1918",-0.480358883046949,0.907430104137755,0.153828819884425,0.536719471086598,-0.0717155016227555,0.267969027053522,14875.8479398389
"1919",-0.485249888570409,0.912406912835809,0.150442990479923,0.542871434475104,-0.0740231010974415,0.269500228298205,14876.0613011625
"1920",-0.497360553122729,0.910294796745819,0.154766813068754,0.556954874451031,-0.0766068327793372,0.268072627524763,14877.0777155508
"1921",-0.498352272406321,0.910646138512934,0.154683162722634,0.556903720796301,-0.0765788802818514,0.268236721759872,14877.057823097
"1922",-0.488320297217735,0.907112390899835,0.153993640271735,0.547011867395683,-0.0722903318794039,0.268651442563167,14875.5788043447
"1923",-0.486723611370991,0.907978077936889,0.153980576840049,0.546680477969974,-0.0737128847797443,0.268439720341553,14877.4000777511
"1924",-0.493923184678813,0.910339830699164,0.153800822769501,0.554057660170678,-0.0762185617371918,0.26897945757923,14876.0004079213
"1925",-0.473233675236254,0.908619927319521,0.149755553450665,0.531509993745785,-0.0695782324005444,0.26717234589513,14878.0624671913
"1926",-0.47390672808922,0.908290414244358,0.150097340426321,0.531410726023771,-0.0690735262612865,0.267030492076861,14876.2865798496
"1927",-0.469029927442509,0.909047273342318,0.14989836301914,0.528431550755858,-0.0705003481856646,0.26636166176273,14875.2018896234
"1928",-0.46870401343736,0.907005148910794,0.148516778613589,0.528561616779962,-0.0670341250261395,0.267724526166076,14876.3673667348
"1929",-0.44594564035282,0.907824517479912,0.141109541197623,0.500571254219089,-0.0589207861047382,0.267796963031006,14875.6774829029
"1930",-0.44960220336687,0.910395383154192,0.139765114630613,0.502950285396557,-0.0599516837978024,0.265688443112264,14875.6268635705
"1931",-0.441533198305723,0.908978872160368,0.142241225896489,0.496288508412322,-0.0616430031532373,0.268654295871157,14874.7136378557
"1932",-0.447162382954547,0.90903970069191,0.140589465229492,0.506047337597477,-0.0610225595707364,0.268305643741416,14875.9338070611
"1933",-0.473874900635502,0.911633731664607,0.146513504063523,0.533429281357299,-0.0698069969172109,0.269088811091077,14876.262751845
"1934",-0.467515973180175,0.90829500586995,0.14829748537652,0.522509777568544,-0.066899200424428,0.268048160743337,14876.6198459274
"1935",-0.467863819139694,0.910820015200009,0.146018209612528,0.523081939157824,-0.0673117813086139,0.267674855612743,14877.730158398
"1936",-0.46544397762634,0.908642076567844,0.146801110563529,0.527143266540876,-0.0676600065381527,0.267488380410781,14876.1573742083
"1937",-0.469096750947602,0.909097086249594,0.148255974468892,0.524918377890034,-0.067790295145084,0.267178934274748,14877.6968867049
"1938",-0.447621192461322,0.910535736463287,0.141159858663918,0.502010233860295,-0.0620117159732731,0.266402319571613,14876.4327101041
"1939",-0.447006506237223,0.906264897129347,0.145289187851881,0.502620648241872,-0.0619602958740567,0.270466790939106,14874.8025455426
"1940",-0.451770073498608,0.908790055148786,0.142391302950574,0.508815873149223,-0.062090760977592,0.270534420959167,14876.1620454913
"1941",-0.470179544842177,0.908659669648234,0.146932660697453,0.527738121932994,-0.066503243829883,0.262493825375737,14872.9592365181
"1942",-0.470870961693774,0.90880961294674,0.147217794059434,0.527451539219475,-0.0665486334301697,0.262395590274105,14873.1775379396
"1943",-0.459275510434845,0.912800250313224,0.1400813101517,0.513319582829968,-0.0628536196443361,0.270127284615265,14875.405133727
"1944",-0.46279899547465,0.907723968130709,0.147797566482611,0.523828544086679,-0.0676834513920523,0.269452151247079,14876.3236918344
"1945",-0.462865485737075,0.911669863133676,0.143170243374042,0.521090110500763,-0.0661154710614756,0.267627081856761,14876.5624014693
"1946",-0.468888923524832,0.914072229714969,0.141697290135323,0.519107775776612,-0.0647998835729728,0.266395493225315,14873.1339531685
"1947",-0.460022146377721,0.913166484687892,0.141752956758356,0.511697243368478,-0.0644164081444159,0.267167662002951,14875.7992330353
"1948",-0.452797030199909,0.906529912192071,0.145753293666686,0.512226407350635,-0.0638192841106438,0.268244954842581,14876.5149670313
"1949",-0.456757062972436,0.906279996877544,0.147568549857749,0.515045222275659,-0.0647636763867673,0.267670930667384,14875.6878652551
"1950",-0.465687058398673,0.912918530419735,0.144357005297369,0.518049638303912,-0.0670300846647808,0.265561123249998,14875.0258459884
"1951",-0.469424605749433,0.91308227653195,0.142938763450914,0.522070542779043,-0.0655212055924214,0.265289736380285,14874.5818572631
"1952",-0.483481736592367,0.906117524053087,0.155918730648263,0.548226030840118,-0.0752536309726682,0.269539874803099,14874.614772642
"1953",-0.48863490633159,0.906457411015044,0.157053500794173,0.546518203057501,-0.0745506546619882,0.269759471928319,14875.4403072915
"1954",-0.445261530825807,0.908560845913789,0.142203330794989,0.499182153854567,-0.0607314141151469,0.266343190755881,14876.2457765919
"1955",-0.460202834968973,0.91037951575586,0.144559301247725,0.516181789195527,-0.0656555948470853,0.271139742440961,14876.6213657172
"1956",-0.466875818453243,0.909210206139586,0.147343712305486,0.525611815603538,-0.0679798359407781,0.269491102809803,14877.6878247466
"1957",-0.461410176736394,0.909388873504472,0.145474705425013,0.51707974192666,-0.0654655452654274,0.266415085284491,14877.1244041191
"1958",-0.471923826754695,0.912424264859354,0.145690504948575,0.528680262451656,-0.0690422281691354,0.26807739436743,14877.1698514032
"1959",-0.470025577961889,0.908969145097089,0.146939701430909,0.52648504744778,-0.0662128649311008,0.267497715794267,14875.5197719546
"1960",-0.465774864673436,0.907952304083952,0.150028444836537,0.523050961365661,-0.0692177948149221,0.269178339898401,14874.9696917405
"1961",-0.466488609216959,0.905155048842192,0.150270037799152,0.52721843631606,-0.0672783961231198,0.269494574396263,14874.9081773371
"1962",-0.46503416574235,0.908162444634538,0.14881923348247,0.521736784947526,-0.067774850871067,0.270128112544483,14876.7906354123
"1963",-0.489416458430702,0.911026017151186,0.15155884572777,0.545802040197193,-0.0731740049132166,0.266947978950012,14876.9887260308
"1964",-0.489071659322476,0.911055214472141,0.151230006587994,0.547263565600974,-0.0735113277273839,0.266735811347531,14877.3251393504
"1965",-0.490742661525257,0.911339662211826,0.152045743858511,0.545092773742752,-0.0733107648201365,0.2667630993546,14875.3709776867
"1966",-0.490356518027881,0.911039023847536,0.151562969087346,0.547599521043619,-0.0736187378976317,0.266730030696272,14877.1105459601
"1967",-0.488641509405824,0.910566947924976,0.151725412021289,0.547585064983026,-0.0737269739140977,0.271141653947436,14876.4973697266
"1968",-0.445037627284392,0.912707001979551,0.136286713737889,0.501831956201813,-0.0598287942837772,0.265439131230383,14873.3978487068
"1969",-0.443513218353142,0.906445985870184,0.142433770415067,0.504355227242406,-0.0606633297638914,0.271065701306726,14873.5651580986
"1970",-0.446427047302748,0.906461222788645,0.144306621071723,0.500686713426571,-0.0606577924419534,0.270992050406543,14874.3466552972
"1971",-0.462791423581353,0.909309097458635,0.146474090218416,0.520518473471423,-0.0669241329825864,0.269992624662222,14877.4549015212
"1972",-0.440919882946178,0.909597682434733,0.138984592153534,0.496797575090383,-0.059008531254603,0.271535063144076,14875.180017362
"1973",-0.515463374272337,0.910251332964398,0.160186843640592,0.577165602399483,-0.0828063201376215,0.265910854916941,14875.3403767599
"1974",-0.497563099079157,0.908128396222276,0.157683279432075,0.558230162161764,-0.0775590742257059,0.270828094093692,14875.5638554524
"1975",-0.50001337372789,0.907282754559276,0.159357172921982,0.55849412932815,-0.0778437203865996,0.268492357154082,14875.957621729
"1976",-0.500153056425157,0.907464406717248,0.160040108334456,0.556868050472193,-0.0782736136288394,0.268486626752198,14874.1153182533
"1977",-0.472514394721247,0.913495851972389,0.143775106018928,0.530862072363306,-0.0689433011140198,0.271697367616413,14872.5487368937
"1978",-0.451218990324713,0.905654281809335,0.146212247839455,0.513152107244552,-0.0643005760935621,0.269264108175305,14873.5550286366
"1979",-0.454936759930687,0.905984246225869,0.146318373039242,0.50956412247603,-0.0619793156222601,0.269527469523978,14873.5592147215
"1980",-0.444023481125016,0.909249060373872,0.139380123112847,0.502500857385212,-0.059823058909742,0.27132574510567,14874.3794579693
"1981",-0.515861958426211,0.907553050094354,0.164063807256109,0.573921879920307,-0.0827400836962364,0.264150413122717,14871.8063973761
"1982",-0.514125614354938,0.907472417737951,0.163998826074757,0.574433982124171,-0.0831427858815472,0.264110167355556,14872.5127247428
"1983",-0.514418734188317,0.90809855975234,0.162815592392605,0.58007687051329,-0.0843512885800249,0.264045127598394,14872.5155607953
"1984",-0.522626807936513,0.909870786226584,0.164086082962604,0.58084994087214,-0.0853320012542725,0.264069654481773,14871.8303431403
"1985",-0.523721123559729,0.910805729386487,0.162270965995128,0.588093327192594,-0.0861612142826844,0.263330552145192,14871.0177180445
"1986",-0.523500486736346,0.911340402503441,0.163714026750275,0.581427996043512,-0.0864157517379621,0.263493093074293,14870.0579362164
"1987",-0.47324492067197,0.91221122614546,0.147991166526396,0.526223413591158,-0.0700208224421209,0.272638981750191,14872.4704043988
"1988",-0.47462169535354,0.911695114512184,0.14798618264398,0.528599977346428,-0.0696609244048881,0.272424863573393,14874.1336542112
"1989",-0.481997030197344,0.911269095175284,0.149767630362373,0.540712853512884,-0.0727047412036811,0.268789407327272,14876.8633194169
"1990",-0.486672094857901,0.910165241245507,0.151892313037829,0.544526078707994,-0.073056184121337,0.268952074868864,14877.3752982553
"1991",-0.500690022429767,0.906368603083769,0.160546149156694,0.563908818000187,-0.079476921354942,0.266004471664046,14875.371572905
"1992",-0.500220060150386,0.908798593739823,0.158312280870405,0.56060713136442,-0.07909817936334,0.26943812369528,14876.5779829908
"1993",-0.477688955333393,0.908788611382792,0.151661076870794,0.53635728928823,-0.0718653695938439,0.266478050213607,14877.6012173942
"1994",-0.493354952014113,0.910666070898298,0.153089881936196,0.549531916698415,-0.0743772464174768,0.271395001468988,14875.7710150414
"1995",-0.492085719696053,0.908105075285782,0.156935261762709,0.551839489187678,-0.0766524419262836,0.271096479695488,14875.6056701611
"1996",-0.497662403840219,0.908492777133069,0.154923431998214,0.557812650029131,-0.0749674195087597,0.271863723782876,14873.8139521899
"1997",-0.471195011180232,0.910330109990427,0.149640218326627,0.530986435834851,-0.07178862180772,0.267872652268258,14874.5984438585
"1998",-0.471687776245043,0.91021032057505,0.14928863404203,0.531747748073859,-0.0714745495683411,0.268082604694261,14876.1566462968
"1999",-0.471887988967421,0.90921400350655,0.146967971108437,0.528741252482676,-0.0667699228353119,0.269051346238939,14876.4660484921
"2000",-0.470969125282672,0.908314838071894,0.151358965496664,0.527507326589687,-0.070506427095816,0.268355115824777,14875.913600025
"2001",-0.47277253526673,0.906950271009643,0.151771918467229,0.529569602842937,-0.0695244563725188,0.264102054155698,14874.7522420121
"2002",-0.485188277182179,0.912172323370835,0.149698755100342,0.544677525473562,-0.0735497272897776,0.267483870653221,14876.3354903987
"2003",-0.483771421432843,0.909072463498643,0.152514361914153,0.544387203241508,-0.0734497327882618,0.265862625791238,14876.9402341549
"2004",-0.480173271451918,0.909187645209048,0.151304512820076,0.536136241786963,-0.0711053663750719,0.26921503093869,14877.1598269613
"2005",-0.493252576511918,0.908732802180482,0.155308388306616,0.551180218534975,-0.0751025072524673,0.269923290969729,14876.9285146486
