"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","chi.1","chi.2","chi.3","chi.4","chi.5","chi.6","chi.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"968",-0.0594303453994307,-0.09769945814651,-0.144566090131123,-0.0169592816336054,0.0335337540711984,0.0459853916781553,0.056648407271837,0.0202067638602696,0.982030672831214,0.0121765040285316,-0.0693569050587824,0.249621090377968,0.461534491461438,0.699244607356077,0.804535487820916,0.949753398596228,-0.044982403744172,-0.0400883231597118,-0.057568130122585,-0.0546593719413362,-0.0417734034541384,-0.0203254122232527,-0.0145230325432625,-0.00258607821292407,-0.11648628044562,-0.10596518310136,0.0175205352583955,0.0117836423782212,0.0189117382069975,0.0093782792378888,-0.00465016086328428,-0.0194380642160228,-0.0942406895367101,-0.0888745391245179,-0.0567545737622175,-0.0413832280012215,0.0197480634586895,-0.0457578936756294,-0.0160335091475169,0.00290669180246405,-0.0084226676925836,0.0345460211954563,-0.0286288955107516,-0.0341409532142843,-0.0187283298469209,-0.0280020860724528,-0.0247462270435432,0.00331078140411537,0.979932087434856,1.07228701827634,0.733341388073896,0.50722491352921,0.278498790252395,0.181201762977258,0.046585959444754,0.219143361117327,0.174738112303454,0.157843576681761,0.124979298679305,0.0990013221484309,0.0745444587614355,0.0390398274554098,0.0115322129451006,29962.4136998727
"969",-0.112969848251503,-0.111811264243631,-0.127133584151106,-0.052476517370801,-0.0333109194502942,0.0342304090752011,0.0617966440881504,0.0170537917352689,0.994241513331026,0.0247998875260707,-0.025206006812128,0.281246044756324,0.51209406257301,0.676877490556026,0.806397808500462,0.949523596241995,-0.0546107062620568,-0.0396109610232394,-0.0509111143442211,-0.0650548194916594,-0.0515496758907246,-0.0159455348313157,-0.0156721058356379,-0.00209746610863226,-0.0679902835930173,-0.087499730991566,-0.00758571226034555,0.0254930693597963,0.0168115065758919,0.0170988870475019,-0.00127991000377499,-0.0159048433641957,-0.0912210538136745,-0.0939001150965352,-0.0573095468437168,-0.0316484410614891,0.0306602680210274,-0.0449536637029451,-0.0207854605859118,0.00218646791156854,0.00136720910889137,0.0362155765109793,-0.0292123265946475,-0.0223076312615761,-0.00208891362801646,-0.0304652926932264,-0.0305821336659562,0.00418336175144706,0.96934745823745,1.0270180320941,0.709868475612559,0.476691140293026,0.304033298417701,0.178947717522136,0.0474469790549573,0.228305565461758,0.177797635056312,0.149444254754236,0.130636241291686,0.103590675071125,0.0764637477033978,0.0389373265144257,0.0111417982808045,29956.7985380969
"970",-0.145654340458513,-0.0901397752453146,-0.217901700528055,0.00636872338682571,0.0745270916963161,0.0728387861102672,0.0442048597251299,0.0136961411374648,1.00612957058599,0.0501004624488678,-0.00186695117464545,0.193593075745659,0.465821817699157,0.668174118200618,0.805605129338729,0.949210998830032,-0.0426959430413261,-0.0382070419072279,-0.0626918636524062,-0.0580274118683308,-0.0410050973067854,-0.0132471839283615,-0.010204921976703,-0.00126782767031228,-0.136514970787674,-0.116215168876162,0.0674090864470233,0.0170670855078157,-0.0395891404747059,-0.0241203337851828,0.0137912276864226,-0.014218786542637,-0.0653280441015044,-0.110740138413312,-0.0459017088768024,-0.0332715369302033,0.0195307999662147,-0.054655646559113,-0.0170356130666976,0.00439522482544019,0.0182836010051827,0.0347231757470013,-0.00521773060689153,-0.0203385633172599,-0.0169691510872798,-0.0316782104572021,-0.0267865428779573,0.00449996050945526,0.942402882417668,1.02006338631028,0.782127423446485,0.49668839923135,0.306954187437942,0.181814914629494,0.0481580659231738,0.222422381694452,0.170594857393248,0.149752531989,0.128246847644357,0.104468841686165,0.0747497191362346,0.0370740739723053,0.0114698796246338,29951.5587379802
"971",-0.100583543362535,-0.0830884524336844,-0.183180542520053,-0.0395755879345544,0.00643755764698779,0.0331338176493167,0.0443242723416972,0.0178609758807517,0.995003563923767,0.0977739064141927,0.107858873309513,0.267619284646001,0.48839946737363,0.685654295797053,0.804813442858611,0.949578765188458,-0.044696350196022,-0.0411900384769811,-0.0645557948197114,-0.0611515580312884,-0.04358446127766,-0.0196065185598721,-0.013788064184098,-0.00290669238337995,-0.116380390953864,-0.124113013820353,0.0196574226953917,0.0582576524765745,0.0358855757439387,0.0108672226069039,0.00135883744506399,-0.0118941991854746,-0.0978850027775852,-0.098925384727736,-0.0581514065977769,-0.0358691496792238,0.0316339453782315,-0.0420485522537479,-0.0155198667277163,0.00173876860206145,0.00256805757716298,0.0181207399163225,-0.0106254795054431,-0.0208682418628462,-0.00764007780518922,-0.0212872536512494,-0.0226364977271577,0.00306794860411726,0.895018471207054,0.90705053992298,0.716054206596692,0.483746078428212,0.296463636696771,0.184062397713548,0.0467849428080245,0.215071005291784,0.177336453835328,0.148090051089605,0.126941688144565,0.104007787765347,0.0750636432126691,0.0385779398147807,0.0113318792221775,29963.4078820533
"972",-0.137054736825878,-0.0879547805670998,-0.194472201699688,-0.0310117105005146,0.0300080194798816,0.0459701465863161,0.0670541233076935,0.0166736498292587,1.01041515383427,-0.032668454297145,0.118961535537379,0.263113274407153,0.517092705690969,0.699179938683215,0.802351989326291,0.951880864812365,-0.0491676696596813,-0.0410089328085914,-0.065941480252811,-0.0549097621656726,-0.0417184115827271,-0.0224491191897605,-0.00999717910795232,-0.0023557004543313,-0.134944415190162,-0.112514219411433,0.0499700010749247,0.0149992679164147,0.011826561649197,0.000184063512426714,-0.0157729873621652,-0.0183464529512282,-0.0865562338372259,-0.105283052864108,-0.0370935292747989,-0.0360819168696517,0.0155116965867807,-0.051498443407961,-0.0179887976141748,0.0027197331046164,-0.00379812242357569,0.0258837065956937,-0.0072987147822572,-0.0179078329649479,-0.0154004647700991,-0.0270754210098597,-0.0257755479583382,0.00318464104778874,1.02444473919503,0.892512209402351,0.721463988893842,0.451507000288705,0.281598284723773,0.181687955226856,0.045571267599815,0.220918329989077,0.175673933534924,0.149306187848989,0.126719441751375,0.102096456627185,0.0760305587809437,0.0389001292149972,0.0113461716575194,29961.4333009852
"973",-0.13284362202997,-0.110375819834269,-0.205711077855154,-0.0546329661320369,0.0132960135362919,0.0580219613512686,0.0539442523748745,0.0139710845195036,0.982901465951774,0.00110651909925727,0.0483686239661985,0.266343006658091,0.516857440600295,0.658406931874143,0.810371939669926,0.950955195001255,-0.0521047565182571,-0.0317051472664761,-0.0547477010379432,-0.0570397165240216,-0.0415559271299345,-0.0243562420544567,-0.0107073277068361,-0.00180478159627806,-0.0158514058876264,-0.0744558093411577,0.0304142063201457,0.0667911388643046,0.000117741166961035,0.00129933798389589,-0.00380382685148043,-0.0117340762227396,-0.0697642056477533,-0.0925790655704553,-0.0549722793966294,-0.0405485660396925,0.0300394105113252,-0.0460915975577299,-0.0186958030247747,0.00333311043664661,0.0114542122997832,0.0203088473914767,-0.0206366539337034,-0.0245592144094114,0.00328338705832796,-0.0252898461034785,-0.0245040739855588,0.00446504250003793,0.990998851959336,0.971245005367355,0.720257579852506,0.455894450572756,0.319929913618297,0.17600548245704,0.0460990354524217,0.222546478622852,0.175207534377833,0.154057531711759,0.12769536298331,0.10012613559913,0.0757857974399959,0.0386116778882718,0.0110269933062785,29959.9228317538
"974",-0.125827666137343,-0.132056745944942,-0.129045862016537,0.0175621086816478,0.0213839936500133,0.0376299157367214,0.0380948743171415,0.0178501240232221,0.996563867852377,0.0684238376345065,0.0166078261271229,0.208075161203029,0.497760359728465,0.668880263551516,0.807231570327446,0.951352481710087,-0.0549177484687807,-0.0333349054526374,-0.0607253751874458,-0.0466098193638025,-0.0458461332052653,-0.0216493580987045,-0.0128840439843356,-0.00268225638745455,-0.107100145679808,-0.0703586334270108,-0.0553861223017549,0.0170187948133749,0.0163533137132457,0.0243521526356593,0.0203523935024967,-0.0142135480990878,-0.0607018824827142,-0.0940420150565079,-0.057090207287392,-0.0412512645198215,0.0229938178890423,-0.0491014028952072,-0.0158724396242054,0.00207273747632342,0.0180293560788321,0.0288037072088342,-0.0220673739111805,-0.0303944139021356,-0.0117054721944261,-0.0269930626437576,-0.0247540929412754,0.0032808985906946,0.929469527367282,0.992817213743749,0.761788589868017,0.474498529153899,0.312121593652798,0.180878315231152,0.045297899106424,0.219428007193125,0.172702307133273,0.157408139142389,0.126856711989488,0.10110512589887,0.0775020471812307,0.0383830444895282,0.011428691381176,29966.0668242796
"975",-0.140673109490993,-0.143179039703239,-0.14405242263755,0.0130892803932686,0.0165279866776494,0.0288400682378851,0.0496589189898507,0.0155123763297088,1.00392010788513,0.175647527210308,-0.0540101616174032,0.259254487383132,0.499660111570329,0.695388671652515,0.810812072606907,0.948472612884574,-0.0382558018355924,-0.0439546105401218,-0.0631884234269856,-0.0616800056392947,-0.039679738147762,-0.0213211720992743,-0.0166584860369109,-0.00156677939451302,-0.126307671432795,-0.0671497197327058,0.0140757479443553,-0.0290246812329828,-0.00603123536365236,-0.00164998695591832,0.0134155672710469,-0.0121356785142245,-0.0738856964003404,-0.101186333091552,-0.0629895509771059,-0.0329275161329856,0.0306025749867687,-0.0429799123713814,-0.0195680446523358,0.00401196359948651,0.00649882732270682,0.0280447354102414,-0.0211752089017698,-0.0228331683570805,-0.00425739105974118,-0.0269394837527641,-0.0255213114181773,0.0049221274277028,0.829012178403098,1.05827519782398,0.717943991501833,0.472412111714038,0.289550433172576,0.175442525157596,0.0481840340336495,0.215933967499178,0.174696893079911,0.151853939108456,0.127338608789948,0.103027789828416,0.0738785712963979,0.0381281860439222,0.0116808476825374,29960.4714760922
"976",-0.204314357377695,-0.137166714753524,-0.137719533779672,0.00720292858190551,0.0255568109396474,0.0335109112416698,0.0538785670310455,0.0165542346949428,1.00769077421808,0.121567313753024,-0.00482575389187348,0.154673780014381,0.518823811815682,0.665977346047685,0.800809432116669,0.952174430585885,-0.0350890534063097,-0.0317523829882234,-0.0591332405070578,-0.0490562085328006,-0.0413416228905623,-0.0228311996556877,-0.0149780231175186,-0.00201920474515527,-0.00852333430435326,-0.0887357069720158,0.00383982793924585,-0.019147246655537,-0.00412502833731746,0.0239104987403131,0.00628653956437618,-0.0187972213656175,-0.0695480966776328,-0.103272541251536,-0.0719265349673664,-0.0256475526320082,0.0208576277782664,-0.0416770316770117,-0.0151850800691007,0.00258289595016997,0.00384318382682895,0.0221097299767886,-0.0211705183032073,-0.0291062653146213,-0.0117100394396628,-0.0262177354264415,-0.0244411979032589,0.00440331776751329,0.881678222553283,1.01187843852838,0.824218763917693,0.452178701364824,0.316684150878161,0.185130523103433,0.0450474878375509,0.22327972360101,0.17432738922986,0.150584877394932,0.129560278893021,0.101204006377667,0.0754249152845692,0.0391337082436553,0.0111256488340041,29952.9072888083
"977",-0.117905079266985,-0.123550241549669,-0.164989546558971,-0.0451064897497642,0.0394885874258602,0.0456892539838868,0.0533435644601635,0.0161671651739705,0.999634786535502,0.00391623565186018,-0.0520207176891522,0.246009790811821,0.487468429022222,0.668535961211195,0.808942255260999,0.950550884139334,-0.0571847524272023,-0.0370857222946356,-0.0575012267165301,-0.0573611910647554,-0.040899008310424,-0.0234415085675938,-0.0140775364571905,-0.00194026915730098,-0.0912374645794114,-0.0735013833817287,0.0113163063715439,0.0564373444510269,0.00733663687998107,0.0193648928500293,0.00764911629917839,-0.0136514973292928,-0.0995293109942889,-0.108232955103921,-0.0550431888196149,-0.0296875746858975,0.0213881728217475,-0.0484615336168543,-0.020676180985984,0.00242919459599579,0.00722517064482672,0.0191526706715301,-0.00851513410821386,-0.0282612516330436,-0.0121689162886779,-0.0230086268622119,-0.0251287286786339,0.00362025645296002,0.993870505753724,1.06209042912594,0.739792250659005,0.479315395165629,0.310688413308933,0.177192441689694,0.0463296449473901,0.225596679868825,0.181950788410585,0.15444004140112,0.125736665280281,0.101689889378719,0.0752250008577937,0.039322819205307,0.0113459731045938,29964.194793702
"978",-0.117079732197139,-0.0667493677900001,-0.164061166456968,0.0327049256881494,0.0117275329532512,0.0377525581091357,0.0638313092770443,0.0136287262230166,0.999093885149174,-0.0990201374152878,0.0205086939396427,0.200278973620966,0.496267870927606,0.678060106690025,0.802434519594539,0.95130434457241,-0.0620565915008452,-0.0237092559820815,-0.0478037366045391,-0.0574492125633452,-0.0435698702844243,-0.0221531637988821,-0.0126130753186894,-0.00318889666045583,-0.101777421179869,-0.090414186882725,0.0197170928098396,-0.0153182763289109,0.0126457501264877,0.0131728999561935,0.00384122050186942,-0.0109494736905526,-0.0980009577963112,-0.0920661648181683,-0.0477251320218615,-0.0399393397812717,0.0298412859245913,-0.0442827365183207,-0.0222196340366091,0.00370937794560329,0.0247218494161645,0.051106224337671,-0.0396588313028131,-0.016660672333792,-0.00829809389387355,-0.0147945759250111,-0.0316267759151894,0.00434526323033846,1.07470521440624,0.987599855979132,0.770407202848397,0.475724949732762,0.302005787052165,0.180722403562745,0.0460286743477651,0.220561611388578,0.179565840472501,0.153959008498001,0.128614763703601,0.100058210554233,0.0734811891454965,0.0392477289232806,0.0114013996346944,29948.9989139651
"979",-0.0992616239492682,-0.0802642963947893,-0.153397960467354,-0.0462736565269988,0.0215886433257133,0.0681121576729406,0.0536599092461885,0.0165094835672052,0.983684925839088,0.00367512652545253,0.0680827739584531,0.267909801032627,0.501335486862939,0.672350719444112,0.795457459525824,0.948321999552477,-0.0281347860063382,-0.0377322802561371,-0.0576542221065281,-0.0655137322017035,-0.0405002771072354,-0.0197323208040923,-0.00871705100353358,-0.00115067370446196,-0.0514027428005398,-0.0922469522153689,0.0346736182189044,0.0386440830084583,0.0213866396799707,-0.0128255853311172,0.00556309472211502,-0.0141422458948938,-0.0923834308528738,-0.0889140782066558,-0.0560787150092772,-0.0314596354917624,0.0240504317313976,-0.0450669458811586,-0.0166257437878768,0.00301739163744204,-0.0204533961071207,0.0314629822627537,-0.0236138779584753,-0.0300118338270173,-0.00873236271273255,-0.0215602068703208,-0.0260231387476854,0.00489409732435732,0.98258306808032,0.935128078702175,0.720190090643208,0.468600178316972,0.302853151243775,0.190193010991226,0.0482020115225053,0.216945510929277,0.177624260343513,0.159251107689891,0.126370023663117,0.102536882692387,0.0752023402445806,0.0389475502358545,0.0111724168082917,29959.085664632
"980",-0.0950225202160689,-0.0616817683091356,-0.140011049084575,-0.0461358576318891,0.00512021805190105,0.0398272619604583,0.0593898195370385,0.016966525555901,0.989032028474669,0.184401987643127,-0.0529060009001349,0.238371895793873,0.500556027518627,0.669916157090103,0.801395218059116,0.949807489127895,-0.0558816707714497,-0.0392422840784765,-0.0502428702932581,-0.0426645395806577,-0.0420397076967448,-0.0249704651345414,-0.0127237772495009,-0.00230702619989244,-0.0976342654186811,-0.163062268840156,-0.0122562473589974,0.0489386538278449,-0.00883779569173645,0.0159315818300379,0.00216660807251225,-0.0155370714404719,-0.0855038302914621,-0.0897312269430375,-0.0578697043304363,-0.0364799317087455,0.0205573614005143,-0.049733565493292,-0.0190966910598631,0.00170633208481665,0.0056874924568002,0.0310265486682602,-0.0395749939001682,-0.0273822654936259,-0.00717342225317281,-0.0241233180696015,-0.0278036506671376,0.00375064364548485,0.803272949338528,1.0587253108699,0.746037663591923,0.477361341745043,0.311806428859862,0.183101636565422,0.0471421690046157,0.214216867636527,0.175230983049672,0.158620301996554,0.125868559201861,0.103173863226805,0.0739618065982886,0.0387097361855582,0.0113737544523348,29956.2716508593
"981",-0.218503652922481,-0.106499002084138,-0.189402449750617,-0.049277726795057,0.00626690054228891,0.0587264641828851,0.052415890567523,0.0128956659976769,1.01267580997746,0.0123495508000235,0.0489301127910382,0.261480324428584,0.479772091532366,0.676441716417481,0.81558806530043,0.951811286658681,-0.0430816168286826,-0.0452394862816642,-0.0581915885859268,-0.0579308180421837,-0.0372158441409875,-0.0246390770363132,-0.0132226625341331,-0.00314524348794252,0.00679963811512704,-0.100591684560418,0.10435006273157,0.0537158892759749,0.0236495046864924,0.00545023448859542,-0.000657865631073758,-0.00963274707685801,-0.0781405823470608,-0.0985146274671619,-0.0653761453311584,-0.0269868995628271,0.0336934191667395,-0.0538756890979454,-0.0184348163471857,0.00341188759671404,0.00051150804628565,0.0148823946716335,-0.0293230252571331,-0.0130301733314318,-0.0046801525197501,-0.0290501241458754,-0.027026626445753,0.00467197376397813,0.986439654776653,0.957357260235773,0.721222811110988,0.491463882697773,0.300593826046244,0.170944099228997,0.045606700425429,0.21997825321765,0.174133922643333,0.149559039518469,0.126517068951332,0.102104244177759,0.0756988297587976,0.0394791879959466,0.0113627753003189,29960.4590212285
"982",-0.0959459686164961,-0.1066879032342,-0.203214445930686,-0.0556855210147181,0.0205327568336223,0.0304787669079378,0.0584633097384127,0.0157570850778897,0.984567752283852,0.107653663751056,0.0206180137667963,0.203987798460693,0.480541827666372,0.683737386140269,0.807634419744692,0.948711107080731,-0.0330134380400991,-0.0349259511705131,-0.0456387883128268,-0.0711126168247277,-0.0443996940751944,-0.018453622843096,-0.010874069422101,-0.00190532222324234,-0.0910474485352149,-0.122723616824558,0.0816816510099543,0.0582597626697153,0.037308297141957,0.013491393960959,0.00716300216948187,-0.0123418844185151,-0.0863267272199021,-0.088643981478559,-0.0469087447267823,-0.0247348615187612,0.0184806792956519,-0.0495292481618148,-0.0241205105816224,0.00278933712389709,-0.00920368495023132,0.035476544755638,-0.00658568132589497,-0.0174001380196823,-0.0109961181752894,-0.0251553413530841,-0.0280601334011418,0.00341209007165469,0.88801650965808,0.98801586725315,0.78553947060877,0.487550068536657,0.299467870721129,0.176189900525666,0.0482205780661209,0.219377161319123,0.176636479316656,0.156708592357712,0.127170663276735,0.10327417629895,0.0737216381153613,0.0387140090212335,0.0114540557883695,29959.8863849251
"983",-0.144876079523919,-0.03353361196203,-0.152791763474332,0.000140593264692693,0.055827922018588,0.0316340014309859,0.0443160557364214,0.0209952454550589,1.00238421041554,-0.0331235352033993,-0.0393416055929686,0.217761091615625,0.486577268383218,0.71101482854356,0.810857080993327,0.949580005009178,-0.0541865813913799,-0.0386937845198498,-0.0648645242985904,-0.0610237374262489,-0.0393584913257663,-0.0330205352777389,-0.0146349579280603,-0.00212861095009239,-0.0711337622512024,-0.168976404320764,0.000157254104839151,-0.00193729660994451,-0.0123485917042882,-0.00954483884209486,0.00205093489104611,-0.0162146523870117,-0.0743936792606076,-0.103368050174953,-0.0430672961107082,-0.0321331358674356,0.00855887962651682,-0.0398812312934037,-0.015518817502662,0.00134013237318788,0.0223667729261046,0.0150996589506457,-0.0086379666249517,-0.0370121056791819,-0.00510430717834972,-0.01486780515194,-0.0282674872418694,0.00312846981221537,1.01563792719973,1.04769844334674,0.76182740086337,0.476356437395069,0.274252518969764,0.178657535866443,0.0461833633207461,0.216184184046644,0.173186522545301,0.156564331310821,0.126571421629699,0.101850672886982,0.0748474223797514,0.0385594743437281,0.0113969203760055,29950.3653512294
"984",-0.121733280512281,-0.10659250037809,-0.178046435032094,0.0102762326958886,0.0391830935491192,0.0474789723433941,0.0527069542090651,0.0148752571958111,0.98851774759582,-0.0440308820847195,0.136006132038068,0.215895486779977,0.488986543416813,0.688246741353056,0.81481603221363,0.951299310516161,-0.0357035081349465,-0.0317445095416464,-0.05480044913789,-0.0489737672651784,-0.0363956819245129,-0.0187389343804841,-0.00982759079285097,-0.00182973120301969,-0.056615353325527,-0.138448015818353,0.063703370857031,0.00298521871034577,0.000973290529986683,-0.00918261857801903,-0.00750088770261708,-0.0141728232878932,-0.0912730159373777,-0.106173384072514,-0.0586336091833123,-0.0327023145544251,0.0278971778353173,-0.0398061353690698,-0.0198598603026455,0.00290653250883666,0.0113212390268244,0.0450223531267929,-0.0256958922120947,-0.0327614576298927,-0.00564955907671383,-0.0197122064354926,-0.0274173294770001,0.00295905935324687,1.0417396550315,0.870812657907515,0.756963934642977,0.477516979844214,0.29007903331726,0.172390180595436,0.045967858522029,0.218335538085144,0.177329876989566,0.151740936006126,0.127081210557392,0.101946467717505,0.0755167555487548,0.0386977176652211,0.0113389603191679,29958.8007831021
"985",-0.0439003045039395,-0.173889603828575,-0.175599476392393,-0.025554486290138,0.0331750786160885,0.0300211444064065,0.0504494477978333,0.0139021387038414,0.983995038011563,0.0199080761863289,0.0383205957080422,0.233807614818442,0.500321415120004,0.689087400694399,0.807313251527832,0.949776426934256,-0.0428565398180711,-0.0249546925066466,-0.0616422970525621,-0.0579185205911371,-0.0519336154704964,-0.0264451675849905,-0.0118394623100716,-0.00156312341392095,-0.161192262120087,-0.0260003512080123,0.0511934138249199,0.0235964678345645,-0.000588780477156297,-0.00324385052885352,0.00408369924982583,-0.0149643063861939,-0.095948356261576,-0.100816614112593,-0.0547557022928888,-0.0252360294671751,0.0215897639980403,-0.0387082514395263,-0.0181468971733359,0.00350272479509465,-0.00615926164424466,0.0376138398890087,-0.0258348150461263,-0.0233630553382043,-0.011405837505791,-0.0202353881122053,-0.0249757710499535,0.00500337972154511,0.983254493621677,0.969705588324217,0.747296498968816,0.470378891817887,0.297131979291655,0.179794528087674,0.047878169917633,0.21496376790662,0.17036844712816,0.154366151440499,0.128897755764912,0.100422213045805,0.0743840707259487,0.039370367360277,0.0113146885782874,29963.3517106943
"986",-0.125992396396455,-0.100640866997133,-0.159543002187356,0.0150963806627534,-0.0177824135509819,0.0295720200265094,0.045814410701768,0.0160596451294611,0.992804784699681,0.0975021360399601,0.0597549030430563,0.199717856386472,0.488523781385902,0.685315098848307,0.809345308133599,0.949752537759637,-0.0427573413476386,-0.0399646024462226,-0.0817199404349014,-0.0663556696760575,-0.0443569352387747,-0.0282454098859905,-0.0139943974299875,-0.00232162523252091,-0.0685225094134585,-0.0354770093590527,0.0278956089328263,0.030418028211775,0.0592847593212327,-0.00135120919990888,0.00407558798654873,-0.0157617250216414,-0.0890156249607535,-0.118366991221522,-0.0447370355560154,-0.0186545200012182,0.0251804438155999,-0.0445035423486484,-0.0173524110949023,0.00404553965628899,0.00670055234472415,0.00889849379840269,-0.0108970537755508,-0.0276585649792401,-0.00622665526615665,-0.020590127357497,-0.0274901085139867,0.0052836882354085,0.891777226896038,0.948702184114466,0.768597252785554,0.489136725321862,0.300593993963199,0.178917965649884,0.0471662818059019,0.221653435057936,0.171586030406394,0.157528957153817,0.129226177828194,0.102106131048178,0.0740416480845043,0.0390581219020862,0.0113696654875208,29953.3730988685
"987",-0.131150169322411,-0.098765980637793,-0.130500751039151,0.0202110255803969,0.0643275504550342,0.0600024386616219,0.0583292656689164,0.0174494316677207,1.00377680627322,0.0535364047617108,-0.0136097200744802,0.259931478442989,0.440280074731732,0.674299796169546,0.795833523974514,0.948524459319638,-0.0454729854525247,-0.0313841860215201,-0.0441218752467156,-0.0679367337840235,-0.0394093180849513,-0.0182895257123744,-0.00802492787689341,-0.00147984245699478,-0.128789343334306,-0.0945162672176718,0.0239013107095952,-0.0228494092252104,-0.0404046643632048,0.00698943876573469,0.00985647552443033,-0.0133947308370193,-0.0715825234736026,-0.0848766459282967,-0.0712237026818529,-0.0362719644291835,0.0249618030563663,-0.0506458692267868,-0.0214332658284102,0.00266648925042978,0.00989630984498936,0.037235529569478,-0.0319245807808427,-0.0215316101415793,-0.00862261575047201,-0.033723746959454,-0.0272745379636247,0.00401862682626608,0.935692650529735,1.01177998758328,0.71456606061611,0.526059417192208,0.300691991979531,0.187868066885645,0.0478786403807213,0.218239782355894,0.174011053349513,0.156693832331075,0.1272971789287,0.101621834191688,0.0771481312415329,0.0396613875214682,0.0113263379790372,29956.4112398293
"988",-0.131313885464835,-0.089351192155033,-0.131401737930473,-0.0357659228210129,0.0350308399934079,0.0485525407765409,0.0594993455875636,0.0160179812047124,0.996590171342095,-0.0247442364800173,0.035711293549548,0.254709529963618,0.442932735469919,0.657923028803023,0.803707617861455,0.95246623567138,-0.061889483338891,-0.0490237689763503,-0.0574493548546409,-0.073164646190722,-0.0410701718205998,-0.0249891490351825,-0.00869409259774988,-0.00173855661997816,-0.0843654961296428,-0.0888797189594745,0.000783282228912525,-0.00540298059475979,0.00658269419288605,0.0176890030069109,-0.0095560134980295,-0.015463657773649,-0.0720470719782825,-0.0974070569360803,-0.0585875974636271,-0.0282561478281927,0.0295799835302678,-0.0463052292064985,-0.0163273905845209,0.003195454014321,0.027773212027511,0.0127909848897262,-0.0272811094307924,-0.0127106220107748,-0.00228780126642231,-0.0310124493260449,-0.0303263374808369,0.00519968259155567,1.01606853003519,0.966470913330846,0.738190621398523,0.524538555372464,0.320848000964951,0.181650149386728,0.0443411902131585,0.219359524957934,0.174993736466013,0.151975776837433,0.130468918528406,0.101731404172473,0.0747981628120741,0.0389949115620262,0.0113613374120988,29953.1925561629
"989",-0.166577981888205,-0.0894363245219693,-0.115832591372419,0.00441920674433485,0.0365102184697558,0.0473280889028055,0.0585944043621963,0.0150502495716862,1.00819922731799,-0.044225279896103,0.0173115243606848,0.240703694881629,0.458957827171951,0.677130837181246,0.806213390223027,0.951022948657385,-0.0600142398682132,-0.0285687696028518,-0.0554981667626926,-0.0588806269104894,-0.0388962505218839,-0.0280980368538403,-0.00939854566214167,-0.00190968210175332,-0.0270251098570356,-0.128688187251011,-0.0185146643170458,0.00745815515147614,-0.00570812086518524,-0.00973603974834346,-0.00331083205212286,-0.0111168976597273,-0.0932095109315718,-0.0768871898004551,-0.0621280218130822,-0.0320088136792344,0.0312745220425414,-0.0384948695533524,-0.0219631454047108,0.00203870792865633,-0.000133137233182923,0.0328354918760642,-0.0344841769911196,-0.0243729272398197,0.00052899370842565,-0.0251059382032079,-0.0302997393510509,0.00383657884347436,1.03424972525813,0.984768536799783,0.733808889808852,0.50704116372566,0.304470702492,0.179000046524864,0.0457548266171819,0.22624391411979,0.180671279839032,0.152859313395759,0.126747684111512,0.101300159357104,0.0754242179593706,0.0384860358916789,0.0113988988638372,29960.5165023583
"990",-0.211631305872392,-0.0864144036780113,-0.163398793873587,-0.0445811052216663,0.0186818803715816,0.0667683710635732,0.0747636173671171,0.0173989543715837,1.0146748911716,0.0664533432762675,0.0564102381188615,0.228222203049775,0.508363650935221,0.660060301283132,0.80110942326977,0.948647506149942,-0.0533083176410387,-0.0451389459498383,-0.062465909503795,-0.0653616475464862,-0.0453354869730982,-0.0172125549976229,-0.0155666875686792,-0.00220226906595067,-0.0425108468720236,-0.0560972091839022,0.0359382364732726,0.0387204532554718,-0.020562683403801,-0.0068005564525276,-0.00746759764973198,-0.0145904970742451,-0.0664099407967335,-0.0936710921812766,-0.0436187833159952,-0.0373495520271956,0.0265727106190234,-0.05180849319218,-0.0261465857670767,0.00224952312775899,0.0213553130275362,0.0221410895621486,-0.0143437309974702,-0.0229689497516598,-0.00422059084438153,-0.0258785529900021,-0.0309188048161894,0.00378847056733016,0.916848858881153,0.94974539159412,0.76205829645482,0.46799035902961,0.315410717341525,0.180997655408956,0.0482112767096518,0.220904856756097,0.175354352125965,0.149532083254631,0.13174197932135,0.100562409547944,0.0727954939754764,0.0389402298278672,0.0113767553510522,29954.1990140094
