"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"1014",-0.178522600700629,-0.123802266327255,-0.0918640060700395,0.0525048955475031,0.0429936905456922,0.0828909861360416,0.0790040252398197,0.00892379377219792,0.996362135274823,-0.0148977715572794,0.00930141171244498,0.159353946698463,0.425563549263573,0.62857049568112,0.777883132942207,0.947893695896039,-0.0879653687546918,-0.100980556661554,-0.0638904552991261,-0.0545631940968761,0.0366230206771056,-0.0567015506795724,-0.0252316566364425,0.0036995352460675,-0.0136592285618252,0.0194038793138456,-0.0314803837286733,-0.0433081424371361,-0.00371938043204852,-0.0281107385665879,-0.030888547712511,0.00463412534446918,0.99558643234912,0.969444981938639,0.79542577825159,0.531608394538276,0.338523392857068,0.200259019350936,0.049011401664502,0.221547908184279,0.182362627079339,0.155027566787764,0.129789618335785,0.107525709639635,0.070672300428988,0.0399810100423931,0.0117578635840654,59132.8400871127
"1015",-0.183909904723363,-0.136744857567025,-0.115324673689942,0.0260351943183545,0.0391794791160242,0.0751876228555477,0.072871444226604,0.012294688459323,0.995875886165458,-0.0400180298047892,-0.00688153510380043,0.208464555229266,0.440763672687121,0.626020705038516,0.781531700751897,0.945885390734308,-0.0786013289340685,-0.104392005010567,-0.0531775424572121,-0.0365836068662213,0.0297495657644569,-0.0485648692076621,-0.0252491170607777,0.00132930230666688,-0.00531043256198315,0.0295170362926235,-0.0286867715818756,-0.0308315462799644,-0.00800431961659322,-0.0248816900358076,-0.0324583485810864,0.00360286676059844,1.02381491382526,0.992100043022149,0.749434305540977,0.518560117627614,0.343242766053207,0.198899623545964,0.050370757568358,0.219156439931795,0.181554345245667,0.154745457129276,0.131978221207518,0.107057851801999,0.072131823732931,0.0391393322129901,0.0120518727163993,59131.499476779
"1016",-0.134703681402163,-0.102822825697409,-0.109632954004798,0.043453739967658,0.046522343942832,0.0698055281580074,0.0781599312493819,0.00933282991429268,0.988173516559174,-0.0451711084624,-0.0142380860962914,0.189331289539007,0.441008018753447,0.636198299374739,0.773990068945484,0.948386608292105,-0.104104015874526,-0.115913804941957,-0.0616208433805941,-0.0471966952643749,0.034313902738987,-0.0489380130453393,-0.0239406878173103,0.00200858442776054,-0.0208161012270529,0.00747908975345331,-0.0314206050063476,-0.0327403533997588,-0.00461222219460641,-0.0267899360825594,-0.03315139018592,0.00394407193199297,1.02110853823264,1.00027886114916,0.766578024096251,0.515247633724556,0.335107253591098,0.205063020892233,0.0487627998044746,0.217778142695588,0.179617599302512,0.155799798858793,0.131129492096626,0.108375243469936,0.0722145038017953,0.0392825056776848,0.0117093915533373,59137.005554073
"1017",-0.1989503809877,-0.105417481963947,-0.109276988451217,0.0335953551999405,0.027813737096669,0.0840761941924217,0.0662014088624312,0.00896236432166224,1.00262236229676,-0.17896806824033,0.0270515687709882,0.194048993015353,0.432361774845889,0.62890278641014,0.782660931210505,0.948024934144355,-0.0904428734174431,-0.117102165485855,-0.0619610986435673,-0.0515898641436019,0.0409971606750076,-0.0534403664306919,-0.0228986279039813,0.00326191990716704,-0.00376756870084458,0.00859542895383245,-0.0440362840032058,-0.0445782042814904,0.0010222821674794,-0.0300595819017695,-0.0304126531605127,0.00511726970024397,1.15557346755391,0.95958151847578,0.766231080778367,0.528814961541495,0.338099310516417,0.199147343896532,0.0489569690037753,0.212964121211629,0.181262799700626,0.158092908511565,0.132716472915598,0.106582251712576,0.0715880020183513,0.0392246268459661,0.0116542331176469,59131.8146166828
"1018",-0.157425060454811,-0.0916446743484887,-0.107631652338605,0.037106836777816,0.0450461667846266,0.079226406618618,0.0762993023323125,0.00994895860624776,0.994238135201447,-0.0759737538937559,-0.0176919459501626,0.177223932306835,0.451033768846964,0.633493403601757,0.780548883555071,0.948606927391317,-0.101993274131942,-0.103685138368788,-0.0680696368312397,-0.0350189430402479,0.0228584507540248,-0.0477663563742639,-0.0222635346278057,0.00243500997087252,-0.0261541022770246,0.0192667062357711,-0.0297932720893415,-0.032338620645146,-0.00834528002490767,-0.0333314257611441,-0.0314929318274489,0.00448635847687376,1.04549519551802,1.00220056066282,0.777248795625184,0.506337669750754,0.334584260076852,0.198405116500115,0.0479946770411599,0.220953093714672,0.181156108856932,0.154763695675831,0.131414878722694,0.108869283305172,0.071803294482721,0.038374431237084,0.0118148629483037,59124.1860775412
"1019",-0.15108153767459,-0.137124488060196,-0.0834489374245544,0.0610982079847044,0.0287584093352098,0.0798704880963223,0.0689084165577111,0.00843392900976482,0.989816245595693,-0.0550201175594997,-0.0100748131488809,0.161961762912345,0.455785248479066,0.62693237228563,0.786046519894575,0.94772661726026,-0.0967055829166984,-0.114069256181175,-0.0779770521042652,-0.0448027335531806,0.0342230235486914,-0.0541571625800143,-0.0212728928280697,0.00331117885107829,-0.00243049888351455,0.0136401423487189,-0.0429505907939081,-0.0412781857224129,-0.00555019849388198,-0.0340091929604665,-0.0315485393372971,0.00483008803984429,1.04286457537377,0.991213751774142,0.788625391027966,0.506007787361866,0.342368778717165,0.194424479048877,0.0495271821321209,0.223636365148526,0.179519626258382,0.157653061106166,0.134145753697376,0.109073565130318,0.0704369458402839,0.0393163192388204,0.0116538644444901,59134.2419301199
"1020",-0.165707345666151,-0.133195327409535,-0.123072168309169,0.0469458141233913,0.0408264963829766,0.0844371426224873,0.0678642451698358,0.010001505928158,0.99288229457612,-0.0419014371664309,-0.0255680104503247,0.167920404266874,0.432641664586049,0.634427846244636,0.780031700908599,0.946997575546973,-0.0957353510530078,-0.112573938269795,-0.0616816481768015,-0.0473616363001967,0.0267087008099448,-0.0542496509407532,-0.021623438007946,0.00244853600633333,-0.0147291270429508,0.0175285668411878,-0.0185246904596289,-0.0356157308577931,-0.0117672691878231,-0.033044869749696,-0.0305929769554393,0.0044110443088052,1.0266796642556,1.01304341978096,0.78554756267404,0.527020468815792,0.333031065565549,0.201085589725168,0.0498165909851802,0.214260963816222,0.18184665991427,0.155347937204408,0.131454446350437,0.111677153697005,0.0688155472817143,0.0389795337937808,0.0114780790307603,59130.5705343303
"1021",-0.15896056018778,-0.1256872873729,-0.101905292812841,0.0477567020469514,0.0254925927204215,0.0564055020116387,0.0724135812076792,0.00891502093768731,0.991046235887258,0.00455907314354474,-0.00722730735662832,0.162015567763804,0.444609644278599,0.63944972473366,0.776258472239896,0.946863751360078,-0.105171562281556,-0.11388762988287,-0.0591932964440569,-0.0452616674133452,0.0346628685944024,-0.0475315653317981,-0.0221542446076034,0.00248304137110487,-0.0119251511226456,0.0137914625883699,-0.0275074643702323,-0.0414868786686639,-0.0115664036295496,-0.0220802757977235,-0.0321187284798358,0.00413606733654687,0.977820286636212,0.989985781610785,0.794346767522413,0.519753500757597,0.334688732303809,0.203600539347287,0.0503173188935551,0.219283528903364,0.181051691348488,0.156203196178988,0.13054099169343,0.105734020747203,0.0719745643149242,0.0383885396395732,0.0117368089692432,59126.7420301807
"1022",-0.196573009039772,-0.128177008224241,-0.0799336546200088,0.0392243580277422,0.0489132810354465,0.0632953613998624,0.0741709855964951,0.00790988354345533,1.00354392429496,-0.0213175385680794,-0.00504846816433161,0.160674838912236,0.459884531669376,0.631396511460832,0.778337441940759,0.949836012740148,-0.0988678719884612,-0.109761476731349,-0.0642299945726191,-0.0418961300787574,0.0281158069357051,-0.0474425010159292,-0.0243053397386243,0.00294798280545542,-0.00455502000129241,0.0193151554707854,-0.0329243945687554,-0.0279290474222923,-0.0144158820550341,-0.0244678916357328,-0.0306682120637982,0.00417039000663632,1.00486738246898,0.981438387147625,0.795510078181229,0.496341429313783,0.341495169593253,0.20105739428366,0.047530999167928,0.21952013121279,0.18042306479404,0.157506201840773,0.130830647305847,0.108835437330205,0.0733758730624642,0.040017750630359,0.0117591115401076,59133.013850274
"1023",-0.198985050252115,-0.115595998207255,-0.0955278307130191,0.0418809482500244,0.051328019647527,0.0706792906499786,0.0697266210442873,0.00882400930320451,1.00080903446418,0.0191045264335929,-0.0161403531317514,0.197686567965026,0.455591455635653,0.625401519346993,0.783048850631484,0.948848307733832,-0.0861887864936899,-0.112088716210651,-0.0764745878129904,-0.0571248628606451,0.0321181556062151,-0.053700835919366,-0.0211849465907452,0.00352233314037714,0.00966113793025267,0.00505077035788935,-0.0345440187293674,-0.0459834617250479,-0.00607610815472725,-0.0266352087766181,-0.0312808204681977,0.0042625766580943,0.960830144902911,0.999085827832884,0.760888706841223,0.500141893465265,0.346007810659786,0.197650017042834,0.048141834541473,0.217324940463179,0.178598709608789,0.156222133024275,0.130835114026898,0.104822469445695,0.0704417621411942,0.0394870750515706,0.0117548981614387,59130.7833960883
"1024",-0.194975150598758,-0.107257554053759,-0.087860689882005,0.041576277939888,0.0432035951571523,0.0753142000681204,0.067871409865129,0.00745843519239628,1.00437593274864,-0.0209022150937118,-0.0443817505181246,0.163855542280649,0.443588081187056,0.62500957352494,0.780506732298763,0.949445164452844,-0.1017045635365,-0.111241693617044,-0.0601211291892867,-0.0496689293667399,0.0266289099024311,-0.0495588986393844,-0.0191146971003904,0.00388799944511163,-0.0139118283194126,0.0132412403955266,-0.0356313620773567,-0.0410802087822401,-0.00891647910983397,-0.0285172772407219,-0.0298537488335157,0.00469246574828043,0.999474722852512,1.02365895053716,0.793272697225692,0.514910541586901,0.343882503388169,0.200732318613234,0.0479890844958023,0.219138738211364,0.180856084462702,0.156931620388188,0.130387392719891,0.108518125975423,0.0712207963242994,0.0391024203639039,0.0116136004462011,59138.5309838935
"1025",-0.196043780786018,-0.151092258983183,-0.108263884391518,0.0396994292251453,0.0563693484822669,0.0765757926283072,0.0770855963646234,0.00976991823287868,0.999385662811743,-0.0656769965799641,-0.081205614150174,0.150576791191018,0.446496612940408,0.633144016089148,0.778018268184885,0.948451681905453,-0.0905038222169497,-0.0965979971798716,-0.0623909107796226,-0.0334144240988699,0.0266352698113607,-0.0475706746923185,-0.0282664208011461,0.00282221272295486,-0.00233876462903168,0.0309380953884066,-0.0313117398555618,-0.0308902626483003,-0.0125295387367847,-0.0245765403538282,-0.0316015903992771,0.00394958412408453,1.05481845701268,1.06799910133709,0.804970733997921,0.509704652282032,0.33540292320779,0.200841556098956,0.048419691468506,0.21350017400449,0.179730978994726,0.15743279092461,0.131798334038025,0.110770703097473,0.0693595216871565,0.0398202830338587,0.011671388421814,59120.7669409458
"1026",-0.183625496087641,-0.150609251019954,-0.101679672050063,0.0422859488553454,0.0343348595843248,0.0808603443669628,0.0653943689089056,0.0119674735251835,0.996872045813725,0.0689780594447828,0.0380405343070214,0.221937988391338,0.44946072859274,0.625177445533837,0.783395521859125,0.948316717075593,-0.0996528859398399,-0.0861316530002595,-0.0624768074620446,-0.0507874288749338,0.0317469719227829,-0.0541438479155276,-0.023064104233688,0.00176215992161969,-0.00486374017395309,0.0325461061767699,-0.0325210731512037,-0.043842736342071,-0.00185323222185633,-0.0330961049867708,-0.0329810321763176,0.00322197137192766,0.917452243939179,0.945428824933464,0.735594052471584,0.510429169720364,0.3438788937473,0.198956012160946,0.0478798258227687,0.214151739673915,0.182855694189191,0.154922689007464,0.133133285308357,0.109393350302448,0.0715754520645625,0.0400320416659714,0.0115654732002811,59130.3810894218
"1027",-0.175742835534159,-0.163199533741315,-0.0983462416635391,0.0204827718182885,0.0483684853689164,0.0860776158386462,0.0721702368274375,0.00991383598888762,0.996056086278996,0.0549565237951531,-0.0351863911349512,0.214030504949969,0.426633520905018,0.617261986982681,0.780518065631081,0.947541817188835,-0.10221903945671,-0.0890297441180674,-0.0576414033807911,-0.0488964277689298,0.0281815459933391,-0.0565129153677147,-0.0248146583404696,0.00266227997206201,-0.00172642512854745,0.0322759149676235,-0.0276098149998476,-0.0353092179035149,-0.00718448846679251,-0.032555230624029,-0.0328187058833947,0.00428666690611302,0.934486005946541,1.01748173859011,0.748203464528209,0.530122035175019,0.350134129462753,0.20034474705464,0.049246497437619,0.216454375569486,0.176336199285729,0.154199607752247,0.130836141658403,0.107406434904124,0.0710013907173273,0.0384614019384916,0.0114839910818285,59136.1572047966
"1028",-0.147551238697151,-0.121169141973501,-0.123256524558459,0.0231850051983832,0.0479521474275246,0.0817151963292139,0.0782462756240107,0.00996336643307141,0.988624400123642,-0.0671017729407942,0.00271207226815559,0.227366584123625,0.4508200178561,0.627908034564213,0.777786053576333,0.948456031563006,-0.100225840256809,-0.115116477959975,-0.0590809426504431,-0.0463344097977038,0.0249719204324569,-0.0532160387416434,-0.025459447159074,0.00308794975190644,-0.0156613086947222,0.0143386328511242,-0.021845107899102,-0.0382662934214699,-0.00726084442104936,-0.0302275595650438,-0.0330035515072148,0.004443282717449,1.04940734796593,0.985292727325947,0.733450036424814,0.505450767258394,0.340220174815386,0.200920629326466,0.048053765481388,0.214741621514932,0.183010596624601,0.157844350951456,0.129658228129997,0.109201629309021,0.0723087092666745,0.039407374903477,0.0118327088145423,59137.9754424422
"1029",-0.190335039491651,-0.135007534409587,-0.0885470127416633,0.0487161747801371,0.0470397806003752,0.069507045290979,0.0721975812863409,0.00962986461169622,1.0013857270559,0.0289338855065341,0.0504933293413316,0.17018265181433,0.4389653957708,0.624648931962042,0.779145122559332,0.949446771279428,-0.101051534167644,-0.102966150451079,-0.0808206145896213,-0.0463909312157995,0.0302577189953813,-0.0465861850601506,-0.0245803597231099,0.00239386569338945,-0.00367756016432421,0.0262287108554689,-0.0429890953341153,-0.0393120734940596,-0.0128414108769654,-0.0228436373016957,-0.0325117719673319,0.00423036747761748,0.955095564041518,0.931003363035856,0.784088818907392,0.518520900581487,0.346534570971304,0.201214545140342,0.0473215291052899,0.216438507260371,0.18049911108775,0.156624327352029,0.131262559340589,0.109388828780549,0.0719218042246043,0.0392961989028331,0.0118456481018364,59139.0180414307
"1030",-0.164988790486428,-0.137186758331237,-0.105416903792259,0.0583090797235812,0.0431157402750457,0.0697103045222969,0.0648923305925909,0.00771720420354977,0.992945201006833,0.018744515812997,0.014218964095156,0.176604695310545,0.442449423733143,0.637267327315486,0.78691513253784,0.948565324645325,-0.0961991745896217,-0.109515865899821,-0.0636464815035712,-0.0468068214662959,0.0253057086146213,-0.0508701105324555,-0.021590041975028,0.00298455723595254,-0.014981271312595,0.0218409260640995,-0.0175957933803846,-0.0376836723913536,-0.00900721156388543,-0.0266076394356571,-0.0302157081423737,0.00453642974794407,0.966491603971586,0.968823955395849,0.772874176629039,0.516768784194205,0.333033929612207,0.195191304828481,0.0489355621935841,0.213775835534717,0.175162851566188,0.159005478092868,0.133126318563635,0.107546695569183,0.0714975725293302,0.0398294559111203,0.0114623104290803,59134.7493410576
"1031",-0.190342748892317,-0.150367092760017,-0.0767800240266569,0.0459817617484554,0.0153830823485378,0.0660385341368765,0.07108803821001,0.00891707198263417,1.00108638562668,-0.0373084434912493,-0.0483829413045062,0.200584706794794,0.466152122635831,0.640761388768302,0.785735668053569,0.948158107662317,-0.0829974766171986,-0.100970137059232,-0.0694288027029453,-0.0481860157594177,0.0272041349026276,-0.0496249531808466,-0.0244973594030139,0.00254936316166372,-0.0117698660474549,0.0221331346952865,-0.0389643981283497,-0.0357612076874822,-0.00678324212214738,-0.0210008471787278,-0.0329942239575559,0.00383667561484884,1.02623624787114,1.02418948784144,0.753473225950104,0.499814241520625,0.330867502856916,0.19452871842484,0.0489390325049943,0.219202760583553,0.183513838717223,0.155199891395854,0.132613642861615,0.108595150029453,0.0703506451567951,0.0395647161604133,0.011712710687468,59131.5773661653
"1032",-0.184368751167958,-0.119683742192084,-0.116572105820178,0.0393184074142103,0.0382989020929905,0.0839940882185728,0.0675566069501282,0.0099824045151077,0.997075933939282,-0.0601137493416378,0.0399014270410993,0.181327002681481,0.43856428783468,0.632671300282176,0.782555062588451,0.94679073563225,-0.0879789048214828,-0.120959482933503,-0.0618201715362295,-0.0414196576596877,0.0410864687150221,-0.0594660578919052,-0.021369988371335,0.00282598755029171,-0.00260255945390522,0.00259150030806225,-0.0301630248104189,-0.0317007812100238,-0.000586327114838902,-0.0316627102723838,-0.0306311381735975,0.00464138666029168,1.04149236847119,0.946930596688469,0.773982943213639,0.520229593206817,0.335175372941081,0.198925569673088,0.0499014253655409,0.216743378686819,0.181683270502278,0.15665616129921,0.128550060974118,0.103767034094954,0.0702630845680284,0.0390081908958779,0.0117721423217082,59127.0937819591
"1033",-0.188091335533752,-0.134467850070473,-0.0816270105816956,0.0315455771099725,0.0496078582967424,0.0708474526456355,0.0770684775049989,0.0102999881492404,1.00271361686642,0.0094471054193987,-0.0130270006514688,0.172774296737359,0.452109705456556,0.635101835086411,0.779925226444539,0.947772099914383,-0.10005139757142,-0.100076072524249,-0.0770154050349843,-0.0402372009703489,0.0198636410264548,-0.0547217115126964,-0.0241452716183787,0.00201906262161948,-0.0184758748185252,0.0182558486913523,-0.0455845523819229,-0.0311868926635914,-0.0059114514295031,-0.0284728820485754,-0.0301689031221169,0.00430803142137221,0.97468535166934,0.991408476895997,0.785124982229577,0.505236585874896,0.336422246825655,0.198442693130598,0.0489899295024398,0.216232091432927,0.178625105192714,0.158298630054191,0.130982137139849,0.109251203680941,0.0729835019171901,0.039514628073512,0.0116512641607277,59133.9784109944
"1034",-0.175536862575603,-0.118906266308462,-0.115769535327693,0.0490440366840624,0.0273259179153539,0.0814386094669968,0.0751067221757145,0.00965926926438739,0.994940904003675,0.011636757064984,-0.0425378613295603,0.191542628187541,0.437227105647312,0.618602419126567,0.775159996368275,0.947862742435941,-0.0922012224387162,-0.107961164874635,-0.0633417755125965,-0.0509573699137808,0.03266413493013,-0.0498443231912255,-0.0248678176393081,0.00264449077740932,-0.00777479539482633,0.0143824909500023,-0.0327423659087912,-0.0445728683982083,-0.00331822129203819,-0.0280839224001188,-0.0317101455440062,0.00454233552347839,0.969007761706076,1.03025980454101,0.762185851476624,0.524751101027987,0.349374594622151,0.204805562810645,0.0490196864138954,0.217685074215007,0.178616987185503,0.158016369998551,0.132240566010716,0.107971933419258,0.0711241144751422,0.0395142853626139,0.0119861069931457,59140.8393977279
"1035",-0.148321927172469,-0.132829097924551,-0.114629105429211,0.0263637830445045,0.0377860191378785,0.0762641528015341,0.0629668287840047,0.00953017090426096,0.988452706192751,-0.0523002630620302,0.023868286803312,0.190719968594875,0.447404438015084,0.640906140651609,0.782904316796935,0.948441189304896,-0.089408312310134,-0.103514575961719,-0.076382348118777,-0.0394008786985695,0.0243761051382493,-0.053153302278866,-0.0207138881463119,0.0028735754696719,-0.00892129726542422,0.0222639368391363,-0.0400801192279737,-0.0374038530402029,-0.00449809558712733,-0.031615980927146,-0.0281813595592209,0.00437411734227449,1.03493555813568,0.96549262925901,0.770105927683997,0.513298188217031,0.328560603058094,0.199973707816177,0.0483605794196401,0.217126028206961,0.182350136619963,0.15731121710228,0.13181183515107,0.108763758078225,0.0711372414114547,0.0405183129891236,0.0116411330094482,59136.3968185581
"1036",-0.220806673254846,-0.14861872462389,-0.117144845531585,0.0437689703188026,0.0286104189883862,0.072096019132623,0.0672736248018145,0.0102636259302723,1.0110069669734,0.0104308920887409,0.0172006293513646,0.180526954573136,0.456738570931168,0.632802134301257,0.782400229607179,0.947203589632062,-0.0925425508676551,-0.0910864055504885,-0.0671004424325127,-0.0434966472699106,0.0281803857930569,-0.0520444159395966,-0.0231070476443799,0.00209725287427293,-0.00554229494783195,0.022634542438545,-0.0316853150038201,-0.0385899552034897,-0.00410174641305179,-0.0243652952928554,-0.031454986086024,0.00407653090249618,0.977276878247322,0.972169326740513,0.77505220328404,0.505732405780597,0.338251873512126,0.199477846309758,0.0495158683129659,0.21889993131586,0.175298043354534,0.155207396148682,0.129486042973943,0.107782307587056,0.0703387803359035,0.039284982792903,0.0115866125411801,59135.3616549128
"1037",-0.193041146867154,-0.0955056801811371,-0.0860693620343419,0.0390752930564403,0.0236790244773735,0.0763294626698961,0.0640394784279788,0.0107646654226445,0.998700466392155,-0.160493066122968,0.0403256585727465,0.18562324401208,0.435306980980063,0.627882434170705,0.781343741636983,0.946801067205084,-0.0848384009114421,-0.113132100504817,-0.0528868191645513,-0.0560322377716763,0.0418608323150748,-0.0519460608490542,-0.0192565089579773,0.00241114833898841,-0.00359450392499264,0.014898555763374,-0.0334553999795305,-0.0425775394094454,-0.00353714585826663,-0.0289916917052083,-0.0289421589007601,0.00400307961729469,1.13451612732915,0.936913257459257,0.772446790201097,0.527528946457205,0.341772982912212,0.20075664118791,0.0497598244769987,0.215929170361599,0.181406039239011,0.158116184828433,0.132474622316926,0.107492137612899,0.0717372489568784,0.0392963796956991,0.0114393285395461,59127.793736592
"1038",-0.159898146103661,-0.131558916849238,-0.0915412951136495,0.0481959000874453,0.0160687480096447,0.0745003016168462,0.0728437442623443,0.0109867935203202,0.990258711327208,0.0330026929426789,-0.0425604283865807,0.180018420311426,0.453856971383116,0.631281643308077,0.780093714348388,0.947883345175092,-0.0909643083354059,-0.106229236922465,-0.0674811499787713,-0.0605155590629583,0.036419091891775,-0.0517835072625117,-0.022508949824309,0.00219189415070924,-0.00918098749983373,0.0161000999080445,-0.0315728885038668,-0.0485814620295858,-0.00291995142852151,-0.0289125723717111,-0.0322897060475666,0.00365895340654916,0.950311018850337,1.02412833331636,0.776515873695193,0.511060926447049,0.338780193517875,0.199986230876596,0.0484350569348509,0.215441026857656,0.17576322943846,0.154323479158405,0.128852838994011,0.108129371565702,0.0711849423308587,0.0400123651494314,0.0116397058829782,59132.7202539567
"1039",-0.207948171485827,-0.150967483906447,-0.0920094467675974,0.0420059175106453,0.0547530770176487,0.0692810618170529,0.0628796766186415,0.00976575016497706,1.00650418397934,0.0343274629247105,-0.00940858341731832,0.173369754101488,0.425656239393257,0.632628253466766,0.785986351070209,0.947745130699406,-0.0973453228160185,-0.108055815285185,-0.0802919252687627,-0.0496728640244437,0.0324799639950686,-0.0515776070920999,-0.0211191369800707,0.00251841908376763,-0.00706825518518826,0.0248028184256803,-0.0423372665385121,-0.0363755362926857,-0.00836350199996071,-0.0245383645058731,-0.0290591311760136,0.00414033348468548,0.954727479150459,0.991000501318057,0.782282656424214,0.529339472028144,0.338414557030336,0.196808074607257,0.0490518838779358,0.217966031874312,0.176998891301348,0.157518901925015,0.130417741426092,0.104716303986763,0.0711469092176526,0.0391180338289069,0.0116866732597053,59135.7592166471
"1040",-0.123091268044694,-0.153105950055863,-0.12143755060267,0.0444942394095169,0.049613837642388,0.0790181830204352,0.0721347524183621,0.00895243735890382,0.983228939643511,-0.0479570545032478,0.00471779647058281,0.153525239379691,0.427582033179916,0.623545778726891,0.778526312662602,0.948857412514265,-0.113250914649908,-0.0976204480191842,-0.0579008211212882,-0.0524006967563914,0.0286700533537908,-0.0544522124237207,-0.0226793825128376,0.00257181485236524,-0.016146873250914,0.0348517194583408,-0.0259068671211428,-0.0358267532823,-0.0160864128864942,-0.0301613200549608,-0.0331596638077458,0.00411262765229104,1.03683659269675,0.983059387940392,0.802546733193085,0.530191806177507,0.346303554724791,0.201879287529574,0.0482549742651973,0.214796683659988,0.179386160329669,0.158822460464557,0.129981112760962,0.107264522273752,0.0720398611341194,0.0392260823465597,0.0118373760222075,59136.5098142257
"1041",-0.177588983214657,-0.157588221762575,-0.101031243358091,0.0374122862689449,0.0421534996234428,0.0790618692068215,0.067012107298138,0.00782325179998788,0.99311950808032,-0.0261862674779427,-0.0198355793632306,0.186772953657854,0.440182794235673,0.624059495249009,0.782317630710694,0.949298572014739,-0.0832850638008356,-0.0999456832718267,-0.0628966416340526,-0.0405036272556629,0.0265404737490257,-0.0544748133135476,-0.0228712510137405,0.0024688103180662,0.00112372777257084,0.0249630739452337,-0.0343257381041168,-0.0395808420883303,-0.0115232098603527,-0.0307946891975472,-0.0324303634455681,0.0038454601385643,1.01621407521679,1.00414124735357,0.770074559051527,0.518893598245635,0.3454014793623,0.199544716451043,0.0481781105286532,0.219219136706076,0.177605440383931,0.156802237194558,0.131639755158383,0.107100965247706,0.0713005370769406,0.0394009489573725,0.0117138933914192,59143.0929392553
"1042",-0.154597945658845,-0.116711122010995,-0.0985757302832528,0.0373640583429503,0.0224047301740754,0.0790598687912301,0.0742676395270654,0.0100023000157384,0.989238090169051,0.0158177322757987,-0.109876101774804,0.168770121913906,0.449205788525025,0.625442818761014,0.777127519676071,0.948102372649164,-0.0963924326226823,-0.122830719788169,-0.0626970177061141,-0.0402681252702206,0.0323459863410677,-0.0547376057571802,-0.0228432986651455,0.00313761027417342,-0.0106686387619759,0.0143344462406568,-0.0411939255772596,-0.0238165894984748,0.00038122561450078,-0.0290950917288653,-0.0297843306652366,0.00447947476280033,0.966403214618241,1.09264153169092,0.787995944138517,0.513959758060527,0.34403038993721,0.202218901129857,0.0484067536434437,0.21385791015278,0.179437264811222,0.155885605831267,0.132463449565225,0.109272219377879,0.0710876509183304,0.038919876714336,0.0115988673778748,59131.1484905
"1043",-0.150128202269857,-0.109088799452313,-0.103351112825783,0.0623452130765102,0.0291041572088567,0.0772459637988761,0.0724770958680891,0.0102823616241042,0.98785051793037,0.0589289989030767,-0.0361695952536817,0.190829924499571,0.456497427461625,0.630584824223411,0.780235246476816,0.947964105468157,-0.0991219377771642,-0.111366463374763,-0.0676358709787216,-0.0481751518974461,0.0334539657237863,-0.0489914950426341,-0.0244473951803807,0.00273384227113874,-0.0101245568900227,0.0137153475879022,-0.0335514631892494,-0.0414058449709802,-0.00323092101394598,-0.0246637798283257,-0.0319628628366482,0.00373762206543249,0.91898675810475,1.02054003167615,0.759171900957744,0.505808120924309,0.33764952400004,0.199959823332155,0.0487967305414148,0.218499732933745,0.177502738173285,0.154737123942549,0.130117161931412,0.108064422349841,0.0717597557001405,0.0399386209718302,0.0118237174955584,59140.5472979505
"1044",-0.199339421697748,-0.110167657555612,-0.0982304315705596,0.0518987393757912,0.0471326306464935,0.0796762288509066,0.0733260770985762,0.0105879320767908,1.00094410637672,-0.0573644445667726,0.0531180656651937,0.182275586051827,0.459527452923898,0.613022162313043,0.780833060601947,0.946633533168453,-0.0934331489259312,-0.10874159371981,-0.0763233395982519,-0.0420482592009116,0.022143383441848,-0.0548772531917012,-0.0234926262165226,0.00306977746271406,-0.00102395642490131,0.0245816087573566,-0.0197157365643233,-0.0333394523860717,-0.0107460657618334,-0.0300257335865743,-0.0334998536027046,0.00343558030933847,1.03279559197419,0.929971924665364,0.769748509268824,0.49793675448519,0.356220281113297,0.199331575868995,0.0500611636446567,0.224533181624793,0.178425967610435,0.155819901473044,0.132532047217595,0.108208580525096,0.0714550400581857,0.0399709252536147,0.0118366664924353,59125.0503567681
