"","alpha","beta.1","beta.2","beta.3","sigma","lp__"
"2264",-0.335612383272401,0.926707815193777,0.0696410220881933,0.374038508365204,0.267010707272074,14836.9459451503
"2265",-0.3356904788572,0.922598439146513,0.0743751904159812,0.372838814733714,0.270386147920317,14842.1941085078
"2266",-0.333506702293607,0.917979341224268,0.0780272453009387,0.37434177888671,0.271140726830929,14842.2035500591
"2267",-0.334307923321141,0.920496386743245,0.0763560146102318,0.372377930686983,0.27025670456421,14842.7381178242
"2268",-0.328239553428129,0.916291652610227,0.0792706839751883,0.370324823949053,0.2693167230289,14841.0945532621
"2269",-0.330003628854097,0.915559218394131,0.0792514855363218,0.374088877355906,0.271809824062489,14838.8257940816
"2270",-0.33219027695774,0.919969990572404,0.0768336899078758,0.370304259067472,0.27160405525381,14841.962477087
"2271",-0.323462621956384,0.919342681584831,0.0761684215378569,0.364416597164535,0.268328671747792,14840.7592739768
"2272",-0.332698959763578,0.919310645494463,0.0762923452162116,0.373575415657507,0.272129159560335,14840.9222596964
"2273",-0.33120817545223,0.920811057359065,0.0754437664391084,0.370355886167207,0.268017160417902,14843.0603552721
"2274",-0.32585081395328,0.918920514807257,0.0764093892582629,0.368606218932405,0.270696423094878,14839.3117035202
"2275",-0.33475889113903,0.923766898249118,0.0725382395065177,0.373718312971013,0.268513509802556,14841.6456917278
"2276",-0.329796369403425,0.917539199678509,0.078232896709447,0.370715229220879,0.266141704928916,14840.9071232629
"2277",-0.334902093614248,0.923483838306922,0.0730667729040023,0.372799760245014,0.272572341046937,14840.851647764
"2278",-0.32486166660154,0.922202443068158,0.074067792070999,0.363640075979821,0.270267092554106,14839.8847603285
"2279",-0.333154688847323,0.92046706845167,0.0759521839641303,0.372566984893447,0.269293717458997,14843.0434108454
"2280",-0.332968752285086,0.921398636121004,0.0757079970573907,0.369757087504706,0.26766154090094,14841.8706412166
"2281",-0.325947934117015,0.918673826210315,0.0778835710885209,0.364622710960688,0.266004932308744,14839.0526302716
"2282",-0.323422139187976,0.921289886233214,0.0743673331418532,0.363264167415321,0.266388522396042,14839.5746152737
"2283",-0.336549668111383,0.917217697662352,0.0790203303167587,0.376890186625956,0.269610464840225,14841.2765066476
"2284",-0.335078926656413,0.920189799856436,0.0765532701644651,0.373295983378454,0.26925120503947,14842.8273135973
"2285",-0.334387902004418,0.918741844415753,0.0777602988543189,0.372946948275238,0.273720833047436,14838.6651060652
"2286",-0.338286413135551,0.923397748296991,0.0732461017509867,0.376447568123882,0.270313610541466,14841.426492798
"2287",-0.329606148317228,0.921189388154022,0.0741065554056682,0.370953664712351,0.268757604294844,14842.2888146518
"2288",-0.336915444209787,0.918292419812839,0.078577573189584,0.376104650478413,0.269536478665604,14841.4946671263
"2289",-0.332394207992443,0.922071907801484,0.0742748276707125,0.370724268625703,0.271772007309559,14841.7146051582
"2290",-0.333949746707366,0.92050162216488,0.0760010159936234,0.373468695521618,0.268773609934824,14842.3627027766
"2291",-0.33571319501022,0.919574432997995,0.0777269133450826,0.373060685230513,0.269618755069649,14841.7324825147
"2292",-0.332686148169784,0.920907488204941,0.0756049991645329,0.371840277091917,0.26955529167659,14842.646433705
"2293",-0.334366959750865,0.919250899320169,0.0778947725204239,0.372352879873198,0.27165413421406,14840.9068039747
"2294",-0.338294098357001,0.918399887140601,0.0775436747501457,0.379098315723263,0.26994016334602,14840.7258359787
"2295",-0.325666032279265,0.919990603935769,0.0770879774936613,0.362321017621274,0.269691940162398,14838.4523913402
"2296",-0.336387898331832,0.922571662410697,0.0733811508360773,0.377001663608543,0.268933093810724,14841.0034039831
"2297",-0.329498881777067,0.918961278793177,0.0767869906556023,0.370358958816566,0.270155846119209,14842.7506071293
"2298",-0.341212674616082,0.917183865275935,0.0792540966737065,0.381064025288816,0.268364772552734,14838.3278770775
"2299",-0.333653426423918,0.921122086120232,0.0746265598927698,0.374742412589705,0.268875277659297,14842.5487962475
"2300",-0.339589583235788,0.922519503350107,0.0744681671156944,0.376581358995456,0.265708000526524,14839.4774642638
"2301",-0.331926605707275,0.919566453305028,0.0759178326237856,0.374378922882504,0.267494085254118,14841.1235744479
"2302",-0.342888627169621,0.923774538140081,0.0734858015304553,0.379535092900515,0.27245548524294,14838.2942417569
"2303",-0.334328989495196,0.920218069264793,0.0758350148811066,0.374404506896531,0.266979183770628,14842.6634375916
"2304",-0.341655854015176,0.917426153533098,0.079407482668542,0.381763977013556,0.266963245497578,14838.1505088743
"2305",-0.332149623815859,0.921343945187465,0.0747324713307787,0.371371889019715,0.269251020355541,14842.7107345658
"2306",-0.330371226864348,0.921329093782477,0.0749406439849053,0.36983829653496,0.271967400728102,14841.6565383742
"2307",-0.336196439539091,0.923193890416066,0.0732133542095333,0.37457341910258,0.271524722798263,14841.3609552044
"2308",-0.338511440959806,0.919777973984645,0.0774167798685006,0.375858607022778,0.268058097794459,14841.4812496717
"2309",-0.335426566913598,0.919785611614538,0.076735933148209,0.374732613189354,0.272451192438201,14841.7999908317
"2310",-0.334275889657893,0.922998466669445,0.0740887559145633,0.371072754933089,0.267852667986877,14841.8607860072
"2311",-0.326389288711194,0.917418388877317,0.0769031735708389,0.371298985495729,0.271695770982712,14839.1436162503
"2312",-0.332687637615055,0.922702521180005,0.0741454159677395,0.369825850815119,0.27078425844086,14841.96880339
"2313",-0.330889338987053,0.92147393827498,0.0746028795300907,0.370315452422292,0.271404356673724,14842.5093082459
"2314",-0.336471436997911,0.922632024766358,0.0736267597248979,0.376366240441824,0.265889589662394,14839.8743092617
"2315",-0.322964946337766,0.921767267197008,0.0746540275739156,0.361232156309071,0.266905596718896,14837.9459055143
"2316",-0.331899648427394,0.9221790655601,0.0739436794597215,0.371130593710928,0.269016120010961,14842.9490724561
"2317",-0.340749935941081,0.920612399381926,0.0761809596169366,0.379666704534508,0.270995014794855,14840.9714858176
"2318",-0.329609394948184,0.916723820348915,0.0789819138366099,0.371158634435013,0.269870203190873,14841.588247314
"2319",-0.339014327316028,0.920670639356459,0.0757573596274597,0.378025458328594,0.271368322788251,14841.0061732661
"2320",-0.330351759878432,0.921736613372662,0.0747994145568656,0.368119200352589,0.272047707523772,14841.1836123713
"2321",-0.334167683682069,0.919339346971141,0.0761860613357205,0.376609155770237,0.269723301984546,14841.512515508
"2322",-0.336670100785884,0.919327201648292,0.077729105794989,0.37411821665859,0.269886518895081,14841.3769310572
"2323",-0.329881894790434,0.919645897865572,0.0762540356532829,0.37062738125948,0.270416544932199,14842.6534028572
"2324",-0.326008669265728,0.920446492267438,0.075189422123042,0.366158004418868,0.272410067026745,14840.4319438557
"2325",-0.333708954509849,0.920883772365685,0.0757152028817359,0.371864333389296,0.269504775301248,14842.7651084269
"2326",-0.341439341156572,0.919555940502014,0.0764230898597981,0.382733078300656,0.266954734443006,14839.2775104926
"2327",-0.334112480654742,0.920234137733415,0.0746981300121019,0.376817460805132,0.269809476632559,14840.3133841637
"2328",-0.338396862735817,0.918972042302883,0.0783329328324972,0.37544639280579,0.269390369640999,14840.6394353881
"2329",-0.331335044663499,0.917725133662811,0.0784773125938125,0.371912464491026,0.271465627245115,14841.5282729716
"2330",-0.334139162167255,0.919829047143568,0.0767427876192051,0.372582889959869,0.265230243413402,14840.7962452729
"2331",-0.332732059650531,0.917233925604747,0.0780128984784528,0.375801822954388,0.269311184371869,14841.5294763339
"2332",-0.327504189622611,0.919529760275607,0.0761168529949595,0.368065031457092,0.270765772475647,14841.9372958157
"2333",-0.332717174631759,0.920335953047155,0.0754222608643068,0.37398162375064,0.267867884634866,14842.5176699542
"2334",-0.339077442325027,0.916615948163205,0.0796772300923055,0.379290034414164,0.268563982953919,14838.9117783816
"2335",-0.336017716626514,0.921564390313856,0.0756146259870662,0.372021098808002,0.273091435905902,14838.0801294484
"2336",-0.335807427448616,0.921161117890921,0.0759513921522188,0.372833025407432,0.269624803661485,14842.2935731327
"2337",-0.337149628643242,0.920443230983601,0.0764576363262707,0.375902913555043,0.26839596843589,14841.6468621416
"2338",-0.331622835008967,0.922594732299762,0.0739660106142029,0.369302883493922,0.273783149948549,14839.9439824598
"2339",-0.324211709384504,0.919440133733078,0.0763464910924953,0.365667080716092,0.268169287365008,14837.6853840709
"2340",-0.333535072693444,0.919717870059977,0.0765253842470353,0.373257624710092,0.268432143295046,14843.2325427837
"2341",-0.334163956659404,0.92006859459746,0.0755697728610785,0.375343122455491,0.269511286836545,14842.6733526951
"2342",-0.338649821461091,0.917892912903652,0.0787746233787507,0.378730496999383,0.272642544887862,14839.4313631209
"2343",-0.336696967356685,0.91726055062894,0.0791078031179933,0.376924794596604,0.271351291320529,14841.0485495737
"2344",-0.332460994235449,0.920769540034342,0.0752772844691974,0.371723406362478,0.26818449772651,14842.0916454836
"2345",-0.329916897529678,0.916890110017582,0.0795257428871276,0.369555204646383,0.266911055433649,14840.5018056897
"2346",-0.33160202048143,0.918233272963195,0.0778556060050082,0.372723080433051,0.270223459381589,14841.4826020273
"2347",-0.336393710059719,0.917484586523854,0.078730363404847,0.376013925024793,0.269469263611254,14839.0200003128
"2348",-0.341353011078943,0.921080352256547,0.076696634971918,0.377300559390615,0.26850814790131,14840.2410509877
"2349",-0.341011279208152,0.918230770489,0.0782879557800853,0.381120083900734,0.270459790493404,14840.3531367242
"2350",-0.332130063713408,0.922495938790603,0.0723914883887433,0.37433936878394,0.269286279713778,14840.0923384412
"2351",-0.332954054158312,0.920103876941295,0.0762927274222093,0.371937267116605,0.268338808326107,14843.0655401771
"2352",-0.334000162956772,0.917718040710037,0.0777805324272443,0.377120904206599,0.266983914201158,14839.7928515146
"2353",-0.32718301383998,0.918881365856973,0.0766073699480136,0.369050185508909,0.271040290837587,14841.5813463948
"2354",-0.337783842530149,0.91700376315752,0.0791523294128799,0.3792174255363,0.268347300191828,14840.626448419
"2355",-0.332152837553032,0.921959852907245,0.0745533420203176,0.370358743930566,0.26753742129675,14842.6153852138
"2356",-0.332369139216811,0.919395064589885,0.0765799170312717,0.373524093479128,0.267411017304135,14841.7951156999
"2357",-0.32461900835016,0.922072803651608,0.0736096219408553,0.36402829338331,0.27054677147693,14840.1189881292
"2358",-0.336722373289682,0.919946230140963,0.0766105957216391,0.376072646744599,0.269424540664773,14842.7378466364
"2359",-0.332659278244801,0.92238334204733,0.0743876017829205,0.370727254656015,0.268713233212865,14842.0696960942
"2360",-0.329846871651833,0.921622872543953,0.0740163499408116,0.37072335787864,0.26926539265379,14842.5337095216
"2361",-0.330153031929779,0.919483798761619,0.0768000787495217,0.369452107232793,0.269445338854423,14842.806314509
"2362",-0.338692272480288,0.921267461522344,0.0751372814276821,0.378029546653445,0.270181729488075,14842.023964067
"2363",-0.339007644297319,0.918911002490843,0.0778612349100937,0.378244116456325,0.268190062977105,14841.620285796
"2364",-0.341287174581207,0.92119581155466,0.0766987900018882,0.377418676174073,0.268453233941525,14839.4251243036
"2365",-0.339502532422063,0.920621126803344,0.077133912453301,0.375815860896162,0.267672960078349,14840.2618026466
"2366",-0.335874912982585,0.923046757394487,0.0740409974996262,0.372111566063814,0.269909499962201,14841.0150247585
"2367",-0.33041110220493,0.920658855102336,0.0748571903189897,0.37105645342312,0.271770269652856,14841.382751772
"2368",-0.332842906051177,0.920247416691781,0.0750787226582252,0.375340818424962,0.271385235764832,14841.2449010228
"2369",-0.33292990078776,0.917841567605159,0.077740864518326,0.375262766113283,0.269810958343238,14841.9966878598
"2370",-0.332238649797102,0.921184452136842,0.0755077976628314,0.37084209731744,0.267100924364091,14841.8538439372
"2371",-0.328820275415252,0.922940420911303,0.0734596317869749,0.367405654228478,0.27082908929403,14841.0492325319
"2372",-0.328040370734827,0.918319721168185,0.0770182767677394,0.370489784828103,0.271376672651001,14841.428666619
"2373",-0.335367733116464,0.922275569404564,0.0739914914512418,0.374248875629178,0.270686440899483,14842.2294077992
"2374",-0.332824427059534,0.919343987148768,0.0782295266996001,0.36912089192834,0.266884917005903,14839.6654466286
"2375",-0.333856056166197,0.921056090115837,0.0752552683789867,0.373220696641416,0.270086967232023,14843.16423022
"2376",-0.327249708684196,0.922096172318235,0.0735593160263473,0.366989474044433,0.264703909482233,14839.2850138159
"2377",-0.325357201738751,0.919451424891176,0.0751809399097569,0.368701361746917,0.270290061434525,14840.7227931068
"2378",-0.329058749454834,0.919326080835152,0.0757502323499764,0.371769166037947,0.27049202923436,14842.0224509172
"2379",-0.331981362511862,0.91871098991706,0.0781153776902454,0.369708146347087,0.269777286057704,14840.9035873388
"2380",-0.332484112893532,0.923401918030459,0.0729156596805158,0.371560345012353,0.270533240116394,14841.358010647
"2381",-0.331718085708863,0.918406064145037,0.077867439559832,0.372059767515167,0.268299533803511,14842.2298165563
"2382",-0.33567439690076,0.92199971753062,0.0737795527304614,0.376459775776401,0.266090858040713,14840.9565228101
"2383",-0.331917560572351,0.921068695254413,0.0755055506821568,0.370158165996751,0.267870319544739,14842.779628747
"2384",-0.33385684146822,0.916912727259294,0.0793735330227044,0.374638639167065,0.267660682880129,14841.2794109522
"2385",-0.330789776284727,0.918820158070075,0.0768020304049447,0.371974919736247,0.266817970795859,14842.1773260722
"2386",-0.331851251222275,0.923145002019752,0.0728480843600054,0.370898906015995,0.273013313109742,14840.4253788397
"2387",-0.330475249763667,0.917934502980799,0.0778085587558201,0.371103833222666,0.270328566616269,14841.1935909992
"2388",-0.331588488809531,0.920275886077044,0.0750236276590804,0.373670666465617,0.268896915552712,14842.5219142092
"2389",-0.331858061402214,0.92266115409763,0.0745191096485286,0.368507999818641,0.266766135204571,14840.7238008053
"2390",-0.329497787816899,0.920520019302949,0.0766849456585337,0.366339203209622,0.271089865119751,14840.2501051376
"2391",-0.33351326312047,0.922209347301292,0.073313983129605,0.374709481158401,0.267922844240133,14841.8147870856
"2392",-0.335370003391285,0.922978175777197,0.0735949253654469,0.37259703133744,0.270448669536223,14839.9521651878
"2393",-0.327995307391488,0.921047598555834,0.0747826208256729,0.367824925090885,0.26786475126701,14842.3268042587
"2394",-0.33735339468333,0.924620195661107,0.0723487904768451,0.374621014660691,0.270393377546029,14840.3608188243
"2395",-0.330267649079761,0.921776480198191,0.0746839229447853,0.368682445746812,0.266858785765423,14842.138223375
"2396",-0.330495369655369,0.92045704727033,0.0758978590061499,0.368955716955456,0.270269164318888,14841.9981665534
"2397",-0.327497158952014,0.921485348787038,0.0744520482156555,0.366994521202543,0.26724874494735,14841.9205719606
"2398",-0.334939402630923,0.918770017484064,0.0780064353037603,0.373950342981559,0.26824583765752,14842.2359438711
"2399",-0.340801260464393,0.919534691307909,0.0767962798644469,0.380656296056799,0.267520625994635,14840.408599819
"2400",-0.336863989905193,0.91853271596269,0.0788569263808444,0.374176345562928,0.268989242468516,14841.0257734151
"2401",-0.335089381970803,0.917189477995873,0.0779458541809893,0.379125208394246,0.269649428908535,14839.7502277254
"2402",-0.332358940200333,0.916881723989595,0.0787253428151619,0.374683564224642,0.271419357355443,14841.1881478025
"2403",-0.333096702078421,0.921515106145844,0.0756168138771216,0.370143925289928,0.267498591645887,14841.8760105494
"2404",-0.338802507048355,0.920560729484954,0.075515558945063,0.379323691177432,0.270010777155448,14841.6444227566
"2405",-0.332647234683752,0.920450986985278,0.0747997410196153,0.37508168693889,0.270084287284427,14841.9134227835
"2406",-0.321743909283932,0.92076800283273,0.074691192033778,0.362041735709433,0.267773871426791,14839.2717435223
"2407",-0.327290197637046,0.918670961899198,0.0761516254588086,0.370743310680824,0.270536695851222,14841.2779956489
"2408",-0.332544887122612,0.919272560447311,0.0763940984831821,0.374383347893194,0.267462241998476,14842.085463811
"2409",-0.33762546745367,0.920473582897093,0.0767357463655654,0.37476931674319,0.270689954807786,14841.7586264554
"2410",-0.343394210865319,0.919993538760786,0.0766932950947301,0.383097506470449,0.270907502320737,14839.11008569
"2411",-0.332906530169749,0.918440189776542,0.0777307331352199,0.373046598544896,0.272038702047266,14841.9327632949
"2412",-0.335854415600894,0.917687460056831,0.0780454462438213,0.377398359824924,0.269416681882193,14841.5117661725
"2413",-0.333558794092875,0.920000909219526,0.0753564815226866,0.375658332681375,0.269931598797616,14842.2548974756
"2414",-0.330756236311026,0.923717948145627,0.071761067990804,0.371758264348227,0.270434788954799,14840.4236430121
"2415",-0.339355358777914,0.923292637344083,0.0738887976489691,0.375641471624504,0.268416246498374,14840.4727681211
"2416",-0.341901018346609,0.922781121838357,0.0742851634446954,0.379050216522158,0.269020726338826,14840.2664590243
"2417",-0.333529370233064,0.919542548779911,0.0770586349081464,0.371664196442633,0.269838726547527,14841.5192087143
"2418",-0.336394721630191,0.923135545647195,0.0731388347708537,0.375895562556273,0.270908174666392,14841.1095266501
"2419",-0.332813529219045,0.918235580996407,0.0775392216101364,0.373886668567723,0.268616874738692,14842.5210194119
"2420",-0.326644283590961,0.917944981221258,0.0779343621676643,0.367170584944226,0.268526872610058,14841.4912164243
"2421",-0.330622194082834,0.917426519110299,0.0773088217915161,0.374229977968563,0.271727189753126,14839.4186718817
"2422",-0.331044991886861,0.919233086332187,0.0776801860860071,0.368335068493356,0.269383306673832,14840.7370300268
"2423",-0.332460155358947,0.921951740997527,0.0757901989095808,0.367206100796808,0.269384027133512,14839.5481806011
"2424",-0.330966899146591,0.919525074505904,0.0767480449019494,0.370483683722106,0.27035397162248,14842.9013086724
"2425",-0.337427641466733,0.920538414883959,0.075970119307619,0.377180317401781,0.271197518504359,14841.4206526086
"2426",-0.336589409529064,0.922751386237648,0.0743180706720726,0.373954041289754,0.267591643715684,14841.648602254
"2427",-0.336808345419776,0.919575874454382,0.0755919074468407,0.379461554416209,0.269515110261215,14840.2669750892
"2428",-0.336682886414835,0.920138591640873,0.0762980828734179,0.375717753357742,0.268228008865655,14842.4362755628
"2429",-0.328409762610605,0.922061815214433,0.0740049476270978,0.367445464555427,0.270087544064299,14842.2183265013
"2430",-0.328547298070674,0.919220367880146,0.0766785872491222,0.369214629490793,0.271159318022429,14842.1403301622
"2431",-0.323643800683829,0.921199399050489,0.0747210046758517,0.362817715454943,0.271018648414928,14839.9465815895
"2432",-0.332909335248532,0.919320715206021,0.0761561306171954,0.375090777726118,0.268525841482991,14842.3934589575
"2433",-0.328842428217385,0.923287180976614,0.0735363331072602,0.365588986000851,0.271160287342675,14840.4291442016
"2434",-0.334573662752277,0.9214923621353,0.0748374161379282,0.373431065409523,0.270685286661035,14842.633656912
"2435",-0.335256330248216,0.922558547640071,0.0742909107798559,0.372927484502383,0.268294899944696,14842.4689958707
"2436",-0.335304429639054,0.922728542373373,0.0735570426804933,0.373695712125693,0.268975567926899,14841.5609323219
"2437",-0.337978662324877,0.920974392994001,0.0758237067025643,0.37564077404908,0.267637428204073,14841.1086038419
"2438",-0.323189354141554,0.921642969289782,0.074131409928905,0.363309627166226,0.270499003371895,14839.6225629779
"2439",-0.334614981394853,0.919326735661738,0.0769446154935597,0.37490872435434,0.270822469372267,14842.4005761838
"2440",-0.327853465872574,0.922547903542568,0.0730564838965084,0.36806508689005,0.26609277449262,14840.9064898071
"2441",-0.335287661093343,0.922511967533542,0.0746111294151869,0.37247616937583,0.268307101309531,14841.8990731353
"2442",-0.336165943037275,0.919037219581271,0.0775224210788081,0.375836718873813,0.266828146804433,14841.8504463397
"2443",-0.325645270941654,0.918346539662489,0.0781261872113352,0.364273812925366,0.267582805792128,14839.56952716
"2444",-0.335976843353642,0.920014743859998,0.07593055792013,0.376137777573202,0.269586682261035,14842.0027799545
"2445",-0.329514653407179,0.920822291535965,0.074889347055584,0.369002014101962,0.271532679503431,14839.4369248199
"2446",-0.339581746290446,0.921440640047592,0.0758942998627248,0.376722430145554,0.264488661555297,14839.0320114052
"2447",-0.331095182097493,0.923599354563982,0.0720156016372583,0.371416610623816,0.268667314208186,14841.497361524
"2448",-0.327105883401214,0.92081896704036,0.0748869931269915,0.367044566800879,0.26791932814716,14841.7395007042
"2449",-0.32609158075555,0.91773045543568,0.0786391188957251,0.36553485125388,0.273829582450828,14837.9283295396
"2450",-0.333002471085656,0.923362688489176,0.0736182208631604,0.369931803418554,0.265981686378774,14840.7367934249
"2451",-0.329846846734813,0.919488826388276,0.0759591423762653,0.370590409294191,0.270005451340779,14840.7236972867
"2452",-0.327457788945112,0.920325389011496,0.0756762171761586,0.366963659117895,0.270005175190654,14842.1921275137
"2453",-0.333679282833889,0.917392134197207,0.0781237372508736,0.376129571527021,0.26659359416892,14841.130302075
"2454",-0.340638643087459,0.922010307130899,0.0754815586277059,0.377134076937141,0.270273258796602,14840.8678043441
"2455",-0.334684452240607,0.918138912470478,0.0777177606730298,0.376272934382524,0.267053407015724,14841.8077459584
"2456",-0.332593475819216,0.920213712146519,0.0761375192129883,0.371723352291677,0.270233352020911,14843.0957164422
"2457",-0.332967401252048,0.918684726208451,0.0788120216018212,0.369428636622195,0.27435987015774,14837.2105901559
"2458",-0.341142601280528,0.919441099802526,0.0768499665172367,0.381345279760269,0.267839448168304,14840.4484696983
"2459",-0.3355680464683,0.921234672332152,0.0760036710399105,0.372891799473827,0.269604649088209,14841.8318690703
"2460",-0.338664142242362,0.919872648599111,0.0765406027747592,0.377790650104827,0.269340288645862,14841.3494176768
"2461",-0.333492665143478,0.920082221586107,0.0763194259612026,0.37264273965549,0.270726446664178,14842.9600184566
"2462",-0.332471344125996,0.920717617621691,0.0762408828255029,0.370615827301048,0.268253083603171,14841.5158997656
"2463",-0.3363372955933,0.923611054447921,0.0734907801844415,0.373259995938259,0.270279528190646,14841.4556008321
"2464",-0.330060709648172,0.9197038117655,0.0764790117488057,0.369617597986838,0.267939502810774,14842.8389351244
"2465",-0.337196503405944,0.922519631443713,0.0742344811931187,0.375964880431731,0.271400457469268,14840.2881921021
"2466",-0.333310747550664,0.917769083738664,0.0779302739241946,0.374219752188936,0.271112087388237,14840.3312485212
"2467",-0.335856275687942,0.921624812105718,0.0743592021296959,0.375937293909591,0.269532747599402,14842.5373214297
"2468",-0.333006853287942,0.916322006991349,0.0808043504000783,0.37101700860085,0.26606741366004,14838.0802684638
"2469",-0.331164112293325,0.919806438617848,0.0752091082288936,0.374129164502988,0.268764979897891,14841.9089460335
"2470",-0.328806277663293,0.921076885171893,0.0751913897276674,0.367495414905922,0.269359713165068,14842.4078393344
"2471",-0.328241266331531,0.919364633713868,0.0752347909918857,0.371648267330689,0.269968432986271,14840.6447086345
"2472",-0.328272215147991,0.920063688770733,0.0753151247384808,0.36971245373206,0.273128442637266,14840.8621952653
"2473",-0.324681052578614,0.922000830427863,0.0737670947580673,0.364252782438048,0.267116859486131,14840.4974008253
"2474",-0.33229833417227,0.920996512865094,0.0750447033934783,0.371833297302587,0.270719471257978,14842.7200573488
"2475",-0.330459758342498,0.922843727246093,0.0728582103314987,0.371039160658026,0.267666777891144,14841.5001231853
"2476",-0.335065451681277,0.921941494498829,0.0747504907973475,0.373617185321783,0.26880866038809,14842.4608031457
"2477",-0.335007043233765,0.918148087233694,0.0773496222414925,0.37748112613926,0.267526965282589,14841.491365626
"2478",-0.334470413948057,0.922667971429911,0.0730367739953129,0.374616433146595,0.26927252536829,14841.6478910627
"2479",-0.329879310659274,0.918951783561067,0.0761797429941394,0.372783605166818,0.268668990742248,14842.0982660105
"2480",-0.338166234767014,0.921063490304151,0.0752711531403406,0.377718462639538,0.267967316183522,14842.1825774639
"2481",-0.332923871511387,0.921925713896452,0.0741055340785593,0.372429712830761,0.267200726721659,14842.5219698812
"2482",-0.333190405368409,0.918600431689404,0.0783220121561495,0.371835143170127,0.266794331044402,14841.0492181794
"2483",-0.33841067257052,0.920369235633126,0.0768665655657117,0.375558003322941,0.270788843142468,14841.5166708626
"2484",-0.341401492015893,0.919663470437781,0.0767853875074628,0.381879192417876,0.266655068390055,14839.1676695262
"2485",-0.333261975941038,0.921821004052219,0.0740444287027043,0.373511561534347,0.268107394882421,14842.7658256887
"2486",-0.334616849388309,0.922156456328134,0.0746983352663306,0.372018457133848,0.271612828433344,14841.9228928023
"2487",-0.335817498344041,0.919270631192226,0.0780556951204337,0.373019325006472,0.268764286220105,14841.5928148827
"2488",-0.334060949255114,0.918567964752694,0.0785142339726083,0.37203810381786,0.27175615384839,14840.9805162024
"2489",-0.335303547292435,0.920835734153111,0.0750353459134629,0.376485565981362,0.264716340395828,14839.7141638399
"2490",-0.326892789469462,0.92047188334845,0.0750031915353392,0.367578071707008,0.26931174503877,14841.9651888565
"2491",-0.33098147992727,0.92312467401266,0.0730159343614516,0.370153612761849,0.269452609231122,14842.2425957779
"2492",-0.332988301478434,0.915957877901339,0.0792315300870671,0.376409175899443,0.26719874457226,14839.9606604507
"2493",-0.333704322527647,0.921401925095699,0.0745727619211313,0.374275246080706,0.272002912857363,14841.5143225469
"2494",-0.326891222624213,0.917046711355686,0.0776356932369143,0.371150981063718,0.268669800667512,14840.4847530819
"2495",-0.326982207528545,0.917678633253383,0.0778939809078715,0.367767069906113,0.273929073861188,14837.7885152465
"2496",-0.330114922573888,0.924199777884484,0.0716866544910618,0.369559555368848,0.27178200701315,14840.460443881
"2497",-0.333589509670889,0.919697441974775,0.0766164349089505,0.373307390984723,0.266909490801757,14842.7066048853
"2498",-0.330397118484319,0.92109309695689,0.074543216732552,0.371259187025763,0.267492795861179,14842.6587899071
"2499",-0.33526888896154,0.918616628764043,0.0781145866184789,0.374219554678032,0.269890850358199,14842.3988970613
"2500",-0.336570061715996,0.920774295969586,0.075547375539518,0.37568051126198,0.268805882123522,14842.4088047305
"2501",-0.324746212395211,0.91787505901366,0.0775745675346862,0.367196078586177,0.268029071190709,14839.3582025239
"2502",-0.333148161347787,0.921993488574934,0.0740279273544229,0.373259650738449,0.264776288186616,14840.4865046546
"2503",-0.324444112628354,0.919134572929293,0.0761960806703997,0.366683982186058,0.269849050699946,14840.360066903
"2504",-0.326051170309629,0.921237577071778,0.0743832244027945,0.366777633949218,0.268480366057837,14841.6898148767
"2505",-0.326513891552485,0.92019941029254,0.0748603978589414,0.36946074257859,0.270849147364853,14840.2356796186
"2506",-0.329938267013867,0.918390312217728,0.0775992287642048,0.37037465021161,0.266938534516278,14842.1650305161
"2507",-0.326045750615707,0.923061855016563,0.0727484249570799,0.365562784681658,0.269037740735221,14841.0639441444
"2508",-0.329075102829749,0.918170722357581,0.0769924472307011,0.371486255268979,0.269270746491069,14841.9503096222
"2509",-0.326452914433167,0.917238654803786,0.0777591331846507,0.369547627095444,0.263753615463229,14837.7831629713
"2510",-0.335147142695791,0.920703497617329,0.0752166558960221,0.376349680961148,0.270430569121294,14841.4664329993
"2511",-0.328111877440249,0.923460014495444,0.0723590890638229,0.367796673325593,0.271015208055678,14841.0182158524
"2512",-0.333352139137952,0.921105796520289,0.0751980895739384,0.372878137988343,0.269607092501606,14843.075623814
"2513",-0.343092918863048,0.917768613242451,0.0794679371097231,0.381765894640333,0.27117253774143,14838.4251716042
"2514",-0.331267481265479,0.920605379499753,0.0760620370586911,0.369075098972559,0.271764536049886,14841.5175043845
"2515",-0.329336966583676,0.922011503820322,0.0733712020781029,0.369998679271318,0.272953460092286,14840.1481336032
"2516",-0.333837810715155,0.920991193762608,0.0751550381965949,0.374015666099497,0.267998027563653,14842.6220880753
"2517",-0.334932591336178,0.920857592807557,0.0760980062694712,0.372713876046204,0.268118344950327,14842.6489195362
"2518",-0.331392459245571,0.919549353799821,0.0752957660807642,0.374439154783186,0.273645192235451,14839.0781920975
"2519",-0.33224320913305,0.922424741031935,0.0742076252208544,0.369964980933055,0.268582983023925,14842.5399628418
"2520",-0.337470352093839,0.918977288878709,0.0772304536150615,0.378279419378331,0.267160786640965,14841.4116031795
"2521",-0.333143019695098,0.920247918199045,0.0760380758005304,0.371827937639535,0.270557231500234,14841.4517383014
"2522",-0.329822080777864,0.918149259982216,0.0778815517649881,0.371050077690459,0.269991954511825,14841.0137489565
