"","alpha","beta.1","beta.2","beta.3","sigma","lp__"
"942",-0.26248031964403,0.911030615337893,0.0835801997731798,0.301645411932789,0.27034498111448,14823.7747147504
"943",-0.264929298873038,0.905201647726047,0.0899395409495614,0.303540273387594,0.269856336486538,14820.668033055
"944",-0.266034658565759,0.909043327394115,0.0858590718752648,0.304118917278821,0.267189848674294,14822.1477670434
"945",-0.265151412812146,0.909959122342892,0.0847561391094274,0.304061827764053,0.270998205289041,14823.6285447418
"946",-0.257799935950575,0.910135502413116,0.0841213148633731,0.297030049268631,0.268174711617956,14822.4595410692
"947",-0.266808679342538,0.916260445244836,0.0802267205079712,0.297636987773315,0.27193142335566,14816.1222299719
"948",-0.25911792608727,0.910358617468332,0.0844259616818865,0.297496012559681,0.269910944219681,14823.8659616885
"949",-0.257039019353551,0.910945323193029,0.0837646445337032,0.294639040704371,0.265687827506757,14820.7112984239
"950",-0.261318662319892,0.909106958277497,0.0854010979552487,0.301808803178253,0.268895135707321,14821.7621358866
"951",-0.264464112140333,0.914178489273102,0.08078958676215,0.30202951322137,0.272193351218847,14821.2664506423
"952",-0.263222685268562,0.909808020963311,0.0844365232818529,0.303582359487792,0.269647797989337,14823.5810180885
"953",-0.265770827442856,0.911032644376988,0.0831118577746641,0.306539757192204,0.272608497735227,14821.1749476114
"954",-0.257383076285368,0.908689914786297,0.086368549379524,0.294452682872294,0.269956098760115,14822.2869624191
"955",-0.263764173476537,0.914438050636849,0.0818724272900861,0.296497969697349,0.27103887755269,14820.678252394
"956",-0.260640330580515,0.910014970958411,0.0844121207502776,0.299964449384848,0.268246468147961,14823.7721926896
"957",-0.255539582327817,0.910799822435764,0.0838448511154553,0.293609614116216,0.265839311250614,14820.9595782835
"958",-0.268722094751268,0.915565787858551,0.080813099876953,0.301462582688506,0.271543831609768,14819.9491576486
"959",-0.257787273529993,0.909276350306152,0.0845349221663215,0.298185990191724,0.264986203814953,14817.5189408426
"960",-0.257782311627154,0.912370236684271,0.0820565051179872,0.297130389124866,0.268992561189316,14822.1501547827
"961",-0.266759324796924,0.913645756712302,0.0826790547458127,0.29911501121333,0.27439176166881,14818.4928978433
"962",-0.264605761785674,0.911924510866407,0.0837683107096334,0.299612718352637,0.272819713501456,14822.2511244953
"963",-0.262423309779985,0.909894339539298,0.0853063344619326,0.30012667543019,0.268619164826328,14823.1555113332
"964",-0.266046952120345,0.909770072518837,0.0856277257232417,0.303288222074123,0.270914068102559,14823.0686446154
"965",-0.260645155267734,0.907240937254136,0.0874448929958681,0.299472311530999,0.269150709851687,14822.8523639182
"966",-0.263925951916667,0.907047312098042,0.0882121236101209,0.30137647170216,0.268245095707439,14822.1456989713
"967",-0.266940044679925,0.910768600376316,0.084520538162723,0.304039576019378,0.266303216355077,14822.2967495065
"968",-0.263788055700187,0.911721003497377,0.0836420293797806,0.300638108741183,0.27144550555963,14822.9128990835
"969",-0.266717174643574,0.911945584783829,0.0829600062185209,0.304734679651852,0.268011174143281,14822.7993575074
"970",-0.268260880166631,0.911283229580588,0.0843712278758302,0.3047397605437,0.268652970826616,14821.9472642008
"971",-0.257388053192768,0.908639038037569,0.0852544270082204,0.298431907330466,0.269957370494779,14823.2345037606
"972",-0.253777942476622,0.907098578715063,0.0876691946955312,0.292553421408219,0.268626322975402,14820.3778180029
"973",-0.26784647613333,0.910171967028671,0.0853455487401043,0.304828351719778,0.272919688023172,14821.5839454215
"974",-0.265411125646432,0.912655093630754,0.0832793745225594,0.299978081105257,0.271423263613844,14822.4963536502
"975",-0.266168259951254,0.911220194466541,0.0845436383259211,0.301446629084094,0.267836060610096,14822.964214631
"976",-0.265140099646691,0.914579137229549,0.0821106771796399,0.29605555271157,0.269992989559205,14819.1071091491
"977",-0.259841855579936,0.910990902912162,0.0845259415717712,0.296095044003526,0.265932292507173,14820.429011882
"978",-0.261575927916035,0.910161421487122,0.0840298542471856,0.302133391385647,0.268481262126405,14823.4877163732
"979",-0.256953323085555,0.909960876222496,0.0841405979449031,0.297414164275759,0.266972871163431,14822.6301522911
"980",-0.262116393484114,0.911250038223423,0.0835710074482371,0.300926879954128,0.266995017085749,14822.0086890742
"981",-0.263012485364293,0.911296253116274,0.0844832856484796,0.298428138643088,0.265695658741985,14820.8202159799
"982",-0.261593430708709,0.909792798607446,0.0851228532738712,0.299220040817393,0.269681860907894,14823.7716727753
"983",-0.268865514516844,0.908544312448212,0.0871264962947223,0.304918752231452,0.270711079745541,14821.7939445029
"984",-0.262301149830629,0.909102633597743,0.0855926631758594,0.301668512016653,0.270196781264132,14823.8005678822
"985",-0.26356761477482,0.911479031347475,0.0835313746116396,0.30199521760651,0.269107710394597,14822.0418038309
"986",-0.262853248618166,0.911344739304573,0.0828113455598748,0.303255401549326,0.269339422174146,14822.9623772688
"987",-0.264879996135925,0.914879395010412,0.0809962696724247,0.299144293000435,0.273172770115243,14820.3500421505
"988",-0.255975936471082,0.904388627997979,0.0897499466422283,0.297462377854154,0.272830437315065,14819.5491337457
"989",-0.258096887410449,0.914635608630734,0.080519656134389,0.294006321883811,0.269772591676991,14820.9916985232
"990",-0.268110795076362,0.90848073548305,0.0861155242434478,0.308443299105788,0.26898491386156,14821.6574756444
"991",-0.269941386383125,0.911421324201352,0.0839460068650317,0.306529332787684,0.273259838686823,14821.0114741236
"992",-0.265844564748366,0.910475159238783,0.0843990264549935,0.304180843517403,0.268751537323025,14823.6395129656
"993",-0.262446196158122,0.910238380232957,0.0839151808222109,0.303435143800233,0.264654513587423,14820.0567376398
"994",-0.266499324520133,0.909041439053779,0.0856296394220955,0.305877120084808,0.266424023508496,14821.9597949397
"995",-0.261190690550846,0.90694160769527,0.0872738441089437,0.302662167622168,0.271191228519686,14822.3204111539
"996",-0.262121511545199,0.908349114383599,0.0870411523970665,0.299004330351976,0.269377174443919,14823.0777411931
"997",-0.26638611073285,0.912350786542046,0.0825022635002082,0.304126322852602,0.268254406402275,14822.373509604
"998",-0.256434573691389,0.911401031141354,0.0821075093645072,0.298793125538251,0.269421759903398,14821.261671445
"999",-0.265566770038519,0.911179944609141,0.084565185485027,0.300941067372433,0.271400774730391,14823.1341952823
"1000",-0.262732544148512,0.91189115638987,0.0823938671122951,0.302356537632449,0.271174733652163,14822.7490952267
"1001",-0.259861556096313,0.910326702214766,0.0841047923961581,0.299217754906956,0.270493615260988,14824.009796502
"1002",-0.252824078365404,0.906617076892044,0.0864892416088854,0.296741868098429,0.274100013418341,14819.1140758228
"1003",-0.261456722326938,0.910357834561508,0.0842261691399321,0.30094963168571,0.273062737239107,14822.4756585877
"1004",-0.261241599520754,0.90749856243092,0.0873412857754117,0.300025202606684,0.271884042270976,14822.9586736282
"1005",-0.265824348393148,0.908975640020281,0.086011129843735,0.303887264338555,0.268984932774672,14823.4052402442
"1006",-0.263879798353053,0.910948914046826,0.0835714890825654,0.30344991403741,0.267207528937761,14822.8025541307
"1007",-0.261939581157432,0.909618433613293,0.0854679394827063,0.298943412261424,0.268381795190171,14823.123427796
"1008",-0.260720314398784,0.909658098632446,0.0846767374082556,0.299946884461422,0.268618956602568,14822.6720348548
"1009",-0.261480054141167,0.909173738609522,0.0863466612343453,0.297426354015734,0.272842613218922,14821.9149487609
"1010",-0.265918955586076,0.912493233528893,0.0831757986616075,0.300586938891182,0.273419703806435,14820.7633646763
"1011",-0.257136439225831,0.906336192015573,0.0877344254025518,0.298436312778814,0.269757956272792,14822.6705785754
"1012",-0.266160567970907,0.90913812082409,0.0862379900610362,0.303561982532009,0.268926588748033,14823.0408600334
"1013",-0.254574337469003,0.910718659221745,0.0842251600571491,0.291698897779514,0.269702993801912,14821.7670906328
"1014",-0.259311725334238,0.911042737382035,0.0826500791250007,0.300654641007772,0.269995793442279,14822.1647002615
"1015",-0.254696887226363,0.913216550452187,0.0811019061116374,0.292935744353549,0.267545754266782,14819.7980264255
"1016",-0.261549084437547,0.909864732089158,0.0844269354500113,0.301842419525419,0.268313298733739,14823.6493531631
"1017",-0.259617567973441,0.909099249319832,0.0843164813108432,0.302353464768634,0.270807871038868,14821.9214554399
"1018",-0.259599204078095,0.908961940638126,0.0857572118799828,0.297478141997392,0.26987537135205,14822.2195617264
"1019",-0.268140598456244,0.909883965916138,0.0864118863585746,0.302229396673483,0.26783588603676,14821.1853902851
"1020",-0.257988902592943,0.909314066556051,0.0848810781672479,0.297852666341859,0.270265570534803,14823.4202233179
"1021",-0.263275100781446,0.912578177496749,0.0819266608793164,0.302210983090299,0.26722421465598,14822.244021995
"1022",-0.263891283954991,0.911245583339235,0.083081759242122,0.303567052678119,0.270587979034058,14823.0163059547
"1023",-0.255306196358688,0.908538988750139,0.0844599807338294,0.299979527735639,0.272120713937903,14820.0603788001
"1024",-0.259237456373141,0.91113661152929,0.0828207924490211,0.30054614623572,0.268263817118399,14822.0774433298
"1025",-0.264350845466909,0.908169384207116,0.0866798143276997,0.303624041742438,0.267659194479789,14822.6653897623
"1026",-0.264362587428821,0.907792977909783,0.0872543798055107,0.30240317874412,0.272741127976891,14822.2670573308
"1027",-0.25939194300026,0.909318286667414,0.0854265824273142,0.297075996100539,0.272679337856878,14821.256575265
"1028",-0.265127058675807,0.911154196137385,0.0839198526098599,0.302472494058484,0.268352641805316,14823.6552063261
"1029",-0.271295229014481,0.914884417995043,0.0822669832410593,0.301074921704764,0.271835272045375,14817.3879719343
"1030",-0.260301657787067,0.905812345180462,0.0875458904242385,0.304053722662581,0.267102615236285,14820.2964851176
"1031",-0.258097081075382,0.908883496186544,0.0852142775860927,0.298405101520444,0.27184206504196,14822.9539383544
"1032",-0.253956526192842,0.909066661223869,0.0844971235945633,0.295952083677278,0.270853468272064,14822.2049775009
"1033",-0.255751326538067,0.909011547316122,0.0844823845170891,0.298213363288234,0.269518245476302,14822.5915371147
"1034",-0.261248912047276,0.906994365874514,0.087269096496176,0.302402236179688,0.268249597012695,14822.6839042614
"1035",-0.265972547721732,0.90919455593296,0.08624697549892,0.303545070198166,0.272752868871937,14820.9580126229
"1036",-0.254027847952736,0.909870014841684,0.0835946589360849,0.296835810633647,0.270648737786914,14821.1221226732
"1037",-0.257263587463622,0.906362945348792,0.0876322035051866,0.298627335082735,0.269719557429563,14822.6874487085
"1038",-0.260109657694356,0.908459275326243,0.0863410752944134,0.298578983364221,0.269192434159928,14823.7849204128
"1039",-0.274825906932818,0.909750670220331,0.0862083470299323,0.310619209468972,0.268094088343163,14819.2114203309
"1040",-0.264265274008609,0.90862015463903,0.0862076966782587,0.303762710042937,0.27096290817374,14822.4832517835
"1041",-0.261297438076224,0.908109069702776,0.0873299211413159,0.298062941708698,0.270457635065613,14822.5888966598
"1042",-0.258578838456962,0.909156090481203,0.0855049736659675,0.29698104075188,0.272466585941797,14822.7108828965
"1043",-0.261262312586213,0.911498758887432,0.0834612967066912,0.29926823644697,0.268775711985724,14823.3191544093
"1044",-0.256062744510924,0.910689634101357,0.0834668751779576,0.295237570229189,0.271615141058528,14821.3038054761
"1045",-0.258230968007539,0.910335144911565,0.0838741734836352,0.297887816807948,0.271086415644106,14823.227761334
"1046",-0.268601900871248,0.914314234688045,0.0822830009905815,0.301688947328516,0.268698408781632,14818.1069497941
"1047",-0.254195500081112,0.909703068364981,0.0846990930664562,0.293843399054726,0.274951925312826,14819.2139035769
"1048",-0.26144501639015,0.908409199260947,0.0870488537501077,0.297771735795218,0.270853455093822,14822.5998549683
"1049",-0.259629448521905,0.907726726327642,0.0873840528984664,0.297880415962619,0.268057276403748,14821.727167082
"1050",-0.264654351868797,0.907423168682954,0.0875495487989646,0.303570243337425,0.26955734616178,14822.866724471
"1051",-0.260305018768946,0.91096509797155,0.083566811497756,0.299255198003021,0.271529544128854,14823.6625380402
"1052",-0.268102556232831,0.910361781458697,0.0848253845425459,0.305965135974534,0.271730577312134,14822.5845495768
"1053",-0.260728384324927,0.911685070088172,0.0831099141046732,0.298394327361204,0.273797171614743,14821.870176233
"1054",-0.267917106010066,0.910544154220085,0.084521245378804,0.305588633658919,0.269751882688079,14823.0902712054
"1055",-0.263773110988361,0.90924595931382,0.0848171586169962,0.304721051871926,0.270329087438012,14822.88779684
"1056",-0.25852093335114,0.90918854456222,0.0853847489479421,0.29691703565281,0.272423861856813,14822.0325465213
"1057",-0.264408154925779,0.908683415042969,0.0853530566438666,0.305415726888765,0.270560613846955,14822.2160019771
"1058",-0.257943828097135,0.909695593886323,0.0855864503963903,0.294237300701049,0.268774383337408,14822.3682504147
"1059",-0.257647832384006,0.908697908179454,0.0858422291943957,0.297140000557175,0.267662258684606,14822.9880900902
"1060",-0.265389858719679,0.909232690577784,0.0856676474611294,0.30446238931908,0.271198846526908,14822.8257065127
"1061",-0.253877451961905,0.906638232083199,0.0880346299095807,0.293176240714188,0.271719619506559,14819.9933324343
"1062",-0.266915262698811,0.904028072338419,0.089981777211457,0.310339553991038,0.269260793449748,14816.846874141
"1063",-0.26543212623976,0.912007629000307,0.0839322341667383,0.300384809840376,0.269100263800054,14822.4499818772
"1064",-0.26349611882906,0.908068044013452,0.0860259656318612,0.305076422006818,0.270574645903706,14822.7817314381
"1065",-0.267692101742393,0.910453574869117,0.0853072527958703,0.303498473209644,0.268099897731667,14822.7044689403
"1066",-0.258476630351745,0.909163522464941,0.0841593932354208,0.302470177018638,0.267955664921156,14820.1591923606
"1067",-0.270337639001849,0.907345711541811,0.0882891025373306,0.30774732455567,0.270800646572325,14819.9532808536
"1068",-0.256935969445205,0.91074130609784,0.0828304900584557,0.299448730427353,0.26911565032904,14821.412704429
"1069",-0.261110807743488,0.912432529360622,0.0824740936090023,0.298790789888717,0.26658370113369,14822.3772054971
"1070",-0.264514530406363,0.909319536088741,0.0845558949144137,0.306206972354657,0.270572562097221,14822.0599297208
"1071",-0.259744484555561,0.908812144790067,0.0867070807755298,0.295935956309164,0.269574037247423,14822.3528352234
"1072",-0.25530346519498,0.911780371519769,0.0819153818605633,0.295831605849415,0.268754201373963,14820.4856248972
"1073",-0.261453251484966,0.908855761449382,0.0859642366952269,0.299531715165617,0.267094294484552,14822.738170731
"1074",-0.258898849568036,0.912133243935342,0.0830220532815143,0.295235692044413,0.275042014329015,14820.007066348
"1075",-0.259604129642042,0.906809434191221,0.088271914047428,0.297497377047568,0.273369711398462,14820.8412366704
"1076",-0.261835484480385,0.912836708878118,0.081608351993777,0.300814124108988,0.26904464487681,14822.7906187646
"1077",-0.268988090626911,0.913525180091169,0.0818853362533211,0.305575238908943,0.270269762750557,14821.7403282407
"1078",-0.26597737456622,0.909573331195851,0.0853226103016084,0.304434238195227,0.264304329075182,14820.331358235
"1079",-0.264292306543886,0.912891224888947,0.082914885389833,0.298649473439055,0.270219285549377,14822.6769135149
"1080",-0.258051168677622,0.908371277279181,0.0861619826113744,0.297039878135302,0.267181294974859,14822.629243943
"1081",-0.254457618081337,0.911517316354013,0.0839286633438328,0.289215522918323,0.269597320610473,14819.1049633138
"1082",-0.262754326714028,0.912360497660855,0.0830603306522529,0.299231682613095,0.272442773701063,14822.0432080162
"1083",-0.262693480916925,0.911157619464975,0.0840445636506122,0.299725649940075,0.267905405730866,14823.6536318032
"1084",-0.257834485350301,0.912149323293302,0.0822014362516773,0.296831503714941,0.270574111032693,14822.8615559428
"1085",-0.263877568312382,0.908365867475427,0.0864460126457956,0.302506259417673,0.270247594203814,14823.6221020678
"1086",-0.264115044357946,0.91319703545743,0.0819520948678545,0.300946922835756,0.269547787286551,14823.212659753
"1087",-0.260722944786082,0.910465727977698,0.0838869538474311,0.299853016945783,0.26773387183813,14822.6885984671
"1088",-0.26391845376041,0.911141456461012,0.0842985569532318,0.300583157043947,0.270135173326559,14823.3702115277
"1089",-0.269568897847634,0.90978788551601,0.0859702206411053,0.305490049200566,0.26891037352969,14822.3678969235
"1090",-0.258191588769258,0.910142154322583,0.0846817989267737,0.295807915556684,0.269090987462792,14823.2539103589
"1091",-0.26120449211748,0.912471650195481,0.0819202166274514,0.30057875049571,0.271583742943613,14822.6351227654
"1092",-0.270175154733704,0.913119074429292,0.0830467986119771,0.30369458363537,0.271621760279397,14821.1246535594
"1093",-0.259028996688895,0.908684444817502,0.0853335067328785,0.300037103241743,0.273662019220903,14822.0754843126
"1094",-0.25503343135012,0.907328954753031,0.0855496287560763,0.299650934322246,0.269069354707402,14820.7617867402
"1095",-0.264402796392832,0.910182031399743,0.0844145219924415,0.303875940634666,0.270232858716889,14823.7008071139
"1096",-0.257905314904701,0.907446005919085,0.087093385188286,0.296781003308208,0.265458147242077,14820.1333121139
"1097",-0.259791176456877,0.908119439290271,0.0852167518238697,0.302618087211053,0.27047271178518,14820.8309943034
"1098",-0.261857147054523,0.908944704068327,0.0846759102206632,0.30510544154969,0.270738967918848,14821.032799398
"1099",-0.262801878104607,0.910408464803823,0.0837770676182866,0.302520249775108,0.270719315342103,14822.0433637136
"1100",-0.255716950186445,0.908017283205022,0.0849799597064533,0.300308656572831,0.267328127917602,14820.4292858569
"1101",-0.2724836768811,0.910061086379225,0.0853912390514858,0.309572147697249,0.269442664438678,14821.1274859833
"1102",-0.260067023180504,0.909534382889112,0.0854184306565717,0.298041305673674,0.271628419231345,14823.5608855271
"1103",-0.266088248284792,0.916017322507593,0.0793063708364772,0.301779992183236,0.272859919808462,14819.3790272817
"1104",-0.264703992562734,0.910021449522646,0.085867884005841,0.299147250378974,0.270654646228623,14821.9424435043
"1105",-0.264354771480234,0.908840467799451,0.0861192264984907,0.302923310609656,0.26949966636453,14823.7437887538
"1106",-0.26411941442151,0.9079078381843,0.0868974719495945,0.302687188017797,0.270022178459086,14823.044341153
"1107",-0.2570111717186,0.910476111604455,0.0836595961298623,0.297521370215163,0.272745981795695,14822.1187078437
"1108",-0.261406347290129,0.909627951794413,0.0844641090224781,0.302393981858919,0.270291448136352,14823.5529369272
"1109",-0.262520045451492,0.909972463678762,0.0847335391821478,0.301215453018633,0.269312594651686,14824.2149207138
"1110",-0.26009474275414,0.909594093282869,0.084988795865425,0.29885054612668,0.270978529662264,14823.7701231589
"1111",-0.251739120437859,0.908796911261492,0.0842833397939322,0.295327847879587,0.27443425153383,14818.562033455
"1112",-0.26538953658373,0.908054462245479,0.0868830183324639,0.304196540118491,0.268947516644317,14823.2268893122
"1113",-0.268204850463377,0.909725981424158,0.0860561858170914,0.303468317501368,0.266520980225222,14821.0429844382
"1114",-0.256890529180161,0.911897891259717,0.0827772364656881,0.295006471389282,0.269403231441248,14822.9012919122
"1115",-0.261265756167587,0.90997656282448,0.0847900528468788,0.300094561902695,0.268350268033396,14823.7704270051
"1116",-0.256802758291438,0.907404549861187,0.0869859034323676,0.296565787540443,0.267283848644073,14822.3246640682
"1117",-0.2613142657849,0.909756610089585,0.0855110227556049,0.298471675650037,0.270922250395464,14823.433878585
"1118",-0.256435156087438,0.91061364879295,0.0837256653203961,0.295716573769187,0.27305660589616,14822.144150234
"1119",-0.266229721714225,0.907413743917919,0.0876682752763343,0.305321375444924,0.272675439399243,14820.5232369603
"1120",-0.264007883452629,0.911131769534151,0.0845020708057668,0.299110582331971,0.270738653741141,14822.894686369
"1121",-0.254634468821088,0.90668983512077,0.0858831562438645,0.300628951826181,0.271949162920644,14819.2237162427
"1122",-0.264570535217363,0.910594067960785,0.084848965039761,0.300685507234293,0.270656579645126,14823.6140769871
"1123",-0.263257078034734,0.914712952217434,0.0804792054788672,0.29913853678567,0.274306693323946,14819.5063643362
"1124",-0.261807029911734,0.906759237302849,0.0872699405989869,0.302962299689457,0.271666763333886,14821.8695830503
"1125",-0.262951743079621,0.912602846943201,0.082772711101354,0.298166383054595,0.271193632767587,14821.5320176475
"1126",-0.260398920289576,0.910483135758301,0.0838657353537519,0.299664486495325,0.271717349138582,14823.1084011263
"1127",-0.258187152635798,0.90731050563408,0.087806785981541,0.295704246196508,0.266878227927403,14821.0934439677
"1128",-0.262023943593348,0.909324092942022,0.0856292194582778,0.30012055178652,0.270750696916372,14824.0432781586
"1129",-0.262583891698505,0.912216290638514,0.0837937137661591,0.296420814403606,0.266009994480691,14820.6377231401
"1130",-0.26365874888195,0.910444235689578,0.0839507036595346,0.303350149372337,0.26728641662201,14822.9557380362
"1131",-0.261818967490508,0.909852640195462,0.0859280349536142,0.29672433047184,0.271552993015389,14822.0776576121
"1132",-0.272842553603959,0.909817801286511,0.0860848473331444,0.308652033913803,0.271127642224313,14820.6696013514
"1133",-0.264150521934801,0.90939079787091,0.0849308139724552,0.304184065381881,0.273700856848096,14821.641761149
"1134",-0.258046899124539,0.908876351142321,0.0857469823296277,0.297806137718869,0.266746647444023,14820.9940523224
"1135",-0.262542165967437,0.909182496386534,0.0863250454572581,0.299176270665606,0.268088206080808,14822.7088889453
"1136",-0.264491815749316,0.910391347192212,0.0835277247540917,0.305635845523369,0.270864349236163,14821.7214664651
"1137",-0.259887369087017,0.909216017996712,0.0850531348703397,0.300054004831085,0.270155568613896,14824.0210495486
"1138",-0.270147755522572,0.90953333564255,0.0859921839769823,0.307492656948241,0.270485236029074,14821.4104820096
"1139",-0.254296841761634,0.911157669638322,0.0826320352387728,0.294666079036458,0.271050812076278,14821.0804591566
"1140",-0.266342975306261,0.911090398937616,0.084896781155249,0.301500372953844,0.273035386054426,14821.0530375996
"1141",-0.258498755966109,0.90929650713113,0.08490672152564,0.297889321833308,0.268661325422953,14821.8022400132
"1142",-0.267481056014192,0.912342140337262,0.083059057914319,0.303740856409099,0.264795470698382,14820.3575097448
"1143",-0.261999256847689,0.90805811341482,0.0865469680228263,0.302520358064196,0.271361936927388,14820.9023987684
"1144",-0.265165214387957,0.908733745990817,0.0869913211189264,0.301062382172218,0.265557167115202,14820.7315475511
"1145",-0.255297675077682,0.91036136027438,0.0840415862497176,0.294080203640456,0.269940935572195,14822.6651168483
"1146",-0.255312907796599,0.908677085102501,0.0849270766227634,0.297671393137392,0.268896863448025,14822.5544496576
"1147",-0.262886836818453,0.910905870770993,0.0832993855565927,0.303366762142338,0.268343960650689,14822.9807368995
"1148",-0.265737820865241,0.907570102121289,0.0866870011292159,0.30668125655264,0.265997560627713,14820.7254518174
"1149",-0.261196001684691,0.908490242916074,0.0862416259003141,0.299658339013449,0.267559851842763,14822.9936655802
"1150",-0.26912099411632,0.912584442284401,0.0842078759208513,0.300525511086853,0.2726744432505,14819.1960638233
"1151",-0.260204614592999,0.912782339579789,0.0812141590104357,0.300269872316089,0.270745906436243,14821.6340114564
"1152",-0.262404688616702,0.909683512088601,0.0854510433105943,0.299733682315824,0.270279942056727,14824.034457406
"1153",-0.257643128042247,0.911708806228135,0.0832940029057233,0.295154941424653,0.270770627128477,14822.3673872315
"1154",-0.264312251388408,0.91204198681737,0.0831933652727316,0.30113470051678,0.270045613434895,14823.788649656
"1155",-0.264410258207151,0.911951227566525,0.083835447740949,0.298479398547033,0.268623923749195,14821.182582972
"1156",-0.254733273514064,0.909287790343963,0.0854156342515026,0.293338746948199,0.266431572022922,14820.9116534796
"1157",-0.258926400425275,0.908926684147915,0.086217243763623,0.295501312083093,0.267932927798827,14821.5833131415
"1158",-0.259098558455302,0.906640148368822,0.0882148529535075,0.297851296195059,0.268911213936451,14822.3900709638
"1159",-0.262181820319145,0.90639783145197,0.0888911924697033,0.299263272631011,0.27057114096041,14821.1086977858
"1160",-0.258888492363714,0.909393702665475,0.0856417406251857,0.29648203944089,0.268321533559573,14823.2985501093
"1161",-0.259450241537144,0.910893193508713,0.0835698628962394,0.299065787430918,0.269837779590035,14823.392152684
"1162",-0.264255878925807,0.910649424338324,0.0836495284923705,0.303260148660879,0.267223030653124,14819.2807664679
"1163",-0.254401621461784,0.911218001048829,0.082828836698895,0.29494705659731,0.273773840549267,14820.0220112404
"1164",-0.256916281959644,0.909817643104043,0.0845825579230691,0.295508415004333,0.270879100599064,14821.9109689801
"1165",-0.260997822980484,0.909475164960255,0.0855850541662554,0.298938145016245,0.273178473463964,14822.426741896
"1166",-0.268169118179269,0.906143414523209,0.0889827672997807,0.307125420447529,0.266415760686214,14819.3465901114
"1167",-0.265635963258501,0.907652762094288,0.0870264139826268,0.305807445696802,0.270709673789573,14822.1181169652
"1168",-0.270208871696498,0.908401930573957,0.0872046554232054,0.306321259538215,0.273957423263983,14818.859196763
"1169",-0.261270586395993,0.910387467078026,0.0844232964192116,0.299651619362664,0.267232347421563,14823.5200143606
"1170",-0.266425073104998,0.910822021519817,0.0841886931149097,0.304041574459141,0.270573808419981,14823.3803564831
"1171",-0.25463676557079,0.911095173261478,0.0836769331032679,0.292154326576267,0.270800013020572,14821.8876876799
"1172",-0.259642036263081,0.911365319977668,0.0837300196785907,0.296955492985419,0.269114492173482,14823.3139217584
"1173",-0.261340647306996,0.909671244972583,0.0848247491875295,0.301308936539994,0.272612596944255,14822.6515846228
"1174",-0.267090563664127,0.908832637509515,0.0854305702566,0.308125915046029,0.270407030398974,14821.940324284
"1175",-0.273076731010966,0.911924553431507,0.0842320693988069,0.308003581952652,0.271008588114885,14820.1562196017
"1176",-0.259026571304286,0.910022756565706,0.0843951590222029,0.297969295814299,0.265606383653846,14821.4448359872
"1177",-0.261372304972568,0.910326251685931,0.0842424108563244,0.300178213659596,0.269550527521305,14824.0176665364
"1178",-0.256205051178615,0.910494824870118,0.0832739751828604,0.29787163094002,0.268769692220722,14822.292145706
"1179",-0.258349733704062,0.910147489293585,0.085209199184841,0.294990584304876,0.272199565210123,14821.7494323454
"1180",-0.270424685198287,0.912715862168013,0.082276303933863,0.30917905919068,0.27102257182747,14819.1506613637
"1181",-0.259140974560483,0.908371740066887,0.0860226146016798,0.29822700660979,0.268957458086415,14822.2341721281
"1182",-0.263075353478703,0.910144460604183,0.084648709921639,0.30170091625634,0.272276604924532,14823.5001325566
"1183",-0.257867746497097,0.908265796427889,0.0859034983675132,0.299171133465858,0.268992984903761,14822.205104808
"1184",-0.262525534949969,0.906895086162328,0.0876095551971326,0.302102178680384,0.271395655415033,14822.2192875657
"1185",-0.257306636303248,0.911733880641905,0.0822378241921718,0.297850411047353,0.268071791042755,14822.2886492591
"1186",-0.256265954366423,0.909915993656824,0.0843127251523095,0.29609576744923,0.269424439757229,14823.4093363873
"1187",-0.267206928157503,0.908147841700848,0.0872248669177223,0.305575690190824,0.270072239299626,14820.0310012279
"1188",-0.26245571075724,0.908251526833084,0.0859172375498076,0.302175121136231,0.272658730515399,14819.0714233356
"1189",-0.260479839749399,0.908085144914978,0.0867281576089848,0.299135306527163,0.271317331266166,14823.4658895561
"1190",-0.26867904743022,0.913287046119305,0.0822757210908905,0.30494010213534,0.273785845070014,14820.0863037362
"1191",-0.268007370172491,0.907816344209829,0.0872991124938824,0.306639295844553,0.269572191108577,14822.1384282557
"1192",-0.259384014099335,0.907360793047879,0.0868131683821509,0.299926326684311,0.268801144961863,14823.1745559156
"1193",-0.257553763722422,0.908772250605062,0.0854385092692583,0.297451779175241,0.266446849404446,14822.1391556443
"1194",-0.257725208355498,0.91025601190682,0.0845356189207141,0.295418029761387,0.269485472414718,14823.2365176991
"1195",-0.258613500387248,0.908332315332493,0.0858235614703448,0.299841448580515,0.267156833024945,14822.1593104052
"1196",-0.264564579129961,0.91107490988899,0.0833253018998715,0.304057304014357,0.271920279409422,14822.5914228603
"1197",-0.264311851204567,0.910524317640584,0.083839232024572,0.304508820083377,0.267667568290508,14822.7592987554
"1198",-0.267051508960279,0.911067049412377,0.084355892792798,0.303789790967447,0.271877175177864,14822.9911895575
"1199",-0.254444022554731,0.911216146197437,0.0823137216612024,0.29588440803964,0.272420197325733,14820.5069327518
"1200",-0.25869527282893,0.909185963632337,0.0855161210545702,0.297411524358729,0.269915636089245,14823.8798816829
"1201",-0.263118131927893,0.909088395249798,0.0863665806095189,0.299588227802463,0.270587203645438,14823.3619277207
"1202",-0.263334090667476,0.910125319287697,0.0842268393837411,0.302214147463903,0.270792683242349,14820.5344892452
