"","alpha","beta[1]","sigma","lp__"
"1893",-0.108804972518054,0.995695565962743,0.152426120771509,11054.9139333204
"1894",-0.100953925168571,0.993767817317943,0.151068316351359,11053.7989174454
"1895",-0.117968526666414,0.998361687757724,0.153046305592623,11054.1712060405
"1896",-0.115075909588137,0.997619175621705,0.152707630470166,11054.4665109366
"1897",-0.118643729432437,0.999172927561194,0.151746380320806,11052.9491193332
"1898",-0.105374102864735,0.994799741753799,0.151446378207166,11054.6058416457
"1899",-0.111741815270035,0.996357382184785,0.153493241338428,11054.3885557717
"1900",-0.116592994081103,0.997634276789347,0.15248943006934,11054.517192298
"1901",-0.115805872268869,0.997774753657934,0.152482034642564,11054.5155045576
"1902",-0.119361764425981,0.998640591657038,0.154646818274501,11052.419504438
"1903",-0.120380820314651,0.99829461593205,0.154964516925923,11051.1483788184
"1904",-0.12005414529833,0.998260493838649,0.154797150466821,11051.5984743146
"1905",-0.0976949714514052,0.99158634510154,0.150385526853794,11052.3211287284
"1906",-0.090640234025101,0.990879460079279,0.153661266828592,11052.5093304289
"1907",-0.0911654098040287,0.990589361118045,0.153797526289035,11053.136095898
"1908",-0.0916518778901488,0.990739850204814,0.153836355432072,11053.1531283422
"1909",-0.104982227855725,0.994600399138532,0.153050304422249,11054.7192763733
"1910",-0.0993033366532626,0.992614670656253,0.152001102280878,11054.6938532487
"1911",-0.112202452493224,0.99669731735479,0.152342033789867,11054.7904188949
"1912",-0.0971491700968115,0.992253174799104,0.153548371117641,11054.0466773441
"1913",-0.0976856811382851,0.99186414699356,0.153601128865215,11053.6857765047
"1914",-0.111588505144058,0.995632087215505,0.152873659784786,11053.82083891
"1915",-0.0893844513400833,0.990388715094447,0.152296520909933,11053.2260891891
"1916",-0.114015169571436,0.997574106769299,0.15127708177507,11053.8019576371
"1917",-0.115860881860235,0.998094437401743,0.153524763140674,11053.543396212
"1918",-0.112402894286254,0.99635597100247,0.150120555938967,11053.1246199517
"1919",-0.113034250258327,0.996070086891177,0.153275656786165,11053.5907086987
"1920",-0.108109081218924,0.995705276957041,0.152587612028713,11054.6616534527
"1921",-0.105462236947766,0.995298984008608,0.152479693839198,11053.8670899764
"1922",-0.101182730959917,0.993270922670679,0.152165777236047,11054.8669146391
"1923",-0.108589833726367,0.9953653132932,0.152472152669112,11054.9581109196
"1924",-0.109679661399943,0.995771193459219,0.152236701843317,11054.963286283
"1925",-0.114563162382881,0.997363828736321,0.153387780653061,11054.2490633444
"1926",-0.0915610831128336,0.990642230320211,0.150611559802238,11052.9882803772
"1927",-0.0991918503965248,0.992343461203559,0.150720956668974,11053.5878884455
"1928",-0.0946534560336117,0.991666807617341,0.153334996373075,11053.8892031304
"1929",-0.107246149967117,0.995053391181901,0.151390028383416,11054.728229885
"1930",-0.104315480786522,0.994187717393315,0.151647191815242,11054.8410954041
"1931",-0.129964447768764,1.00181202823661,0.152580605173153,11052.5366949571
"1932",-0.120109261677941,0.998682549274679,0.153129207393545,11053.9465143209
"1933",-0.121848907796823,0.99924601676643,0.152565999786399,11053.9601994913
"1934",-0.117276408625962,0.997995787266086,0.152721264084263,11054.4415702963
"1935",-0.126175215779527,0.999376220389265,0.152816427586571,11050.5229985449
"1936",-0.107323541043867,0.994761243887803,0.15065513535165,11053.8556159092
"1937",-0.109660533193259,0.99627741495213,0.151746336187388,11054.3381239413
"1938",-0.113259136768682,0.997825026407954,0.152300576834649,11052.7322324944
"1939",-0.113205274365302,0.997908127040341,0.152347865748486,11052.3125872128
"1940",-0.113920908199487,0.997358819883578,0.152420379469148,11054.5051864324
"1941",-0.115587337153334,0.997367927413262,0.152524341537471,11054.607380422
"1942",-0.102011891392158,0.993622567597273,0.152099588123997,11054.8910604535
"1943",-0.107112672215558,0.994495103181291,0.151628327050402,11054.2785469654
"1944",-0.104012275931641,0.995090913982186,0.151671008368931,11052.9873108437
"1945",-0.115989127744886,0.998582983166084,0.1514875654384,11052.4264916942
"1946",-0.102315472169711,0.992454136164843,0.15230432220078,11052.0901487501
"1947",-0.105926891868514,0.993941353913701,0.152655360717007,11053.8436103466
"1948",-0.112389387598643,0.996787579053509,0.151902761733876,11054.7013940338
"1949",-0.112469155297849,0.997472178378458,0.151955692610753,11053.2089067085
"1950",-0.106376364362209,0.995272486719769,0.152649476050675,11054.54139752
"1951",-0.109353371213793,0.995779817409501,0.153677161764439,11054.2867366889
"1952",-0.110103210653867,0.996556531779876,0.151018357298929,11053.5011504161
"1953",-0.110060984559353,0.996077283278636,0.151139700815932,11054.4224811614
"1954",-0.122577413495967,1.00001145035266,0.151749302086316,11053.2620734142
"1955",-0.123030165701419,0.999772183976991,0.151727743447608,11053.6733866124
"1956",-0.124143330331403,1.00009435081213,0.151051865935977,11053.0737662123
"1957",-0.116865129976823,0.997204206142892,0.153701184992149,11053.0414209779
"1958",-0.11247353443606,0.996009558007605,0.154276798963007,11052.8721670547
"1959",-0.104066978782526,0.994100699903292,0.153746101418999,11054.2401890998
"1960",-0.10376632466497,0.994331849323521,0.153760034702973,11054.0798610065
"1961",-0.0962171027205318,0.991576329593521,0.153776355930251,11053.5984023057
"1962",-0.102767302939726,0.994681072607374,0.150560991064667,11052.2058465227
"1963",-0.0890155493058851,0.98880002732189,0.152549502509673,11051.6459704442
"1964",-0.0891778695905422,0.99064668228014,0.153667352256072,11051.7605060708
"1965",-0.109837844089353,0.997060293209856,0.150604235954901,11050.8037591785
"1966",-0.09367420042381,0.992555473755336,0.151613565060974,11050.0624107914
"1967",-0.0976444344355853,0.991300836697654,0.151485686470986,11052.4407072512
"1968",-0.0976540184633791,0.99239901811762,0.151994325058103,11054.6008910236
"1969",-0.10473835056642,0.994052543461393,0.151564820324069,11054.6417247538
"1970",-0.124507526356322,0.999833100818969,0.150182790905825,11051.9075202227
"1971",-0.125777503738779,1.00073787572822,0.15081159378933,11052.4168820575
"1972",-0.090629869141994,0.990016818966404,0.15310527162115,11053.5432776977
"1973",-0.0906765807486118,0.990154916098859,0.153051142478969,11053.6687994965
"1974",-0.0859894769726627,0.98879693691362,0.151392464389156,11052.8146920413
"1975",-0.086607235420938,0.988704138505254,0.151301838682782,11052.5795879153
"1976",-0.0885663979997756,0.988531627172356,0.151326689192249,11050.6316437389
"1977",-0.0882012482863838,0.989508972910929,0.151889134366556,11053.4533180388
"1978",-0.089327758425056,0.990304605580161,0.152594301597979,11053.3130283843
"1979",-0.097426188667567,0.992224913210697,0.15229225031144,11054.6343189519
"1980",-0.105120325748959,0.994052273402036,0.153465888490113,11054.1963250611
"1981",-0.121581768203937,0.998925185253678,0.151163683277743,11053.4055084502
"1982",-0.0955474117828499,0.991337832874309,0.152210785315127,11054.2244441055
"1983",-0.104495690974525,0.994665339964383,0.152009024135183,11054.6488365908
"1984",-0.0985565279212006,0.991770865580896,0.152460557768989,11053.4781748181
"1985",-0.113223058758659,0.997475542367553,0.151729048570696,11053.7766054524
"1986",-0.115479840508344,0.997502819883665,0.154320620679194,11053.2565661812
"1987",-0.116172159630309,0.997392758020849,0.153951256113835,11053.5349615626
"1988",-0.117608981240655,0.998267311652528,0.151766584688281,11054.2997808585
"1989",-0.0931032766955639,0.991135232750386,0.151663412141769,11054.0159588134
"1990",-0.105697674981227,0.994613387199322,0.150181922720182,11053.4504220939
"1991",-0.102048488325297,0.993882831515076,0.153656274912093,11054.069112697
"1992",-0.107647704803834,0.995249164920425,0.155098623988098,11052.3297581781
"1993",-0.107529734577693,0.995102638159858,0.154575212017927,11053.2208144692
"1994",-0.0852420293048856,0.988548488660465,0.150350599349283,11051.5929792294
"1995",-0.0731969052521005,0.984993401228473,0.151878111146255,11049.9268436651
"1996",-0.0863824208672089,0.989099692889624,0.154096852846043,11052.124323612
"1997",-0.103765326608362,0.994847684906939,0.150209014617055,11052.1807800517
"1998",-0.104205025274394,0.994619940983533,0.150126007497443,11052.9582664961
"1999",-0.11859323580188,0.998627848518504,0.152954146113208,11054.0727516244
"2000",-0.106625495189056,0.993793548143168,0.151667371900739,11052.446833957
"2001",-0.0944007414682654,0.991489093472062,0.152070111258281,11054.2961251366
"2002",-0.100050491192314,0.993242757551498,0.151417239138917,11054.4223861149
"2003",-0.12113377871283,0.999604249801968,0.155140691154896,11050.8537922244
"2004",-0.108034929881543,0.995833715389254,0.151072310397207,11053.8985538025
"2005",-0.106561658780134,0.995801483542404,0.151209579125835,11052.8391871581
"2006",-0.108029353146557,0.995408321777871,0.1512206354853,11054.5798302753
"2007",-0.103038163569636,0.993934885983923,0.151576573672165,11054.7628638249
"2008",-0.0958445476317994,0.991613532711253,0.15323614611234,11054.1400804545
"2009",-0.116264558527711,0.997249465279231,0.151389882388602,11053.9469101301
"2010",-0.0895159998220984,0.989555653837883,0.154510824906978,11051.7932712172
"2011",-0.107682886530213,0.995518682020892,0.149517079939848,11052.0704539032
"2012",-0.107796913293141,0.995495196434002,0.149403998489663,11051.9084311136
"2013",-0.108378976812679,0.995200838385445,0.149381705765954,11051.924365797
"2014",-0.109643381089278,0.994948571034669,0.149247352709767,11050.3051877497
"2015",-0.109490414721272,0.99537388958043,0.149325884200654,11051.6156770337
"2016",-0.0982938169594268,0.992720108251821,0.154500222950011,11052.9322846023
"2017",-0.0966343200158596,0.992578481889428,0.155511291663901,11050.454692164
"2018",-0.0973685259181205,0.991932465651833,0.155545123128808,11050.9411144966
"2019",-0.088705503617743,0.989710325888625,0.154332526878401,11052.2112509382
"2020",-0.0834171630233092,0.98831770824012,0.153934684931023,11051.7261878554
"2021",-0.127356490964655,1.00115816146282,0.151307707775981,11052.6180842444
"2022",-0.127225970729291,1.00109867395859,0.151257255900843,11052.6286303421
"2023",-0.117922650958024,0.998087358201985,0.152806129332412,11054.3439949188
"2024",-0.107185815518281,0.995651932398585,0.151558330144114,11054.0903066365
"2025",-0.106693941290501,0.995297557482097,0.151637358300183,11054.5555392955
"2026",-0.108178055021366,0.995079104249569,0.151914434956633,11054.8134879416
"2027",-0.10456255760578,0.99460446582143,0.152736327320904,11054.7189576786
"2028",-0.0981440460353623,0.992698414793401,0.15313076580235,11054.3069918953
"2029",-0.0983551571592155,0.992786248740798,0.151846865697176,11054.4694528923
"2030",-0.0904435051687394,0.990009664984525,0.152592584693386,11053.7503419959
"2031",-0.112828817298526,0.996687135191177,0.151903921976631,11054.786863418
"2032",-0.103043552257866,0.993884798931999,0.153007600024773,11054.7648079397
"2033",-0.100572625863778,0.992249599806408,0.153576581855425,11052.7154038782
"2034",-0.119792876233216,0.999113696948304,0.152763630790594,11053.8229912201
"2035",-0.103948496685324,0.99416844872782,0.15166248281269,11054.8358706054
"2036",-0.0981279413202536,0.992290204350853,0.151020595366056,11054.0905570143
"2037",-0.098777836734572,0.992715120867958,0.151278169053361,11054.364273655
"2038",-0.0946719763335423,0.991008138685917,0.153021514693886,11053.8404626159
"2039",-0.0876977824678931,0.989397707253594,0.152414384941979,11053.43179133
"2040",-0.0989619599495346,0.99277968546023,0.150432690877755,11053.5191570151
"2041",-0.0991459193320877,0.992687708176233,0.150499682853428,11053.6392632856
"2042",-0.100122243610163,0.992580481240582,0.151599583645982,11054.2888039661
"2043",-0.106980603792207,0.994858361667355,0.15169558229075,11054.8508565997
"2044",-0.0973589050557926,0.992729546983165,0.152983208178627,11053.9205761403
"2045",-0.0965919138769969,0.992572095380429,0.153158192970902,11053.622400489
"2046",-0.102651132685063,0.994463540219875,0.153765925099979,11053.1506756951
"2047",-0.102058329936328,0.993018283340102,0.152170202985802,11054.3026514287
"2048",-0.102902399694065,0.993195457668176,0.151563346027046,11053.9962489839
"2049",-0.102673503000133,0.993451565974325,0.151586295816913,11054.5946947527
"2050",-0.10150571780265,0.994195003791822,0.151702905963781,11053.5194655526
"2051",-0.102428461107458,0.993956029565556,0.151703632453115,11054.6523854338
"2052",-0.108518629098795,0.995415754651528,0.15178774141126,11054.9048973118
"2053",-0.119079865605387,0.998584480518977,0.151247608096469,11053.9279104379
"2054",-0.0939971125648556,0.991098733031678,0.153135174719875,11054.0258131479
"2055",-0.115160937100903,0.996814822808077,0.151773534683414,11053.9992716863
"2056",-0.101277034444548,0.992542802615223,0.154283650490562,11052.2762727618
"2057",-0.114753545829851,0.996584065310663,0.15089141620274,11053.1569921869
"2058",-0.108623826281963,0.995710691874681,0.153590920178166,11054.2834605509
"2059",-0.106362811502497,0.994905083802063,0.154580810259948,11053.2031991688
"2060",-0.117565599417348,0.998338465723384,0.152528179969749,11054.2974663092
"2061",-0.120442037603263,0.998783858070505,0.152707861129809,11054.0888425333
"2062",-0.117972463104126,0.998366289574134,0.152146303044142,11054.3567826784
"2063",-0.100630977309168,0.99307369116582,0.152136957918161,11054.8272660405
"2064",-0.102994741738147,0.994148658735841,0.151808392081459,11054.6757806447
"2065",-0.112271145925935,0.996610879769912,0.152474043510887,11054.8362088043
"2066",-0.100684468218042,0.992736122514955,0.15323639247854,11054.1649163181
"2067",-0.109266350687441,0.99565605771903,0.151825012118155,11054.9029807643
"2068",-0.107396294628517,0.995095143992703,0.152020508754196,11054.9787809053
"2069",-0.100905664514176,0.993119282707705,0.152346594835263,11054.8337105633
"2070",-0.0942125507182892,0.991644525640049,0.153287221897521,11053.7530588916
"2071",-0.0949494794028941,0.991076152506808,0.153252688428745,11053.7157492645
"2072",-0.0948638330327744,0.992375913321383,0.153140354305085,11052.5794172684
"2073",-0.0943329209201648,0.992725199655687,0.153132152653479,11050.2486933528
"2074",-0.0962755297154309,0.991959998657676,0.15281889008868,11054.430163458
"2075",-0.0944742369846596,0.99159317215037,0.152697574070499,11054.2049908888
"2076",-0.0955480045999741,0.991213864710672,0.152700015229069,11053.967227487
"2077",-0.118117995701658,0.997720401283422,0.151481772691761,11053.7067455022
"2078",-0.117521622443653,0.998577854147793,0.151311565873293,11053.5648863763
"2079",-0.0954119724783184,0.992438844701767,0.151981942120028,11053.1503772925
"2080",-0.095599005500297,0.992250219406843,0.152162834247067,11053.8556868499
"2081",-0.10004794364884,0.993130000008058,0.153459700642801,11054.3014663064
"2082",-0.10982201227642,0.996123000950142,0.151895629865027,11054.7154747207
"2083",-0.106722475427873,0.995346696327521,0.152863234070066,11054.5185108313
"2084",-0.0981959599611562,0.99257669447145,0.152130691306777,11054.653485653
"2085",-0.103538261593818,0.993906328754909,0.151279026899162,11054.5986032201
"2086",-0.0974103597114965,0.992035415805082,0.150539600403289,11053.4899716748
"2087",-0.101015162208351,0.992967345456215,0.151750988599642,11054.5898059724
"2088",-0.0999886780899654,0.992381580348744,0.153156206884325,11053.8656996049
"2089",-0.114473357219087,0.997763542147067,0.154156984911801,11052.8305511922
"2090",-0.10922947600931,0.996077537108594,0.152589600679008,11054.5618937128
"2091",-0.103988898214432,0.994264721875759,0.152931440057006,11054.789905482
"2092",-0.101599859300197,0.99381271431195,0.153290757675046,11054.262471129
"2093",-0.102162980131272,0.993474050083649,0.153208674462515,11054.5923943599
"2094",-0.0917610173093844,0.990554680445667,0.15220751575658,11054.0323657955
"2095",-0.118835368109017,0.998455603034558,0.151817550707711,11054.2716247761
"2096",-0.103327191261626,0.993896486702524,0.151333626109626,11054.6431070675
"2097",-0.106128571207271,0.99475117008382,0.151067957469319,11054.492123722
"2098",-0.10680870731327,0.994115651061968,0.153830727255255,11052.8434842363
"2099",-0.116267286610151,0.99789302311655,0.15306802272134,11054.2956806424
"2100",-0.09728288010127,0.991870245193536,0.151304213403167,11054.0844088064
"2101",-0.102829738850974,0.993717227536222,0.151477966500364,11054.7076746408
"2102",-0.101898209131156,0.993614876433678,0.150802744709201,11054.1244716973
"2103",-0.108774812861918,0.995348005155946,0.150047393617612,11053.1708801139
"2104",-0.110481202189845,0.995186170392365,0.150030253249201,11051.7674903788
"2105",-0.094879975663091,0.990742373905144,0.150124647699635,11051.5874600548
"2106",-0.0955540055926773,0.990563945564996,0.150141895288328,11050.2400002702
"2107",-0.0937992869221972,0.991095798815328,0.150112571055721,11052.593416628
"2108",-0.0936322349802214,0.990957189216604,0.150602214475284,11053.2013569117
"2109",-0.112099081078545,0.996549862332155,0.15259258541758,11054.8277383576
"2110",-0.108705974598242,0.99555090667619,0.151545479222372,11054.7918022887
"2111",-0.105377720976554,0.994507668308055,0.152520403481068,11054.9769795631
"2112",-0.104180639324176,0.994054541270649,0.151437556041372,11054.7000303284
"2113",-0.108738261820107,0.995631327997101,0.152456670568841,11054.9395297421
"2114",-0.103806190591585,0.993738968118741,0.151883924500633,11054.6907755853
"2115",-0.106622828394185,0.994812651432149,0.150667885785902,11054.0833727057
"2116",-0.129597182273789,1.00160723907673,0.15348810451405,11052.2194135171
"2117",-0.128227209284746,1.00158526336989,0.153402910488531,11052.1613085256
"2118",-0.122032692208591,0.999754992068302,0.152692692658145,11053.5758723252
"2119",-0.123621910254638,0.998948662033067,0.152630698283206,11052.2349610041
"2120",-0.110259612425506,0.996539526012351,0.152942993813891,11054.079502593
"2121",-0.121277223662396,0.999585571699614,0.152525209513115,11053.6247099597
"2122",-0.115730927639721,0.998228341666566,0.15142653803706,11053.3728892237
"2123",-0.120092888043914,0.99867641758008,0.153360419227029,11053.7984219842
"2124",-0.127500083260478,1.00007915218375,0.152839336565798,11051.5677262281
"2125",-0.116926522611181,0.996969267753764,0.153678778352393,11052.2865395252
"2126",-0.103044178521252,0.994768663600273,0.153082672778218,11053.0594920272
"2127",-0.103650538900326,0.994217917656831,0.153092864587256,11054.6676379028
"2128",-0.109701046712719,0.99622480368048,0.153366745838532,11054.1645968302
"2129",-0.109605811748983,0.995849729590181,0.153369178640766,11054.5408303859
"2130",-0.107808577787543,0.995366066400929,0.152254411396896,11054.9617185338
"2131",-0.102203373256345,0.993155118445611,0.150563083601638,11053.4597773319
"2132",-0.107633448073151,0.995643510112047,0.152305121952717,11054.5689092867
"2133",-0.103402461299518,0.9942682268434,0.152461708484682,11054.7527941826
"2134",-0.115247089446938,0.996840352472266,0.153820252115356,11053.2994036071
"2135",-0.0956665831148979,0.991866611990372,0.15147568749862,11054.2050767243
"2136",-0.0908124816265062,0.990381681504317,0.151437640276022,11053.6428105376
"2137",-0.0927098840217924,0.99057746220305,0.151417457373541,11053.7236262421
"2138",-0.114033234567904,0.99763904180711,0.153571370231446,11053.4696846661
"2139",-0.117815876582119,0.997593409591223,0.153062220074964,11053.6877745627
"2140",-0.105340362735561,0.994787647270619,0.152324209145138,11054.8496329728
"2141",-0.107733542259802,0.995139650250026,0.152449052692817,11054.9796388251
"2142",-0.116593909527364,0.998059396875179,0.152826819915621,11054.3044064029
"2143",-0.103913446184119,0.993587068743944,0.153451277769485,11053.9751703397
"2144",-0.10288728101688,0.993005137508787,0.152901935354346,11053.5285555607
"2145",-0.102729443581811,0.993326297915913,0.152454047993958,11054.5480558158
"2146",-0.102092621142091,0.994003604156299,0.152173318638686,11054.5455447086
"2147",-0.104758298780509,0.994469797411119,0.151560930716253,11054.7810121573
"2148",-0.101646841020073,0.992359015525333,0.150991790364206,11051.8907769851
"2149",-0.100097127230321,0.992728245073352,0.151055874938983,11054.1424417238
"2150",-0.105633737265274,0.994851014634402,0.15331514822661,11054.5102629265
"2151",-0.103739705605186,0.993572479898106,0.15321616570204,11054.2082776015
"2152",-0.0956575284749085,0.992127851833182,0.151709264004812,11054.0185230851
"2153",-0.101142669154151,0.993072173509528,0.154218642383523,11053.5000781746
"2154",-0.104018069780484,0.993537484663819,0.151931565870804,11054.2144849166
"2155",-0.109523147717678,0.996267377332513,0.152219680969821,11054.3792162159
"2156",-0.114539342742975,0.996553509629612,0.151787275103354,11053.8569237128
"2157",-0.1151091058905,0.996853318284422,0.151710040150296,11054.0904695376
"2158",-0.101404905228772,0.992289213829344,0.153892403711354,11051.6703315
"2159",-0.0884247490505699,0.990565834386566,0.153306057805449,11051.4531685535
"2160",-0.109469772117403,0.994697980326606,0.153035007265381,11052.7305260461
"2161",-0.116465437819288,0.998051481170316,0.153174117834003,11054.1119490769
"2162",-0.116465437819288,0.998051481170316,0.153174117834003,11054.1119490769
"2163",-0.120552137818266,0.99899728347568,0.153390902788199,11053.7320664071
"2164",-0.0978104986675989,0.991994843936633,0.152722460246269,11054.3625460882
"2165",-0.111239398698378,0.996529757493367,0.152302383923186,11054.7225944579
"2166",-0.105373433041071,0.994280526818912,0.151791837948965,11054.7938492609
"2167",-0.101935942485813,0.993653113577219,0.151820643450471,11054.805998929
"2168",-0.0824379534638072,0.987009661107204,0.151132162738504,11050.3577371231
"2169",-0.0980278460054989,0.991459507148675,0.153431117551148,11052.476493769
"2170",-0.112922153161143,0.997464194143125,0.151586938254817,11053.5104119391
"2171",-0.1224057647762,0.998955156846846,0.152105050646578,11053.4010402819
"2172",-0.0948291322425793,0.991258806148659,0.152792072192627,11054.2144785412
"2173",-0.0902666408809457,0.989908395615493,0.152233995140319,11053.7078745582
"2174",-0.128435718141007,1.00162868445863,0.152031360906526,11052.5182395605
"2175",-0.082719736828747,0.98875842138299,0.151926944962296,11051.2039285645
"2176",-0.107674287175739,0.994803075057123,0.154249688254467,11053.3908627622
"2177",-0.118989095077598,0.998447535184592,0.150344525242116,11053.0001305024
"2178",-0.11604105038589,0.997706339999144,0.150204963933368,11053.0709966492
"2179",-0.112976583930429,0.996865875929208,0.15036688492278,11053.4967941705
"2180",-0.099323071109587,0.993045343528338,0.149577432738035,11052.0208473043
"2181",-0.101219682611756,0.993032114149534,0.14983396999246,11052.5786810226
"2182",-0.103075598941525,0.99412043086991,0.152645180190517,11054.769733445
"2183",-0.108881353908369,0.995538384406161,0.153260171308157,11054.6532811369
"2184",-0.0988344522006001,0.992556674820456,0.152343498200334,11054.725568555
"2185",-0.115099013453777,0.997414114193452,0.15191736930888,11054.6324751564
"2186",-0.109423826098776,0.995807288299814,0.151432371162437,11054.6970774917
"2187",-0.115295059687495,0.997549183188275,0.152077110976644,11054.6135910669
"2188",-0.112330210838141,0.996435015383588,0.15309306066607,11054.6148914562
"2189",-0.114505240896364,0.996121784139018,0.153175275714134,11052.2872665831
"2190",-0.11340341694525,0.99741056024344,0.153164911495001,11053.9110584251
"2191",-0.117741195067814,0.996847040967348,0.153274407917852,11050.9979479796
"2192",-0.116707939534449,0.998004693197813,0.153311150851886,11054.1219792871
"2193",-0.114656844781317,0.997133923418366,0.153203960899648,11054.4204058857
"2194",-0.106709849876071,0.995134563337445,0.15367502745059,11054.2445200084
"2195",-0.115199673196626,0.99703378009966,0.150969339063544,11053.8484805754
"2196",-0.111718956243085,0.996790497529052,0.150943812922603,11053.8907819446
"2197",-0.113563949774936,0.997519642701754,0.153402770556906,11053.5946888307
"2198",-0.113583597236362,0.995774260132502,0.151171909815922,11051.7727309657
"2199",-0.113469135399541,0.995897103066328,0.151148879004584,11052.4281287803
"2200",-0.104323488036536,0.993392513354669,0.151645671759083,11053.4464701747
"2201",-0.103385227362981,0.994774693833038,0.151649512117167,11053.4479870951
"2202",-0.102562253291381,0.993370542119615,0.152100132660609,11054.6850543608
"2203",-0.112100292186767,0.997100159444102,0.151828545537219,11054.0059547293
"2204",-0.112428702316062,0.997117755761965,0.151799906010068,11054.1644452772
"2205",-0.107663039923005,0.994500389296443,0.150985515893686,11053.4475224585
"2206",-0.0917380662575295,0.991096972628386,0.150884535289596,11052.7940484155
"2207",-0.120936010518897,0.998706865575618,0.151768545035167,11053.8025990925
"2208",-0.123609347276196,0.999931916661041,0.152699767290181,11053.6526318057
"2209",-0.101127770542028,0.992774066068559,0.150324234886315,11052.9576477324
"2210",-0.0945330864370403,0.991901548198684,0.153461121412797,11053.3810385309
"2211",-0.0955223754479514,0.992672575910431,0.153424668399314,11052.0623759082
"2212",-0.097010330390799,0.991507621389073,0.15349297315219,11053.3926961718
"2213",-0.098398228108835,0.992099432750633,0.153155569889765,11054.1158668253
"2214",-0.099978971892032,0.993113267312182,0.152958803950847,11054.6111078807
"2215",-0.115386426897274,0.997143257393274,0.153122312283075,11054.2728707039
"2216",-0.117176878887232,0.998187623927364,0.153806654966682,11053.6133660866
"2217",-0.108401247950171,0.994670407741599,0.149505366187789,11051.1404218202
"2218",-0.123925588318437,1.00050054039568,0.151591883291196,11052.7696375135
"2219",-0.106110025264967,0.994193214748496,0.153695720194664,11053.732082414
"2220",-0.105636945464283,0.994943769769656,0.153850947909896,11053.9322299279
"2221",-0.110703313293148,0.995326354286139,0.151016300963777,11053.2499807971
"2222",-0.10472113677585,0.99503333870984,0.152741213205124,11053.9490307467
"2223",-0.105644275935995,0.994064143262952,0.152584524609458,11054.3834196299
"2224",-0.104846686632177,0.993950211124339,0.152862031513245,11054.5158967718
"2225",-0.100442094703003,0.994040364508937,0.152781592688042,11052.9862366113
"2226",-0.112634250991222,0.997646855766277,0.152886995201499,11052.6464004956
"2227",-0.115817999121196,0.996568330167875,0.152478723713668,11052.6994359468
"2228",-0.113792986126297,0.998001114689434,0.152958200829624,11052.4726000912
"2229",-0.115959763475487,0.996527343367368,0.152979154766524,11052.2153321063
"2230",-0.113545639792693,0.997088574759708,0.153109260327052,11054.4826661735
"2231",-0.120671094104501,0.998718557564442,0.150996125776264,11053.4400692869
"2232",-0.12067148681278,0.998707343734839,0.150989466129386,11053.4228536345
"2233",-0.117920673392319,0.998393519729555,0.152572408924034,11054.3049866487
"2234",-0.100595495302936,0.993461461448552,0.153062961271533,11054.436356388
"2235",-0.102192792868476,0.993403662152658,0.153144961499469,11054.5811680733
"2236",-0.0999319057599779,0.992738443443285,0.151329355064363,11054.3997317234
"2237",-0.0994507464028091,0.992928219065087,0.151172346520509,11054.3226426914
"2238",-0.110360948559418,0.996196263189458,0.151992889912543,11054.8113013539
"2239",-0.115180831571228,0.996979384276799,0.15083332305075,11053.6447233099
"2240",-0.125055833965435,1.00039264572595,0.150758385724868,11052.6154743462
"2241",-0.12300960803164,0.999856897027863,0.151285923293568,11053.3634226882
"2242",-0.1229187658387,0.999717818928016,0.150737935581346,11052.9582497683
"2243",-0.117040223774676,0.997709112240161,0.153471255064585,11053.9786382098
"2244",-0.103465795409922,0.993799796829429,0.152065867522757,11054.8839836741
"2245",-0.101699720726412,0.99322294149422,0.152437459085009,11054.7738485596
"2246",-0.105799333148343,0.994704058182099,0.152741796076356,11054.9220092589
"2247",-0.10663564604609,0.994896998719305,0.152764831920023,11054.9233185906
"2248",-0.120635201219751,0.999963182714584,0.154419498341277,11050.5815339755
"2249",-0.11750337843382,0.998088486504148,0.153774915976768,11053.7298339734
"2250",-0.103859632637504,0.994286508381243,0.152177853054547,11054.8890377116
"2251",-0.099531292549707,0.992657874398655,0.150192615309408,11053.1780151989
"2252",-0.101807703567448,0.993561071673147,0.150534427320623,11053.823361098
"2253",-0.0868190691327757,0.989004245069567,0.153279592808225,11052.9190592816
"2254",-0.0931767796981875,0.991688019200692,0.151563049244841,11053.0630133018
"2255",-0.0948333013850103,0.990739341205109,0.151250298178236,11052.9098736561
"2256",-0.101578592250989,0.992287041614536,0.152783947044809,11052.2048787396
"2257",-0.0977457967218963,0.99337426991344,0.152876067453465,11052.3238014014
"2258",-0.0999431664298419,0.991739952084628,0.153112847275792,11051.6362191073
"2259",-0.0989980163023536,0.992759077256656,0.153067676782257,11054.5275645668
"2260",-0.111117558620398,0.996269970193087,0.15097567579285,11054.3078984132
"2261",-0.114896761076478,0.997749978220097,0.15435073895282,11052.8337165051
"2262",-0.112341101545027,0.995956363554151,0.155619070269606,11050.4932591112
"2263",-0.116964199000094,0.997930668532711,0.154092620309302,11053.427985305
"2264",-0.115542747639967,0.997614060905586,0.152603504542998,11054.5786275894
"2265",-0.105456968117008,0.994968169473232,0.152502633031335,11054.6321421401
"2266",-0.10682084462824,0.9950098704253,0.15332728645071,11054.6206035582
"2267",-0.103832276270895,0.994285068268329,0.15293168440311,11054.7412136703
"2268",-0.102851908388074,0.993358334050226,0.151993278229833,11054.5262372191
