"","x"
"281",3.49433353346284
"282",3.39896043221169
"283",3.40739988938499
"284",3.13102568029428
"285",3.26430018827566
"286",3.34590842540479
"287",3.28168994629279
"288",3.42402410248064
"289",3.41972724259943
"290",3.3330867734322
"291",3.53391613050228
"292",3.30696350076549
"293",3.46465571368291
"294",3.59340486758071
"295",3.28249748718368
"296",3.25343996132201
"297",3.35638673475759
"298",3.26046803652865
"299",3.27819669872901
"300",3.32167858436384
"301",3.45670004690143
"302",3.29764936278761
"303",3.38550898187849
"304",3.33886787535399
"305",3.31837291029009
"306",3.20127767739898
"307",3.6098817748753
"308",3.5042658908492
"309",3.45608465591169
"310",3.41959416942492
"311",3.57579130332835
"312",3.40204995107234
"313",3.34267375449017
"314",3.61518639500559
"315",3.74257565597029
"316",4.08511328508705
"317",3.32431609464282
"318",3.25366840826273
"319",3.48755879375523
"320",3.24259194201329
"321",3.31446948595351
"322",3.30008987674926
"323",3.31304672444617
"324",3.46269262518224
"325",3.48833958463395
"326",3.17785082399098
"327",3.33255677089232
"328",3.24011846361326
"329",3.27754594785636
"330",3.56136750247224
"331",3.3845287121979
"332",3.66849365001232
"333",3.34831516903913
"334",3.14155138712138
"335",3.27120944296397
"336",3.38061763064305
"337",3.43590469322077
"338",3.56826199325648
"339",3.41965626710455
"340",3.23880636344704
"341",3.35397420346637
"342",3.61132537087028
"343",3.12845675463024
"344",3.49865725670256
"345",3.34355835105938
"346",3.23617342419389
"347",3.27216948008184
"348",3.3587157853891
"349",3.19688314318141
"350",3.44040349635655
"351",3.13702882421613
"352",3.47558505978891
"353",3.09230033262257
"354",3.213012323627
"355",3.50691579233654
"356",3.41120671638599
"357",3.30117588617649
"358",3.28360807608168
"359",3.24086233911379
"360",3.18499701482093
"361",3.24267758254743
"362",3.28441303183093
"363",3.209356602219
"364",3.24199968547199
"365",3.29115522584066
"366",3.24899484219109
"367",3.23438923262782
"368",3.14094705184914
"369",3.38627142931616
"370",3.30707423479467
"371",3.27053642296915
"372",3.42778678268434
"373",3.35755691752942
"374",3.38700778385813
"375",3.193036351794
"376",3.05060492084456
"377",3.15758122011558
"378",3.30861470851698
"379",3.48019847244324
"380",3.10472368495942
"381",3.24460987168905
"382",3.30737730818324
"383",3.42960986250513
"384",3.26262421595626
"385",3.16604061463585
"386",3.1895877215814
"387",3.12470749063943
"388",3.30332795826852
"389",3.11789545520685
"390",3.30258123288249
"391",3.23785291681608
"392",3.30238169585408
"393",3.22492029919674
"394",3.26874552312218
"395",3.31481109631086
"396",3.19213104143818
"397",3.08108954299599
"398",3.01554495416288
"399",3.15842628979299
"400",3.12747512866965
"401",3.27519578524325
"402",3.30217691493895
"403",3.19302758566037
"404",3.20400291815334
"405",3.29018689177244
"406",3.2508999112568
"407",3.30619212696649
"408",3.1725189803715
"409",3.41631856900057
"410",3.06765936671395
"411",3.39076289427499
"412",3.25329279472981
"413",3.35476993433097
"414",3.15587481234852
"415",3.17867796405982
"416",3.03860862004449
"417",3.31033869213568
"418",3.29759186338242
"419",3.16702103407961
"420",3.45715339584853
"421",3.21014900183285
"422",2.96788690592417
"423",3.10632743377846
"424",3.34442255570262
"425",3.16060464046144
"426",2.96894925001586
"427",3.15077077069534
"428",3.2684848486557
"429",3.24209821456428
"430",3.16856957563152
"431",3.05544147824099
"432",3.58274281011242
"433",3.32551116016436
"434",3.15509449939559
"435",3.62646574839976
"436",3.11124136296333
"437",3.26578421469663
"438",3.28134385355985
"439",3.20396761953033
"440",3.14827722729419
"441",3.25156236643111
"442",3.7088083280639
"443",3.40357162922526
"444",3.43947492234953
"445",3.0639660435327
"446",3.32432974231127
"447",3.16830423224441
"448",3.5436798520316
"449",3.07095029924005
"450",3.27219249809397
"451",3.15395855457559
"452",3.14956355872661
"453",3.4849153402849
"454",3.2741648529973
"455",3.18344789521738
"456",3.22588516185911
"457",3.13892535556984
"458",3.13220532028254
"459",3.37907075338912
"460",3.58149477776382
"461",3.07147485058208
"462",3.21849772284157
"463",3.09986261468971
"464",2.98931790670917
"465",3.18764431124324
"466",3.25239872146925
"467",3.15357592916265
"468",2.98553393805774
"469",3.01948440055977
"470",3.24743025745394
"471",3.16749553788787
"472",3.25218169950416
"473",3.29652245488721
"474",3.17695960660619
"475",3.2393393487501
"476",3.16163838163995
"477",3.16494761328081
"478",3.26809160807496
"479",3.14823918511005
"480",3.34602179012132
"481",3.24547095391375
"482",3.09060657149449
"483",3.1826757096072
"484",2.95452664374427
"485",3.0822545852712
"486",3.16625627535511
"487",3.00426080551383
"488",3.07813340167819
"489",3.22065841240217
"490",3.15041746779187
"491",3.40052379939195
"492",3.15185630859049
"493",3.13419032137935
"494",2.99264068266048
"495",3.23579400326081
"496",3.1887508501862
"497",3.31951943037641
"498",3.23596333958615
"499",3.09336833666859
"500",3.27282564606784
"501",3.28062035167741
"502",3.17687103283835
"503",3.04102408935344
"504",2.88502470811109
"505",3.3347620424691
"506",3.51339313851073
"507",3.20296322556193
"508",2.97778999491733
"509",3.26973391190383
"510",3.03167328097982
"511",2.96391572023951
"512",3.3272577316702
"513",3.14443504353397
"514",3.05901655246995
"515",3.09351521142349
"516",3.11639642692922
"517",3.17258149912886
"518",3.11475737963909
"519",2.7972649036192
"520",2.97365125972693
"521",2.98640157163792
"522",3.28957813322442
"523",3.08502979542314
"524",2.97408222785473
"525",3.00946499438017
"526",3.08522207786651
"527",3.22155606544773
"528",3.05317661019914
"529",2.99934881837917
"530",3.54240660048991
"531",3.14034086238856
"532",3.0682787771873
"533",3.21992840104762
"534",3.06438081532003
"535",2.9765700630777
"536",2.92666531673743
"537",3.0629746771596
"538",3.00112272737762
"539",3.00827550812871
"540",3.03845883224149
"541",3.0964049368467
"542",2.7867996503665
"543",3.09064162443485
"544",3.1850805255998
"545",3.71502008317794
"546",3.04016920212183
"547",3.04416574011429
"548",3.11170333371711
"549",3.15065373474331
"550",3.34533263294926
"551",3.44557657225409
"552",2.96774747526625
"553",3.01510406295529
"554",3.27854701544851
"555",3.04031267716532
"556",3.00279967750384
"557",2.98672855332896
"558",3.11207712732964
"559",2.97757491397111
"560",2.90806811428457
"561",3.08440142772061
"562",2.93426956521026
"563",2.93950745193584
"564",3.01751650228442
"565",3.04954209379327
"566",3.20850993212728
"567",3.34344725899084
"568",3.00691335303706
"569",3.05354568002394
"570",3.17503768069928
"571",2.91266328963351
"572",3.03130220251394
"573",3.0041796220247
"574",3.12790659811606
"575",2.8990081934116
"576",3.03948837383035
"577",2.89851363945761
"578",2.67585254434856
"579",3.11348498773765
"580",2.90918702324514
"581",3.08269694457409
"582",3.02739688213253
"583",2.95848826706621
"584",2.93657786326592
"585",3.15322398905495
"586",2.86881584474138
"587",2.94222156241653
"588",3.13173932049157
"589",2.74952315796389
"590",3.22057250116984
"591",2.84920502927683
"592",3.15469010989952
"593",3.06917132947019
"594",3.25492960240112
"595",2.82976398260533
"596",3.03099337090362
"597",3.00029387932691
"598",2.91210774420146
"599",2.91506124082513
"600",3.02885860781277
"601",2.92962801079319
"602",2.96682979975271
"603",3.06860130824252
"604",3.02968957441795
"605",3.2573371059419
"606",2.90342367388569
"607",3.20628706362166
"608",2.93242280634973
"609",2.58932862696529
"610",2.98372895962303
"611",2.81313114736896
"612",2.92205936819048
"613",2.87736163647119
"614",3.37604339792902
"615",3.26701163923732
"616",2.95810420205485
"617",2.93104225388441
"618",2.75936353749548
"619",2.93901209496733
"620",3.14058792532072
"621",3.19760053515366
"622",2.82764143424496
"623",2.92715000058848
"624",2.86534738072941
"625",2.9965753565795
"626",3.06951399333476
"627",3.01992669334846
"628",2.96652949275141
"629",2.85875570049271
"630",3.29052087696023
"631",2.9380392591987
"632",3.30386929148376
"633",2.80687692133911
"634",2.94270103919388
"635",2.85708367475887
"636",2.81363554465462
"637",2.68747439048875
"638",3.14267786819753
"639",2.84564313711141
"640",2.59315148800421
"641",2.89695594681224
"642",3.07995867858965
"643",2.82004599932543
"644",3.24212964255844
"645",2.80067163694482
"646",3.00453893621774
"647",3.00180149847856
"648",2.77879828151386
"649",3.04532358771781
"650",2.86124109848189
"651",2.93270760691326
"652",3.03533449974022
"653",2.76541442219623
"654",2.96829366667419
"655",2.96172400196543
"656",3.0238243913709
"657",2.88081073034531
"658",2.8074543387898
"659",2.8400388526258
"660",3.2533091044885
"661",3.19592942438708
"662",3.15001494293791
"663",2.88411677837054
"664",3.074538036003
"665",2.72653566548534
"666",2.88714755622522
"667",2.90736958179572
"668",2.8634957927499
"669",3.09436670577222
"670",3.1800937381661
"671",2.8775041489205
"672",2.88341823078831
"673",2.95849818694109
"674",2.96435900493355
"675",2.88186145355722
"676",2.48776014696389
"677",3.07680476005073
"678",2.91934325657721
"679",2.80162880057334
"680",2.89762389233563
"681",2.96662698710592
"682",2.8238013917927
"683",2.61934212646425
"684",2.61949889241207
"685",2.76674991755656
"686",2.8983634718039
"687",2.83038276638676
"688",2.61351304342895
"689",2.97652782535432
"690",2.68756660802679
"691",2.83846798590652
"692",2.7139047698334
"693",2.93497274475439
"694",3.18393097327955
"695",3.06880637044615
"696",2.84626622785156
"697",2.88035118955625
"698",2.68565202999241
"699",3.00934640588295
"700",2.86127470961635
"701",2.82841764098332
"702",2.77546523477834
"703",2.74890145004678
"704",2.73401886104897
"705",2.96865921557594
"706",2.79375123470551
"707",2.69058302878143
"708",2.81232363517644
"709",2.79264193294711
"710",2.85565222712639
"711",2.55979572143634
"712",2.90882797081983
"713",2.79113857403257
"714",2.95803413564728
"715",3.73994243660478
"716",2.91102414086157
"717",2.81911835403323
"718",2.73103479192651
"719",3.06293427747655
"720",2.67584099522047
"721",2.67030548904212
"722",2.75207181372991
"723",2.70880657279498
"724",2.94940236818993
"725",2.75151093802519
"726",3.11554069586921
"727",2.83002652612864
"728",2.71343758941038
"729",2.84966928035342
"730",2.86918477974271
"731",2.36834687362328
"732",2.44414476632458
"733",3.10793971950034
"734",2.98735430672085
"735",2.85996019149565
"736",2.5411391837961
"737",2.70944853970824
"738",2.81389352784477
"739",2.90643259776177
"740",2.64909211368984
"741",2.79948758704675
"742",2.84346717847264
"743",2.8291028895499
"744",2.87033473774785
"745",2.81147915245062
"746",2.8379098780005
"747",2.80475636093048
"748",2.59143113169737
"749",2.89337943870658
"750",2.8945652631139
"751",2.66626149405208
"752",2.57030044397493
"753",2.59512007888981
"754",2.84175893687325
"755",2.61720620831145
"756",2.5871974215331
"757",3.30227565201743
"758",2.67938666483272
"759",2.84737441212972
"760",2.86434907866192
"761",2.53876499628742
"762",2.65523702710638
"763",2.79121842516723
"764",2.76665673923565
"765",2.74585601863354
"766",2.51358410875772
"767",2.72842999368211
"768",3.22744646046325
"769",2.40905100579786
"770",2.87469055053501
"771",2.71443416001795
"772",2.62740856831538
"773",2.60397887199162
"774",2.62517683146115
"775",2.62000457149312
"776",2.78994531864757
"777",2.76271927014457
"778",2.65906991649678
"779",2.67799155013136
"780",3.57754937579097
"781",2.9033844047441
"782",2.71227871459019
"783",2.62604443969874
"784",2.66482014430265
"785",2.79517034468518
"786",2.33647623084379
"787",2.80774991592383
"788",2.61703702341535
"789",2.53521348509022
"790",2.66019020305149
"791",2.80494493221059
"792",2.7121404158616
"793",2.51381509301695
"794",2.93060551498487
"795",2.71042919953304
"796",2.61929353792006
"797",3.18343846370664
"798",2.82630317240866
"799",2.97520831382411
"800",2.73275206168192
"801",2.28710478932038
"802",2.73066075895124
"803",2.67063147293478
"804",2.75699635698241
"805",2.54462589195117
"806",2.80375102689705
"807",2.82192681299517
"808",2.44380989704505
"809",2.73664148348067
"810",2.6187301627145
"811",2.88222331758404
"812",2.44816980798125
"813",2.71875789759757
"814",2.24638973172288
"815",2.70576890167749
"816",2.86267912773175
"817",2.7341845485165
"818",2.69844485067733
"819",2.65232289853082
"820",2.63373319003132
"821",2.52807844465012
"822",2.64241065267342
"823",2.51648099604248
"824",2.55055974319371
"825",2.92932194494503
"826",3.10390278168752
"827",2.56605310492619
"828",2.54440085599775
"829",2.52905246639926
"830",2.50343926923837
"831",2.40886218427176
"832",2.4898105255475
"833",2.58676467476003
"834",2.74466797950012
"835",2.48640807866897
"836",2.87063565426667
"837",2.40984296838754
"838",2.81345031003918
"839",2.60296260844849
"840",2.57586823155203
"841",2.53411291347551
"842",2.52545094727432
"843",2.52829526686298
"844",2.35819845744267
"845",2.4766057858357
"846",2.29995690028389
"847",2.38822844799654
"848",2.93434344355097
"849",2.51455309919403
"850",3.0317973965155
"851",2.53556279062054
"852",2.41058339594496
"853",2.49750765257348
"854",2.42611967916876
"855",2.3677802223238
"856",2.71345023683149
"857",2.36174786574831
"858",2.35548605333601
"859",2.37791912813502
"860",2.38499747162948
"861",2.58047198762367
"862",2.7054591986635
"863",2.52911567730632
"864",2.56204741848102
"865",2.42358266639123
"866",2.41960005722414
"867",2.45234712129809
"868",2.23402580501991
"869",2.41723029963887
"870",2.80127259111746
"871",2.49899541923784
"872",2.28778908601565
"873",2.43778605700909
"874",2.52370835198887
"875",2.50547063114323
"876",2.406939659796
"877",2.50254177426413
"878",2.3315304538936
"879",2.3483575885693
"880",2.47524539729803
"881",2.50360316576254
"882",2.5015306667227
"883",2.19697905047374
"884",2.68092595804094
"885",2.8131802259472
"886",2.29130901340257
"887",2.34449420593679
"888",2.30851290104566
"889",2.42304639396945
"890",2.9632593459939
"891",2.4260210654677
"892",2.49052457871354
"893",2.23268403806497
"894",2.45878234649645
"895",2.44687654070067
"896",2.31909098175217
"897",2.25810364592973
"898",2.37968839710248
"899",2.85221372137594
"900",2.50995980506071
"901",2.419800146076
"902",2.52916366139414
"903",2.31854112396486
"904",2.68508339095304
"905",2.6991594687954
"906",2.13721873193558
"907",2.45019606131903
"908",2.48161951381277
"909",2.55677116841008
"910",2.29965457019399
"911",2.3561166303145
"912",2.19298668114078
"913",2.47695296214505
"914",2.28739653844967
"915",2.36035374879836
"916",2.54455198263216
"917",2.39048821199663
"918",2.74526381514096
"919",2.60716158270362
"920",2.39160908805432
"921",2.28175646599
"922",2.20950373227111
"923",2.3135122773656
"924",2.83629221258732
"925",2.40015817444983
"926",2.76588075113916
"927",2.69959061132993
"928",2.42021475592683
"929",2.41489745315432
"930",2.00249346912925
"931",2.46649373413735
"932",2.41575208572037
"933",2.23361727377105
"934",2.44601143304356
"935",2.42336831884643
"936",2.1920619019463
"937",2.2815016789211
"938",2.16215451388051
"939",2.06897222722749
"940",2.16830721890763
"941",2.38086813895464
"942",2.15510567252135
"943",2.14662232510009
"944",2.48343828211965
"945",2.22216944931117
"946",2.31283551383834
"947",2.36463548246667
"948",2.48347715894898
"949",2.04906906936813
"950",2.13585476603317
"951",2.21224255030681
"952",2.19759906520487
"953",2.14184573177277
"954",2.21313168169728
"955",2.1145215881046
"956",2.12648466565667
"957",2.08060624930391
"958",2.22771459431845
"959",2.29288331323912
"960",2.33353451914815
"961",2.35530676709836
"962",2.17447229900672
"963",2.18443417522495
"964",2.26213163859181
"965",2.24014716154026
"966",2.31622213038844
"967",2.09096988989564
"968",2.61120439419783
"969",2.18694804104227
"970",2.05314304957108
"971",2.32260246469538
"972",2.25395083776503
"973",2.27646577995917
"974",2.14849577209038
"975",2.37960745319976
"976",2.0788890640687
"977",2.07214569100954
"978",2.06422090108302
"979",2.08556812409545
"980",2.18760405119782
"981",2.28151017995401
"982",2.19168660930621
"983",2.18013691745838
"984",2.08588681521055
"985",2.28405962786321
"986",2.25365427791021
"987",1.98103478631196
"988",2.06423753542858
"989",2.30491423184704
"990",2.28624624359296
"991",2.16969800902341
"992",2.60512777291234
"993",1.97164017855826
"994",2.22766238606854
"995",1.95095951232726
"996",2.06979630938543
"997",2.29190581551064
"998",2.39796424670093
"999",2.34424592286954
"1000",1.83973157828994
"1001",4.92784568806157
"1002",5.26295189260299
"1003",4.58314523710548
"1004",4.6924133500856
"1005",4.80870499266189
"1006",4.47621174399307
"1007",4.55044855207105
"1008",4.49317665673844
"1009",4.49798324598066
"1010",4.53538161320528
"1011",4.49664181273964
"1012",4.44054258872371
"1013",4.20686581092927
"1014",4.71768993657348
"1015",4.37936657896823
"1016",4.36823141680917
"1017",4.19828556888075
"1018",4.29056674613609
"1019",4.33580803853778
"1020",4.14043837594811
"1021",4.39217589458515
"1022",4.35123741718909
"1023",4.20052664520407
"1024",4.11059313634755
"1025",4.3075442046099
"1026",4.21926508156428
"1027",4.25772422264929
"1028",4.20237229237148
"1029",4.18714089193456
"1030",4.19756829631575
"1031",4.19187544695482
"1032",4.20394110787079
"1033",4.16535329769183
"1034",4.13127661799314
"1035",3.99725546836981
"1036",4.10002849772983
"1037",4.00027178612548
"1038",3.93365513807056
"1039",4.05406928302001
"1040",3.96092384015503
"1041",4.42932624899389
"1042",4.04075129801585
"1043",4.0721271886212
"1044",4.45989835713897
"1045",4.14226394762859
"1046",4.04137305856272
"1047",4.12385041414669
"1048",4.21139596794743
"1049",3.96953947742298
"1050",4.09553987924753
"1051",4.09038690015008
"1052",3.92340735613674
"1053",4.04683681059188
"1054",3.98920611155715
"1055",4.39035171847619
"1056",4.11931112083595
"1057",4.01607633192833
"1058",3.96324194591827
"1059",3.94270002671683
"1060",3.94264861552859
"1061",4.02614356324711
"1062",3.93881417933002
"1063",4.0372355517394
"1064",4.11458231345588
"1065",4.00860050530388
"1066",4.00012459667164
"1067",3.84653119209741
"1068",3.98448512237148
"1069",3.88658926209237
"1070",3.94905938204939
"1071",4.0606370358577
"1072",3.82917955967462
"1073",3.83233940789184
"1074",3.92664431770007
"1075",3.92555056858688
"1076",3.97087387694907
"1077",3.89384076321099
"1078",4.03782295464155
"1079",4.18690409834074
"1080",4.02830692663661
"1081",3.93655329927435
"1082",3.86999781824598
"1083",3.92562423411725
"1084",3.98032748523644
"1085",3.83211877977102
"1086",4.02465658662244
"1087",3.85738633570808
"1088",3.7664725159608
"1089",3.91559493711188
"1090",3.85814454651562
"1091",3.80056629360215
"1092",3.86813145152604
"1093",3.88938868290531
"1094",3.79952906111546
"1095",3.84708446504627
"1096",3.70990436168251
"1097",3.82585684145687
"1098",3.80035944380772
"1099",3.77817001031602
"1100",3.78141582258513
"1101",3.83142827521576
"1102",3.90678655545237
"1103",3.74658399858491
"1104",3.79053304784174
"1105",3.95068496907427
"1106",3.76813646740771
"1107",3.69999209014839
"1108",3.81527051111394
"1109",3.87349886264023
"1110",3.95096100047853
"1111",3.87712236636768
"1112",3.77715546894299
"1113",3.88964690412144
"1114",3.91278127933353
"1115",3.85377191668436
"1116",4.06873480101167
"1117",3.95531510615441
"1118",3.81088492727189
"1119",3.89014881646928
"1120",3.91158519299085
"1121",3.84825821498678
"1122",3.9347148429395
"1123",3.7956616372391
"1124",3.67673216941338
"1125",3.80816610624775
"1126",3.79824055476745
"1127",3.82375961404714
"1128",3.9217825585602
"1129",3.76732618242125
"1130",3.79950414169496
"1131",3.794882079998
"1132",3.86954486753667
"1133",3.74470232873505
"1134",3.64348093068931
"1135",3.85375271833303
"1136",3.81410216108861
"1137",3.79503950333249
"1138",3.65142128500534
"1139",3.786869456475
"1140",3.65205709877537
"1141",3.88102422371758
"1142",3.74502920877385
"1143",3.72454971745523
"1144",3.72711472083416
"1145",3.72787960709546
"1146",3.88308797986148
"1147",3.70855708890224
"1148",3.74298322644243
"1149",3.78366203368754
"1150",3.71369022337139
"1151",4.02270285156902
"1152",3.64734857083845
"1153",3.5967280174143
"1154",3.73554566601899
"1155",3.8562231544848
"1156",3.933725714179
"1157",3.74203264240211
"1158",3.65185344406748
"1159",3.74643277174131
"1160",3.84700903683958
"1161",3.69819451086589
"1162",3.73393637997125
"1163",3.57302913240142
"1164",3.76074070098378
"1165",3.72886729471132
"1166",3.73047675071324
"1167",3.63487122677699
"1168",3.70529716660832
"1169",3.72622525099044
"1170",3.76346431647031
"1171",3.62754859935434
"1172",3.70662436631131
"1173",3.72273865158434
"1174",3.7729144153683
"1175",3.78446959087699
"1176",3.70236046002629
"1177",3.65528445567691
"1178",3.66278887951589
"1179",3.65803074572143
"1180",3.63657215370535
"1181",3.53324955182619
"1182",3.55511359685666
"1183",3.79941033795344
"1184",3.86364457616045
"1185",3.58740509169733
"1186",3.70154290510817
"1187",3.61104805313741
"1188",3.64762522350951
"1189",3.68339811105654
"1190",3.75722234410757
"1191",3.65181410298681
"1192",3.80499241346253
"1193",3.67100684063099
"1194",3.81350266902506
"1195",3.49036363446493
"1196",3.76722720449171
"1197",3.69423368932685
"1198",3.93557642758911
"1199",3.57080950269177
"1200",3.68263936398848
"1201",3.64860002089277
"1202",3.73874514535417
"1203",3.50712360829968
"1204",3.73560691530685
"1205",3.57104420556077
"1206",3.63566254001709
"1207",3.68189774574889
"1208",3.69583736736783
"1209",3.5450880947258
"1210",3.69822108601379
"1211",3.40020476454317
"1212",3.52301110069576
"1213",3.60726105036536
"1214",3.82709757937576
"1215",3.46236182931076
"1216",3.78004130511048
"1217",3.58755338626055
"1218",3.52177082078205
"1219",3.78544013992813
"1220",3.70419827729069
"1221",3.80341252623274
"1222",3.5930833806381
"1223",3.57902243077468
"1224",3.71396995891056
"1225",3.42011577891915
"1226",3.54063004834488
"1227",3.79123606888915
"1228",3.7430759263529
"1229",3.69469011006887
"1230",3.72032866931702
"1231",4.18197517353217
"1232",3.61458512061498
"1233",3.56995485251921
"1234",3.57249022922797
"1235",3.63692674364738
"1236",3.64842737163385
"1237",3.49605800669218
"1238",3.68261931071282
"1239",3.62477220657438
"1240",3.62621956541017
"1241",3.6294838468564
"1242",3.60544392740505
"1243",3.51805423688745
"1244",3.44335542318861
"1245",3.56842314538565
"1246",3.54197308184041
"1247",3.53677887639286
"1248",3.51132484303128
"1249",3.51164825821268
