"","alpha","beta.1","beta.2","sigma","lp__"
"591",-0.277131993731131,0.998522691087927,0.286501475417719,0.297654665310081,14036.4944859159
"592",-0.276439293708428,0.997591002320134,0.288621853084071,0.298205715986339,14037.5262620585
"593",-0.274427687457945,0.997073942914423,0.28815963759613,0.29540738879323,14037.0720002169
"594",-0.277459001633829,0.998588669850146,0.286559620504044,0.295842134505399,14036.2331000308
"595",-0.274422437056936,0.997764017220798,0.286445254004676,0.29985282953995,14036.2284906327
"596",-0.270417083696438,0.997901911529909,0.2814531695881,0.300314451937072,14036.0940908872
"597",-0.265606665561819,0.996154073641977,0.282147117741868,0.298363298256923,14036.158151086
"598",-0.276794975903995,0.998206648596853,0.286559886794128,0.297919272201784,14037.5397810214
"599",-0.268491109029438,0.996859919854485,0.282098526084591,0.298006396785877,14037.3349474118
"600",-0.279103193679429,0.998572414446108,0.288580693148526,0.296004957549311,14035.6108604703
"601",-0.282377082750658,0.99924717947888,0.288269722837225,0.298606321045519,14034.0840322074
"602",-0.272786571720281,0.996944130310826,0.287342122270667,0.300895847252567,14036.0198253919
"603",-0.267323507645796,0.997494052656417,0.278838697056067,0.292431209389726,14034.606318753
"604",-0.275738393629235,0.997261576232841,0.289110134998289,0.299322650588611,14037.0624055657
"605",-0.275088526712173,0.99815683536826,0.28471884844036,0.294182328145508,14036.4814799694
"606",-0.273789111809786,0.997708494708551,0.284781936567854,0.298022284165511,14037.6709509243
"607",-0.273646949236376,0.997075853358303,0.286392269592419,0.298964681468268,14036.0351322361
"608",-0.276563602662138,0.997058954664658,0.290230068677647,0.296199235471301,14036.6060313654
"609",-0.266085235367485,0.997626383681682,0.276922362519348,0.301250234752053,14035.2007483479
"610",-0.2692968070338,0.997546004046421,0.280630597602025,0.298750376061341,14037.3787032573
"611",-0.269507625954069,0.997418895387434,0.281503321078593,0.299653573080697,14037.3772294317
"612",-0.268166487570448,0.996071460281635,0.284996891476046,0.295512093971327,14035.9610832406
"613",-0.272860002778594,0.997462161287202,0.285024647514772,0.300047902968201,14037.4800416842
"614",-0.270369456581788,0.996816861306854,0.284276088136681,0.301120052007774,14036.3213368862
"615",-0.273870830110048,0.998955615894894,0.280833328463709,0.301301689657342,14034.774886168
"616",-0.265358251114742,0.997036117961428,0.278295620297039,0.297461088307736,14036.7895663702
"617",-0.279860695695388,0.998005781912167,0.291022587616869,0.295427243732527,14036.1809874564
"618",-0.272039909770855,0.997272145395336,0.284733778828295,0.298362545781689,14037.9125310744
"619",-0.262685147253454,0.997195818850163,0.274975386539261,0.297140539123963,14035.3934645388
"620",-0.271795117850527,0.997891987924963,0.282837396654169,0.293586132914506,14035.8132679704
"621",-0.274011111655539,0.997423574738139,0.287259136466703,0.295451697701427,14036.0042175301
"622",-0.275076079139695,0.997815854938279,0.28596676538438,0.296319364916032,14037.660298537
"623",-0.279746116636049,0.997986439619195,0.291385524042809,0.297576240549732,14035.691907786
"624",-0.270813304886601,0.997651850369438,0.282570566428391,0.294569886799608,14036.6348356343
"625",-0.28122681359269,0.998010750206235,0.292581868580044,0.298883997931183,14035.7863429164
"626",-0.278411831510615,0.998978734242316,0.285345207114001,0.297071543240394,14036.1043762944
"627",-0.276118634560006,0.998705714256068,0.283899089230481,0.293574351702936,14035.2488104189
"628",-0.27729996406468,0.997749902032518,0.28906252349659,0.301102421808527,14036.3051945941
"629",-0.275940651696117,0.997460302675052,0.288391781769154,0.294537198015666,14036.7743250174
"630",-0.268667788207913,0.99731842725721,0.280429741049432,0.295503452703462,14036.5318675862
"631",-0.278326108562189,0.997171624242111,0.291234942878061,0.3014371910246,14034.1069207658
"632",-0.269119788494734,0.9973545193527,0.282168103495547,0.298170951606979,14036.3967066798
"633",-0.267446159018289,0.996020171731975,0.284156453572984,0.300409101091798,14035.6079495724
"634",-0.276522237034439,0.998433591033664,0.285139040207829,0.297599769764624,14036.9958581836
"635",-0.274645874817467,0.998046112512421,0.285022764112341,0.304144876123743,14034.0425346662
"636",-0.26605636745859,0.99637904458386,0.28162932367385,0.295702155785663,14036.4440263041
"637",-0.27749633864105,0.997364717267075,0.290772281408881,0.297564088552455,14036.7623668379
"638",-0.265471249312909,0.995982023106318,0.282240915585744,0.296608089829179,14036.0166551286
"639",-0.272085206366224,0.99790419809363,0.282819502726948,0.296259209806926,14037.5584408592
"640",-0.277747360319668,0.998719284275684,0.286247777355776,0.295526501579664,14036.2050608147
"641",-0.273980685729418,0.99771607000967,0.286510131246659,0.299907956945432,14034.7573022363
"642",-0.275963345467411,0.999720269210533,0.280015419564232,0.297158880244264,14033.258009372
"643",-0.271063892744821,0.997316857130803,0.283418059612935,0.300738548845877,14037.0188226229
"644",-0.266088894731616,0.997190387657636,0.278404611385679,0.300059952180349,14036.3102642364
"645",-0.27144697995133,0.997914675310231,0.281567548427838,0.297552558006524,14037.435113826
"646",-0.267656287621566,0.996940632067462,0.279857847868065,0.301186289561059,14032.4393076703
"647",-0.27689358935095,1.00053040677226,0.278029774313166,0.29675524237278,14028.9745110802
"648",-0.265410324600927,0.9967065740015,0.279904730425424,0.296908645633495,14036.7203041196
"649",-0.276241698878334,0.997349446357912,0.289100037972168,0.299013317082376,14037.2700128715
"650",-0.279574892255476,0.997746133717138,0.290677804493136,0.297302952046507,14036.0355200707
"651",-0.277642216321669,0.997951871835721,0.288111987396626,0.301118000176932,14036.1516751064
"652",-0.27481416514227,0.997898631170039,0.284762963323284,0.301393265487485,14035.1943642033
"653",-0.269842481689501,0.997337708599758,0.282598802215977,0.299441818757444,14037.2383930453
"654",-0.272055282207062,0.998495887649443,0.280425756907566,0.302612689711287,14034.5559887923
"655",-0.276637579099493,0.997558553832168,0.28862924719873,0.300018238946583,14036.9964755382
"656",-0.268262338084094,0.996797264720464,0.282289905640547,0.29991965726019,14037.0102224433
"657",-0.274865866842876,0.997178770389612,0.287910473486105,0.299042007576311,14037.2212103623
"658",-0.267762329877431,0.997179353389706,0.28042249634507,0.296562259956456,14037.3734993118
"659",-0.27679944992104,0.997910278748384,0.287136193425003,0.29828842023388,14036.9589271252
"660",-0.276739803330575,0.996492197949262,0.292658135535649,0.295618016192006,14034.9297658454
"661",-0.274659295907727,0.996794911292194,0.289292262720071,0.294868677055918,14036.2681324858
"662",-0.271845288500325,0.998283721179347,0.281244952494039,0.297220386731007,14037.0736989388
"663",-0.272999021250025,0.997236566325199,0.285908576603823,0.295658915702889,14037.562652297
"664",-0.273927456471889,0.997937267365507,0.284760573196047,0.291802451841599,14034.6294006578
"665",-0.269885414514234,0.997214818358956,0.282317426355491,0.291849631568679,14034.4862403308
"666",-0.273418019631708,0.997263572114585,0.28601349002041,0.298755655635796,14037.5617822423
"667",-0.276129875272849,0.997988269215599,0.286039437432113,0.296251739079006,14036.6582304576
"668",-0.271748156984708,0.997406867567581,0.283378980830806,0.299955573400003,14036.6582581769
"669",-0.271318181141259,0.996714461391426,0.286276135923551,0.298595454410246,14037.2201487345
"670",-0.274490976506433,0.997199502285766,0.287567872450397,0.300212260893706,14037.0196071121
"671",-0.273703063205567,0.996384928513288,0.28987722158779,0.297138613358207,14036.1659989708
"672",-0.279660911445539,0.998011423509363,0.290167545477025,0.297918669498625,14036.7946936133
"673",-0.272854791832293,0.998382759554589,0.281433864593943,0.299623749280862,14036.5727819928
"674",-0.271883708255432,0.997543071294242,0.284079802939603,0.298790487797763,14037.5655476379
"675",-0.26912247932745,0.997724112546048,0.280965733433931,0.295603111220535,14035.3811608788
"676",-0.278205162298155,0.998288813838307,0.287601656255597,0.299227829971907,14036.9104755772
"677",-0.270621824176613,0.997942531147162,0.281436070787496,0.299752211830992,14036.5377441753
"678",-0.268982067427809,0.996756519126294,0.283186724380741,0.297789996043466,14037.5062587941
"679",-0.276479992053788,0.998813901491393,0.284581793828004,0.294859886422461,14035.6664653991
"680",-0.274906666712334,0.99798122292995,0.285043780163734,0.295718932020559,14037.2452602229
"681",-0.274230883245219,0.995525789072866,0.293212148532177,0.300317839565698,14032.017395248
"682",-0.272598475033252,0.997622970614176,0.283066677453045,0.297678031386506,14035.4436569873
"683",-0.268887764934545,0.997133442787213,0.282051181102612,0.300883078797326,14036.7212840627
"684",-0.275065538467083,0.998293278746401,0.284814327905586,0.295265721862005,14036.8326362001
"685",-0.27386635519821,0.997566520553207,0.285724529739356,0.295359135949955,14037.5372678537
"686",-0.273328355848052,0.99779253675792,0.283812816851402,0.298591803516669,14037.2302741601
"687",-0.267832130482077,0.996302849157683,0.283386228843363,0.29855362005718,14036.6252834222
"688",-0.274611641403178,0.996352705352366,0.290394219150058,0.296042270094719,14035.1793070701
"689",-0.269946044970558,0.998217668961789,0.279229287095254,0.295554679602309,14036.3829759402
"690",-0.276352206097499,0.997768244556664,0.287898936111054,0.299731128425305,14037.2565016755
"691",-0.268907573777916,0.997422447363986,0.28084214141269,0.303455572609564,14034.6337062906
"692",-0.274651977862721,0.997920594193377,0.285044585648892,0.295812875805936,14037.4071872124
"693",-0.276273763163756,0.997580825444502,0.288021149492341,0.294996166099042,14036.8760083369
"694",-0.272412822202638,0.99709963727806,0.286611602169582,0.299876087800574,14036.1259507038
"695",-0.27447497279403,0.997340215939652,0.287547357252122,0.300152791437897,14036.9909689263
"696",-0.272746075188813,0.99746799137581,0.285191658788809,0.301564195918514,14036.4394262952
"697",-0.269281722622983,0.998276880770258,0.278617718828198,0.298229960208851,14036.1570790715
"698",-0.271095773924817,0.997021841567309,0.284329079975065,0.298788701377672,14037.4623028282
"699",-0.273919819324619,0.997607881392172,0.285679435063595,0.295703926497448,14037.6694255379
"700",-0.279748972604595,0.996442301474896,0.295835077303738,0.297679417844735,14033.2362079559
"701",-0.270435412310825,0.998503326602383,0.27942894970748,0.294961686192037,14034.5913021013
"702",-0.27925342086662,0.997907038897106,0.290870206678462,0.297307170961046,14036.4991841965
"703",-0.272479398382518,0.998176714301385,0.282499919158523,0.297341660893276,14037.1581067759
"704",-0.278856425173519,0.998639412722159,0.287253606455401,0.296841364298042,14036.8185332827
"705",-0.273208586526011,0.997356114089927,0.285545221141423,0.295622213969941,14037.5003894588
"706",-0.271436930991729,0.997196113582364,0.284950674322188,0.3036201141591,14034.2375325934
"707",-0.268005538894536,0.99799940981417,0.278282679810485,0.294114996519651,14035.0877767681
"708",-0.273761830860737,0.998049315557774,0.283392699103186,0.301611738984128,14035.7663951707
"709",-0.27129781707771,0.997649714069811,0.282642588107101,0.297588007973089,14037.900224724
"710",-0.278099398974885,0.997996395561665,0.288123680768395,0.296751255097808,14036.3717457586
"711",-0.273530988390879,0.995852586211425,0.291964782290114,0.294983366777515,14033.1413923861
"712",-0.273172186155813,0.997611780721804,0.284552325972303,0.2930434667372,14035.9304847067
"713",-0.278785586237275,0.997509219498054,0.291955012789415,0.295558176615351,14035.4111774238
"714",-0.266390409295952,0.996221858360591,0.282205376641802,0.298458645386552,14036.4949530331
"715",-0.270103260656992,0.997755222421751,0.281440559734311,0.294394689247055,14036.2990121255
"716",-0.266209190966818,0.995994084266047,0.283333414174471,0.296946843418065,14035.9657917526
"717",-0.272960019784866,0.998144772641349,0.283495893245185,0.291144944057996,14032.4561900008
"718",-0.261263480744414,0.996567187398539,0.275815094979496,0.301628150175241,14033.8275980853
"719",-0.278047952934491,0.998146584119459,0.287854090332157,0.299906633044992,14036.6569034255
"720",-0.265689949923909,0.996472175514913,0.279830527190735,0.296843751143516,14034.9199240714
"721",-0.278400874903091,0.997909804389861,0.289041129942106,0.292794827893185,14034.8167961736
"722",-0.269660432467081,0.99743489539436,0.281555633321549,0.295761572843028,14037.4474991948
"723",-0.269122742747782,0.998525849568558,0.27755928122962,0.295088157582061,14034.8047953222
"724",-0.279030000301594,0.998808446690698,0.28773602163551,0.29258095189244,14032.9459288899
"725",-0.270476650850495,0.997225514724546,0.283976065338968,0.292985002837461,14034.9606428727
"726",-0.278290862839797,0.997540643228096,0.2907783587689,0.297950060512396,14036.9753059132
"727",-0.27048034888047,0.997395691794281,0.282832713980122,0.297870851330301,14037.8711416468
"728",-0.273818541531843,0.996989768180744,0.287250528160284,0.295843959540609,14036.7645643067
"729",-0.271373647395265,0.998374356187313,0.281131441604287,0.297228603893382,14035.1110671174
"730",-0.272086156739814,0.996661436897751,0.287618404857713,0.300648515669321,14035.7235700026
"731",-0.27068408867677,0.998234673247385,0.279810512409662,0.2973762728784,14036.9168550846
"732",-0.277356321857064,0.997462888490859,0.289502201351633,0.29578049428873,14036.6535455805
"733",-0.265985643920951,0.997935513182697,0.276188940478923,0.298124292289053,14035.6032631415
"734",-0.277355317771161,0.998145679093862,0.287431980631698,0.299055823986815,14037.3332153081
"735",-0.275627893051495,0.997495260494155,0.287595099585249,0.300468773900103,14036.8068550657
"736",-0.273726942241272,0.997870945821623,0.284459241026345,0.297937639903747,14037.9084179406
"737",-0.280386319513414,0.997885057326904,0.29192762101371,0.296949538923442,14036.4092974029
"738",-0.26954845114172,0.995537917445095,0.287895329010354,0.293923210829787,14032.9799821983
"739",-0.271168937012459,0.998953434796051,0.278229119261286,0.295190130464865,14034.3160934111
"740",-0.26839656065536,0.997484474046269,0.279966757481627,0.301345220860227,14036.1730765587
"741",-0.272417987109486,0.997424663722533,0.284563970274241,0.294009904114059,14036.81162131
"742",-0.274111611161583,0.997160646506839,0.287979073454444,0.299802102158257,14036.6802243227
"743",-0.276093846106223,0.997273194725523,0.289383620685713,0.301483355796918,14035.9862074258
"744",-0.270484406953767,0.998650942448204,0.277385615117719,0.29492807459804,14033.4250250645
"745",-0.274863355725067,0.996432282078261,0.290531412550533,0.297891824242229,14035.7844880812
"746",-0.274916302939658,0.997849263950562,0.285657615799768,0.295634216134281,14037.4453689051
"747",-0.272975799736613,0.996381685515354,0.28931600688799,0.301537409945644,14034.8481425018
"748",-0.270529945564288,0.996602030105625,0.286095594174965,0.298929364982316,14036.5733361752
"749",-0.275405608009952,0.997328744825074,0.288014000084648,0.293715179862015,14036.1200730731
"750",-0.274413380038384,0.997670062343998,0.286452152648645,0.298540731397082,14037.4160773581
"751",-0.265922549973194,0.997358448626942,0.277753554137375,0.298095830463324,14036.7024194679
"752",-0.271788570882456,0.997876187634408,0.282203413395607,0.299492288282829,14037.3626054724
"753",-0.274375034336245,0.997880065088392,0.285477907129519,0.299709421631506,14037.3554217921
"754",-0.273545137175223,0.998735507240531,0.28186845155049,0.29759570879955,14035.809831401
"755",-0.272121279535886,0.99723856782233,0.285421989873312,0.299450868806656,14037.3253566089
"756",-0.27567496816229,0.99800435311442,0.285878744328039,0.296107479366767,14037.424514053
"757",-0.265107582195465,0.997181619949195,0.277398484461129,0.29874827590378,14036.3844285507
"758",-0.277808859994884,0.997048507050409,0.292307956869578,0.29529848553801,14035.3884124477
"759",-0.271041698979635,0.997771524764342,0.282369258026975,0.299997624148496,14036.9484943894
"760",-0.266487028884876,0.997217295449248,0.278904120250618,0.302249464822939,14035.1981164883
"761",-0.271966384695296,0.998695140361881,0.279543130841977,0.299397173782873,14035.8550783252
"762",-0.274446563141879,0.997187882863895,0.287724785222644,0.29631344615086,14037.5169839607
"763",-0.271357831206016,0.99658971601721,0.286056287968639,0.295551363821505,14036.4789501628
"764",-0.268842147287071,0.99779159810734,0.279910973336196,0.292826060866975,14034.7987493594
"765",-0.273277157650603,0.998072653783305,0.283556837543014,0.298382515161517,14037.5703759178
"766",-0.269272104417699,0.997216220695052,0.282125303365816,0.296202274208069,14037.5850695047
"767",-0.271362935933254,0.998468268204503,0.279949557435841,0.30320694846795,14033.8996648109
"768",-0.266933010916821,0.996559204114161,0.282196336141241,0.293294010597481,14035.1055263107
"769",-0.277384124619329,0.998607011343845,0.28597309737683,0.292164839931869,14034.2991476188
"770",-0.27984535837798,0.999423272088698,0.286427448146818,0.293482405159405,14032.3577986495
"771",-0.270682541685213,0.999609163142326,0.275553110565956,0.296104243552398,14031.1791933138
"772",-0.280402916293761,0.999115271862435,0.28746967342141,0.296742228478129,14035.8134946413
"773",-0.269545086992002,0.996860553571966,0.283249881429946,0.297199731765968,14037.4477739252
"774",-0.266079956929207,0.997168701957328,0.279040633043654,0.29837159043645,14036.7805735462
"775",-0.276420438613116,0.996957620607278,0.289851913202132,0.300718889953428,14034.6025337635
"776",-0.271089902587436,0.996896914215137,0.284881366513334,0.299274201573274,14037.3621812308
"777",-0.270296597968303,0.997545105358872,0.281892676732779,0.297010552464651,14037.7850787995
"778",-0.265486411763788,0.995950008833293,0.282111351906612,0.30085317999391,14034.9848024042
"779",-0.269109089759056,0.996952814713438,0.282105541952594,0.300297069726846,14036.1432457726
"780",-0.271874474968919,0.997542844992851,0.283383904778596,0.293206078837897,14036.0346893997
"781",-0.267168438720493,0.996780696579542,0.280937222160419,0.294915549456874,14036.4152558911
"782",-0.269720172157427,0.998460827785862,0.278491186043251,0.299924299611029,14035.340888489
"783",-0.269340137598494,0.997682610538867,0.279665321026886,0.291265715134569,14032.4022347141
"784",-0.270980909401667,0.99658537707802,0.285580099458416,0.298202423904114,14036.7152351488
"785",-0.2741595105967,0.99688270604203,0.288503553551154,0.296204229235784,14037.0906178181
"786",-0.274130994246293,0.997702880220048,0.285834463663732,0.294846279553232,14037.1276985201
"787",-0.274157642626731,0.99851833105736,0.283481033438916,0.298286199367856,14035.869967736
"788",-0.273309657573367,0.998004319550569,0.283502629596918,0.296617673516621,14037.6965930878
"789",-0.275630248935904,0.997656104010527,0.288253493027932,0.297972452903518,14036.0800727045
"790",-0.275276681907594,0.996694182830709,0.29097252053353,0.295843244470847,14035.4111445948
"791",-0.279784950927277,0.998416544397835,0.289269998122401,0.299132680523352,14036.667668127
"792",-0.282080070838317,0.999900056149772,0.285868423451682,0.293336092116311,14031.2299981924
"793",-0.279022748901252,0.999363888191227,0.285335990147624,0.296104580931129,14034.9204831064
"794",-0.274250587418508,0.997746839591431,0.284595782790638,0.29906698792409,14035.9902909241
"795",-0.268486232065909,0.997201920564824,0.281282722571075,0.297401508220852,14037.6370606937
"796",-0.277328106357824,0.998425795872413,0.286227650222056,0.29807099060447,14037.1921188811
"797",-0.271404238281682,0.996991594267717,0.285551323550333,0.295466750392406,14036.9982547973
"798",-0.274187694130455,0.996642293833011,0.289535826237855,0.298823169741694,14036.5622349012
"799",-0.274620801023978,0.997831559680105,0.285933660044914,0.304390239022272,14033.7228151301
"800",-0.272473385874118,0.997996743616396,0.282276521634598,0.296867490176957,14037.2558101845
"801",-0.267651290458917,0.998259701580286,0.276438185734702,0.298431793361637,14035.6111871821
"802",-0.269309559329554,0.997031873120551,0.283284781635672,0.296774139868505,14037.0252738342
"803",-0.273594552420241,0.997221322025456,0.286083968881115,0.298373810928834,14037.0726756139
"804",-0.277774680078672,0.997287621648609,0.290375058122987,0.293365682479833,14034.4808966314
"805",-0.274788444071133,0.998366081691787,0.284174585870958,0.29919189141766,14037.0993185852
"806",-0.271834112814487,0.998925727202936,0.278573988504178,0.297917705447862,14035.3260392726
"807",-0.271717992428984,0.997533361596339,0.283541910103681,0.298611011799803,14037.8996534173
"808",-0.272874481668738,0.997777164403495,0.284330999902567,0.291866494371694,14034.5742291695
"809",-0.271959622787715,0.99811722821071,0.282159322134933,0.303719873038098,14033.8995967325
"810",-0.272842402336408,0.997151915921717,0.285827559610919,0.293211149548263,14035.9187666723
"811",-0.280164851788505,0.998338831904915,0.289270604879979,0.296821234526465,14036.1230526728
"812",-0.27153913953617,0.997003803741759,0.285344070474546,0.293790063254405,14036.4448038999
"813",-0.268506688850579,0.997502105257088,0.280045083699174,0.294071706922622,14036.2852483572
"814",-0.26557259658202,0.996779522997084,0.2805481361399,0.294684428726445,14034.1554573317
"815",-0.275073002362726,0.997663440426262,0.286899680013421,0.296105897581247,14037.6217042714
"816",-0.277885558555732,0.99827679122144,0.287109652302464,0.301700160190917,14035.4407326453
"817",-0.273092710283407,0.997011295947016,0.28663542537952,0.299724093353187,14037.1605489636
"818",-0.270056939162737,0.997357676762058,0.282715417285644,0.298176980288802,14037.6023373603
"819",-0.275964549474017,0.997509128369026,0.288138542614054,0.296166705141853,14037.4732713111
"820",-0.280549067915138,0.998085357733979,0.290510415397692,0.297791519321355,14035.8608961461
"821",-0.268902914304505,0.998147001635599,0.277742314848883,0.295142320906814,14035.2177845445
"822",-0.274981504690247,0.99804611626607,0.285638591707215,0.296013284593902,14037.2864752891
"823",-0.26650828243347,0.997121663575366,0.279092690133022,0.297335544851846,14037.0017514376
"824",-0.275176583922015,0.997219725130424,0.289121206559703,0.29866834455013,14036.3416972736
"825",-0.276157210797478,0.997345127685714,0.289376907247851,0.301983080505169,14035.4945584431
"826",-0.266634121148965,0.996387155322326,0.282998143270373,0.296031493835618,14034.9913517872
"827",-0.276712811339034,0.997259366142972,0.290153643448548,0.29958330450445,14036.7141384991
"828",-0.276346859404366,0.998216770941206,0.286194694915797,0.298532970542308,14037.5176720671
"829",-0.265544981421922,0.996643650811649,0.279876233923454,0.295210284782605,14036.3382217434
"830",-0.275210899830795,0.997657467161722,0.286842070907219,0.299294995610279,14037.6143981334
"831",-0.273760443404398,0.997871916742118,0.284391514024635,0.296869875815679,14037.8229577839
"832",-0.275662791511007,0.998612612230758,0.284058201393998,0.296952080322732,14037.0314363221
"833",-0.265471148180974,0.9972450139942,0.278010019762442,0.297961817993091,14036.6320897636
"834",-0.280152473053672,0.998171554023497,0.290746033283193,0.296134995464917,14036.3870863437
"835",-0.272289859148437,0.999174439968109,0.278199924452385,0.29674429857346,14034.5038268585
"836",-0.274405698866623,0.997869751103265,0.284867155432318,0.292339738014771,14035.0229102481
"837",-0.279295141539341,0.99788803170976,0.290856075201586,0.294159766235053,14035.6025045401
"838",-0.278235262863992,0.998255843787158,0.288638716395674,0.296386297886818,14036.4376694846
"839",-0.274321641896082,0.996458485297681,0.290010545596682,0.296817541952709,14036.1366012313
"840",-0.276202743754887,0.998591503279475,0.285447228133976,0.298530585843679,14035.7997522823
"841",-0.270934597663834,0.997531760464939,0.283095473037662,0.29362665395566,14036.1572172809
"842",-0.272485881725328,0.997141397251096,0.285034456673691,0.302111005219032,14035.0339038822
"843",-0.270290779637088,0.998544649631961,0.277991033997745,0.294207135499499,14034.5132962069
"844",-0.277149015938204,0.997580397142625,0.289040951766691,0.298070929779028,14037.3373943201
"845",-0.276345027192017,0.99832548296676,0.285416807243071,0.297994425150889,14037.2554790756
"846",-0.275003735636909,0.998608600668913,0.283958169059431,0.297172485798618,14036.1441506536
"847",-0.27008140466917,0.995206350719851,0.290341875192362,0.296854215928657,14032.581163122
"848",-0.26534632938277,0.99592031664128,0.282063680440829,0.297957532486069,14035.8020639526
"849",-0.274268730617257,0.997665200968817,0.285820004657224,0.299151132001432,14037.7533819153
"850",-0.278733317002505,0.99827044070567,0.287759820369953,0.297038613042461,14035.9776825217
"851",-0.266893023361326,0.996580124522226,0.281345446031893,0.295541303191494,14036.5051083378
"852",-0.282066152259403,0.9987044568479,0.29012919479311,0.299354492247703,14035.3724285309
"853",-0.268077774327944,0.996424716005499,0.282914881461927,0.297062868829787,14036.302394581
"854",-0.275339467239299,0.998333711383089,0.285262120630178,0.297082300046222,14036.6828221503
"855",-0.269391609223818,0.997372488913556,0.280938563830313,0.298615342040242,14036.7631736586
"856",-0.266372062953184,0.997652132423295,0.277572753216402,0.296765908732905,14036.369346738
"857",-0.267614500101572,0.997512061194959,0.280136844722388,0.301270121564628,14034.241301308
"858",-0.269708194150443,0.996182688954217,0.28578242658171,0.298113793964089,14036.2901331586
"859",-0.272405172942278,0.997002433617785,0.286756738980272,0.295894836073091,14036.7398374689
"860",-0.270385317719342,0.996506426496789,0.285725134119912,0.300306229453921,14036.548739786
"861",-0.271400528868545,0.998881732335228,0.278198645511386,0.298807294451278,14035.1467343705
"862",-0.271538938855957,0.997492200240184,0.283342527981601,0.299840208912232,14037.4880288316
"863",-0.275050904918743,0.998556029348751,0.283624589127578,0.296132141481246,14036.9275649476
"864",-0.276281505324436,0.997294238458126,0.289810455558768,0.299306893064076,14036.6089793444
"865",-0.268666376177934,0.996041652407521,0.285506748668471,0.29707327685556,14036.2827569542
"866",-0.272639386796925,0.996954854903949,0.286744562764956,0.298073246205074,14037.5872445334
"867",-0.276865470570964,0.998383306332862,0.285713574220127,0.297961746294954,14037.0708678758
"868",-0.27646683808627,0.997772223364434,0.287174166365407,0.297872171508375,14036.8092844107
"869",-0.275197579275535,0.998542975606664,0.283501182392252,0.294903037756994,14036.3735338967
"870",-0.276389323364052,0.996655541936127,0.291139707752898,0.297409793548804,14035.3809084212
"871",-0.281060573634319,0.998786654448142,0.288933854469555,0.294005808944582,14034.8989684181
"872",-0.267702557953789,0.997338718388402,0.279702986126846,0.298688138555816,14037.2109563288
"873",-0.274888722570879,0.997736891054698,0.285975180547373,0.301329150189648,14036.5292882846
"874",-0.267847251288535,0.996698926267077,0.282725811840871,0.301392767831986,14035.7777642741
"875",-0.268258801409248,0.997193163093675,0.281052688352484,0.298682337056696,14037.4939797814
"876",-0.266045860557358,0.997239272340687,0.278021969745749,0.297454049782716,14036.5367273626
"877",-0.27126655405563,0.998682329740177,0.27831382920144,0.295315706726541,14034.4642479247
"878",-0.27423817052738,0.996857566982581,0.288622796909126,0.300835723363397,14036.285647335
"879",-0.262455633336234,0.995947793842028,0.279355709522455,0.299007998691748,14035.1750555043
"880",-0.275600893220055,0.997637061475392,0.288249934244025,0.297921644574374,14036.2239729162
"881",-0.266521285518998,0.996764000340221,0.280799557802598,0.299689530646375,14036.7691797654
"882",-0.275748926245751,0.997039530725826,0.289878683947864,0.29748306981264,14037.0007920768
"883",-0.269788062954963,0.997700014339263,0.280681908279129,0.296038789200265,14037.2961026236
"884",-0.268133619217874,0.996892129878665,0.283026413255175,0.299559231312175,14034.799585672
"885",-0.283124340626615,0.999590788859651,0.288783116459627,0.300567651854576,14033.6227685706
"886",-0.26442104155201,0.997109713301608,0.27705006242164,0.296903249930514,14036.3254390886
"887",-0.279776076087167,0.997979454791495,0.29084522147362,0.302822877535983,14034.4688965428
"888",-0.276979485554571,0.99783983248931,0.288102283493574,0.296992971808851,14037.5855138483
"889",-0.27192600416542,0.997787070401095,0.282619036227723,0.297964715764787,14037.7252580057
"890",-0.266123135739214,0.996320027055316,0.282498006305454,0.293131909495764,14033.7908243409
"891",-0.269659264855387,0.997080866301337,0.282837876705182,0.29955691250774,14037.4537967808
"892",-0.2662831767217,0.995991704999274,0.282843543085686,0.296316353900391,14035.8999568736
"893",-0.280977272901555,0.999292987152476,0.287663933959956,0.293858006146019,14033.9038502839
"894",-0.277568834046373,0.998157958656509,0.287760411868027,0.295491614722154,14037.0585029641
"895",-0.27042896382235,0.998648040062679,0.277654488150643,0.299412374172433,14034.8349688837
"896",-0.273155507353571,0.997290861293865,0.286280419362564,0.298547958634415,14037.6340847982
"897",-0.279306776475731,0.998087622960765,0.290265378328824,0.293488347941746,14035.023533302
"898",-0.279935064598737,0.999349246022801,0.285046861252536,0.292738796580358,14031.1260246091
"899",-0.269773878035259,0.996585703477741,0.285273632921909,0.297931635374374,14036.8614699946
"900",-0.276999912026272,0.99758944579054,0.28926676800675,0.295510418017307,14036.9906443847
"901",-0.278742451752474,0.998510571452006,0.287699746841954,0.299783924857947,14036.6363859279
"902",-0.26542736785799,0.995698100367745,0.283987335094333,0.300568954251716,14033.5396555052
"903",-0.268910634115181,0.997017628066896,0.282069603898926,0.296031007809334,14037.3385240372
"904",-0.270882679939682,0.996840075701184,0.284988735303994,0.29886549824832,14037.5015524332
"905",-0.276578384282004,0.997276167362054,0.289219121477044,0.2984133780683,14036.7252212915
"906",-0.275896870651359,0.998114830192866,0.285693750312732,0.300527207902711,14036.7445990803
"907",-0.276308123988152,0.997141122450101,0.290563795530333,0.295448973142708,14035.7260092229
"908",-0.281938162917984,0.998611896375756,0.290712435748696,0.298207357776021,14036.1251078058
