"","alpha","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","sigma","lp__"
"1087",-0.643743024944905,0.917770594670182,0.218995784881996,0.71310883701984,-0.148343539376703,-0.00906973666381003,0.212396290421551,1001.19655106016
"1088",-0.376934069169893,0.92007516608428,0.129071084934476,0.413047445934766,-0.0530268298028444,-0.00390338022085393,0.214332709461008,1004.05843199411
"1089",-0.387866803483838,0.911602483103186,0.143036496915269,0.446448004480154,-0.0615996644793233,-0.0101094374869197,0.212810870784515,999.840466698895
"1090",-0.35709547558579,0.915999123378314,0.126675544242454,0.396462292456645,-0.0473319930525412,-0.00429729823649651,0.208817170224916,1002.94096907634
"1091",-0.42571593857645,0.926412356575234,0.138742447228614,0.467279418051541,-0.0699908471458619,-0.00465655841199351,0.215506287971451,1004.52703399634
"1092",-0.471581485780869,0.919776170412746,0.165921377840301,0.511204834313131,-0.0910500847735005,-0.00312329849470635,0.206560865534724,1004.18327074917
"1093",-0.494217587513773,0.928286619553084,0.165339946178858,0.531932857964786,-0.0970716252863519,-0.00643933146969478,0.205090640464552,1003.09743346372
"1094",-0.488655370857472,0.933692527242414,0.156197169695665,0.538898573439794,-0.0976270915295923,-0.00708927203270536,0.206607230120258,1004.51812026855
"1095",-0.456250536030147,0.926443767246608,0.149189710905193,0.506977003822095,-0.083742542754584,-0.00396189678402847,0.21951685123338,1004.22031517793
"1096",-0.552300304616901,0.928261918732288,0.173193770298618,0.610396262321068,-0.110222281250658,-0.00670248180476417,0.21771740612828,1002.75853153726
"1097",-0.424900036375341,0.926934876688845,0.143711328228277,0.468041178777698,-0.0764060988907993,-0.00534087693048742,0.21068895706567,1005.70856585852
"1098",-0.438168639471539,0.918865184306937,0.149459472629973,0.479289372522143,-0.0743713475669792,-0.00306536701911297,0.212912587387693,1005.33127524658
"1099",-0.411461964534219,0.913233000381715,0.157419586086275,0.456523857149544,-0.0776515802029362,-0.00374595117213291,0.206710938875572,1003.62155043469
"1100",-0.39364028593143,0.928443992113443,0.136689018197835,0.43320617317112,-0.0691047264656118,-0.00801879875928886,0.219869464697206,1003.37556876743
"1101",-0.533935554287848,0.923520327369275,0.181652643817279,0.593520888687199,-0.114894387651328,-0.00767002877104672,0.202156900182396,1003.7242886883
"1102",-0.402484301690855,0.914927279081437,0.147668756966014,0.444612885372809,-0.068057730964076,-0.00465189172974707,0.221297096773145,1004.47704469387
"1103",-0.415625430965814,0.906079952965601,0.153011661921661,0.457351748083204,-0.0667739169730135,0.00114257365809133,0.215271650970668,1002.72901835997
"1104",-0.483987020584078,0.918166864604534,0.171430011990148,0.531050200173955,-0.0966515103060395,-0.00569698307366857,0.217041647110801,1005.00474390396
"1105",-0.476612432008143,0.918739598140783,0.162818952031223,0.51947782270048,-0.08791049753789,-0.00326227772057824,0.219489527243103,1005.27925486184
"1106",-0.53540323484657,0.923693788369796,0.179507161275968,0.585985201546777,-0.11173611623593,-0.00409255375688481,0.202948301638001,1004.92554574965
"1107",-0.463215022163696,0.925891934243085,0.15694346378123,0.50437373607955,-0.0880219244190513,-0.00619277188186443,0.233082884425923,1001.19789500134
"1108",-0.428393745201858,0.919833691937994,0.150524930640176,0.480260553117342,-0.0796013399563997,-0.00387116467069793,0.224520553423185,1004.12292800037
"1109",-0.491864887650595,0.929286760292747,0.158211884970277,0.529953777921812,-0.0916242542497057,-0.00515372408308301,0.228958953025627,1002.37965070997
"1110",-0.482109418956941,0.926529561946002,0.159349991419693,0.523260246227433,-0.0923326974539164,-0.00399992684375051,0.231421657802489,1001.56930231994
"1111",-0.416439444973213,0.924254770049541,0.140539151927306,0.457797172494713,-0.0688176416275114,-0.0076093203799821,0.234472698155009,1000.19137430776
"1112",-0.484304769699745,0.921414104016056,0.162003900905564,0.541457805293677,-0.0936460699505723,-0.00303157935212408,0.200936262463253,1003.04694403184
"1113",-0.493472976495235,0.924948509697205,0.161096124330615,0.534222293217175,-0.0911026901489416,-0.00273211294781935,0.216881653771866,1002.78177853034
"1114",-0.490152854393057,0.92460812004935,0.168187642916771,0.529536911719411,-0.0968513354653787,-0.0057565213600689,0.207218875233281,1003.15513713971
"1115",-0.540868746542184,0.924936398480252,0.174423375209351,0.584646403842045,-0.106054302913739,-0.00379104476962097,0.209649579158765,1004.74071552357
"1116",-0.514100331635034,0.926875842322574,0.17041835204759,0.554114914127702,-0.103723819433341,-0.00312707136325078,0.219942625238797,1004.09192948907
"1117",-0.476625991894586,0.915282338949273,0.164151627978988,0.518622334758296,-0.0862511215245858,-0.000496536192589322,0.211248956900973,1004.79662683584
"1118",-0.450225713286453,0.907315274298133,0.171534216906053,0.495625496703293,-0.0856243813621461,-0.0032090993156261,0.215077777894045,1003.89916055256
"1119",-0.448744870050032,0.932579823243871,0.143382245975046,0.489995232362343,-0.0817585339374154,-0.00434509314847156,0.203463738595091,1004.56569450509
"1120",-0.392599195231303,0.914988928363292,0.142332170343359,0.443914505580121,-0.067657994158069,-0.000868286553347264,0.221685966724595,1003.46083218643
"1121",-0.421620908010896,0.930653869989336,0.134968682694913,0.472018963652483,-0.0729065852159249,-0.00608831037489081,0.205626941122644,1003.55623102155
"1122",-0.433305893302791,0.920061322642602,0.151390359243606,0.479633878585497,-0.0788279807528403,-0.00313393287091816,0.198908740043203,1004.16838169664
"1123",-0.387029341522907,0.910821400856562,0.14757522405994,0.442655247831532,-0.0681582357973453,-0.00405457961139369,0.200115587578363,1002.86546630719
"1124",-0.471942420462374,0.919863641184822,0.163499469309897,0.511510299297383,-0.0890188566076437,-0.00310172533196085,0.199334891731764,1004.03374931851
"1125",-0.479572434886393,0.927080054844519,0.162399222867958,0.520036477444888,-0.0936739199728358,-0.00650964795205393,0.202760996188958,1003.16864116886
"1126",-0.415364520488015,0.912776922408032,0.153416989381675,0.462359678915493,-0.0741977272545903,-0.0013536488879517,0.207097711125478,1004.34232677395
"1127",-0.414937286698019,0.905315703201377,0.157649474309376,0.466322653696053,-0.0712568326291842,-0.00321002418851543,0.207298719808514,1004.08873542295
"1128",-0.419030257875191,0.936505131159622,0.131658521399513,0.464343206708742,-0.0741576171465528,-0.00761018412880908,0.212625263336431,1003.88095014245
"1129",-0.336526755427851,0.913498188566545,0.127634464276531,0.370982681658911,-0.0471189215463538,0.000672022494818662,0.21173567207065,1003.00782494435
"1130",-0.605637668612651,0.929775761787914,0.19479279473474,0.657420978495065,-0.1324635791648,-0.00645597141040381,0.211998082573294,1003.58268983437
"1131",-0.606285411412034,0.920209577303003,0.198582029071913,0.669273451650831,-0.130041409555344,-0.00423904508630991,0.216311191057078,1003.05347795331
"1132",-0.508857112762792,0.923490700567183,0.166988644088751,0.559015491274048,-0.0994497708058001,-0.00173233430804965,0.213662401593657,1005.07341836286
"1133",-0.517611975082574,0.92223585705216,0.17173677001985,0.562275204041016,-0.101803123873677,-0.00272811031658727,0.21115852876613,1005.01891987884
"1134",-0.473651492540191,0.916470842719099,0.167865656991771,0.534452322892587,-0.0928887455373177,-0.0103033855415793,0.21270253290707,1003.0570596547
"1135",-0.493124429851183,0.940480162594504,0.148024680304836,0.530269596783825,-0.0920761395736089,-0.00757941686631687,0.215871977770933,1003.208182664
"1136",-0.53221820267689,0.931035985001795,0.168504335153754,0.582474784333098,-0.107802638111081,-0.00550263269813765,0.219845277310518,1004.4490542482
"1137",-0.506047980887081,0.92464948583825,0.169397145808737,0.55958173596063,-0.103677997422488,-0.0045167279719047,0.21026094261219,1005.92398193998
"1138",-0.366796960651125,0.920132330253827,0.136559876774769,0.402113368430298,-0.0609865719268906,-0.00441936541604464,0.21367422803446,1003.7453864214
"1139",-0.367936838956665,0.921834351453404,0.126775118517239,0.410706308130411,-0.0552309635405679,-0.00315291350574066,0.215676190736846,1004.58022192096
"1140",-0.358076256189286,0.921905263899536,0.126559177892467,0.385484381464104,-0.0522142312143931,0.000108017432067424,0.21809328879608,1002.85861117559
"1141",-0.421561834058108,0.917552220889922,0.152411221018996,0.464195402547692,-0.0760336863479339,-0.00399404632443629,0.214550406342267,1005.62620037557
"1142",-0.479918196278173,0.917986828855748,0.163010757370464,0.52886630340184,-0.0904033609410299,-0.00177963524126179,0.208262409326508,1004.86396532274
"1143",-0.502797765738751,0.917411553354067,0.174996297989399,0.553054949746162,-0.100515072799076,-0.00317782332275101,0.212014768097985,1005.08315325573
"1144",-0.571499541679211,0.931340305193196,0.180725095397495,0.613085619652807,-0.118118304784847,-0.00288093917045516,0.206842590891471,1002.4188869235
"1145",-0.529078469932449,0.925392028349608,0.17947687667835,0.577518768211026,-0.110372090468649,-0.00835751752500693,0.203481057182746,1002.04551267384
"1146",-0.512385428122193,0.924481330944978,0.171084736140207,0.575809691830716,-0.106818758447096,-0.00567543035675849,0.213370799216235,1003.91276449008
"1147",-0.601233287605127,0.926339585821188,0.194534278897445,0.66528875530288,-0.135645815639614,-0.00211578074920507,0.215908502968768,1000.54508395751
"1148",-0.441016484417329,0.911645349901051,0.170979796108145,0.480871860122427,-0.0866353727354289,-0.00855013564603312,0.219034313817228,997.73684738355
"1149",-0.445447189790656,0.910761533892605,0.171254349579853,0.487795064956539,-0.0853815523758623,-0.0095640881529189,0.218804910577839,999.369791133001
"1150",-0.482716673849852,0.920965209441315,0.164916903034843,0.523086226496075,-0.090257175007488,-0.00614749857784589,0.209035341808169,1005.04041612726
"1151",-0.477730742876692,0.909776414367814,0.174832527043512,0.537314580691836,-0.0962065010153725,-0.00283962847884581,0.208808254300515,1005.40019033848
"1152",-0.500997466872771,0.926674788868864,0.16582850362543,0.550962215948479,-0.100376976366001,-0.00584778608398444,0.212423568147741,1006.00259466195
"1153",-0.450032152248419,0.906938884737206,0.170569882137001,0.510500870427575,-0.0902315465761395,-0.00109481490515149,0.218525933037828,1003.77493821696
"1154",-0.505974984541704,0.913370840078769,0.181817906832818,0.563701727300416,-0.104040589734362,-0.00634670880570275,0.213601751610072,1004.42548783982
"1155",-0.522969806069993,0.912725516518953,0.185860477841789,0.588225361980538,-0.109876957554096,-0.00551845286822095,0.223248596221469,1002.569821491
"1156",-0.559713913692567,0.929596718767973,0.177404659482085,0.611399139955559,-0.11517900447169,-0.00532462562015449,0.221598477752732,1004.04050236658
"1157",-0.507525117113368,0.924559944884733,0.169211853462473,0.552318691950115,-0.102439345583049,-0.00280031830586473,0.224990545546218,1001.42398837231
"1158",-0.486354504394802,0.913234313413388,0.174604379293524,0.539090618509174,-0.0973553349119365,-0.00507619219785059,0.227087614590621,1000.92504431741
"1159",-0.472040656180717,0.913364498763782,0.164755069525149,0.52842808394835,-0.0879589503938846,-0.00185455544360741,0.217531458991445,1002.64269830907
"1160",-0.596378455160449,0.934458887076956,0.188109951379781,0.654055744989369,-0.133082185124414,-0.00562728033328007,0.208548183265401,1002.73116810169
"1161",-0.476193843217813,0.906380796982584,0.180306209616888,0.526287557201068,-0.0959399321963973,-0.00177721432143957,0.205702793628763,1003.91113051367
"1162",-0.523890686268866,0.91465448580713,0.183544267061853,0.585279106258054,-0.109985717449841,-0.00313761595033665,0.216246823344086,1005.16677129799
"1163",-0.54063254533656,0.912625427707387,0.190517983050484,0.592201286590333,-0.111593764003958,-0.00405631234745666,0.217028994556635,1004.77192274449
"1164",-0.507714708034692,0.907185065074361,0.187230262588564,0.571595374701627,-0.107691942318635,-0.00217029745168017,0.220204802753994,1003.88526019768
"1165",-0.515962227528528,0.89554217446147,0.199160275254617,0.571835289317098,-0.106283624685364,0.000781267753423325,0.227397468548259,999.761505188728
"1166",-0.500114790823357,0.896639768273624,0.194376550730768,0.565171129041315,-0.104061767744422,-0.00215825342282026,0.226050740232955,1000.90416775722
"1167",-0.515472382248478,0.899885815127603,0.197433850617495,0.584493872690516,-0.111632819990321,-0.00228901129520581,0.212058152516158,1002.78701648372
"1168",-0.505434217077729,0.906501622727364,0.182157638998553,0.561267553410868,-0.0995786164480292,-0.000369029033328623,0.20949852054258,1004.4746538664
"1169",-0.534088332103682,0.914270049911934,0.187387199802302,0.58033489543001,-0.109802216175072,-0.00149144743314465,0.209264024779752,1004.70215461039
"1170",-0.462149177306536,0.928704826860381,0.149660654732374,0.495715343952391,-0.0822462736097418,-0.00400203194260774,0.213656671546548,1004.80812245002
"1171",-0.458686209173465,0.920652447553146,0.155963325240733,0.511551824239878,-0.0867105023388797,-0.00332624671434626,0.213283675415437,1005.00630384256
"1172",-0.461372594616397,0.919715257501412,0.15779803873265,0.516394639059809,-0.0872424358572781,-0.00518168619429908,0.21132642621791,1004.99177592454
"1173",-0.522541482976065,0.917773080939709,0.176714013674849,0.569792234923906,-0.101477650157671,-0.00413893209215883,0.212039702626409,1005.41901305339
"1174",-0.423325329786569,0.924760019208945,0.144278346274435,0.476540197417895,-0.0791729402202549,-0.00324100182461882,0.211501414339562,1004.66780738034
"1175",-0.481813609268333,0.922795464138229,0.164306897540649,0.534293906615417,-0.0965553173521334,-0.00393799013685165,0.204553215731605,1005.62467013722
"1176",-0.461452987909544,0.920379845987923,0.157814700198045,0.514991727519488,-0.0888762507919561,-0.00283592524704157,0.219712228346654,1004.07739043243
"1177",-0.459016805659935,0.923226258354799,0.156793497966701,0.503445590400418,-0.0871641951894911,-0.0042493124466522,0.217171412810372,1005.55963061689
"1178",-0.400388239126371,0.916076140947797,0.142978546009008,0.451996781083428,-0.068667334707714,-0.00349049537314559,0.214899532245328,1003.70456502205
"1179",-0.418405238143137,0.925329366662706,0.140597410370799,0.444696561916846,-0.0668752050691349,-0.00418962735560219,0.209217177408299,1003.62499494183
"1180",-0.357424870220732,0.913007660841676,0.133079741735923,0.417107563878225,-0.0547258288746868,-0.00936077927294658,0.210642317166225,999.411458423185
"1181",-0.354923546214538,0.922117297827297,0.125770695118838,0.401601901003172,-0.0568516200492808,-0.00172649135804538,0.200856383778881,1001.85178317043
"1182",-0.491070331212986,0.930646564365735,0.158835355969654,0.544967484772098,-0.0990234358995716,-0.00447431526031882,0.216931560417893,1004.45425851622
"1183",-0.485521156047032,0.932040060423412,0.151168172366806,0.536124907054094,-0.0910750824273919,-0.00630734738331412,0.218362236383698,1003.93803838095
"1184",-0.464221912764629,0.909097053801147,0.173149623497246,0.522322623639441,-0.0929120126444756,-0.00570404345339425,0.203633200792289,1001.72258552457
"1185",-0.443484302494787,0.914594314798789,0.155677283698409,0.486707719516134,-0.0782372319079525,0.00110518460961259,0.215255551155185,1004.13875656025
"1186",-0.420699939927925,0.910518949902874,0.159674282924533,0.471722119293937,-0.0810051779193922,0.000776938474269011,0.208711294823096,1003.1361665168
"1187",-0.433529981566762,0.911715685954998,0.167956827626504,0.477891116232644,-0.0848903735810107,-0.00704672622742886,0.217958716115242,1001.38561198303
"1188",-0.490107220476041,0.912102752062108,0.177853896336579,0.559373145263227,-0.103599510194269,-0.00449289034849869,0.217354557837871,1003.57322456462
"1189",-0.487822652304095,0.904116682458035,0.183420244498262,0.568075222557877,-0.102153251565592,-0.0074271218520376,0.213540983142846,998.97878132024
"1190",-0.563213737268307,0.931992179974161,0.174316104468918,0.595488339718844,-0.11078180041604,-0.000236003029621889,0.208923290949212,1000.68156320581
"1191",-0.53181301860788,0.930186772615293,0.170897053077803,0.583329333492944,-0.111932153196049,-0.00137317185322543,0.208082582251563,1003.54427622956
"1192",-0.548123779867853,0.927573321193969,0.16966330142626,0.591913839303517,-0.104226051243446,-0.00176421389072601,0.207224402413515,1002.72559839956
"1193",-0.517678935050414,0.930712822434243,0.172387428584049,0.563744517894854,-0.110670346366687,-0.0073967578597092,0.21103903127706,999.604792770582
"1194",-0.4837498941851,0.919254991133732,0.173976467605243,0.535956203977444,-0.103402208468518,-0.00504699659659456,0.23053078959938,998.286797458279
"1195",-0.487287453209028,0.919483906480481,0.173241799829805,0.537727832349037,-0.102062914374197,-0.00487438508498576,0.230202908905037,1000.19025806173
"1196",-0.533621265961423,0.91703815447062,0.193536636200878,0.602686875884371,-0.121860750845515,-0.00996923544760216,0.199225556976579,997.57637137664
"1197",-0.550897936071482,0.916881566839564,0.191061738515212,0.610701367721117,-0.115673995989971,-0.00972258249241524,0.201660007062478,1000.79078156373
"1198",-0.567059303919517,0.923615376917917,0.187485987567592,0.613246090629372,-0.12055823682301,0.00156627263543609,0.219775009313809,1000.85259801515
"1199",-0.57372743118794,0.914095971179705,0.196407935528561,0.633951142892646,-0.119460889574333,-0.00643514843935168,0.222539780386777,1001.58030241212
"1200",-0.571090402275137,0.918860656137165,0.196622677943733,0.624666480691618,-0.125222264850938,-0.00246545351788644,0.223088641923235,1002.07375955798
"1201",-0.491065121454746,0.882188987533057,0.20840596572121,0.56155807795886,-0.103657685184734,-0.00418933032101751,0.214377294052659,995.293081856641
"1202",-0.537172018102273,0.904509550644984,0.192856034381026,0.601686926863916,-0.109240211643881,-0.00344342455133216,0.211092831355549,1003.3651921684
"1203",-0.395672439293194,0.935402623468759,0.131353710387648,0.433765355828091,-0.0701116613846676,-0.00860479566828931,0.213218976846765,1002.77924508792
"1204",-0.417221258356448,0.938002697476288,0.124001207346196,0.45991122346048,-0.0662620635475705,-0.00774972845719241,0.206721190445652,1001.88898767663
"1205",-0.422136380576297,0.938671424874374,0.123056453915077,0.466543257507699,-0.0674400616097977,-0.00621755798276821,0.207179241184571,1001.23833622624
"1206",-0.46993130050433,0.931776859143546,0.154091938330083,0.522023376850611,-0.0939022221539109,-0.00704733187454236,0.227502715342536,1002.27833843032
"1207",-0.471906469010439,0.921743947347398,0.157737311276649,0.523347113624285,-0.0864978211551715,-0.00708548881507341,0.228366525627269,1002.51617576966
"1208",-0.392903451527865,0.914353111314928,0.138794298136883,0.435708661489538,-0.0599674442842504,-0.00135093083001598,0.212550445034149,1004.36201292927
"1209",-0.417558057887884,0.914267569120403,0.146868192780776,0.467429610446922,-0.0702001995254206,-0.00250114700107092,0.20421210013701,1003.42354552538
"1210",-0.556899842077698,0.929216871671609,0.174577543209451,0.606947184340246,-0.112743443692312,-0.00219272222057216,0.217358807276127,1003.87880844367
"1211",-0.411905631938524,0.92241354864052,0.145682848581533,0.457173414395108,-0.0748254662579464,-0.00574347989102595,0.226192656990823,1003.26010334616
"1212",-0.418524842593006,0.923399216974056,0.143142244604644,0.461653920661964,-0.0720304138286525,-0.0053149346228312,0.223116625590959,1004.55455566349
"1213",-0.396717775474759,0.930559407000231,0.13341219849688,0.432975492643535,-0.0693075727638733,-0.00484537131596258,0.222539035827006,1001.67320274859
"1214",-0.393562988540681,0.923529624130509,0.139832401769123,0.432602590965168,-0.0677884552708065,-0.00702520153354364,0.218645510070545,1003.66619954763
"1215",-0.543753470954988,0.914942329589167,0.19235374511821,0.596984011562028,-0.11894027278507,-0.00085625171650135,0.225752587459025,1001.44285948429
"1216",-0.55738113047944,0.910470365070898,0.195568004765994,0.61615581489769,-0.118267253402886,-0.000620572499268317,0.22621521582443,1002.72994278942
"1217",-0.553526136746092,0.91355004208403,0.188328112367859,0.607609151079042,-0.113261769032996,0.000562634260585857,0.223570848919929,1002.96536283732
"1218",-0.549110473470337,0.913137950117062,0.189768779840126,0.612990773928933,-0.117373359678779,0.000102982555321245,0.225114942034014,1002.28092627453
"1219",-0.551125162644852,0.898232933445835,0.200602335786111,0.619587992576036,-0.111860702970895,-0.00334058369656994,0.209549223434488,1000.12991640441
"1220",-0.447198306449301,0.936678200910727,0.134535106306472,0.480060265224199,-0.0727135704392249,-0.00714208334050298,0.210760818589031,1002.93161925202
"1221",-0.481953040747334,0.924045494396959,0.166963554565801,0.537770445914774,-0.101448331918445,-0.0050823839133933,0.210300504953845,1004.46810265181
"1222",-0.514460654130485,0.926152934121882,0.164532793247605,0.557980843390956,-0.0953061319709749,-0.00623005909807473,0.211693667764626,1004.03526608622
"1223",-0.364201031306293,0.90717409416152,0.144373612598711,0.414353478377229,-0.0614492130229578,-0.000606888366351927,0.203631656566039,1002.62507827699
"1224",-0.435631474610841,0.911204010945175,0.163015128661223,0.49355386337203,-0.0840130536746786,-0.00563357426153427,0.205717002502404,1004.60490495918
"1225",-0.432978461311548,0.913304886545183,0.153734872396985,0.473055420912347,-0.0738104796191691,-0.000601740154352609,0.211076574800126,1004.85807490145
"1226",-0.436619826863927,0.915742767264217,0.155046414022147,0.484180481861337,-0.0808547509791446,0.000462111472067984,0.212368875404613,1004.73403707893
"1227",-0.405899783405736,0.916341838425031,0.141734157176713,0.458684876142733,-0.0666523827618341,-0.00565448478292873,0.212321007220692,1002.76385062839
"1228",-0.550212574959319,0.924709890146492,0.176549007760348,0.607007963095191,-0.11278193909498,-0.00261258020115326,0.215850263006894,1003.68750034896
"1229",-0.538469894032132,0.918499577308099,0.188312057497908,0.592661949465131,-0.114939388605214,-0.00613058097330905,0.21278962634225,1003.84805364069
"1230",-0.504415480920836,0.92788272835082,0.161530519532685,0.558425646123134,-0.0986200430947556,-0.00430870772577369,0.215325848267562,1005.01833457232
"1231",-0.506550030793245,0.928360907635184,0.162391205521238,0.553790851057601,-0.097577274476901,-0.0042446144084023,0.215490281340889,1004.5809150754
"1232",-0.563837949373652,0.913863988638676,0.195408913432291,0.628118652578538,-0.120628554351072,-0.00617780451885601,0.208004876561818,1004.43440245568
"1233",-0.489467462389236,0.919250853366543,0.163027520160615,0.541597315368159,-0.0888110508103568,-0.00799950595120099,0.21626805297286,1003.00856800097
"1234",-0.568376824861169,0.918968785875228,0.187365090976867,0.624275084667618,-0.117775344558766,0.000445912261805919,0.22310119854084,1002.09522233975
"1235",-0.548652138246412,0.92585453060045,0.178960743557512,0.597231050015724,-0.11024908743745,-0.00801698442701799,0.230165532585325,1000.78143511215
"1236",-0.528707931902661,0.922080082759809,0.183787537907874,0.577848202964007,-0.113687566655557,-0.00652555696168344,0.237122143757168,997.98904315356
"1237",-0.543279689087209,0.922521305052139,0.178839681076786,0.595580788482132,-0.10768359218628,-0.00979471092440164,0.235158841326048,997.732323587603
"1238",-0.536656846645581,0.929019869152641,0.169061660547246,0.578287621405825,-0.106003109751362,-0.00101860497206538,0.199842470034081,1001.62407179885
"1239",-0.460050183543485,0.919001856397717,0.165425634948655,0.520345235955472,-0.0919060220159207,-0.0111650587438989,0.212202049401377,1001.31521456658
"1240",-0.468100653195043,0.919216202044904,0.166675081970369,0.506901800544018,-0.0883319097169134,-0.0107197126910853,0.212922368191973,999.308119377319
"1241",-0.436397407753223,0.922289073720096,0.151623659665766,0.493988000614287,-0.0829122240734972,-0.00610899106849,0.219872627212151,1002.68329834193
"1242",-0.446449669196147,0.927234431316734,0.147258406699736,0.48909893741483,-0.0803175752792584,-0.00511864916570371,0.217070458348915,1005.74516899902
"1243",-0.585312019940285,0.917118394337954,0.197086032564659,0.650303968090599,-0.128961554601975,-0.000213634412484743,0.211568951656624,1003.3878702098
"1244",-0.587929713071999,0.917273549000589,0.197736182614131,0.646695434944332,-0.128566574436897,-0.000162799515385534,0.21140851111923,1002.29111419636
"1245",-0.595537868230338,0.934971058930612,0.181769062287298,0.645385486475321,-0.124797375053945,-0.006161601339374,0.210802540842394,1002.3705996272
"1246",-0.603402889815231,0.934971062927265,0.181421714490844,0.652370417253505,-0.122994055367886,-0.00574084802641733,0.21053866406367,1001.37308833091
"1247",-0.584473764191272,0.919557256173478,0.200176356650234,0.648773399954023,-0.133934814046978,-0.00244081838527089,0.21406695904466,1002.83045587961
"1248",-0.563271963625166,0.908678000106236,0.193856500234289,0.639827779254645,-0.119353240039085,-0.000827713656330531,0.213442092200763,1000.34478753455
"1249",-0.544094177074073,0.930319083718435,0.17772710005984,0.605532477610365,-0.118587380611905,-0.00744349169508985,0.229598986792536,1000.85716538974
"1250",-0.546674276722115,0.931701848595524,0.179693063782791,0.591810161349004,-0.117516864489303,-0.00776834102709802,0.224389310281937,1001.41795488365
"1251",-0.545497265983253,0.930904100938643,0.174603725071585,0.605394048629703,-0.116285506628585,-0.00734421373061745,0.223628706962112,1001.98875272991
"1252",-0.546550757232092,0.931295538201852,0.177542013102003,0.596961873629855,-0.116580882433692,-0.0071564842963689,0.223255584866974,1003.11400989269
"1253",-0.505989342519658,0.923167857674047,0.172864809256389,0.554481213273867,-0.103196246394327,-0.0068173122819365,0.208221919097693,1005.04433955786
"1254",-0.506407803457915,0.920276528317467,0.177496508091033,0.559803755964576,-0.105330933693011,-0.00894919192729084,0.212963445409092,1003.91363615626
"1255",-0.535245210081761,0.92305690130047,0.181711177708071,0.586094970625351,-0.111280051915297,-0.00863136932138113,0.214622817853269,1004.29487185368
"1256",-0.539957385905155,0.921155366413977,0.181200682383645,0.598661493161212,-0.110609622567803,-0.0102249702068182,0.212600545047039,1002.52642559127
"1257",-0.550240076158822,0.919669088262915,0.1856638921817,0.607067346226319,-0.118465426610129,0.00156112299527833,0.228094699971753,1000.73370625885
"1258",-0.594946651236579,0.921018860693521,0.199793113692081,0.652582980143927,-0.132519203748558,-0.00229267715312636,0.22135997192689,1003.3484282565
"1259",-0.543629227357463,0.929633349487324,0.178433354419072,0.600150581350235,-0.117668387072785,-0.00613592136959609,0.206163674353221,1003.885321987
"1260",-0.510111171485929,0.927173756367075,0.168251983843485,0.574816777754667,-0.106665828911597,-0.00786591050369393,0.206977285258186,1003.6076679997
"1261",-0.534937651187778,0.935140718754015,0.165703097884077,0.596036286184572,-0.112378124592068,-0.00464550809045244,0.216823837312724,1001.89689716504
"1262",-0.478693134603675,0.92074982043687,0.159502690342485,0.540544621456416,-0.0921586556556003,-0.00423672393127758,0.212452516755449,1003.99512945086
"1263",-0.432143993525779,0.910819819846448,0.154221010804271,0.465615695872238,-0.0684245615827726,-0.00266790642173628,0.208168027478636,1001.88805050649
"1264",-0.444329083535479,0.918627517605478,0.160646657193276,0.486625583294417,-0.0853494995546986,-0.00432406579819909,0.211175948713221,1005.02562312459
"1265",-0.45880724038318,0.916271083866834,0.157519620043973,0.508752433060218,-0.0815890685974249,-0.00405636575821982,0.210028510774815,1005.39967135436
"1266",-0.434232114840316,0.925587510477254,0.15136400620229,0.482207582638942,-0.084954493322493,-0.00496205167113697,0.21761811637453,1004.38743141893
"1267",-0.476797652477744,0.926392846915576,0.160660741506355,0.527382969804026,-0.0943462794595512,-0.00680750222738826,0.215985932882265,1005.38847306043
"1268",-0.480863671280225,0.920441872900875,0.168077040538823,0.53711793782474,-0.0967794379958961,-0.00735084640611253,0.217015320480691,1004.47440246089
"1269",-0.511191750598975,0.921301234099356,0.170491815780488,0.556149813012843,-0.0992673005066749,-0.00415036294264006,0.221437858169286,1002.828047936
"1270",-0.548499395369692,0.918405622279087,0.184861710550625,0.602138149263321,-0.112376739054547,-0.00337095596677741,0.214542887329204,1005.26883539759
"1271",-0.559360077443358,0.916095113586186,0.190252799043508,0.614576182528542,-0.117140416232543,-0.00200520554231408,0.216410102050595,1005.06685932415
"1272",-0.629393918683412,0.920850637639695,0.209031296486406,0.690748519238384,-0.141823921491947,-0.00408004098502094,0.214530824188831,1003.65592171406
"1273",-0.483468265994473,0.918681413158739,0.168112731889603,0.540406144079001,-0.100238001510838,0.000793391405630555,0.209665880597186,1002.88432534299
"1274",-0.494072532293913,0.918026650818524,0.165903751950426,0.54860704097171,-0.0961268090253774,0.00143893625986909,0.209453871445323,1003.6563739638
"1275",-0.482953157489132,0.917424688795829,0.168357296680261,0.530847510525289,-0.095599597795599,0.00206511918584389,0.209815145272059,1001.49525579116
"1276",-0.435194799523197,0.90880421889518,0.163334774348246,0.492540774210527,-0.0803541753340337,-0.00722694516242538,0.214609166717037,1003.66048540711
"1277",-0.349686627548508,0.932286272577715,0.109582760627578,0.377751025935312,-0.0449065360383759,-0.00155241234915743,0.205011791708889,1001.77964552843
"1278",-0.403090967813007,0.933038415442705,0.131940158875681,0.445888397242267,-0.0690925614973672,-0.00823394749733334,0.215580280174601,1003.39912211625
